verdict	id	region	name	city	url	action	evidence	source_url
CONFIRMED	39	FL	Gracie Jiu-Jitsu Largo	Largo	https://gracielargowest.com/	SET_OVERRIDE	"graciejiujitsulargo.com resolves (A 15.197.225.128) and redirects here; footer reads ""12662 Starkey Rd, Largo, FL 33773"" and ""This Certified Gracie Jiu-Jitsu Training Center"". Note a separate sister school, Gracie Largo East, sits in Clearwater."	http://graciejiujitsulargo.com/
DEAD	40	FL	South Florida Fight Club	Lauderhill		KEEP_BLANK	Stored sffc.tv returns NXDOMAIN (DNS Status 3, authority a.nic.tv); no replacement domain surfaced and directory listings show the 5400 N University Dr Lauderhill location closed.	https://dns.google/resolve?name=sffc.tv&type=A
DEAD	41	FL	Master Lowell's MMA Academy	Melbourne		KEEP_BLANK	Stored jlmma.com returns DNS Status 3 NXDOMAIN; the only surviving page is jlmma.blogspot.com whose newest post is dated 24 August 2011 and which itself links to the now-dead JLMMA.com	http://jlmma.blogspot.com/
CONFIRMED	42	FL	Teknica MMA	Miami	https://teknicajj.com/	SET_OVERRIDE	"Stored teknicamartialarts.com is NXDOMAIN; live teknicajj.com body reads ""Teknica Martial Arts is one of the best Jiu Jitsu gyms in Miami, FL"" and describes Gi/No-Gi Brazilian Jiu Jitsu classes."	https://teknicajj.com/jiu-jitsu-classes-miami-fl/
DEAD	43	FL	Champion Martial Arts	Miami		KEEP_BLANK	Stored judochampion.com returns NXDOMAIN and the alternate candidate championmartialartsusa.com also returns NXDOMAIN; no other live page for this school was found	https://dns.google/resolve?name=judochampion.com&type=A
WRONG_ENTITY	44	FL	Miami Jiu Jitsu	Miami		KEEP_BLANK	miamijiujitsu.com redirects to startjiujitsu.com whose body is START Jiu Jitsu Academy at 12335 Pembroke Rd Pembroke Pines FL 33025, a different business in a different city	https://miamijiujitsu.com/
CONFIRMED	45	FL	Team Alpha Miami	Miami	https://alphamiamigrappling.com/	SET_OVERRIDE	"About page names founder Carlos Sainz, black belt under Caio Terra, with footer ""850 SW 69th Ave, Miami, FL 33144""; DNS A 151.101.194.159. School now brands as Alpha Miami Grappling but testimonials and the logo file still read Team Alpha."	https://alphamiamigrappling.com/about-us/
NOT_BJJ	46	FL	Beach Martial Arts	Miami Beach		KEEP_BLANK	"Successor site body states ""founded by hanshi Glenn Mehlman (formerly Beach Martial Arts)"" and lists style Shuri-ryu and Goju-ryu with programs Kids Karate, Adult Karate and Japanese jujutsu - no Brazilian Jiu-Jitsu or grappling program anywhere on the page."	https://sobekarate.com/about-us/
UNRESOLVED	47	FL	Capital Jiu Jitsu	Miami Beach		KEEP_BLANK	No official website located across three search formulations; only Yelp and AJP Tour directory entries exist, and those place the school at 2275 NE 164th St in North Miami Beach rather than Miami Beach	
DEAD	48	FL	Gracie Barra – Naples	Naples		KEEP_BLANK	Stored graciebarranaples.com is NXDOMAIN and Gracie Barra's own site has no naples-fl school page (graciebarra.com/naples-fl/school/ is empty while the same pattern renders fully for melbourne-fl).	https://graciebarra.com/naples-fl/school/
NEEDS_BROWSER	49	FL	Gracie Jiu-Jitsu North Miami Beach	North Miami Beach		NEEDS_BROWSER	The North Miami Beach page at valentebrothers.com returned meta tags only with an empty body (JS-rendered), and the school there is branded Valente Brothers rather than Gracie Jiu-Jitsu, so identity could not be verified	https://valentebrothers.com/northmiamibeach/
DEAD	50	FL	Gracie Jiu-Jitsu North Palm Beach	North Palm Beach		KEEP_BLANK	The only candidate site, graciejiujitsunorthpalmbeach.com, which two separate search result sets cited as the official website, returns NXDOMAIN from the .com gTLD servers	https://dns.google/resolve?name=graciejiujitsunorthpalmbeach.com&type=A
WRONG_ENTITY	51	FL	GTK Academy of Martial Arts	Ocala		FLAG	"Stored gtkacademy.com is NXDOMAIN; the live same-name site gtkmartialartsacademy.com states in its body ""Located at 2105 Palm Bay Road NE #8, Palm Bay, FL 32905"" and ""the most complete Jiu-Jitsu school in Brevard County"" — Palm Bay, not Ocala."	https://www.gtkmartialartsacademy.com/
CONFIRMED	52	FL	Ocala Brazilian Jiu Jitsu Academy	Ocala	https://www.bjjocala.com/	SET_OVERRIDE	"Body contact block reads ""7365 SW 38TH ST #203, Ocala, FL 34474"" with Fundamentals, Advanced and Kids jiu jitsu classes and a footer link to facebook.com/OcalaBrazilianJiuJitsuAcademy; DNS A 185.230.63.107 (Status 0)."	https://www.bjjocala.com/
NEEDS_BROWSER	53	FL	Gracie Jiu-Jitsu Ocoee	Ocoee		NEEDS_BROWSER	graciejiujitsuocoee.com resolves live (DNS Status 0, A records 76.223.67.189 and 13.248.213.45) but web_fetch returns only an empty JS shell with a viewport meta tag for the homepage, /about and /get-started, so the body could not be read	https://graciejiujitsuocoee.com/
DEAD	54	FL	Orange City Academy Of Mixed Martial Arts	Orange City		KEEP_BLANK	"Stored theacademyofmma.com is NXDOMAIN; it is the identical domain stored for id 18 in DeLand, where Yelp places ""The Academy of MMA"" at 1324 E International Speedway Blvd DeLand, so this Orange City record looks like the stale duplicate of the pair."	https://dns.google/resolve?name=theacademyofmma.com&type=A
DEAD	55	FL	USD & MMA Fitness	Orange City		KEEP_BLANK	Stored mmagetfit.com returns NXDOMAIN and no replacement website for this Orange City gym could be found	https://dns.google/resolve?name=mmagetfit.com&type=A
CONFIRMED	56	FL	Alliance Jiu Jitsu Orlando	Orlando	https://www.brunomalfacine.com/academy/	SET_OVERRIDE	Body reads Alliance Jiu Jitsu Bruno Malfacine located in historic College Park Orlando Florida offering five BJJ classes a day; stored alliancejiujitsuorlando.com is NXDOMAIN	https://www.brunomalfacine.com/academy/
DEAD	57	FL	Ronin Training Center Orlando	Orlando		KEEP_BLANK	roninorlandofl.com returns DNS Status 3 (NXDOMAIN) with SOA from the .com zone, and no Orlando-based Ronin Training Center site surfaced in search; the Ronin Training Center that does exist online is an Ohio school.	https://dns.google/resolve?name=roninorlandofl.com&type=A
CONFIRMED	58	FL	GB Palm Coast	Orlando	https://graciebarra.com/palm-coast-fl/	SET_OVERRIDE	"Page header reads ""GB Palm Coast, 160 Cypress Point Pkwy, Palm Coast, FL 32164"" with Gracie Barra GB1/GB2/GB3 jiu-jitsu classes; DISCREPANCY - worklist city says Orlando but this school is in Palm Coast about 90 miles away, so the record city field looks wrong rather than the URL."	https://graciebarra.com/palm-coast-fl/school/
CONFIRMED	59	FL	Gracie Jiu-Jitsu Orlando	Orlando	https://gjjorlando.com/	SET_OVERRIDE	"Homepage body reads ""Certified Gracie Jiu-Jitsu Training Center in East Orlando, Florida"" and describes teaching the Gracie University curriculum with student access to the online technique platform; DNS Status 0 with A record 68.66.224.27"	https://gjjorlando.com/
NEEDS_BROWSER	60	FL	Trident Jiu Jitsu	Ormond Beach		NEEDS_BROWSER	"Record never had a URL; tridentjiujitsu.com is NXDOMAIN despite search results still serving its ""Home | Trident Brazilian Jiu Jitsu"" title, and the alternate tridentbjj.com resolves but returns a body containing only a viewport meta tag that I could not read."	https://dns.google/resolve?name=tridentjiujitsu.com&type=A
UNRESOLVED	61	FL	Robson Moura Jiu-Jitsu	Oxford		FLAG	Stored usajujitsu.net has a lame delegation (both nameservers REFUSE all queries, no A record obtainable), and the Robson Moura Association school list body shows Florida affiliates in Tampa, St. Cloud, Deland, Ellenton, Punta Gorda and Dania Beach but none in Oxford	http://www.jiujitsutampa.com/association-3/association-members/
WRONG_ENTITY	62	FL	Team Remedy	Pensacola		KEEP_BLANK	Team Remedy BJJ live site miltonflbjj.com footer lists exactly two locations, Pace FL and 6333 Old Bagdad Hwy Milton FL, with no Pensacola address anywhere in the body; stored teamremedymma.com is NXDOMAIN	https://miltonflbjj.com/
NEEDS_BROWSER	63	FL	Team Gladiator MMA & Fitness	Pine Hills		NEEDS_BROWSER	No website of any kind found for this gym; the only web presence located is two Facebook pages, which web_fetch cannot render, and directory listings suggest the 4823 Silver Star Rd location may have closed.	
DEAD	64	FL	Kumite Martial Arts	Plantation		KEEP_BLANK	Stored kumitemartialarts.com returns NXDOMAIN (DNS Status 3); no replacement domain, Facebook page or Instagram account surfaced in repeated searches, only Yelp and aggregator listings.	https://dns.google/resolve?name=kumitemartialarts.com&type=A
CONFIRMED	65	FL	Fight Sports Daytona	Port Orange	https://www.cutlerbjj.com/	SET_OVERRIDE	"Site is the same school rebranded: it names Todd Cutler as head instructor with black belts in BJJ and Judo under Roberto ""Cyborg"" Abreu and Sean Wells as co-instructor, both of whom ran Fight Sports Daytona, and offers kids and adult Brazilian Jiu Jitsu; DISCREPANCY: now trades as Todd Cutler Martial Arts at 2841 S Nova Rd Suite 9, South Daytona rather than Port Orange"	https://www.cutlerbjj.com/
CONFIRMED	66	FL	Cogito Jiu Jitsu	Sanford	https://www.sanfordmartialarts.com/	SET_OVERRIDE	"Stored cogitojiujitsu.com is NXDOMAIN; live sanfordmartialarts.com is branded ""COGITO JIU-JITSU"" with head BJJ coach Dillon Gower and address 2499 Old Lake Mary Rd STE 106, Sanford, FL 32771."	https://www.sanfordmartialarts.com/
WRONG_ENTITY	67	FL	BJJ Academy Of Sarasota (wbjja)	Sarasota		FLAG	Stored wbjja.com is NXDOMAIN; the successor domain redirects to a body branded Six Blades Jiu Jitsu Sarasota under Xande Ribeiro with Sensei Harris at 6170 N Lockwood Ridge Rd, a different school from WBJJA even though the street address matches	https://ribeirojiujitsusarasota.com/
NEEDS_BROWSER	68	FL	GB Sebring	Sebring		NEEDS_BROWSER	graciebarra.com/sebring-fl/ returns an empty body and its contact-us path redirects to the national GB contact page, indicating the subsite is gone; gbsebring.com resolves to AWS addresses but returns an empty body	https://gbsebring.com/
CONFIRMED	69	FL	GB Saint Augustine	St. Augustine	https://graciebarra.com/saint-augustine-fl/	SET_OVERRIDE	"Official Gracie Barra location page headed ""GB Saint Augustine"" with address ""3501 N Ponce De Leon Blvd # K, St. Augustine, FL 32084"" and GBK/GB1/GB2/GB3 jiu-jitsu programs; graciebarra.com DNS A 104.26.8.3. Stored gbsaintaugustine.com is NXDOMAIN."	https://graciebarra.com/saint-augustine-fl/
NEEDS_BROWSER	70	FL	Full Circle MMA	St. Cloud		NEEDS_BROWSER	Stored nucfl.com returns NXDOMAIN (DNS Status 3); the only first-party presence found is Instagram @fullcirclemma, which web_fetch cannot render.	https://dns.google/resolve?name=nucfl.com&type=A
DEAD	71	FL	Elite Training Center	St. Petersburg		KEEP_BLANK	Stored elitetraininginc.com returns DNS Status 3 NXDOMAIN and two targeted searches surfaced no replacement domain, only stale directory entries (CitySquares, Nextdoor, matmade) still repeating the dead elitetraininginc.com address	https://dns.google/resolve?name=elitetraininginc.com&type=A
DEAD	72	FL	Synergy Martial Arts and Fitness	St. Petersburg		KEEP_BLANK	Stored synergymartialarts.fitness is NXDOMAIN and no live official site exists; I could not read the school's own words, so its BJJ status is unverified (third-party listings name only Kenpo Karate and Samurai Jujitsu, not Brazilian Jiu-Jitsu).	https://dns.google/resolve?name=synergymartialarts.fitness&type=A
DEAD	73	FL	Fist Factory	Stuart		KEEP_BLANK	Stored thefistfactory.com returns NXDOMAIN and no business named Fist Factory in Stuart, FL surfaced in any search; the school appears to no longer operate	https://dns.google/resolve?name=thefistfactory.com&type=A
CONFIRMED	74	FL	GB Stuart	Stuart	https://graciebarra.com/stuart-fl/	SET_OVERRIDE	Body shows GB Stuart at 2250 SE Federal Hwy Stuart FL 34994 with GBK, GB1 and GB2 jiu-jitsu class listings and school hours	https://graciebarra.com/stuart-fl/
NOT_BJJ	75	FL	American Tigers Martial Arts	Sunrise		FLAG	"Body is entirely Taekwondo: owner Orchid Lim's greeting says ""we have wonderful taekwondo programs"", the banner reads ""Taekwondo Classes in Weston, FL"", and the program list is Little/Junior Tigers, Teen and Adult, Tae Kwon Do Family Classes, Special Teams and Tiger Camps with no grappling or BJJ; the footer address ""159 Weston Road, Sunrise, FL, 33326"" does match the record city. Stored americantigers.com resolves but serves an empty body."	https://www.americantigersmartialarts.com/
DEAD	76	FL	New Port Richey Jiu-jitsu Academy	Tarpon Springs		KEEP_BLANK	Stored nprbjj.com and the alternative newportricheyjiujitsu.com both return NXDOMAIN (DNS Status 3); jjpusa.org is a live BJJ nonprofit at the same 805 Live Oak St Tarpon Springs address but its body never names this academy and its Dojos page does not list it, so continuity is unproven.	https://www.jjpusa.org/dojos
CONFIRMED	77	FL	American Top Team – Vero Beach	Vero Beach	https://rtmartialartsvb.com/	SET_OVERRIDE	Site's contact block gives 6200 20th St Suite 382, Vero Beach FL 32966 (same building as the ATT Vero Beach address) and lists Brazilian Jiu-Jitsu as a class under founder Master Renato Tavares, who ran ATT Vero Beach; DISCREPANCY: school now trades as RT Martial Arts, not American Top Team	https://rtmartialartsvb.com/
DEAD	78	FL	Gracie Martial Arts – Vero Beach	Vero Beach		KEEP_BLANK	Stored graciemartialartsverobeach.com is NXDOMAIN, the alternate theforgeverobeach.com is also NXDOMAIN, and graciemartialarts.com is a separate Stuart FL school at 2414 SE Federal Hwy listing no Vero Beach location.	https://graciemartialarts.com/
CONFIRMED	79	FL	Renato Tavares Assoc HQ	Vero Beach	https://renatotavaresbjj.wordpress.com/att-vero-beach/	FLAG	Body states My school is located in Vero Beach, FL at the Indian River Mall, American Top Team Vero Beach, 6200 20th Street Room 210, Vero Beach, but this is Renato Tavares' own blog whose newest posts are from February 2011, and the association domain rtbjjai.com plus legacymmausa.com and attverobeach.com are all unreachable, so a human should decide whether to publish a stale link	https://renatotavaresbjj.wordpress.com/att-vero-beach/
CONFIRMED	80	FL	GB Melbourne	West Melbourne	https://graciebarra.com/melbourne-fl/	SET_OVERRIDE	Body shows GB Melbourne at 1131 South Wickham Road West Melbourne Florida 32904 with GBK, GB1 and GB2 jiu-jitsu class listings	https://graciebarra.com/melbourne-fl/
CONFIRMED	81	FL	GB West Palm Beach	West Palm Beach	https://graciebarrawestpalm.com/	SET_OVERRIDE	"Body reads ""Gracie Barra West Palm Beach"" with age-banded BJJ programs and ""721 Village Blvd, West Palm Beach, FL 33409""; DNS A 172.67.136.187. Warning: the alternative candidate gbwestpalm.com served a complete, convincing page but is NXDOMAIN for both A and NS."	https://graciebarrawestpalm.com/
NOT_BJJ	82	FL	Hands Down Martial Arts	West Palm Beach		KEEP_BLANK	Live site (DNS A 104.19.154.92) at the correct 2601 S Military Trail #10 West Palm Beach address, but its Classes section lists only Little Dragons, Technical Fitness and Freestyle Kickboxing and the full weekly schedule contains no BJJ or grappling class - Brazilian Jiu-Jitsu appears only in the meta description.	https://handsdownmartialarts.com/
DEAD	83	FL	Vprok MMA Academy	Weston		KEEP_BLANK	Stored vprokmma.com returns DNS Status 3 NXDOMAIN and a targeted search found no replacement site, only Yelp and YellowPages entries that still cite the dead vprokmma.com and place the academy at 4301 S Flamingo Rd in Davie	https://dns.google/resolve?name=vprokmma.com&type=A
DEAD	84	FL	USA Jiu-Jitsu	Wildwood		KEEP_BLANK	Stored usajujitsu.net is registered but its nameservers return REFUSED so no A record is obtainable (lame delegation), the usajiujitsu.net spelling is NXDOMAIN, and this domain also backs a differently-named record in another batch suggesting a stale duplicate.	https://dns.google/resolve?name=usajujitsu.net&type=A
CONFIRMED	85	NC	Ethos BJJ	Wilmington	https://ethosjitsu.com/	SET_OVERRIDE	Body gives 5424 Oleander Dr #6, Wilmington, NC 28403 with adult and youth Brazilian Jiu Jitsu programs and a schedule	https://ethosjitsu.com/
NEEDS_BROWSER	86	NL	Labrador City BJJ	Labrador City		NEEDS_BROWSER	Stored novauniao.ca is NXDOMAIN at the .ca registry; successor novauniaocanada.com resolves via Wix but the /lab-city page returns an empty body so no content could be read	https://www.novauniaocanada.com/lab-city
DEAD	87	QC	Action & Reaction MMA	Laval		KEEP_BLANK	actionreactionmma.ca returns DNS Status 3 (NXDOMAIN) with SOA from the .ca zone; actionreactionmma.com is a live Ontario chain whose body lists only Toronto, Pickering, Markham and Woodbridge locations and no Laval site.	https://actionreactionmma.com/locations-and-schedule/
