verdict	id	region	name	city	url	action	evidence	source_url
NEEDS_BROWSER	33	CA	Hollywood BJJ	Los Angeles		NEEDS_BROWSER	hollywoodbjj.com resolves to live Cloudflare A records but every web_fetch of the root and of /academy/, /instructors/ and /class-schedule/ returned an empty body, so I could not read the page to judge whether the academy still operates.	https://dns.google/resolve?name=hollywoodbjj.com&type=A
NEEDS_BROWSER	34	CA	Independent Jiu-Jitsu	Los Angeles		NEEDS_BROWSER	Stored independentjiujitsu.co is NXDOMAIN; independentjiujitsu.com does have an A record (173.236.247.98) but every fetch of root and /contact-us returns an empty body, so I could not verify the Melrose Ave address.	https://dns.google/resolve?name=independentjiujitsu.com&type=A
CONFIRMED	35	CA	Uactp	Los Angeles	https://www.uactp.com/	SET_OVERRIDE	"Location page body reads ""UACTP LOCATION #001 2200 Beverly Blvd Los Angeles, CA 90057"" with phone 213.352.4042 and a jiu-jitsu class program."	https://www.uactp.com/location
NEEDS_BROWSER	36	CA	Merced Academy of Jiu Jitsu	Merced		NEEDS_BROWSER	mercedjiujitsu.com is Guerrilla Jiu-Jitsu Merced at 530 W. Olive Ave operated by Ferdin Martial Arts LLC, a different academy from the 1725 G St record; only Instagram remains.	https://www.mercedjiujitsu.com/about?cb=1
UNRESOLVED	37	CA	MMA Cardio Fitness Center	Modesto		KEEP_BLANK	No school-owned domain found for the 1314 10th St Modesto gym; every hit is a third-party directory listing (Loc8NearMe, Nicelocal, jiujitsu.com) with no website field	
CONFIRMED	38	CA	Gracie Jiu-Jitsu Monterey	Monterey	https://graciemonterey.com/	SET_OVERRIDE	"Footer contact block reads ""800 Lighthouse Avenue Monterey CA 93940"" with phone 8316337141 and the Certified Gracie Jiu-Jitsu Training Center trademark notice; DNS Status 0 with A record 45.79.19.164."	https://graciemonterey.com/
WRONG_ENTITY	41	CA	Kihon Traditional MMA	Oakhurst		KEEP_BLANK	The only live Kihon domain, kihonmmaca.com, has an About page written by Sensei Eddie Bates that places the school in Desert Hot Springs and the Coachella Valley with no mention of Oakhurst.	https://kihonmmaca.com/about/?v=1
DEAD	42	CA	GB Paso Robles	Paso Robles		KEEP_BLANK	Stored host gbpasorobles.com is NXDOMAIN and the official Gracie Barra school path graciebarra.com/paso-robles-ca/fitness-programs/ now redirects to the generic graciebarra.com/classes/ page.	https://graciebarra.com/paso-robles-ca/fitness-programs/?cb=9
CONFIRMED	43	CA	10th Planet Redland	Redlands	https://10thplanetjiujitsuredlands.com/	SET_OVERRIDE	Footer Contact Us block reads 821 West Colton Ave, Redlands, California 92374 with (909) 809-6694, and the program grid lists Kids and Adult Jiu Jitsu; the stored 10thplanetredlands.com is NXDOMAIN.	https://10thplanetjiujitsuredlands.com/
DEAD	44	CA	Pinnacle Mixed Martial Arts, Inc.	Redlands		KEEP_BLANK	pinnaclemixedmartialarts.com is NXDOMAIN, and the only live Pinnacle BJJ domain redirects to pinnaclebjjaz.com whose contact block reads 4139 W. Bell Rd, Phoenix AZ - a different school with the same name.	https://pinnaclebjj.com/?cb=1
NEEDS_BROWSER	45	CA	Flawless Victory MMA	Ridgecrest		NEEDS_BROWSER	Stored fvmma.com is NXDOMAIN and flawlessvictorymma.com is also NXDOMAIN; the only non-aggregator candidate found is facebook.com/FlawlessVictoryMma which web_fetch cannot render.	https://dns.google/resolve?name=fvmma.com&type=A
CONFIRMED	46	CA	Academy Of Striking & Grappling	Riverside	https://www.asgmma.com/	SET_OVERRIDE	Footer reads ACADEMY OF STRIKING & GRAPPLING, 24210 POSTAL AVE MORENO VALLEY CA 92553, phone 9512833974, owner Karl Glover, with a Wrestling-Jiu Jitsu Grappling program; address is Moreno Valley, adjacent to Riverside, and the page says it trains in Moreno Valley and Riverside.	https://www.asgmma.com/about-us?cb=1
WRONG_ENTITY	47	CA	Next Generation MMA & Fitness	Sacramento		KEEP_BLANK	The asserted domain nextgenerationmma.com serves a school whose own page body gives its address as 2995 Preston Rd #1550, Frisco Texas 75034, not the Sacramento gym at 1564 Santa Ana Ave	https://nextgenerationmma.com/?cb=1
CONFIRMED	48	CA	Alliance Jiu Jitsu San Diego	San Diego	https://alliancesandiego.com/	SET_OVERRIDE	"Footer reads ""8990 Miramar Rd Suite 225, San Diego, CA, 92126"" with phone (858) 549-1226 and reviews naming head instructor Johnny Faria; stored alliancejiujitsusandiego.com is NXDOMAIN while this host has live Cloudflare A records."	https://alliancesandiego.com/
DEAD	51	CA	Knoxx Martial Arts and Fitness	San Jose		KEEP_BLANK	Stored knoxxgym.com returns DNS Status 3 NXDOMAIN with the com. SOA as authority, meaning the registrable domain is not registered.	https://dns.google/resolve?name=knoxxgym.com&type=A
CONFIRMED	52	CA	Gracie Jiu-Jitsu Santa Clarita	Santa Clarita	https://graciejiujitsuscv.com/	SET_OVERRIDE	Footer gives 26370 Diamond Pl Suite 501 Santa Clarita CA 91350 and 661-513-3150, with Gracie Combatives, Bullyproof and Master Cycle programs listed.	https://graciejiujitsuscv.com/?cb=1
CONFIRMED	53	CA	Gracie Jiu-Jitsu Santa Cruz	Santa Cruz	https://www.graciesantacruz.com/	SET_OVERRIDE	Site is branded Gracie Jiu-Jitsu Santa Cruz with gjjsantacruz@gmail.com and full BJJ curriculum; note the footer address is now 1408 41st Avenue Capitola CA 95010, the adjacent municipality rather than Santa Cruz proper.	https://www.graciesantacruz.com/
NEEDS_BROWSER	54	CA	Watts Brazilian Jiu-Jitsu & Muay Thai Academy	Simi Valley		NEEDS_BROWSER	wattsbjj.com is NXDOMAIN; successor candidate paragonsimivalley.com (same 4210 E Los Angeles Ave unit, founded by Dion Watts) resolves through Duda but returns an empty body on every path tried, so the rebrand is unverified.	https://dns.google/resolve?name=www.paragonsimivalley.com&type=A
WRONG_ENTITY	55	CA	GB Santa Ynez Valley	Solvang		KEEP_BLANK	The only live site at 320 Alisal Rd Solvang is Allegiant Jiu-Jitsu, an independent academy with no Gracie Barra affiliation named anywhere on its pages; graciebarra.com/santaynez-ca/ subpages return empty bodies.	https://allegiantjiujitsu.com/
CONFIRMED	56	CA	Stanford BJJ	Stanford	https://stanfordclubsports.com/sports/brazilian-jiu-jitsu	SET_OVERRIDE	Official Stanford Recreation club page; the About text gives gi and no-gi practice times in the ACSR Mat Room and states the club is open only to current Stanford students at 75 dollars per quarter.	https://stanfordclubsports.com/sports/2021/9/9/About-Grappling.aspx
NEEDS_BROWSER	57	CA	DE LA O Jiu-Jitsu	Stanton		NEEDS_BROWSER	Stored delaojiujitsu.com is DNS Status 3 NXDOMAIN and delaojj.com is also NXDOMAIN; the only remaining candidate is the school's Facebook page, which web_fetch cannot render	https://dns.google/resolve?name=delaojiujitsu.com&type=A
DEAD	58	CA	Andre de Freitas Brazilian Jiu-Jitsu / BJJ Stockton CA 95210	Stockton		KEEP_BLANK	Stored andredefreitasbjj.com returns DNS Status 3 NXDOMAIN; guessed replacements andredefreitas.com and stocktonbjj.com resolve but serve empty bodies with no readable address or school name, so neither can be attributed to this academy.	https://dns.google/resolve?name=andredefreitasbjj.com&type=A
WRONG_ENTITY	61	CA	Underground MMA and Amador gym and fitness	Sutter Creek		KEEP_BLANK	The only live same-name candidate, mmaunderground.info, states its address in the page body as 835 Virginia Rd Unit C, Crystal Lake, Illinois 60014.	https://mmaunderground.info/?v=1
CONFIRMED	62	CA	10th Planet Torrance	Torrance	https://10ptorrance.com/	SET_OVERRIDE	Privacy notice names 10th Planet Jiu Jitsu Dark Arts (Torrance), matching the old Dark Arts brand, at 24433 Hawthorne Blvd Torrance CA 90505 with a nogi class schedule.	https://10ptorrance.com/?cb=1
CONFIRMED	63	CA	GB Redondo Beach	Torrance	https://www.gbredondobeach.com/	SET_OVERRIDE	Page lists MOBILE (424) 409-6755 and info@gbredondobeach.com and links its own Yelp listing at /biz/gracie-barra-redondo-beach-torrance, matching the Torrance location; Gracie Barra Kids and Adults BJJ programs are on the page.	https://www.gbredondobeach.com/
UNRESOLVED	64	CA	The Agoge	Twentynine Palms		KEEP_BLANK	Every Agoge grappling result belongs elsewhere - the Smoothcomp club page I read is Morningside, Australia, and others are Papillion NE and Montrose CO; no Twentynine Palms presence surfaced at all.	https://smoothcomp.com/en/club/15864
CONFIRMED	65	CA	Rodrigo Cardoso Brazilian Jiu-Jitsu Academy	Vacaville	https://atlasbjj.com/	SET_OVERRIDE	"About page names ""Owner & Head Coach Rodrigo Cardoso"" (Rodrigo Lopes Cardoso, born 1991 Brasilia) at 2068 Harbison Dr, Vacaville CA 95687 - same head instructor and city, rebranded to Atlas BJJ; stored rodrigocardosoacademy.com is NXDOMAIN."	https://atlasbjj.com/about-us
CONFIRMED	66	CA	Gracie Jiu-Jitsu Vallejo	Vallejo	https://www.gracievallejo.com/	SET_OVERRIDE	Homepage headline reads VALLEJO CALIFORNIAS GRACIE UNIVERSITY CERTIFIED TRAINING CENTER and the instructors page names owner Miro Ayala as the first Gracie Certified Training Center in Northern California.	https://www.gracievallejo.com/instructors?cb=1
CONFIRMED	67	CA	GB Ventura	Ventura	https://www.graciebarraventura.com/	SET_OVERRIDE	"Contact page body carries ""Gracie Barra Ventura, 3503 Arundell Circle, Ventura CA, (805)663-9220, info@gbventura.com"", matching the Ventura listing address and phone"	https://www.graciebarraventura.com/contact-us?cb=1
DEAD	68	CA	Rock And Roll Fight Company	Ventura		KEEP_BLANK	Stored rocknrollfightcompany.com returns DNS Status 3 NXDOMAIN, as do rockandrollfightcompany.com, rocknrollfightco.com, rockandrollfight.com and rnrfightcompany.com.	https://dns.google/resolve?name=rocknrollfightcompany.com&type=A
NEEDS_BROWSER	71	CA	Buena Vida Jiu Jitsu Academy	West Sacramento		NEEDS_BROWSER	buenavidajiujitsu.com returns DNS Status 3 NXDOMAIN, leaving only the school's Facebook and Instagram pages, which web_fetch cannot render.	https://dns.google/resolve?name=buenavidajiujitsu.com&type=A
NEEDS_BROWSER	72	CA	Gracie Jiu-Jitsu Whittier	Whittier		NEEDS_BROWSER	No standalone domain found for the 6723 Comstock Ave academy; the only first-party candidates are its Facebook and Instagram pages which web_fetch cannot render.	
CONFIRMED	73	CA	Gracie Jiu-Jitsu Woodland Hills	Woodland Hills	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=qLoBB8zQLaHlpiOPxVswyw%3D%3D	SET_OVERRIDE	Official Gracie University CTC page for this specific school: 5340 Topanga Canyon Blvd, Woodland Hills CA 91364, phone 818-884-0663, instructor Rocky Glenn, and a live April-May 2026 Combatives schedule; no independent domain for this school exists.	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=qLoBB8zQLaHlpiOPxVswyw%3D%3D
DEAD	74	CA	ZR Brazilian Jiu-jitsu Thousand Oaks / BJJ Thousand Oaks CA 91362	Woodland Hills		KEEP_BLANK	zrwoodlandhills.com returns DNS Status 3 (NXDOMAIN) and the school's own Facebook page title reads ZR Woodland Hills Pagina Desativada (deactivated).	https://dns.google/resolve?name=zrwoodlandhills.com&type=A
WRONG_ENTITY	75	CA	BloodSpillerBJJ & Caveirinha Jiu Jitsu Academy	Yucaipa		KEEP_BLANK	"The live site at the same unit (32355 Yucaipa Blvd Unit 3 and 4) is Alliance Jiu-Jitsu Yucaipa, established May 2022 by Sunny ""Pin"" Diego under the Alliance association - a different lineage from Caveirinha; cjjfsocal.com and onerevolutionjiujitsu.com are both NXDOMAIN."	https://alliancejiujitsuyucaipa.com/
NEEDS_BROWSER	76	TX	Revolutionary Fitness & MMA	Abilene		NEEDS_BROWSER	Stored revfitmma.com is NXDOMAIN and the alternate futurefitnessteam.com cited in listings is also NXDOMAIN; only facebook.com/RevfitMMA remains as a candidate.	https://dns.google/resolve?name=futurefitnessteam.com&type=A
CONFIRMED	77	TX	Gracie Jiu-Jitsu Adkins	Adkins	https://gracie-jiu-jitsu-adkins.gymdesk.com/	SET_OVERRIDE	"Live Gymdesk site body reads ""Gracie Jiu-Jitsu Adkins proudly empowers Adkins and surrounding Wilson County families"" with named instructors Gabriel Sabin and Ashley Sabin on the class schedule; note Yelp separately marks the school CLOSED and the schedule view defaults to a 2025 week"	https://gracie-jiu-jitsu-adkins.gymdesk.com/page/about-us
UNRESOLVED	78	TX	Checkmat BJJ Allen - Texas	Allen		FLAG	checkmatallen.com has live A records 3.33.251.168 and 15.197.225.128 but returns a completely empty body on /, /robots.txt and /sitemap.xml over both http and https, so no school content exists to verify; checkmatbjjallen.com and checkmatallentx.com are NXDOMAIN.	https://checkmatallen.com/
CONFIRMED	81	TX	Austin Fitness Martial Arts	Austin	https://www.thevoidmartialarts.com/	SET_OVERRIDE	The JiuJitsu.com listing body gives Austin Fitness Martial Arts the phone +1 512-707-8977 at 4327 S 1st St, and The Void Martial Arts' own Contact page lists that identical phone 512-707-8977 with a Brazilian Jiu-Jitsu program; the school renamed and relocated to 701 Tillery St, Austin 78702.	https://www.thevoidmartialarts.com/contact?v=1
DEAD	82	TX	Austin Mixed Martial Arts	Austin		KEEP_BLANK	Stored host austinmixedmartialarts.com returns DNS Status 3 NXDOMAIN and searches surface no successor site under that name in Austin.	https://dns.google/resolve?name=austinmixedmartialarts.com&type=A
CONFIRMED	83	TX	Fight Factory Austin	Austin	https://fightfactoryjiujitsu.com/	SET_OVERRIDE	Footer address 9607 Research Blvd #675, Austin, TX 78759 with (512) 428-6125; the About text names founder Rodrigo Brucutu Cabral and the site social link and logo file are BrazilianFightFactory, tying it to the old Fight Factory Austin.	https://fightfactoryjiujitsu.com/
CONFIRMED	84	TX	Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	Austin	https://www.thevoidmartialarts.com/	SET_OVERRIDE	Site footer reads The Void Martial Arts, 701 Tillery St Suite A7B, Austin, TX 78702 and the page carries a dedicated Brazilian Jiu-Jitsu program; note the gym moved from its older S 1st St address still shown on Yelp.	https://www.thevoidmartialarts.com/?cb=1
CONFIRMED	85	TX	Brazilian Fight Factory	Austin	https://fightfactoryjiujitsu.com/	SET_OVERRIDE	"Site footer links its own Facebook page facebook.com/BrazilianFightFactory and uses a ""bff-logo"" image file, with address 9607 Research Blvd #675 Austin TX 78759 and phone (512) 428-6125; stored brazilianfightfactory.com publishes no A record at apex or www."	https://fightfactoryjiujitsu.com/
CONFIRMED	86	TX	GB Dripping Springs	Austin	https://www.gbdrip.com/	SET_OVERRIDE	Page states the school opened May 2021 under Alexandre Santos and Robert Bookman at 261 Frog Pond Lane Dripping Springs TX 78620, phone 512-971-9359; city is Dripping Springs in the greater Austin area, not Austin proper.	https://www.gbdrip.com/?cb=2
CONFIRMED	87	TX	GB Westlake	Austin	https://gbwestlakehills.com/	SET_OVERRIDE	"Site body names head instructor Professor Alexandre ""Dande"" Santos, matching the Gracie Barra Westlake listing, and its map embed resolves to ""Gracie Barra Westlake Jiu-Jitsu and Self Defense"" at 30.3176/-97.8639 in Westlake, Austin"	https://gbwestlakehills.com/our-school/?cb=1
NEEDS_BROWSER	88	TX	Carlos Machado Jiu-Jitsu Mid Cities	Bedford		NEEDS_BROWSER	Stored carlosmachadojiujitsumidcities.com is dead - its nameservers return REFUSED (DNS Status 2); candidate midcitiesjiujitsu.com is DNS-live and serves robots.txt but its HTML is JS-only and returns an empty body, so the Bedford address cannot be confirmed without a browser.	https://midcitiesjiujitsu.com/robots.txt
CONFIRMED	91	TX	GB Burleson	Burleson	https://www.graciebarraburleson.com/	SET_OVERRIDE	"Page body carries the heading ""GRACIE BARRA BURLESON"", the contact block ""201 Northeast Wilshire Boulevard, Burleson TX 76028"" and phone (817) 720-5577."	https://www.graciebarraburleson.com/?v=1
UNRESOLVED	92	TX	Gracie Barra Carrollton	Carrollton		FLAG	Stored host gbcarrollton.com is NXDOMAIN and graciebarracarrollton.com does not resolve; the graciebarra.com/carrollton-tx/ path returns an empty body I could not read, so no candidate could be verified.	https://graciebarra.com/carrollton-tx/?cb=9
NEEDS_BROWSER	93	TX	Trainers Elite	Carrollton		NEEDS_BROWSER	Stored trainerselite.net is NXDOMAIN and trainerselite.com serves a HugeDomains for-sale parking page priced at $3,495; the only remaining candidate is facebook.com/trainerselitemma.	https://trainerselite.com/
DEAD	94	TX	GKX Martial Arts	Cedar Park		KEEP_BLANK	gkxtreme.com is registered on Cloudflare nameservers but publishes no A and no AAAA record at apex or www, so no site is served; Yelp also lists the Vista Ridge Blvd location as CLOSED.	https://dns.google/resolve?name=gkxtreme.com&type=AAAA
DEAD	95	TX	EnergyFIT Mixed Martial Arts & Fitness	Conroe		KEEP_BLANK	Stored energyfitacademy.com is NXDOMAIN and no replacement domain exists; the only remaining candidate is facebook.com/energyfitacademy, and the Yelp listing for 2330 FM 1488 is marked CLOSED.	https://dns.google/resolve?name=energyfitacademy.com&type=A
NEEDS_BROWSER	96	TX	Gracie Humaita Conroe	Conroe		NEEDS_BROWSER	Stored gymconroe.com plus both candidates graciehumaitaconroe.com and yountbjj.com all return NXDOMAIN despite search listings showing live titles; only facebook.com/yountbjj remains.	https://dns.google/resolve?name=yountbjj.com&type=A
CONFIRMED	97	TX	Jiu Jitsu Tech Mix martial arts and fitness	Corinth	https://www.jiujitsutech.com/	SET_OVERRIDE	"Footer gives ""Jiu Jitsu Tech, 7650 Interstate 35E, Corinth, TX, 76210"" with contact email jiujitsutechofcorinth@gmail.com and the same facebook.com/jiujitsutech and instagram/JIUJITSUTECH1 accounts as the listing"	https://jiujitsutech.com/?cb=1
CONFIRMED	98	TX	Renzo Gracie	Corpus Christi	https://renzograciecorpuschristi.com/	SET_OVERRIDE	"Footer reads ""6314 Yorktown Boulevard Suite 101; Corpus Christi, TX 78414"" with text line (361) 290-9078 and names Professor Ruben Arredondo, 4th-degree black belt under Renzo Gracie; the page links the same facebook.com/renzogracietx account as the dead stored renzogracietx.com."	https://renzograciecorpuschristi.com/
CONFIRMED	101	TX	144 Academy Jiu Jitsu/Self-Defense/Fitness	Dallas	https://144academy.com/	SET_OVERRIDE	Body names owner Jairo Bautista, the 2020 opening, No-Gi Jiu-Jitsu classes, and the address 3406 Easy St, Dallas, TX 75247.	https://144academy.com/home
UNRESOLVED	102	TX	Atos Jiu-Jitsu Houston	Deer Park		FLAG	Stored host atoshoustonbjj.com is NXDOMAIN; the official Atos affiliate page for Houston now shows ATOS LEAGUE CITY at 3830 West Main St League City under Matt Wray, which I could not tie to the Deer Park address on record.	https://atosjiujitsuhq.com/affiliate/houston/?cb=1
DEAD	103	TX	Texas Elite MMA	Denton		KEEP_BLANK	Both the stored teamgibson.net and the school own-name texaselitemma.com are NXDOMAIN, and the Yelp listing for Texas Elite MMA/Alliance Brazilian Jiu-Jitsu at 5800 N I-35 E Denton is marked CLOSED.	https://dns.google/resolve?name=texaselitemma.com&type=A
NEEDS_BROWSER	104	TX	Amazonas MMA & Fitness Academy	Edinburg		NEEDS_BROWSER	amazonasmma.com returns DNS Status 3 (NXDOMAIN) and the only remaining candidate is facebook.com/amazonasmma, which web_fetch cannot render.	https://dns.google/resolve?name=amazonasmma.com&type=A
NEEDS_BROWSER	105	TX	El Paso Jiujitsu / Jiu-Jitsu El Paso TX 79936	El Paso		NEEDS_BROWSER	"Stored elpjiujitsu.com nameservers return REFUSED (lame delegation) and elpasojiujitsu.com redirects to a HugeDomains ""for sale"" page at $1,995; only remaining candidate is facebook.com/elpaso.jiujitsu."	https://elpasojiujitsu.com/
NEEDS_BROWSER	106	TX	Warriors Lair MMA	El Paso		NEEDS_BROWSER	warriorslairmma.com is NXDOMAIN and no other school-owned domain surfaced; only Facebook, Instagram and Tapology/MatMade aggregator listings exist.	https://dns.google/resolve?name=warriorslairmma.com&type=A
