verdict	id	region	name	city	url	action	evidence	source_url
DEAD	15	CO	The HQ - Jiu Jitsu Headquarters	Colorado Springs		FLAG	"Stored jiujitsucoloradosprings.com = NXDOMAIN; thehqtrainingcsco.com = NXDOMAIN. thehqtraining.com resolves (104.21.14.171) and renders a complete-looking HQ page with 310 S 8th St and (719) 259-0911, BUT its own footer reads ""This is a free demo result from the Wayback Machine Downloader. It is not a complete website."" - archived copy, not a school-controlled site. Do not publish."	https://www.thehqtraining.com/
NEEDS_BROWSER	19	CO	Guetho BJJ Denver	Englewood		NEEDS_BROWSER	Stored guethobjjdenver.com and engelwoodbjj.com are both NXDOMAIN; guetho.com has a live A record 2.57.91.91 on Hostinger dns-parking nameservers but web_fetch returns an empty body at apex and www so I cannot tell a JS site from a parking lander	https://dns.google/resolve?name=guetho.com&type=A
CONFIRMED	20	CO	Nova Mente Jiu Jitsu Academy	Englewood	https://www.novamentebjj.com	SET_OVERRIDE	Site body lists 2761 W Oxford Ave, Unit 7, Englewood, CO 80110 and phone 303-209-1830, with named gi and no-gi jiu jitsu classes; stored novamenteacademy.com resolves but serves an empty default WordPress install.	https://www.novamentebjj.com/?cb=1
DEAD	21	CO	Gracie Jiu-Jitsu Fort Collins	Fort Collins		KEEP_BLANK	Stored graciefortcollins.com is NXDOMAIN and no replacement domain was found; Gracie Barra Fort Collins at 1538 E Harmony Rd is a different academy, not a rebrand.	
DEAD	22	CO	Shugyo Training Center	Fort Collins		KEEP_BLANK	shugyodojo.com and shugyotrainingcenter.com are both NXDOMAIN; search engines still serve a stale cached copy of the old 2721 S College Ave page	https://dns.google/resolve?name=shugyodojo.com&type=A
CONFIRMED	23	CO	Gracie Jiu-Jitsu Grand Junction	Grand Junction	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=iDCGTlWq4tRja4132BcL9g%3D%3D	SET_OVERRIDE	"Page body: ""Located Inside Mesa Mall / 2424 US Hwy 6 Ste 224B / Grand Junction, Colorado 81505"" and 970-901-0201; instructors Jason, Caleb and Desiree Padilla; schedule PDFs dated APRIL 2026"	https://bit.ly/GJJGJCO
DEAD	24	CO	Gunnison Jiu-Jitsu	Gunnison		KEEP_BLANK	Stored gunnisonjiujitsu.com = NXDOMAIN (Status 3); gunnisonbjj.com = NXDOMAIN. Search still serves stale gunnisonjiujitsu.com titles and body text but the domain does not resolve. Only remaining presence found is a Facebook page, which web_fetch cannot render. No live site.	
CONFIRMED	28	CO	Infinite MMA Academy	Loveland	https://infinitemixedmartialarts.perfectmind.com/SocialSite/about-us	SET_OVERRIDE	"Contact page reads ""Infinite Jiu-Jitsu Academy ... 970-593-1965 ... 329 East 3rd Street Loveland CO 80537"" with a named Gracie Jiu Jitsu program; owner Adam Martinez bio on About page; stored infinitemixedmartialarts.com is NXDOMAIN"	https://infinitemixedmartialarts.perfectmind.com/SocialSite/contact-us
NEEDS_BROWSER	29	CO	Kingsnake Jiu-Jitsu	Loveland		NEEDS_BROWSER	Stored kingsnakebjj.com and kingsnakejiujitsu.com are both NXDOMAIN; a King Snake Jiu Jitsu partner page on lovelandathleticclub.org is live but contains only generic boilerplate with no street address or phone to match.	https://www.lovelandathleticclub.org/programs-partners/king-snake-jiu-jitsu/?cb=1
NEEDS_BROWSER	30	CO	Ground Zero Roaring Fork Valley BJJ	New Castle		NEEDS_BROWSER	Stored gzglenwoodsprings.com is NXDOMAIN; ground-zero-roaring-fork.square.site is live with a real sitemap (instructors, schedule, lastmod 2026-08-03) and og:site_name GZ Roaring Fork, but Square Online renders in JS so I could not read the 420 W Main St address or any phone.	https://ground-zero-roaring-fork.square.site/sitemap.xml
NEEDS_BROWSER	31	CO	Rocky Mountain Jiu Jitsu	Northglenn		NEEDS_BROWSER	rockymountainjj.com and invisiblejiujitsu.org are NXDOMAIN and rockymountainjiujitsu.com now redirects to Six Blades Jiu Jitsu at 7444 S University Blvd Littleton (different school); only an Instagram remains to check	https://www.rockymountainjiujitsu.com/?cb=2
CONFIRMED	32	CO	14ers Jiu Jitsu	Salida	https://www.veritastrainingcenter.co/	SET_OVERRIDE	School's own domain www.14ersjiujitsu.com resolves (Wix A record) and redirects here; body shows phone (719)-251-9320 and a live gi/no-gi Jiu-Jitsu schedule; 14ers Salida rebranded as Veritas Training Center	https://www.14ersjiujitsu.com/?cb=1
DEAD	33	CO	Flatirons Mixed Martial Arts Academy	Westminster		KEEP_BLANK	Stored flatironsmma.com = NXDOMAIN (Status 3). No successor domain found. Third-party listing (Yelp, not a page I fetched) marks 12910 Zuni St as CLOSED as of July 2026; I did not read a first-party closure notice.	
DEAD	37	LA	Martial Arts America Baton Rouge	Baton Rouge		KEEP_BLANK	Stored martialartsamericabr.com returns NXDOMAIN and no Baton Rouge school operating under this name surfaced in search; I read no live page for this school so the only hard evidence is the DNS probe	https://dns.google/resolve?name=martialartsamericabr.com&type=A
DEAD	38	LA	Warrior's Cove Baton Rouge	Baton Rouge		KEEP_BLANK	Stored warriorscovebjj.com is NXDOMAIN; the live warriorscove.com belongs to a Minnesota operation (St Louis Park, St Paul, Burnsville) and is a different entity, so no Baton Rouge site exists.	https://dns.google/resolve?name=warriorscovebjj.com&type=A
NEEDS_BROWSER	39	LA	Stockwell Martial Arts Academy	Bossier City		NEEDS_BROWSER	No own domain exists: stockwellmartialarts.com and stockwellmartialartsacademy.com are both NXDOMAIN; only a Facebook page remains, which web_fetch cannot render, so 2091 Stockwell Rd could not be verified.	https://www.facebook.com/stockwellmartialartsacademy/
NEEDS_BROWSER	40	LA	Fight to Win Lafayette Jiu -Jitsu	Broussard		NEEDS_BROWSER	fighttowinlafayette.com is NXDOMAIN; the only remaining presence is a Facebook page for the 1212 Albertson Pkwy Suite D Broussard academy, which web_fetch cannot render	https://dns.google/resolve?name=fighttowinlafayette.com&type=A
NEEDS_BROWSER	41	LA	Louisiana Judo. Louisiana Muay Thai	Broussard		NEEDS_BROWSER	www.louisianajudo.com has live A records (multiscreensite/Duda) but every page fetched (/, /programs, /schedule, /programs/adult-muay-thai) returns an empty body; could not read content or confirm a named BJJ/grappling class	https://www.louisianajudo.com/?cb=2
NOT_BJJ	42	LA	Langston's Martial Arts	Central		KEEP_BLANK	"Stored langstonsmartialarts.com and www variant = NXDOMAIN. Successor garrisonsma.com is live at 14455 Greenwell Springs Rd, Suite E, Central, LA 70739; 225-256-6270, and links the same Facebook page id 100057196760957 that search returns as ""Langston's Martial Arts"" - a genuine rebrand to Garrison's Martial Arts. However the program body text lists Taekwondo, Filipino Martial Arts, Muay Thai and Maphilindo Silat only; BJJ appears solely in a stale og/meta description, not as a named class."	https://www.garrisonsma.com/adults-age-18
DEAD	46	LA	Evolution Training	Houma		KEEP_BLANK	Stored guerrillajiujitsuhouma.com is NXDOMAIN and the alternate houmabjj.com is also NXDOMAIN; search results state the gym closed in October 2024 but I read no live page to verify that, so the hard evidence is the DNS probe	https://dns.google/resolve?name=houmabjj.com&type=A
CONFIRMED	47	LA	Extreme Mix Martial Arts	Houma	https://extremefitnessmma.com	SET_OVERRIDE	Site body states the school is at 1221 Grand Caillou Rd, Houma, LA with phone (985) 873-5722 and lists Kids BJJ and Adult BJJ as named classes.	https://extremefitnessmma.com/?cb=1
NEEDS_BROWSER	48	LA	Reeds Elite Mixed Martial Arts	Jennings		NEEDS_BROWSER	reedselitemma.com resolves to 209.59.187.177 on GoDaddy nameservers but returns an empty body on /, /about and /sitemap.xml, so I cannot tell a real site from a parking lander and could not confirm 518 N Main St.	https://reedselitemma.com/
DEAD	49	LA	Acadiana Martial Arts Academy	Lafayette		KEEP_BLANK	acadianamartialarts.com is NXDOMAIN; acadianakarate.com at 1921 Kaliste Saloom Rd Ste 122 is a karate-only school under a different name and acadianajiujitsu.com is at 5537 Cameron St in Scott, so neither matches	https://dns.google/resolve?name=acadianamartialarts.com&type=A
DEAD	50	LA	Premier Martial Arts Lafayette	Lafayette		KEEP_BLANK	premiermartialartsacademy.com NXDOMAIN; the franchise's own Louisiana page body lists Slidell (616 Robert Blvd, 985-630-1155) as the only Louisiana studio - no Lafayette LA location exists	https://premiermartialarts.com/geo/united-states/louisiana/?cb=1
NEEDS_BROWSER	51	LA	Lake Area Brazilian Jiu-Jitsu	Lake Charles		NEEDS_BROWSER	labjj.com has a live A record (208.73.209.18) but returns a completely empty body on two cache-busted fetches. Live DNS + empty body + exact name match - cannot distinguish a JS site from a parked page without a browser. No address confirmed first-hand.	https://www.labjj.com/
DEAD	55	LA	Danny Daniels' MMA & Fitness	New Orleans		KEEP_BLANK	Stored dannydanielsmma.com returns NXDOMAIN; the Yelp listing for 2358 St Claude Ave New Orleans is titled CLOSED, which I read only as a search snippet; the hard evidence is the DNS probe	https://dns.google/resolve?name=dannydanielsmma.com&type=A
CONFIRMED	56	LA	Mid City Martial Arts & Fitness Academy	New Orleans	https://www.midcitymma.com	SET_OVERRIDE	Rebrand to Mid City MMA; site body lists phone (504) 309-7018 matching the record and its member portal is hosted at midcitymartialartsfitnessacademy.perfectmind.com, tying it to the stored name.	https://www.midcitymma.com/?cb=1
CONFIRMED	57	LA	NOLA MMA	New Orleans	https://www.nolamma.com/	SET_OVERRIDE	Live page footer reads NOLA MMA, 401 North Galvez Street, New Orleans, LA 70119, with named Jiu Jitsu and Combat BJJ classes under head instructor Ray Lopez.	https://www.nolamma.com/
CONFIRMED	58	LA	The Dojang New Orleans	New Orleans	https://thedojangnola.com/	SET_OVERRIDE	Body lists 1920 Williams Boulevard, Kenner, Louisiana 70062 and 504-353-4434 with named Carlos Machado Brazilian JiuJitsu classes (school sits in Kenner, serving metro New Orleans)	https://thedojangnola.com/?cb=3
NEEDS_BROWSER	59	LA	Criterion Jiu Jitsu	Prairieville		NEEDS_BROWSER	criterionjiujitsu.com and www.criterionjiujitsu.com both NXDOMAIN; only web presence found is a Facebook page, which web_fetch cannot render. criterionbjj.com is a different school in Louisville KY and was not used	https://dns.google/resolve?name=criterionjiujitsu.com&type=A
CONFIRMED	60	LA	Triad Martial Arts Academy of Ruston	Ruston	https://www.triadmartialartsruston.com/	SET_OVERRIDE	2321 S Vienna St, Ruston, LA 71270; +1 318-513-3828. Live A 162.159.140.166; full first-party body read with BJJ/jiu-jitsu class pages and coaches Josh and Makayla named in on-page reviews.	https://www.triadmartialartsruston.com/conact-us-page-jiu-jitsu-in-ruston-la
NEEDS_BROWSER	64	LA	Gracie Stonewall Jiu Jitsu Academy	Stonewall		NEEDS_BROWSER	gatorpitbjj.com has a live A record 52.223.13.41 and serves a real robots.txt with a sitemap, but every page returns only a meta-viewport shell to web_fetch; owner Brian Andrews and the Gator Pit to Gracie Stonewall rename are attested only in search snippets, so a browser render is needed	https://gatorpitbjj.com/robots.txt
DEAD	65	LA	Primal Fitness Lake Charles	Sulphur		KEEP_BLANK	Stored primalfitnessla.com is NXDOMAIN and repeated searches of Sulphur and Lake Charles returned no listing, address or phone for this business under any domain.	https://dns.google/resolve?name=primalfitnessla.com&type=A
DEAD	66	LA	Gracie United Jiu Jitsu - Lacombe	Sulphur		KEEP_BLANK	The Gracie United association's own live gym directory lists 30 academies across LA, MS and AL and contains neither a Lacombe nor a Sulphur location, so this school is no longer in the network and has no site.	https://www.championfactory.com/gyms
DEAD	67	LA	Power Extreme Fitness Training Center	Terrytown		KEEP_BLANK	mmanola.com and powerextremefitness.com are both NXDOMAIN; the 900 Terry Pkwy Terrytown location appears only in Yelp and MMA directory listings, with no live site	https://dns.google/resolve?name=mmanola.com&type=A
DEAD	68	NJ	Green Dragon Warrior Arts	Barnegat		KEEP_BLANK	greendragonunlimited.com NXDOMAIN; greendragonwarriorarts.com NXDOMAIN; repeated searches surface no Barnegat NJ school of this name (only unrelated Green Dragon schools in Bordentown NJ, Chapel Hill NC and Spring Hill FL)	https://dns.google/resolve?name=greendragonwarriorarts.com&type=A
NOT_BJJ	69	NJ	Misfits Muay Thai & Brazilian Jiu Jitsu	Brick Township		KEEP_BLANK	"Stored misfitsmuaythai.com = NXDOMAIN; the successor home link thaiboxing.fitness = NXDOMAIN. Live misfitsmuaythai.wordpress.com is the same founder (Prairie Rugilo) but now ""Misfits Muay Thai, Boxing and Fitness"" in Toms River, offering Muay Thai, Boxing and Personal Training only - no BJJ or grappling class in the site body (BJJ appears only in image alt-text keywords). Separately, misfitsclubbjj.com is a different school in Tujunga, CA - not this record."	https://misfitsmuaythai.wordpress.com/about/
DEAD	73	NJ	Jfc Training Center	Cranford		KEEP_BLANK	"Stored jerseyfightclub.com is NXDOMAIN, as are jfctrainingcenter.com and renzograciecranford.com; the Renzo Gracie affiliate directory lists 47 Alden St Cranford under Prof. Carlos ""Bronco"" Oliveira with a dead website, and same-address succession is not evidence of the same entity"	https://renzogracieacademy.com/academies/
CONFIRMED	74	NJ	Real World Martial Arts Team Renzo Gracie	Denville	https://renzograciedenville.com	SET_OVERRIDE	Site body lists phone 973-625-9444 matching the Real World Martial Arts record and the academy is now at 56 Broadway, Denville, NJ 07834 (moved within Denville from 27 E Main St); still a Renzo Gracie BJJ academy.	https://renzograciedenville.com/?cb=1
DEAD	75	NJ	JBMFIT - Fitness Center and & Brazilian Jiu Jitsu Academy	Edgewater Park		KEEP_BLANK	Stored jbmfit.com is NXDOMAIN and no replacement domain for the 4237 Route 130 South, Edgewater Park facility was found.	
NEEDS_BROWSER	76	NJ	Jaguar BJJ	Edison		NEEDS_BROWSER	jaguarbjj.com and jaguarbrazilianjiujitsu.com are both NXDOMAIN; the 518 Old Post Road Edison academy appears to run only an Instagram, which web_fetch cannot render	https://dns.google/resolve?name=jaguarbjj.com&type=A
NEEDS_BROWSER	77	NJ	Golden Eagle Judo & Jiu-Jitsu	Elizabeth		NEEDS_BROWSER	www.goldeneaglejjj.com NXDOMAIN and goldeneaglejudo.com NXDOMAIN; only presence is Facebook/Instagram (listings give 313 1st Ave, Elizabeth NJ, 908-313-8527), which web_fetch cannot render	https://dns.google/resolve?name=www.goldeneaglejjj.com&type=A
CONFIRMED	78	NJ	Team Jucão Elizabeth Brazilian Jiu Jitsu BJJ	Elizabeth	https://www.teamjucaoacademy.com/locations	SET_OVERRIDE	942 Monroe Avenue, Elizabeth NJ 07208; (973) 641-9671; Coach Anderson De Paula. Read on the official Team Jucao organization site (live A 185.230.63.107), which lists this exact affiliate with matching address and phone. No standalone Elizabeth domain exists.	https://www.teamjucaoacademy.com/locations
CONFIRMED	82	NJ	Gracie Jiu-Jitsu Galloway	Galloway	https://taphousebjj.com/	SET_OVERRIDE	"Site og:site_name is literally ""Gracie Jiu-Jitsu Galloway""; footer gives 323 S Pitney Road Galloway NJ 08205 and phone 6094027351, with Gracie Combatives and Master Cycle as named BJJ classes"	https://taphousebjj.com/
DEAD	83	NJ	Hamilton Martial Arts	Hamilton Square		KEEP_BLANK	Stored hamiltonmartialarts.com is NXDOMAIN and the business at 957 State Hwy 33 is reported closed; nearby Hamilton United Martial Arts Academy at 2452 Kuser Rd is a different school, not a rebrand.	https://dns.google/resolve?name=hamiltonmartialarts.com&type=A
CONFIRMED	84	NJ	CE Jiu Jitsu, MMA, boxing, kickboxing Harrison	Harrison	https://chokelabacademy.com/	SET_OVERRIDE	Live site footer reads Chokelab Academy, 756 Harrison Ave, Harrison, NJ 07029, 973-445-7796, email josef@jmbjj.com; this is the rebrand of Cutting Edge BJJ (CE) under the same head instructor Josef Manuel and the same phone.	https://chokelabacademy.com/
CONFIRMED	85	NJ	David Branch Jiu Jitsu	Hoboken	https://dbjjhoboken.com/	SET_OVERRIDE	Body lists 720 Monroe Street, Building C, Suite 410/411, Hoboken, NJ 07030 with Adult and Youth BJJ programs and a live Wodify trial signup	https://dbjjhoboken.com/?cb=4
DEAD	86	NJ	Renzo Gracie Hoboken	Hoboken		KEEP_BLANK	"www.renzograciehoboken.com NXDOMAIN; the Hoboken successor domain hobokenfightclub.com now redirects to chuteboxela.com, whose body gives ""Chute Boxe Luis Azeredo / 3107 Central Ave. / Union City, NJ 07087"" - different city, brand and head instructor, so not published"	https://hobokenfightclub.com/?cb=1
CONFIRMED	87	NJ	CULTR BJJ	Jersey City	https://www.cultrfightclub.com/	SET_OVERRIDE	315 15th St Ste 3A, Jersey City, NJ 07310; 201.345.9311. Stored cultrbjj.com = NXDOMAIN; same CULTR brand in the same city now trades as CULTR Fight Club, with a named Brazilian Jiu Jitsu program page. Live A 198.49.23.144.	https://www.cultrfightclub.com/contact
CONFIRMED	91	NJ	Anaconda Brazilian Jiu Jitsu & MMA Academy	Lyndhurst	https://anacondabjjnjny.com/	SET_OVERRIDE	Page names owner Professor Julio Rodriguez under RCJ Machado and Carlos Machado, matching the Lyndhurst record's head instructor, with Adult BJJ and BJJ Basics on the class grid; DISCREPANCY the contact block now reads 6529 Kennedy Blvd North Bergen NJ phone 201-682-9925, not 302 Ridge Rd Lyndhurst	https://anacondabjjnjny.com/
DEAD	92	NJ	Red Dragon Martial Arts Academy	Manville		KEEP_BLANK	Stored reddragonmaa.com is NXDOMAIN and reddragonmartialarts.org is also NXDOMAIN; the Manville location is reported closed and no live site carries a matching address or phone.	https://dns.google/resolve?name=reddragonmaa.com&type=A
DEAD	93	NJ	Puzon Jiu Jitsu	Milltown		KEEP_BLANK	Both candidate domains for the 75 N Main St, Milltown academy are NXDOMAIN: stored puzonjiujitsu.com and the alternate puzonbjj.com that search surfaces.	
NEEDS_BROWSER	94	NJ	Jbm Brazilian Jiu-Jitsu Academy	Mt. Holly		NEEDS_BROWSER	jbmbjj.com is NXDOMAIN; jbmjiujitsu.com has live Squarespace A records but returns an empty body to web_fetch, so it cannot be told apart from a parked or unpublished site	https://jbmjiujitsu.com/?cb=8
DEAD	95	NJ	Roberto Gordo BJJ	Newark		KEEP_BLANK	"www.robertogordo.com NXDOMAIN; gordobjj.com body lists only ""1637 Bonaventure Boulevard, Weston, FL 33326"" and 954.600.7874 as the Gordo academy, with no Newark NJ location"	https://gordobjj.com/gordousa.html?cb=1
CONFIRMED	96	NJ	Advanced Martial Arts	North Brunswick Township	https://advancedbjjnj.com/	SET_OVERRIDE	1846 US-1, North Brunswick Township, NJ 08902; (908) 670-8242; owner/instructor Brian Katz, who founded Advanced Martial Arts in 2005. Stored advancedbjj.com returns REFUSED at its nameservers (dead); advancedbjjnj.com is live (35.212.33.139) and specializes in BJJ and Muay Thai.	https://advancedbjjnj.com/about-us/
DEAD	100	NJ	Renzo Gracie South Plainfield	South Plainfield		KEEP_BLANK	Stored renzograciesouthplainfield.com is NXDOMAIN and the official Renzo Gracie affiliate directory lists no South Plainfield academy anywhere in its NJ entries	https://renzogracieacademy.com/academies/
NEEDS_BROWSER	101	NJ	Martial Maxx MMA	Teterboro		NEEDS_BROWSER	Stored martialmaxxmma.com and martialmaxx.com are both NXDOMAIN; the only apparent school-run presence is facebook.com/martial.maxxmma which web_fetch cannot render, so the 100 Hollister Rd address was never confirmed on a page I read.	https://dns.google/resolve?name=martialmaxxmma.com&type=A
DEAD	102	NJ	Gracie Barra Toms River	Toms River		KEEP_BLANK	Stored gbtomsriver.com is NXDOMAIN and no Gracie Barra school in Toms River could be located; the nearest is Gracie Barra Princeton at 150 Lawrenceville Pennington Rd, a different school.	
DEAD	103	NJ	US Martial Arts Academy Inc	Vineland		KEEP_BLANK	usmartialarts.biz is NXDOMAIN; the 3430 E Oak Rd Vineland school appears only in directory listings and those list Hapkido, Tae Kwon Do and kickboxing with no BJJ	https://dns.google/resolve?name=usmartialarts.biz&type=A
CONFIRMED	104	NJ	Kurt Pellegrino MMA	Wall Township	https://www.pellegrinomma.com/	SET_OVERRIDE	"Body: ""187 Parker Ave Manasquan NJ"", phone 7325525742, ""Owned and Operated by UFC veteran Kurt Pellegrino"" - same owner, relocated from Wall Township to Manasquan NJ"	https://www.pellegrinomma.com/?cb=1
CONFIRMED	105	NJ	Up Top Martial Arts Academy	Wayne	https://www.uptopmartialarts.com/	SET_OVERRIDE	87 Berdan Ave, Suite 1, Wayne, NJ 07470; (973) 692-1991. Stored martialartswaynenj.com = NXDOMAIN; uptopmartialarts.com is live (104.21.86.173) with named Future Champs BJJ, Kids BJJ and Adult BJJ & Submission Grappling programs.	https://www.uptopmartialarts.com/
CONFIRMED	109	NJ	Camal Judo	Woodland	https://camalandcruz.com/	SET_OVERRIDE	"Site states Tony Camal ""opened Camal Judo in 1996"" and lists phone (973) 256-0110, the same number carried on the Camal Judo listings, with Adult Brazilian Jiu Jitsu a named program under Jamie Cruz; DISCREPANCY address is now 266 Union Blvd Totowa NJ 07512 rather than 86 Lackawanna Ave Woodland Park"	https://camalandcruz.com/
DEAD	110	NJ	Extreme Fight Club	Woodland Park		KEEP_BLANK	Stored efcchampion.com is NXDOMAIN and the 10 Squirrelwood Rd location is reported closed; no successor domain resolves.	https://dns.google/resolve?name=efcchampion.com&type=A
UNRESOLVED	111	OK	Conquer BJJ Mixed Martial Arts Academy	Ada		KEEP_BLANK	Stored conquerbjjada.com is NXDOMAIN; conquerbjj.com is live but serves only a GoDaddy Website Builder Launching Soon placeholder with no address, phone or class information for 315 W 12th St.	https://conquerbjj.com/
CONFIRMED	112	OK	Rebellion Martial Arts	Ada	https://www.rebellionmartialarts.com/	SET_OVERRIDE	Body reads ADA - OKLAHOMA, names Ricardo Cavalcanti BJJ affiliation and instructor Jeanelle Hebert, and posts recurring schedules for the Ada (Byng) and Duncan locations; no street address or phone is published on the site so I matched on city, lineage and instructor	https://www.rebellionmartialarts.com/?cb=5
CONFIRMED	113	OK	10th Planet Jiu-Jitsu Altus	Altus	https://www.10thplanetjj.com/locations/altus/	SET_OVERRIDE	"Body: ""SIMS Martial Arts / 10th Planet Altus / 321 West Commerce / Altus OK, 73521"" and (580) 482-0030; class list includes 10th Planet Jiu-jitsu and Adult/Youth Gi and NoGi Jiu-jitsu. Stored altusmartialarts.ninja is NXDOMAIN"	https://www.10thplanetjj.com/locations/altus/?cb=1
CONFIRMED	114	OK	Platypus BJJ	Bartlesville	https://platypusbjj.wordpress.com/	SET_OVERRIDE	"715 Dewey Ave, Bartlesville, OK 74003 (listed on the site as ""NEW FACILITY""); named adult and kids BJJ classes with schedule and pricing. Host resolves via lb.wordpress.com to 192.0.78.12."	https://platypusbjj.wordpress.com/
CONFIRMED	118	OK	Team Impact Martial Arts & Fitness	Broken Arrow	https://teamimpactbjj.com/	SET_OVERRIDE	"Owner bio states Mark Barrett ""operated the Impact school name first in Coweta then to Broken Arrow eventually to Bixby and finally returning to Coweta OK in 2021"", establishing succession; Brazilian Jiu Jitsu is a named program; DISCREPANCY current address 13019 South State Highway 51 Coweta OK 74429 phone (918) 210-0029"	https://teamimpactbjj.com/about-us/mark-barret/
CONFIRMED	119	OK	Northside Brazilian Jiu Jitsu	Collinsville	https://www.thenorthsidejiujitsu.com	SET_OVERRIDE	Site body lists 123 N 7th St, Collinsville, OK 74021 and phone 918-695-8315, matching the record, with kids, youth and adult jiu jitsu classes named.	https://www.thenorthsidejiujitsu.com/?cb=1
NEEDS_BROWSER	120	OK	Lucas Martial Arts	Duncan		NEEDS_BROWSER	lucasmartialarts.com is NXDOMAIN and lucasmartialartsacademy.com is a same-name different school at 715 6th St, Bedford, IN 47421 run by Greg Lucas, not the 706 W Main St Duncan OK gym; only a Facebook page remains for Duncan.	https://www.lucasmartialartsacademy.com/classes
NEEDS_BROWSER	121	OK	Empire Jiu-Jitsu Durant	Durant		NEEDS_BROWSER	empirejiujitsudurant.com and empirebjjdurant.com are both NXDOMAIN; empirebjjok.com is Empire BJJ at 704 City Ave, Moore OK under coach Dustin Brooks, a different location, so only the Durant Facebook page is left to check	https://www.empirebjjok.com/?cb=6
CONFIRMED	122	OK	American Elite Mixed Martial Arts	Edmond	https://www.americanelitemma.com/	SET_OVERRIDE	"Body: ""14330 N Lincoln Blvd Suite 504, Edmond, OK 73013"" and (405) 740-8987; Brazilian Jiu Jitsu listed as a program. Relocated from 25 Fretz Ave; stored edmondbjj.com is NXDOMAIN"	https://www.americanelitemma.com/?cb=1
NEEDS_BROWSER	123	OK	Kudos	Edmond		NEEDS_BROWSER	kudosjiujitsu.com has a live A record (198.49.23.144, Squarespace range) but returns a completely empty body on two cache-busted fetches. Live DNS + empty body + exact name match - cannot rule out a parked page without a browser. Other presence is Facebook/Instagram, which web_fetch cannot render.	https://kudosjiujitsu.com/
