verdict	name	region	city	url	note
OK	Renzo Gracie Utah	UT	Kaysville	https://renzogracieutah.com	Kaysville UT BJJ, address matches listing exactly
OK	Renzo Gracie West Island	QC	Montreal	https://www.rgwestisland.ca	L'Ile-Bizard Montreal BJJ, address matches listing exactly
OK	Renzo Gracie of Lake Worth	FL	Lake Worth	https://renzogracielakeworth.com/	Lake Worth FL BJJ, 6752 Lantana Rd
OK	Republic BJJ	NL	St. John's	https://www.republicbjj.com	St John's NL BJJ, Crosbie Road location
OK	Resilience Brazilian Jiu Jitsu	AB	Medicine Hat	https://www.rbjj.ca	Medicine Hat AB BJJ, address matches listing exactly
SUSPECT	Resilience Brazilian Jiu-Jitsu Academy	CA	Visalia	https://www.facebook.com/resiliencebrazilianjiujitsu/	Facebook fetch returned blank body, needs browser
OK	Resilience Martial Arts	MN	Lakeville	https://www.resilience-ma.com	Lakeville MN Gracie jiu-jitsu, address matches listing
OK	Resolve Martial Arts Academy Orillia	ON	Orillia	https://resolvemartialartsorillia.com	Orillia ON BJJ, address matches listing exactly
OK	Restigouche Dojo	NB	Campbellton	https://restigouchedojo.com	Campbellton NB judo and BJJ, Salmon Blvd
OK	Results Martial Arts	NV	Las Vegas	https://martialartslv.net	Las Vegas BJJ, address matches listing exactly
OK	Revelation Martial Arts	MB	Steinbach	https://www.revelationmartialarts.com	Steinbach MB BJJ and judo, no street address
OK	Revelations Brazilian Jiu-Jitsu	WV	Inwood	https://revelationsbjj.wordpress.com	Inwood WV BJJ, address matches listing exactly
OK	Revive BJJ	MO	St Charles	https://www.revivebjj.com/	Site address is St Peters MO, adjacent
OK	Revive Jiu Jitsu - Mesa BJJ	AZ	Mesa	https://bjjmesa.com/	East Mesa AZ BJJ, S Signal Butte
OK	Revolution BJJ	AK	Fairbanks	https://revolutionalaska.com/	Fairbanks AK BJJ and judo, Airport Way
OK	Revolution Combat & Fitness	AR	Benton	https://revolutionmma.com	Benton AR BJJ, different street address listed
OK	Revolution Martial Arts and Performance Fitness	SC	Inman	https://revolution-martialarts.com	Inman SC BJJ and wrestling, address matches
SUSPECT	Revolution Modern Martial Arts	NC	Clayton	https://revolutionselfdefense.com/	Karate school, programs page lists no grappling
SUSPECT	Rey Diogo Brazilian Jiu Jitsu	CA	Los Angeles	https://www.reydiogojiujitsu.com/	Fetch returned completely empty body, needs browser
OK	Ribeiro Jiu-Jitsu - Las Vegas	NV	Las Vegas	https://www.ribeirojiujitsulv.com/	Las Vegas BJJ, address matches listing exactly
SUSPECT	Ric Centron Brazilian Jiu Jitsu Academy	AZ	Chandler	https://riccentronbjj.com/	Stub page only, rebranded Generational Grappling Club
OK	Ricardo Almeida BJJ Academy	NJ	Hamilton	https://ricardoalmeida.com	BJJ academy, site names Robbinsville NJ nearby
AGGREGATOR	Ricardo Almeida Brazilian Jiu-Jitsu	NJ	Robbinsville Twp	https://rabjjacademy.as.me/	Acuity Scheduling booking page, not own site
OK	Ricardo Cavalcanti Brazilian Jiu-Jitsu - RI	RI	North Providence	https://rcbjjri.com	North Providence RI BJJ, address matches listing
