verdict	name	region	city	url	note
OK	Black Hole Jiu Jitsu	NY	Wappingers Falls	https://blackholejj.com	BJJ gym, 1285 US-9 Wappingers Falls
OK	Black House Miami Beach	FL	Miami Beach	https://blackhousemiamibeach.com/	BJJ and MMA gym, Miami Beach branding
OK	Black Label BJJ of Cheyenne	WY	Cheyenne	https://blacklabel307.com	BJJ school, 1121 Old Town Ln Cheyenne
OK	Black Label Martial Arts	SC	Charleston	https://blacklabelmartialarts.com	BJJ and wrestling, 1850 Wallace School Rd
OK	Black Lion Jiu Jitsu Academy	MI	Byron Center	https://www.blacklionjiujitsu.com/	BJJ academy, 701 68th St Byron Center
OK	Black Sails Brazilian Jiu Jitsu	AB	Edmonton	https://www.blacksailsbjj.com	BJJ gym, 9746 54 Ave Edmonton
WRONG_CITY	Black Tiger Martial Arts Academy	IL	Libertyville	https://www.blacktigerfightclub.com/	Grayslake IL, 1033 Progress Dr
WRONG_CITY	BlackSmith Jiu Jitsu Florida	FL	Tallahassee	https://blacksmithjiujitsu.com/	Niceville FL, 1039 John Sims Parkway
OK	Blackfoot Jiu Jitsu and Fitness	ID	Blackfoot	https://blackfootjiujitsu.com	BJJ gym, 1010 W Bridge St Blackfoot
NO_CITY	Blackout Jiu Jitsu	OK	Moore	https://blackoutjiujitsu.com	Real BJJ gym, no address or city
OK	Blackout Mixed Martial Arts	AZ	Sierra Vista	https://www.blackoutmmaandfitness.com/	BJJ and judo, 999 E Fry Sierra Vista
AGGREGATOR	Blue Collar Grappling Academy	AR	Marion	https://www.facebook.com/bluecollargrapplingacademy870/	Facebook page, not school's own website
OK	Blue Ridge Jiu Jitsu	NC	Mills River	https://blueridgejj.com/	BJJ academy, 6424 Boylston Hwy Mills River
OK	Blue Wave Brazilian Jiu Jitsu	NH	Nashua	https://bluewavejiujitsu.com	BJJ academy, 1 Progress Ave Nashua
SUSPECT	Boa Brazilian Jiu Jitsu	PA	Orwigsburg	https://boa-brazilian-jiu-jitsu-llc.business.site/	Empty body, Google business.site likely retired
OK	Bobby Lawrence Karate Orem	UT	Orem	https://oremkarate.com	BJJ classes, 976 S State St Orem
SUSPECT	Bobcat MMA	OH	The Plains	https://www.starbrickbjj.com/bobcat-mma	Empty body returned, no page content
NO_CITY	Body Armor MMA	WV	Buckhannon	https://www.bodyarmorwv.com/	BJJ school, West Virginia only, no address
OK	Bom Jitsu Brazilian Jiu Jitsu	CO	Castle Rock	https://bomjitsu.com	BJJ academy, 680 Atchison Way Castle Rock
OK	Bora Jiu-Jitsu	ON	Hamilton	https://borabjj.com	BJJ academy, 625 Greenhill Ave Hamilton
OK	Bossier Jiu-Jitsu: Louisiana Black Belt Academy	LA	Bossier City	https://bossierjiujitsu.com/	BJJ academy, 4345 Marlena St Bossier City
OK	Boston Brazilian Jiu-Jitsu Woburn	MA	Woburn	https://bostonbjjwoburn.com	BJJ academy, 104 Main St Woburn
OK	Boxer's Rebellion Martial Arts	AZ	Tucson	https://www.boxersrebellionmartialarts.com/	Jujitsu and grappling, 5933 E 22nd Tucson
OK	Bozeman JuJitsu	MT	Belgrade	https://bozemanjujitsu.com	DanZan Ryu jujitsu, 20900 Frontage Rd Belgrade
SUSPECT	Braga Jiu-Jitsu	CA	Upland	https://braga-jiu-jitsu.business.site/	Empty body, Google business.site likely retired
OK	Bragiao BJJ MMA	HI	Kapaa	https://www.mmaonkauai.com	BJJ and MMA, 4-484 Kuhio Hwy Kapaa
OK	Braman Jiu Jitsu	RI	Warwick	https://www.bramanjiujitsu.com	BJJ gym, 24 Quaker Lane Warwick
OK	Brampton Brazilian Jiu Jitsu Academy	ON	Brampton	https://bramptonbjj.com	BJJ academy, 1295 Williams Pkwy Brampton
OK	Brasa Comprido BJJ	IL	Bloomingdale	https://compridobjj.com/	BJJ academy, 201 E Army Trail Bloomingdale
OK	Brasa Jiu-Jitsu Highwood	IL	Highwood	https://highwood.compridobjj.com/	BJJ academy, 432 Green Bay Rd Highwood
OK	Brattleboro Jiu-Jitsu	VT	Brattleboro	https://www.brattleborojiujitsu.com	BJJ school, 55 Marlboro Rd Brattleboro
OK	Bravado BJJ Rive-Sud	QC	Longueuil	https://www.bravadobjjrivesud.com	BJJ gym, 4180 Chemin de Chambly Longueuil
OK	Brave BJJ Boise	ID	Boise	https://www.brave-bjj.com	BJJ gym, 8707 W State St Boise
OK	Brave Martial Arts Institute	ON	Ottawa	https://bravemai.com	BJJ and MMA, 2161 Thurston Dr Ottawa
OK	Bravé MMA and Fitness	AB	Edmonton	https://bravemmaandfitness.com	BJJ and wrestling, 10023 168 St Edmonton
AGGREGATOR	Brazil 021 San Antonio	TX	San Antonio	https://brazil021.com/	Brand homepage; no San Antonio location listed
OK	Brazil Academy USA	KS	Lenexa	https://www.brazilacademyusa.com	BJJ academy, 11441 Strang Line Lenexa
OK	Brazil-021 Winnipeg	MB	Winnipeg	https://www.brazil021wpg.com	BJJ academy, 1000 Notre Dame Winnipeg
OK	Brazilian Black Belt Buffalo Grove	IL	Buffalo Grove	https://brazilianblackbelt.com/buffalo-grove-brazilian-jiu-jitsu	BJJ academy, 790 S Buffalo Grove Rd
OK	Brazilian Fight Factory	TX	Austin	https://fightfactoryjiujitsu.com/	BJJ academy, 9607 Research Blvd Austin
OK	Brazilian Jiu Jitsu Academy Cape Coral	FL	Cape Coral	https://steve6139.wixsite.com/bjjacademy	BJJ academy, 1423 SE 10th St Cape Coral
OK	Brazilian Top Team Back Bay	MA	Boston	https://bttbackbay.co	BJJ academy, 400 Commonwealth Ave Boston
OK	Brazilian Top Team Londonderry	NH	Londonderry	https://bttlondonderry.com	BJJ academy, 73 Rockingham Rd Londonderry
OK	Brazilian Top Team North Dallas	TX	Richardson	https://www.bttnorthdallas.com	BJJ academy, 670 N Coit Rd Richardson
OK	Brazilian Top Team Texas	TX	San Antonio	https://bttsa.com	BJJ HQ, 5345 Glen Ridge Dr San Antonio
OK	Breaking Point Jiu-Jitsu Bettendorf	IA	Bettendorf	https://breakingpointbjj.com	BJJ academy, 6990 Competition Ct Bettendorf
OK	Breaking Point Jiu-Jitsu Davenport	IA	Davenport	https://breakingpointbjj.com	BJJ academy, 3840 W River Dr Davenport
OK	Breakthrough BJJ	NS	Amherst	https://www.breakthroughbjj.ca	BJJ gym, 33 Prince Arthur St Amherst
WRONG_CITY	Brian Beury Jiu Jitsu	NY	Albany	https://brianbeauryjiujitsu.com/	Watervliet NY, 1623 2nd Ave
OK	Bronx Martial Arts Academy	NY	Bronx	https://www.bronxmartialarts.com	BJJ and grappling, 1051 Allerton Ave
OK	Brooklyn Brazilian Jiu Jitsu	NY	Brooklyn	https://brooklynbjj.com	BJJ school, four Brooklyn locations listed
OK	Brooklyn Mixed Martial Arts & Fitness	NY	Brooklyn	https://www.brooklynmixedmartialarts.com	BJJ and MMA, 2418 Ralph Ave Brooklyn
NO_CITY	Brooklyn Motumbaxé Capoeira Jiu Jitsu--Mestre Lampréia	NY	Brooklyn	https://lampreiamotumbaxe.com/membership	Capoeira and BJJ membership page, no address
OK	Brothers Jiu Jitsu	OK	Broken Arrow	https://brothersjiujitsu.wordpress.com/	No-gi BJJ academy in Broken Arrow Oklahoma
OK	Brunswick Martial Arts Academy	ME	Topsham	https://brunswickmartialarts.com	BJJ and judo, 126 Main St Topsham
SUSPECT	Buckhead Fight Club	GA	Brookhaven	https://www.buckheadfightclub.com/	Boxing-only gym, striking only, no grappling
OK	Buckhead Jiu-Jitsu	GA	Atlanta	https://www.buckheadjj.com/	BJJ academy, 2144 Hills Ave Atlanta
OK	Budo Mixed Martial Arts Burnaby	BC	Burnaby	https://budoburnaby.com	Burnaby BJJ and kickboxing academy, city matches
AGGREGATOR	Buena Vida Jiu Jitsu Academy	CA	West Sacramento	https://www.facebook.com/BuenaVidaJiuJitsuAcademy/	Facebook page, not school's own website
OK	Buffalo Brazilian Jiu Jitsu Academy	NY	Buffalo	https://www.buffalobjj.com/	BJJ academy, 22 French Lea Rd Buffalo
OK	Buffalo United Martial Arts	NY	Buffalo	https://buffalounitedmartialarts.com	BJJ, judo, sambo, 359 Ganson St
AGGREGATOR	Bulldog Martial Arts	NS	Lantz	https://www.facebook.com/groups/206127349417091	Facebook group, not school's own website
OK	Bullpen Fight Club WV	WV	Wheeling	https://bullpenfightclub.com	BJJ gi/no-gi, Wheeling WV location listed
OK	Burgess Academy of BJJ and MMA	NH	Manchester	https://burgessmma.com	BJJ and MMA, 9 Old Falls Manchester
OK	Burlington BJJ	ON	Burlington	https://burlingtonbjj.ca	BJJ academy, 1167 Pettit Rd Burlington
OK	Burns Martial Arts	KS	Wichita	https://www.burnsmartialarts.com	BJJ and wrestling, 1711 S Eisenhower Wichita
