verdict	name	region	city	url	note
SUSPECT	Rogue Jiu Jitsu Studio	TX	Grapevine	https://www.roguebjj.com	Wix domain disconnected, site no longer live
OK	Roll Jiu Jitsu Academy	BC	North Vancouver	https://www.rjja.ca	BJJ, 286 Pemberton Ave North Vancouver
OK	Rolles Gracie Academy	NJ	Old Bridge	https://rollesgracieacademy.com/	BJJ, 2333 County Rd 516 Old Bridge
OK	Rolles Gracie Academy - Long Branch Jiu Jitsu & Muay Thai	NJ	West Long Branch	https://rrmartialarts.com/	RR Martial Arts, Jiu-Jitsu, West Long Branch
OK	Rolling Panda Brazilian Jiu Jitsu	GA	Hiram	https://www.rollingpandabjj.com	BJJ; site says Dallas GA nearby
OK	Rolls Jiu Jitsu	ME	Ellsworth	https://rollsjiujitsumaine.com	BJJ, 249 Bucksport Rd Ellsworth ME
OK	Romulo Melo Brazilian Jiu-Jitsu	CA	San Francisco	https://romulomelobjj.com/	BJJ, 1313 Mason St San Francisco
OK	Ronin Athletics	NY	New York	https://roninathletics.com	BJJ/MMA, 265 Madison Ave Manhattan
OK	Ronin Jiu Jitsu Academy	MI	Harbor Springs	https://petoskeybjj.com/	BJJ, 1089 W Conway Rd Harbor Springs
WRONG_CITY	Ronin Jiu-Jitsu Las Vegas	NV	Las Vegas	https://www.roninjiujitsu.com	Tualatin, Oregon (Portland metro)
OK	Roots Brazilian Jiu-Jitsu	AZ	Gilbert	https://rootsbjjaz.com/	BJJ, 1497 E Baseline Rd Gilbert
OK	Roots Combat Club	UT	Lehi	https://rootscombatclub.com	BJJ and kickboxing, 1657 N State Lehi
OK	Roots Jiu Jitsu Club	TX	El Paso	https://roots-jiujitsuclub.com	BJJ, 1568 Joe Battle Blvd El Paso
OK	Rossi BJJ & Kickboxing	QC	Gatineau	https://www.rossibjjkick.ca	BJJ, 2019 Boul Maloney E Gatineau
OK	Rough Hands BJJ	KY	Louisville	https://roughhandsbjj.com	BJJ, 3048 Bardstown Rd Louisville KY
OK	Round 2 Martial Arts	NM	Aztec	https://round2martialarts.com	BJJ and grappling, 218 N Main Aztec
OK	Route 66 Jiu Jitsu	AZ	Williams	https://route66jiujitsu.com/	BJJ, 106 N 4th St Williams AZ
OK	Royal City BJJ	ON	Guelph	https://royalcitybjj.com	BJJ, 20 Cowan Place Guelph ON
OK	Royal Jiu-Jitsu Québec	QC	Quebec City	https://royaljiujitsuqc.com	BJJ, 3347 Rue du Carrefour Quebec
OK	Royce Gracie Academy Mount Pleasant	SC	Mount Pleasant	https://roycegraciemp.com	BJJ and Muay Thai, Mount Pleasant SC
OK	Royce Gracie Jiu Jitsu	CT	Enfield	https://www.gracieenfield.com/	BJJ, Enfield Plaza 648 Enfield St
OK	Royce Gracie Jiu Jitsu Academy Shakopee	MN	Shakopee	https://rgjjmn.com	BJJ, 1038 1st Ave E Shakopee
OK	Royce Gracie Jiu Jitsu Academy of Raleigh	NC	Raleigh	https://roycegracienc.com/	BJJ, 3647 Trust Drive Raleigh NC
OK	Royce Gracie Jiu Jitsu Cary	NC	Cary	https://roycegraciecary.com/	BJJ, 325 Sembler Lane Cary NC
OK	Royce Gracie Jiu-Jitsu Farmington MO	MO	Farmington	https://www.facebook.com/RoyceGracieFarmington/	Live FB, 110 W Pine Farmington MO
OK	Royce Gracie Jiu-Jitsu Of Fresno	CA	Fresno	https://www.graciefresno.com/	BJJ, 2950 E Nees Ave Fresno
SUSPECT	RuFFhouse MMA & Fitness	TX	Odessa	https://m.facebook.com/ruffhousemma/	Redirects to Endure Cross Training, no address
OK	Russell County Training Center	AL	Fort Mitchell	https://www.rctc980.com/	Home of ITS BJJ, Fort Mitchell
OK	Rutland American Jiu Jitsu Academy	VT	Rutland	https://rutlandjiujitsu.com	BJJ, 228 S Main St Rutland
WRONG_CITY	Ryan Brazilian Jiu Jitsu	OK	Tulsa	https://www.facebook.com/Ryanbrazilianjiujitsu/	Now Evolution Jiu Jitsu, Burlington Wisconsin
OK	Ryan Thomas Brazilian Jiu Jitsu	IL	Danville	https://ryanthomasbjj.com/	BJJ, 35 N Vermilion St Danville
OK	SBG Edmonton	AB	Edmonton	https://www.straightblastgymedmonton.com	BJJ, 11714 82 St NW Edmonton
OK	SBG Idaho	ID	Boise	https://sbgidaho.com	BJJ/MMA, 1522 W River St Boise
OK	SBG New Braunfels Brazilian Jiu Jitsu	TX	New Braunfels	https://sbgnewbraunfels.com/contact-us/	BJJ, 104 Melody Lane New Braunfels
OK	SBG Teton Valley	ID	Driggs	https://www.sbgtetonvalley.com	BJJ, 528 Valley Centre Dr Driggs
OK	SBG Williston	ND	Williston	https://sbgwilliston.com	BJJ/wrestling, 1135 2nd Ave W Williston
OK	SOMA Jiu-Jitsu Academy Idaho Falls	ID	Idaho Falls	https://www.idahofallsbjj.com	BJJ, 1572 N Hitt Rd Idaho Falls
OK	SOMA Jiu-Jitsu Academy Rexburg	ID	Rexburg	https://www.rexburgbjj.com	BJJ, 257 N 2nd W Rexburg
OK	SOTX BJJ (South Texas Brazilian Jiu Jitsu)	TX	Edinburg	https://www.sotxbjj.com	BJJ, 2030 W University Dr Edinburg
OK	SPARTAK Atlanta - Judo, BJJ, and Fitness	GA	Johns Creek	https://www.spartakatl.com/	Judo/BJJ, State Bridge Rd Johns Creek
SUSPECT	START Jiu Jitsu Academy	FL	Miramar	https://startjiujitsu.com/facilities-pembroke-pines/	URL 404s; root site Start Jiu Jitsu
OK	STG Jiu Jitsu	UT	St. George	https://stgjiujitsu.com	BJJ, 1487 S Silicon Way St George
OK	Sacramento Jiu Jitsu / Jiu-Jitsu Sacramento CA 95822	CA	Sacramento	http://sacbjj.com/	Team Maxwell BJJ, 2300 Sutterville Rd Sacramento
OK	Sahuarita Brazilian Jiu Jitsu	AZ	Green Valley	https://www.sahuaritabjj.com/	BJJ, 630 W Ward Ln Green Valley
OK	Sakura Warrior Arts	MT	Missoula	https://sakurawarriorarts.com	Judo/jujitsu grappling, 255 SW Higgins Missoula
OK	Salmon Arm Jiu-Jitsu	BC	Salmon Arm	https://salmonarmjiujitsu.ca	BJJ, 371 7th St SW Salmon Arm
OK	SaltyDog Jiu Jitsu	NC	Wilmington	https://portcitymmafitness.com/	Port City MMA, 6500 Windmill Way Wilmington
OK	Salvosa Jiu-Jitsu Academy	ON	Scarborough	https://salvosabjj.com	BJJ, 31 Progress Ave Scarborough Ontario
OK	Sampa Jiu-Jitsu	QC	Quebec City	https://www.sampajjb.com	BJJ, 1375 Frank Carrel Quebec City
OK	San Juan Brazilian Jiu Jitsu	NM	Aztec	https://www.sanjuanbjj.com	BJJ, 1409 W Aztec Blvd Aztec
OK	San Marcos Jiu Jitsu	TX	San Marcos	https://www.smjiujitsu.com	BJJ, 1104 Thorpe Ln San Marcos
SUSPECT	San Pedro Fight Club/ Ribeiro Jiu-Jitsu San Pedro	CA	San Pedro	https://www.facebook.com/ribeirojjsanpedro/	Facebook page unavailable, deleted or restricted
OK	Sanders Jiu Jitsu	NH	Rochester	https://www.sandersbjjacademy.com	BJJ, 25 Old Dover Rd Rochester NH
OK	Santa Maria Brazilian Jiu JITSU	CA	Santa Maria	https://www.smbjj.com	BJJ and Judo, 2337 A St Santa Maria
OK	Santos Brothers BJJ	ON	Mississauga	https://santosbrothersbjj.com	Site says Toronto, 2486 Dufferin St
OK	Sapateiro Jiu Jitsu Academy	HI	Honolulu	https://www.oahubjj.com	BJJ, 560 N Nimitz Hwy Honolulu
OK	Sarasota BJJ / Ribeiro Jiu Jitsu	FL	Sarasota	https://sarasotabjj.com/	Six Blades BJJ, Lockwood Ridge Rd Sarasota
SUSPECT	Sardinha BJJ Cape Cod	MA	Dennis	https://www.sardinhabjjcapecod.com	Wix domain disconnected, site no longer live
OK	Sardinha Brazilian Jiu Jitsu	AZ	Avondale	https://sardinhabjj.com/	BJJ, 12 E Western Ave Avondale
OK	Sas Jiu Jitsu Syracuse	NY	Syracuse	https://www.sasteamsyracuse.com	BJJ, 3507B James St Syracuse NY
OK	Satori Brazilian Jiu Jitsu Academy LLC	AZ	Phoenix	https://satoribjjacademy.com/	Live BJJ academy site, Phoenix AZ
OK	Satori MMA	TX	Victoria	https://satorimma.com/	MMA with grappling, Victoria TX
OK	Savarese BJJ Academy - Jersey City	NJ	Jersey City	https://njbjj.com/	Savarese BJJ; site shows Lyndhurst headquarters
OK	Scheer's Martial Arts	SK	Saskatoon	https://scheersmartialarts.com	BJJ programme, 15 Glazier Rd Saskatoon
OK	Schell Shock BJJ Martial Arts	NC	Fuquay-Varina	https://www.schellshockbjj.com/	BJJ, 6109 NC-55 Fuquay-Varina NC
OK	School of Budo	OR	Portland	https://www.ecoledebudo.com/classes/jiu-jitsu/	Jiu-Jitsu, 7506 N Chicago Ave Portland
SUSPECT	School of Combative Arts	OH	Cincinnati	https://www.schoolcombativearts.com/schedule-a-class	Muay Thai, Silat, Kali only; no grappling
OK	Science of Jiu Jitsu Academy	LA	Harvey	https://scienceofjiujitsu.net	BJJ, 1821 Commercial Dr Harvey LA
OK	Scramble Brazilian Jiu Jitsu and Wrestling	GA	Rome	https://scramblebrazilianjiujitsuandwrestling.blogspot.com/	BJJ/wrestling, 216 Broad St Rome GA
OK	Scranton MMA	PA	Dunmore	https://scrantonmma.com/	BJJ/Judo, 1000 Dunham Dr Dunmore
OK	Second Nature Brazilian Jiu Jitsu	OH	Port Clinton	https://www.facebook.com/secondnaturebrazilianjiujitsu/	Live FB, 115 Madison St Port Clinton
OK	Seeds 13 Jiujitsu Academy	TX	San Angelo	https://seeds13bjj.com/special-offers/	Own BJJ brand site, San Angelo location
OK	Selma Soul -Team	AL	Selma	https://www.bjjselma.com/	BJJ, Selma Mall E Highland Ave Selma
OK	Semper Fortis	TX	San Antonio	https://www.texasbjj.com/	BJJ/Judo, 5723 N Foster Rd San Antonio
OK	Sentosa Martial Arts and Fitness	AZ	Avondale	https://sentosamartialartsandfitness.com/	BJJ and Muay Thai, Avondale Arizona
OK	Sentou Dojo	KY	Bowling Green	https://www.bgdojo.com/	Jujutsu grappling dojo, Bowling Green Kentucky
OK	Sentry Jiu-Jitsu	PA	Gilbertsville	https://www.facebook.com/SentryBJJ/	Live FB, 311 County Line Rd Boyertown
OK	Senzo Jiu-Jitsu Academy	SC	Greenville	https://senzobjj.com	BJJ, 3225 N Pleasantburg Dr Greenville
WRONG_CITY	Serra BJJ Academy	NY	Levittown	https://serrabjjacademy.com/	Huntington NY; no Levittown location listed
OK	Shackelford's MMA Center	MS	Olive Branch	https://shackelfordsmma.com	BJJ/MMA, 8804 Caroma St Olive Branch
OK	Shah Mat Brazilian Jiu Jitsu	OK	Enid	https://www.facebook.com/ShahMatBJJ/	Live FB, 213 W Randolph Enid
OK	Shark Pit Jiu Jitsu	VA	Winchester	https://sharkpitbjj.com	BJJ, 210 Fort Collier Rd Winchester
SUSPECT	Sheridan Brazillian Jiu Jitsu	NJ	Vauxhall	https://www.sheridanbjj.com/home-adult-jiu-jitsu	Stored deep link 404s; homepage still exists
OK	Shield Systems Academy	TN	Knoxville	https://shieldsystemsacademy.com	BJJ, 8651 Middlebrook Pike Knoxville TN
OK	Shiretown Grappling Club	NS	Pictou	https://www.instagram.com/shiretownbjj	Live IG, 31 Naylor Drive Pictou
OK	Shojin Judo	MI	Southfield	https://www.shojinjudo.com/	Judo club located in Southfield Michigan
OK	Sidekick Martial Arts & Fitness	NJ	Hasbrouck Heights	https://sidekick-ma.maonrails.com/	BJJ included, 155 Route 17 Hasbrouck Heights
OK	Siege Mixed Martial Arts & Fitness (MMA)	AZ	Peoria	https://www.siegemma.com/	BJJ/MMA, 14131 N Rio Vista Peoria
NO_CITY	Silva BJJ Cajon CA (Aloisio Silva Associated Academy)	CA	El Cajon	https://silvabjjacademy.com/	Placeholder BJJ site, no address anywhere
