name	url	region	city	address
10th Planet Jiu Jitsu NYC	https://www.10thplanetjjnyc.com	NY	New York	
10th Planet Jiu Jitsu Newark (Heath OH)	https://10thplanetnewark.com	OH	Heath	409 S 22nd St Suite 6
10th Planet Jiu Jitsu Riverside CA	https://www.10thplanetjjriverside.com/	CA	Riverside	6065 Magnolia Ave
10th Planet Jiu Jitsu Santa Fe	https://10thplanetsantafe.com	NM	Santa Fe	1221 Flagman Way Ste B-1, Santa Fe, NM 87505
10th Planet Jiu Jitsu Ventura / BJJ Ventura CA 93001	https://10thplanetventura.com/	CA	Ventura	1540 E Main St, Ventura, California 93001
10th Planet Jiu-Jitsu Auburn	https://10thplanetauburn.com	NE	Auburn	1916 O Street, Auburn, NE 68305
10th Planet Jiu-Jitsu Omaha	https://10thplanetomaha.com	NE	Bellevue	1512 Harlan Drive, Bellevue, NE 68005
10th Planet Jiu-Jitsu SLC	https://10thplanetslc.com	UT	Salt Lake City	215 S 1000 E, Salt Lake City, UT 84102
10th Planet Miami	https://10thplanetmiami.com/	FL	Miami	
10th Planet Nazareth	https://10pnazareth.com/	PA	Nazareth	857 Nazareth Pike
10th Planet North Dallas	https://10thplanetjjdallas.com	TX	Carrollton	1602 S Interstate 35E, Suite 105
10th Planet Oceanside	https://10thplanetoceanside.com	CA	Oceanside	1006 Missions Ave Suite E
10th Planet Palm Beach at AOP MMA (West Palm Beach)	https://www.vagaro.com/aopmma	FL	West Palm Beach	5033 Okeechobee Blvd
10th Planet Palmdale	https://10thplanetpalmdale.com/	CA	Palmdale	40125 Tenth St. W.
10th Planet Pleasant Grove	https://10thplanetpleasantgrove.com	UT	Pleasant Grove	2416 W 700 S Unit 120
10th Planet Poway Jiu Jitsu	https://www.10thplanetpoway.com/	CA	Poway	14009 Midland Rd.
10th Planet Redland	https://10thplanetjiujitsuredlands.com/	CA	Redlands	821 West Colton Ave.
10th Planet Richmond	https://www.10thplanetrichmond.ca	BC	Richmond	11151 Horseshoe Way Unit 24, Richmond, BC V7A 4S5
10th Planet Sacramento	https://www.10psac.com	CA	Sacramento	8345 Folsom Blvd Suite 105
10th Planet San Antonio Huebner Oaks	https://www.10psanantonio.com/	TX	San Antonio	11255 Huebner Rd Ste 106
10th Planet San Diego	https://10thplanetsandiego.com	CA	San Diego	6008 Mission Gorge Rd
10th Planet Santa Barbara	https://www.10thplanetsantabarbara.com/	CA	Santa Barbara	1113 State St
10th Planet Sedalia MO	https://www.facebook.com/p/10th-Planet-Jiu-Jitsu-Sedalia-100027128487044/	MO	Sedalia	510 S Ohio Ave
10th Planet South Bay (Chula Vista CA)	https://10thplanetsouthbay.com/	CA	Chula Vista	241 Third Ave Suite E
10th Planet Thousand Oaks	https://www.10thplanetthousandoaks.com/	CA	Thousand Oaks	1125 Lindero Canyon Road
10th Planet Torrance	https://10ptorrance.com/	CA	Torrance	3817 Pacific Coast Hwy
10th Planet Whittier	https://www.join10pwhittier.com/	CA	Whittier	9150 Painter Ave Unit D
12th Street Jiu-Jitsu	https://12stjiujitsu.com/	AZ	Phoenix	
13 Jiu Jitsu	https://www.facebook.com/13JiuJitsu	KY	Glasgow	105 Samson St
144 Academy Jiu Jitsu/Self-Defense/Fitness	https://144academy.com/	TX	Dallas	1925 E Levee St
208 Jiu Jitsu Academy	https://www.208jiujitsuacademy.com	ID	Nampa	8849 Grizzly Ln, Nampa, ID 83686
303 Training Center	https://www.303trainingcenter.com	CO	Westminster	
360 BJJ	https://360bjj.com/	TX	Grand Prairie	830 Mayfield Rd Suite 120
360 Defense Martial Arts (Macarra BJJ Affiliated Academy)	https://www.360defensemartialarts.com/	CT	Norwich	15 Wawecus St
360 Defense Martial Arts Colchester CT	https://www.facebook.com/ABDColchesterCT/	CT	Colchester	52 Mill St
374 MMA	https://374mma.com	NS	Halifax	
4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	https://4sbjj.com/	CA	San Diego	9926 Carmel Mountain Rd B, San Diego Ca 92129
5 Elements Studio- Jiu-Jitsu & Fitness	https://5elementsstudio.com/	TX	Dallas	2613 N Carroll Ave
501 BJJ & Kickboxing	https://501bjj.com	AR	Conway	2655 Donaghey Ave Ste 103
609 Jiu Jitsu	https://609jiujitsu.com/	NJ	Egg Harbor Township	3137 Fire Rd
66 JIU-JITSU	https://www.66jiu-jitsu.com/	AZ	Flagstaff	
662 JiuJitsu	https://www.jiujitsuoxford.com	MS	Oxford	1903 University Ave Suite 11, Oxford, MS 38655
719 Fight Team MMA	https://www.facebook.com/719FightTeamMma/	CO	Colorado Springs	2551 Airport Rd suite 110
760 Jiu-Jitsu / BJJ Oceanside CA 92057	https://760jiujitsu.com/	CA	Oceanside	3320 Mission Ave Suite F, Oceanside, CA 92058
7th Generation Jiu Jitsu	https://www.7thgenerationbjj.com/	CA	Clovis	50 W bullard ave suite 114
88 BJJ	https://eighteightbjj.com	ON	Markham	Unit 17 - 50 Anderson Ave
905 Brazilian Jiujitsu	https://905brazilianjiujitsu.com	ON	Aurora	10 Furbacher Ln Unit 2
925 Jiu Jitsu Club / BJJ Concord CA 94520	https://www.925jiujitsu.com/	CA	Concord	1776 Arnold Industrial Way, Suite M, Concord, CA 94520
9th Isle BJJ Inc	https://www.9thislebjj.com	NV	Las Vegas	2430 N Decatur Blvd. STE 130
A-Force BJJ Academy	https://www.aforcebjj.com	NY	Great Neck	
AACE Martial Arts Academy	https://aacemartialartsacademy.com	ON	Pickering	633 Kingston Road
ABUNAI MMA	https://abunaimma.com/	AZ	Avondale	
ADG Jiu-Jitsu	https://adgjiujitsu.com	TN	Smyrna	
AE Brazilian Jiu Jitsu	https://aeujj.com/	NV	Las Vegas	1631 Sunset Rd Suite C112
AK-49 Martial Arts	https://www.ak49martialarts.com/	AK	Soldotna	
AKF Lexington Martial Arts	https://akflexington.com/	KY	Nicholasville	125 Cynthia Dr
ALLIANCE JIU JITSU	https://alliancehuntsville.com/	AL	Huntsville	
AM3R - Arts Martiaux Trois-Rivières	https://www.am3r.ca	QC	Trois-Rivières	2545 Unité B Boulevard Thibeault, Trois-Rivières, QC G8T 1G1
AMA Dojo	https://amadojo.ca	ON	Mississauga	Unit 8 - 6790 Kitimat Rd
AMA Fight Club	https://www.joinamafightclub.com/	NJ	Cedar Knolls	8 E Frederick Pl
AMP BJJ Baton Rouge	https://ampbjj.com/about-amp-bjj/amp-bjj-baton-rouge/	LA	Baton Rouge	
APEX MMA	https://apexmma.ca	ON	Windsor	1529 Highland Ave
ATA Martial Arts - Bentonville	https://www.tryata.com/	AR	Bentonville	
ATA Martial Arts Jonesboro	https://www.jonesboroata.com/	AR	Jonesboro	
ATL Fitness 24/7 Woodstock	https://www.mindbodyonline.com/explore/locations/tapout-fitness-woodstock	GA	Woodstock	9820 Alabama Road Hwy 92
Abhaya Martial Arts Academy	https://www.abhaya.ca/windsor	NS	Windsor	
Abhaya Mixed Martial Arts	https://abhaya.ca	NS	Greenwich	
Abmar Barbosa JJ Academy	https://www.abmarbjjacademy.com	VA	Vienna	8460-D Tyco Rd
Abrecea BJJ	https://www.abreceabjj.com	NJ	Bergenfield	40 South Washington Ave.
Absolute Fight Factory	https://www.absolutefightfactory.com	MT	Kalispell	465 Ash Rd Unit H
Absolute Jiu-Jitsu Academy Bristol	https://absolutejj.com	TN	Bristol	
Absolute MMA	https://absolutemma.com	UT	West Jordan	1338 W 7800 S
Absolute Self Defense Academy	https://absolute-self-defense-academy-school.business.site	TX	Copperas Cove	2308 E. US 190
Academy Jiu Jitsu	https://academyjiujitsu.net	NM	Roswell	4501 N Main St Ste 9, Roswell, NM 88201
Academy Jiu-Jitsu and Kickboxing / Headquarters	https://www.academyjj.com/	CA	Downey	9220 Lakewood Blvd
Academy Of Striking & Grappling	https://www.asgmma.com/	CA	Riverside	6592 Box Springs Blvd
Academy of Combat Arts	https://fmaca.com	ND	Fargo	3332 4th Ave S Ste D, Fargo ND 58103
Acadia Brazilian Jiu-Jitsu	https://acadiabjj.com	ME	Ellsworth	385 High St STE H
Académie Athéna	https://www.athenabjj.com	QC	Sherbrooke	1381 Rue King E, Sherbrooke, QC J1G 1E8
Académie Connexion	https://academieconnexion.com	QC	Saint-Amable	510 Rue Charbonneau, Saint-Amable, QC J0L 1N0
Académie Frontenac	https://www.academiefrontenac.com	QC	Montreal	2600 rue Ontario E. suite 152, Montréal, QC H2K 4K4
Académie Impak	https://impakmma.com	QC	Beloeil	347 Rue Duvernay, Beloeil, QC J3G 2M2
Académie JiuManji	https://academiejiumanji.com	QC	Nicolet	2041 Bd Louis Fréchette, Nicolet, QC J3T 1M4
Académie SGS	https://academiesgs.com	QC	Sherbrooke	297 Rue King Ouest, Sherbrooke, QC J1H 1R2
Aces Jiu Jitsu Club	https://www.acesjiujitsuclub.com/	TX	Pflugerville	
Action & Reaction MMA Pickering	https://actionreactionmma.com	ON	Pickering	821 Brock Rd Unit 9
Adamas Brazilian Jiu Jitsu Academy	https://adamasjiujitsutoledo.com/	OH	Toledo	5201 Monroe St
Adapt Jiu-Jitsu	https://adaptbjj.com	UT	Herriman	
Advanced Martial Arts	https://advancedbjjnj.com/	NJ	North Brunswick Township	1777 US-130
Advantage Jiu Jitsu	https://www.advantagejiujitsu.ca	BC	Richmond	6231 London Rd #120, Richmond, BC V7E 3S3
Adventure BJJ & Sambo	https://adventuremma.com/bjj	OH	Parma	5785 Ridge Rd
Affinity Academy Nolan Hill	https://affinityacademy.ca	AB	Calgary	318 Nolanridge Cres NW Unit 320, Calgary, AB T3R 1W9
Affinity Academy Varsity	https://affinityacademy.ca	AB	Calgary	5403 Crowchild Trail NW Unit 215, Calgary, AB T3B 4Z1
Agema Jiu Jitsu and MMA	https://agemagym.com	UT	Provo	1200 Towne Centre Blvd
Aiken Jiu-Jitsu	http://www.aikenjiu-jitsu.com	SC	Aiken	
Airdrie Martial Arts Centre	https://airdriemartialartscentre.ca	AB	Airdrie	28 Gateway Drive, Airdrie, AB T4B 0J6
Al Garza's Premier Martial Arts	https://algarza.com/	TX	League City	
Alavanca	https://www.alavanca.ca	AB	Calgary	209 16 Ave NE, Calgary, AB T2E 1J9
Alcateia Brazilian Jiu Jitsu	https://alcateiabjj.com	ON	Belleville	40 Hanna Court
Alex Daltro Jiu-Jitsu	https://www.facebook.com/Alexdaltrojiujitsu-104683961825611	GA	Dacula	1342 Auburn Rd
