name	url	region	city	address
Spartan Mixed Martial Arts	https://oceantownshipmartialarts.com/	NJ	Ocean Township	11 Cindy Ln Ste 3
Spartanburg Jiu-Jitsu	https://www.spartanburgjiujitsu.com	SC	Spartanburg	
Spearfish Martial Arts	https://www.spearfishmartialarts.com	SD	Spearfish	2431 E Colorado Blvd, Spearfish, SD 57783
Spectrum Jiu Jitsu	https://spectrumjiujitsu.com	WV	Kearneysville	59 Ruland Road Suite A, Kearneysville, WV 25430
Square Circle New York	https://squarecirclenewyork.com	NY	New York	139 Fulton St #706
Squared Brazilian Jiu-Jitsu Danielson, CT	https://www.facebook.com/Squaredbjjdanielsonct/	CT	Danielson	521 Davis Rd
St. Catharines BJJ	https://stcatharinesbjj.com	ON	St. Catharines	
St. John's BJJ	https://stjohnsbjj.ca	NL	St. John's	
St. Matthews Martial Arts	https://www.gokempo.com/	KY	Louisville	4160 Westport Rd B
St. Paul Brazilian Jiu Jitsu Academy	https://bjjacademymn.com	MN	St. Paul	322 Chester St, St. Paul, MN 55107
Staley Martial Arts / Carlson Gracie North Shore	https://staleymartialarts.com	IL	Wilmette	
Standalone MMA, Brazilian Jiu-Jitsu, Boxing, Muay Thai Kickboxing and Fitness	https://www.standalonemma.com/	CA	Chico	
Stanford BJJ	https://stanfordclubsports.com/sports/brazilian-jiu-jitsu	CA	Stanford	341 Galvez St
Stars and Strikes MMA	https://starsandstrikesmma.com/	MI	Westland	38156 Executive Dr N
Start BJJ Minnesota	https://startbjjminnesota.squarespace.com	MN	St. Cloud	3333 W Division Street Suite 220, Saint Cloud, MN 56301
Steamboat Springs BJJ	https://steamboatbjj.com	CO	Steamboat Springs	
Steel City MMA	https://steelcitymma.com	ON	Sault Ste. Marie	258 Queen St E
Stellar Jiu Jitsu	https://stellarjj.com	WV	Lewisburg	232 Lee St Building D, Lewisburg, WV 24901
Stock Martial Arts	https://www.stockmartialarts.com	MN	Rochester	1608 US-52, Rochester, MN 55901
Stoic Brazilian Jiu Jitsu	https://www.stoicjj.com/	TX	Mansfield	1910 Lone Star Rd Suite A
Stonecoast Brazilian Jiu Jitsu	https://stonecoastbjj.com	ME	Portland	131 Johnson Rd
Storm MMA & Fitness	https://stormmmaandfitness.com/	TX	Temple	4305 S 31st St
Straight Blast Gym Atlanta BJJ	https://sbgatlanta.com/locations/sbg-atlanta/	GA	Atlanta	1799 Briarcliff Rd NE Suite V
Straight Blast Gym Bigfork	https://sbgmontana.com/gym-locations/bigfork-gym	MT	Bigfork	108 Crestview Dr.
Straight Blast Gym Bozeman	https://sbgbozeman.com	MT	Bozeman	2320 W Main St. Unit 5
Straight Blast Gym Buford	https://sbgatlanta.com/locations/sbg-buford/	GA	Buford	1605 Buford Hwy NE Suite N
Straight Blast Gym Calgary	https://sbgcalgary.com	AB	Calgary	
Straight Blast Gym Kalispell	https://sbgkalispell.com/bjj	MT	Kalispell	30 4th St E
Straight Blast Gym Missoula	https://sbgmissoula.com	MT	Missoula	218 W Main St
Straight Blast Gym New Jersey	https://www.sbgnj.com/	NJ	Montclair	
Stratford BJJ PEI	https://www.peimma.com/stratford	PE	Stratford	
Strike And Submit Martial Arts And Fitness	https://sasmartialarts.net/	TX	Killeen	1602 W Stan Schlueter Loop
Striking 101 Mixed Martial Arts - Forest Hills	https://s101hq.com	NY	Queens	96-21 69th Ave
Strong Heart Academy Brazilian jiu-jitsu & MMA	https://strongheartacademy.com/	AZ	Phoenix	
Strong Style MMA	https://www.strongstylemma.com/	TX	Rosenberg	3902 Farm to Market Rd 723 Suite A
Studio 334	https://www.facebook.com/studio334la/	LA	Rayne	206 E Texas Ave
Studio 671 Jiu Jitsu	https://studio671jiujitsu.com	ID	Caldwell	1322 Lauren Lane Suite 101, Caldwell, ID 83605
Studio X	https://www.studiox.nyc/	NY	New York	
Sub Zero Brazilian Jiu Jitsu	https://subzerobjj.com	NY	Hamburg	
Submission Arts Academy	https://submissionartsacademy.com	ON	Barrie	112 Commerce Park Dr
Success Martial Arts	https://smatucson.com/	AZ	Tucson	
Sudbury BJJ	https://sudburybjj.com	ON	Sudbury	
Summit Fitness Kickboxing and Jiu Jitsu	https://starkvillefitnesskickboxing.com	MS	Starkville	400 Industrial Park Rd G, Starkville, MS 39759
Summit Jiu Jitsu	https://www.summitjjrevelstoke.com	BC	Revelstoke	1240 Powerhouse Road, Unit 3103, Revelstoke, BC
Supreme Academy ATX	https://supremeacademyatx.com	TX	Austin	
Surrey Combat Sports and Performance	https://surreymma.ca	BC	Surrey	13638 Grosvenor Road, Surrey, BC V3R 5C9
Synergy BJJ Fredericton	https://www.bjjfredericton.com	NB	Fredericton	
Synergy Jiu-Jitsu Academy	https://bjj-rocklin.com/	CA	Rocklin	4157 Rocklin Rd
Synthesis Brazilian Jiu-Jitsu	https://synthesisbjj.com	NY	Rochester	
System Jiu-Jitsu	https://systemjiujitsu.com	ID	Meridian	735 N Ralstin St, Meridian, ID 83642
T.O.S.S. Academy / Gracie Brazilian Jiu-Jitsu	https://www.tossbjj.com/	AR	Bentonville	
TAP Brazilian Jiu-Jitsu Academy	https://www.tapbjjacademy.com	SC	Rock Hill	1539 Celanese Rd Suite 103, Rock Hill, SC 29732
TD Athletics	https://tdathletics.net	NY	Brooklyn	713 Snediker Ave
TFTC Academy Cary	https://carymma.com/	NC	Cary	6426 Tryon Rd
TK Martial Arts	https://www.tkmartialarts.com/	AR	Lowell	
TMAC Tipton Martial Arts Club	https://tonytiptontraining.wixsite.com/website	TX	Azle	1169 Southeast Pkwy
TMC Brazilian Jiu-Jitsu	https://tmcbjj.com	KS	Overland Park	6741 W 135th Unit A69, Overland Park, KS 66223
TNT Martial Arts	https://tntmartialarts.com	MI	Romeo	
TRXTR Studio	https://bjjkapolei.com	HI	Kapolei	2045 Lauwiliwili St 403, Kapolei, HI 96707
Tactical Combat Academy MMA - Greencastle	https://www.tcamma.com/	PA	Greencastle	120 S Antrim Way
Tantō Jiujitsu	https://www.tantojiujitsu.com/	CA	Montrose	2335 Honolulu Ave, Suite B
Tarpein's Dojo	https://tarpeinsdojo.com	IA	Davenport	235 West 35th Street, Davenport, IA 52806
Tbt Gym-Total Body Training	https://tbtgym.com/calendar/	TX	McKinney	1434 N Central Expy UNIT 122
Team Alpha Miami	https://alphamiamigrappling.com/	FL	Miami	8150 SW 8th St Ste 209
Team Caique Jiu-Jitsu Alaska	https://cjjusaalaska.com/	AK	Palmer	
Team Carvalho Treasure Coast	https://www.teamcarvalhotreasurecoast.com/	FL	Fort Pierce	113 Orange Avenue
Team Casarez Jiu-Jitsu	https://casarezbjj.com/	NC	Cary	253 Grande Heights Dr
Team Chaotic Combat Sports and Fitness	https://m.facebook.com/TeamChaoticCombatSports	CO	Colorado Springs	153 Fontaine Blvd
Team Chitwood North	https://www.teamchitwoodnorth.com/	OH	Hinckley	2571 Center Rd
Team Curuma Brazilian Jiu-Jitsu Academy	https://teamcuruma.com	NJ	Bergenfield	9025 Old River Rd North
Team Diamond Heart	https://teamdiamondheart.com	NY	Brooklyn	1 White St
Team Flow State	https://www.facebook.com/FlowstateJJ	NB	Saint John	
Team Fortitude NS	https://www.facebook.com/FortitudeJiujitsu	NS	Bridgewater	
Team Hopkins Hattiesburg	https://teamhopkinsjiujitsu.com	MS	Hattiesburg	22 Commercial Warehouse Drive, Hattiesburg, MS 39402
Team Hopkins Jiu Jitsu Mobile	https://www.facebook.com/GracieJiuJitsuOfAlabama/	AL	Mobile	1704 Government St
Team Jucao Gardendale	https://www.championfactory.com/	AL	Gardendale	955 Main St
Team Jucao Newark Brazilian Jiu Jitsu	https://www.facebook.com/teamjucaonewark/	NJ	Newark	269 Oliver St 3rd Fl
Team Jucão Elizabeth Brazilian Jiu Jitsu BJJ	https://www.teamjucaoacademy.com/locations	NJ	Elizabeth	1033 N Broad St
Team Juggernaut Brazilian Jiu Jitsu & Fitness Academy	https://teamjuggernautbrazilianjiujitsufitness.business.site/	LA	Opelousas	7971 Interstate 49 South Service Rd
Team Junqueira Pittsburgh	https://www.teamjunqueira.com/	PA	Wexford	12330 Perry Hwy
Team Link Utah	https://teamlinkutahbjj.com	UT	Layton	3020 N Fairfield Rd Ste B
Team Luiz Palhares of West Virginia - Imperium Jiu-Jitsu	https://bjjclub.weebly.com	WV	Elkins	2285 Beverly Pike Suite 5, Elkins, WV 26241
Team Nogueira	https://jupiterbjj.com/	FL	West Palm Beach	5081 Okeechobee Blvd
Team Nogueira Bloise Academy	https://jupiterbjj.com	FL	Jupiter	1601 Commerce Ln Unit 104
Team Oyama MMA & Fitness	https://teamoyama.com/	CA	Irvine	16632 Hale Avenue; Suite 100
Team Real USA	https://teamrealusa.com/wp	NY	Staten Island	2298 Arthur Kill Rd
Team Rhino Gracie Jiu-Jitsu	https://teamrhinoidaho.com	ID	Meridian	750 S Progress #125, Meridian, ID 83642
