verdict	name	region	city	url	note
OK	Livingston Jiu-Jitsu	MT	Livingston	https://www.facebook.com/livingstonjiujitsu	Facebook renders, W Park St Livingston MT
OK	LockDown BJJ	NY	Lake Ronkonkoma	https://lockdownbjj.com	BJJ gym, Hawkins Ave Lake Ronkonkoma NY
OK	Logic Jiu Jitsu	CA	Sacramento	https://logicbjj.com	BJJ academy, Freeport Blvd Sacramento CA
OK	Lohaki Jiu Jitsu	CA	Temecula	https://www.lokahijiujitsu.com/	BJJ school, Jefferson Avenue Temecula CA
OK	Lokahi Jiu-Jitsu Collective	NE	Omaha	https://www.lokahiomaha.com	BJJ wrestling judo, Industrial Rd Omaha NE
OK	Long Beach Jiu Jitsu	NY	Long Beach	https://lbnyjj.com	Long Beach New York BJJ academy site
WRONG_CITY	Long Island MMA	NY	Lake Grove	https://limixedmartialarts.com/	West Babylon and Long Island City NY
OK	LongShot MMA	CA	Burney	https://longshotmma.weebly.com/	Judo jiu jitsu, Main St Burney CA
SUSPECT	Lopez Martial Arts	AZ	Chandler	https://lopezjiujitsu.com/	parked Hostinger domain placeholder, no site
OK	Lost Boys Jiu-Jitsu & Muay Thai	CA	Arcata	https://www.lostboysbjj.com/#!location/c2q4	Grappling gym, Valley West Blvd Arcata CA
OK	Louisiana Black Belt Academy	LA	Morgan City	https://morgancitymartialarts.com/	Jiu jitsu academy, LA-182 Morgan City LA
OK	Louisiana Judo. Louisiana Muay Thai	LA	Broussard	https://www.louisianajudo.com/	Judo gym, Burgess Dr Broussard LA
OK	Lovato’s School Of Brazilian Jiu-Jitsu and MMA	OK	Oklahoma City	okbjj.com	BJJ MMA school, N May Ave Oklahoma City
OK	Lubbock Jiu Jitsu Academy	TX	Lubbock	https://www.lubbockjiujitsuacademy.com	Brazilian jiu jitsu academy in Lubbock TX
OK	Lucas Lepri Brazilian Jiu-Jitsu Knoxville	TN	Knoxville	https://lepribjjknoxville.com	BJJ academy, Sutherland Avenue Knoxville TN
OK	Lucas Lepri Jiu Jitsu Academy Fort Mill	SC	Fort Mill	https://lepribjj.com	Own site lists Fort Mill SC academy
OK	Lucas Martial Arts	OK	Duncan	https://www.facebook.com/LucasMartialArts/	Facebook renders, BJJ gym W Main Duncan
OK	Lucero Jiu-Jitsu Academy	AZ	Fort Mohave	https://www.lucerobjj.com/	BJJ grappling academy, Aztec Road Fort Mohave
OK	Ludus Martial Arts LLC	FL	Jacksonville Beach	https://www.ludusmartialarts.com/	MMA gym, Beach Blvd Jacksonville Beach FL
OK	M-Theory Martial Arts	MN	St. Louis Park	https://mtheorymartialarts.com	Jiu jitsu school, W 36th St St Louis Park
OK	M3 Karate	AZ	Gilbert	https://m3martialarts.com/what-m3-martial-arts-in-gilbert-offers/#jiujitsu	Own programs page, jiu jitsu, Gilbert AZ
OK	MADE Fitness and Training Center	KY	Louisville	https://www.madelouisville.com/	BJJ programs, martial arts in Louisville KY
OK	MAS Academy of Martial Arts	ON	Cambridge	https://masthaiboxing.com	BJJ listed, Bishop Street North Cambridge ON
OK	META BJJ Windsor	ON	Windsor	https://metabjj.ca	BJJ school identified as Windsor Ontario
OK	MKG Martial Arts	MI	Ferndale	https://www.boomboxdet.com/	MKG grappling collective, Hilton Rd Ferndale MI
OK	MKG Martial Arts Minneapolis	MN	Minneapolis	https://www.mnkali.com	BJJ muay thai school, Minneapolis MN named
OK	MN Brazilian Jiu Jitsu Academy	ON	Burlington	https://mnbjj.ca	Burlington Ontario BJJ school, own site
OK	MONTGOMERY MARTIAL ARTS	AL	Montgomery	https://montgomerymartialartsonline.com/	Martial arts school, Atlanta Hwy Montgomery AL
OK	MPower Gym LLC	OH	Vandalia	https://www.mpowergymllc.com/	BJJ program gym located in Vandalia OH
OK	MTA Republic	MO	Republic	https://www.facebook.com/MTA-RepublicGillespies-Academy-of-Martial-Arts-229743763757836/	Facebook renders, E State Hwy 174 Republic
OK	MXT BJJ	NB	Saint John	https://www.mxtbjj.com	BJJ academy, Somerset Street Saint John NB
AGGREGATOR	MXT BJJ Miramichi	NB	Miramichi	https://mxt-bjj-miramichi.gymdesk.com	Gymdesk booking platform page, not own site
OK	Mad Tiger Academy	HI	Wahiawa	https://www.madtigerbjj.com	BJJ wrestling academy in Wahiawa Hawaii
SUSPECT	Magness Brazilian Jiu-Jitsu Martial Arts Academy	TX	Cedar Hill	https://magnessbjj.com/free-trial/	linked page 404s; root domain shows Cedar Hill
OK	Magnus Mixed Martial Arts	AZ	Tucson	https://magnusmma.com/	MMA grappling gym, E Broadway Blvd Tucson
OK	Main Quest BJJ	AB	Calgary	https://mainquestbjj.com	BJJ academy, 1A Street SW Calgary AB
OK	Manimal Athletics Training Center	NS	Lucasville	https://www.facebook.com/ManimalTraining	Facebook renders, BJJ, Lucasville Road Lucasville NS
OK	Mano Jiu Jitsu	HI	Honolulu	https://www.manojiujitsu.com	Jiu jitsu school, Manoa Valley Honolulu Hawaii
OK	Maracaba BJJ	AZ	Mesa	https://maracabajiujitsu.com/	Brazilian jiu-jitsu academy in Mesa AZ
OK	Marangoni BJJ	UT	Salt Lake City	https://bjjsaltlake.com	BJJ academy, E 6th Ave Salt Lake City
OK	Marathon Mixed Martial Arts Academy	KS	Overland Park	https://overlandparkmma.com	BJJ MMA academy, Metcalf Ave Overland Park
OK	Marcellini’s Martial Arts Academy	CA	Moreno Valley	http://www.mmaa.us/	Now Riverside CA, adjacent to Moreno Valley
OK	Marcelo Garcia Academy	NY	New York	https://www.marcelogarciajj.com/	Own splash page, New York City location
OK	Marcelo Garcia Jiu-Jitsu of Dallas	TX	Dallas	https://www.marcelogarciadallas.com	BJJ academy, E Mockingbird Lane Dallas TX
OK	Marcio Andre Brazilian Jiu-Jitsu Academy	AZ	Phoenix	https://marcioandrejiujitsu.com/	Ahwatukee, a village within Phoenix AZ
OK	Marcio Cruz BJJ	FL	Tampa	https://marciocruzbjj.com/	BJJ academy, Center Oak Dr Tampa FL
OK	Marcus Aurelio Jiu Jitsu Academy	FL	Aventura	https://aureliobjj.com/	North Miami Beach area, adjacent to Aventura
OK	Marcus Soares Brazilian Jiu-Jitsu	BC	Vancouver	https://marcussoares.com	Carlson Gracie BJJ, Vancouver location on site
OK	Marcus Soares Brazilian Jiu-Jitsu Langley	BC	Langley	https://marcussoares.com/locations/langley	Own location page, Langley Bypass address listed
OK	Marcus Soares Brazilian Jiu-Jitsu Maple Ridge	BC	Maple Ridge	https://marcussoares.com/locations/maple-ridge	Own location page, Maple Ridge address listed
OK	Maritime Jiu-Jitsu	NS	Halifax	https://www.maritimejiujitsu.ca	BJJ academy, Hood St Halifax NS
OK	Mark44 Martial Arts Academy	MN	Mankato	https://www.mark44mma.com	BJJ judo academy, S Victory Dr Mankato
OK	Markle Brazilian Jiu-Jitsu	TX	Richmond	https://www.marklebjj.com	Rebranded FightTX, same Crabb River Road Richmond
