name	url	region	city	address
American Grappling	https://americangrappling.org/	KY	Tompkinsville	1101 N Main St
American Jiu Jitsu	https://www.americanjiujitsu.com/	NJ	Newark	
American Jiu Jitsu Academy	https://jiujitsu4america.com/	AR	Rogers	
American Kickboxing Academy	https://www.americankickboxingacademy.com/	CA	San Jose	7012 Realm Dr
American Kickboxing Academy Texas	https://akasanantonio.com/	TX	San Antonio	8318 Jones Maltsberger Rd
American MMA	https://american-mma.com	MN	Prior Lake	14869 Hwy 13 S, Prior Lake, MN 55372
American Revolution Muay Thai & Submission Center	https://www.americanrevolutionmma.com/	TX	Corpus Christi	
American TKA Martial Arts	https://www.americantka.com/	FL	Davie	
American Top Team Ashburn	https://attashburn.com/	VA	Ashburn	44921 George Washington Blvd #140
American Top Team Aventura	https://www.attaventuranmb.com/	FL	Miami Beach	16215 Biscayne Blvd
American Top Team Davie	https://www.americantopteam.com/davie/	FL	Davie	
American Top Team Happy Valley	https://atthappyvalleypa.com/	PA	Pleasant Gap	147 Valor Ct
American Top Team Kissimmee - Black Boxx	https://attkissimmee.com/kids-martial-arts-in-person-classes-american-top-team-black-boxx-kissimmee/	FL	Kissimmee	2254 E Irlo Bronson Memorial Hwy
American Top Team Nevada	https://attnevada.com/	NV	Henderson	1450 W Horizon Ridge Pkwy Suite C209
American Top Team Tuscaloosa - Kickboxing, MMA, Brazilian Jiu-Jitsu and Fitness Kickboxing	https://www.summitfitnesskickboxing.com/	AL	Tuscaloosa	
American Top Team West Palm Beach	https://attwpb.squarespace.com/	FL	West Palm Beach	6903 Vista Pkwy N #6
American Top Team of Gwinnett	https://attofgwinnett.com/	GA	Lawrenceville	3315 Sugarloaf Pkwy
American Top Team – Vero Beach	https://rtmartialartsvb.com/	FL	Vero Beach	6200 20th Street Room 210
Americana Brazilian-Jiu Jitsu	https://americanabjj.com/	CA	Chico	
Anaconda Brazilian Jiu Jitsu & MMA Academy	https://anacondabjjnjny.com/	NJ	Lyndhurst	302 Ridge Rd
Anaconda Brazilian Jiu-Jitsu North Bergen	https://anacondabjjnjny.com/	NJ	North Bergen	
Anchor Combat Academy	https://www.anchorcombatacademy.com	NL	Corner Brook	
Anchor Jiu Jitsu & Fitness	https://anchorjiujitsu.com/	GA	Griffin	1114 Zebulon Rd
Anchorage Grappling Academy	https://www.anchoragegrapplingcoop.com/	AK	Anchorage	
Anderson's Martial Arts Academy	https://www.andersonsmartialarts.com	NY	New York	
Andover Jiu Jitsu	https://andoverjiujitsu.com	KS	Andover	622 N Andover Rd, Andover, KS
Andrew Pardee Brazilian Jiu-Jitsu Academy	https://andrewpardeebjj.com	WV	Follansbee	134 May Road, Follansbee, WV 26037
Animal House FC	https://www.animalhousefc.com	KS	Wichita	4300 W Central Ave, Wichita, KS 67212
Anta's Fitness & Self Defense	https://www.mindbodyonline.com/explore/locations/anta-s-fitness-and-self-defense	FL	Doral	10721 NW 58th St
Anthony Mitchell Jiu Jitsu Studio	https://bigantbjj.com	MS	Madison	316 Old Jackson Road, Madison, MS, USA
Apex Grappling Academy	https://ufdeming.com/apex	NM	Deming	700 E Florida St, Deming, NM 88030
Apex Martial Arts Academy	https://theapexmaa.com	KY	Shepherdsville	211 Arnold Dr Ste B
Applied MMA Austin	https://appliedmma.com/	TX	Pflugerville	
Area 502 MMA - Carlson Gracie Team	https://area502mma.com/	KY	Louisville	444 Downes Terrace
Arena Training Center	https://www.arenastrong.com	CA	Livermore	4555 Las Positas Rd
Ares Arizona Brazilian Jiu Jitsu	https://www.aresazbjj.com/	AZ	Mesa	
Ares BJJ Academy Association	https://aresbjjphoenix.com/	AZ	Phoenix	
Ares BJJ Phoenix	https://aresbjjphoenix.com/	AZ	Phoenix	
Ares Brazilian Jiu-Jitsu Omaha	https://nebraskabjj.com	NE	Omaha	4307 S. 120th St, Omaha, NE 68137
Ares Combat Training Center	https://www.arescombatsportacademy.com/	OH	Macedonia	420 Highland Rd
Ares East Mesa BJJ Academy	https://areseastmesabjj.com/	AZ	Mesa	
Arevalo Academy	https://arevaloacademy.com/	AZ	Lake Havasu City	
Arise Brazilian Jiu-Jitsu Academy	https://arisebjj.org	KS	Pittsburg	311 S Broadway St Suite C, Pittsburg, KS 66762
Arkansas Center for Sports Science Trainin	https://www.facebook.com/ArkCenterForSportsScienceTraining	AR	Malvern	
Arlington MMA	https://arlingtonmma.com/	TX	Arlington	
Arnett's Martial Arts America	https://martialartsamericaid.com	ID	Lewiston	650 Thain Road, Lewiston, ID 83501
Arroyo Grappling Academy	https://arroyograppling.com	IA	Iowa City	1604 Sycamore St, Suite B, Iowa City, IA 52240
Arsenal Brazilian Jiu Jitsu	https://www.arsenalbjj.com	IL	Benton	1 Rend Lake Plz
Art of Movement: MMA, BJJ & Fitness	https://aommma.com/	NJ	Medford	682 Stokes Rd
Art of War Jiu Jitsu	https://aowjj.com	FL	Orange Park	1105 Park Ave
Arte Suave Jiu Jitsu Academy	https://artesuavebeckley.com	WV	Beckley	321 South Fayette Street, Beckley, WV 25801
Arts Martiaux DeRocque BJJ	https://derocquebjj.com	QC	Gatineau	10 rue Belmont, Gatineau, QC
Arts Martiaux K2V	https://www.ecolekaratebromont.com	QC	Shefford	104 rue Clermont, Shefford, QC J2M 1X3
Arts Martiaux KJS	https://www.artsmartiauxkjs.com	QC	Saint-Constant	2 Montée des Bouleaux #100, Saint-Constant, QC J5A 1M1
Asbury Park Jiu Jitsu	https://www.mindbodyonline.com/explore/locations/asbury-park-jiu-jitsu	NJ	Neptune City	1111 11th Ave
Ascend Jiu-Jitsu	https://cp.mystudio.io/t	NV	Reno	3697B Kings Row
Ascendant Martial Arts	https://ascendantmartialarts.ca	SK	Regina	1171 Winnipeg St, Regina SK S4R 1J5
Ascension Mixed Martial Arts (Cumming)	https://ascensionmma.com/	GA	Cumming	2 Tri-County Plaza
Ascent Jiu Jitsu	https://ascent-jiujitsu.com	IA	Coralville	708 5th St Ste 3, Coralville, IA 52241
Ashland BJJ	https://ashlandbjj.com	OR	Ashland	
Ashland Mixed Martial Art	https://ashlandheroacademy.com/	OR	Ashland	1287 Oak St
Athens BJJ	https://athensbjj.com	GA	Athens	
Athens Fitness and MMA	https://sbgathens.com/	GA	Athens	240 Collins Industrial Blvd, Suite G
Athens Jiu Jitsu	https://www.ajjathens.com	AL	Athens	
Atlanta Budokan	https://gamasd.com/	GA	Smyrna	2508 Cobb Pkwy SE
Atlanta Kick	https://atlantakick.com/try-free-class	GA	Atlanta	764 Miami Cir NE #204
Atlantic MMA	https://fightforitcompany.com/	NC	Hickory	1012 3rd Ave Dr NW
Atlas Jiu Jitsu	https://atlas-jiujitsu.com	ID	Meridian	2932 N Eagle Rd #101, Meridian, ID 83646
Atlas Jiu Jitsu Glens Falls	https://www.atlasjiujitsu.com/glenns-falls	NY	South Glens Falls	10 Main St
Atlas Jiu Jitsu Waltham	https://www.atlasjiujitsu.com/waltham-massachusetts	MA	Waltham	
Atmosphere Martial Arts Academy	https://www.atmospheremartialarts.com/	KY	Paducah	3231 Lone Oak Rd
Atos	https://atosjiujitsuhq.com	CA	San Diego	4810 Mercury St.
Atos BJJ San Diego	https://atosjiujitsuhq.com/	CA	San Diego	
Auburn CA Jiu Jitsu Academy	https://auburnjiujitsuacademy.com/	CA	Auburn	
Auburn Jiu Jitsu	https://auburn-jiujitsu.com/	AL	Auburn	
Austin Fitness Martial Arts	https://www.thevoidmartialarts.com/	TX	Austin	
Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	https://www.thevoidmartialarts.com/	TX	Austin	4327 S 1st St #104d
Austin Martial Arts Academy	https://lifekido.com/	TX	Austin	5000 Bee Cave Road; Suite 210
Authentic Jiu Jitsu	https://authenticjiujitsu.com	AB	Calgary	3616 52 Ave NW, Calgary, AB T2L 1V9
Averitt Jiu Jitsu	https://averittjiujitsu.com/	AZ	Flagstaff	
Axe Capoeira Arizona	https://www.axecapoeira-az.com/brazilian-jiujitsu	AZ	Scottsdale	8120 E McDowell Rd #6
