name	url	region	city	address
ONEPUNCH Boxing and MMA Jujitsu Gym	https://onepunchatoxfordmall.business.site/	PA	Langhorne	2300 Lincoln Hwy
Oakville Brazilian Jiu-Jitsu	https://oakvillejiujitsu.ca	ON	Oakville	2828 Kingsway Drive
Ocala Brazilian Jiu Jitsu Academy	https://www.bjjocala.com/	FL	Ocala	7365 SW 38th St
Ocean County BJJ	https://www.oceancountybjj.com/	NJ	Toms River	
Ocean State Studios BJJ	https://oceanstatestudiosbjj.com	RI	East Providence	89 Valley St, East Providence, RI 02914
Octa BJJ Burlington	https://burlington.octabjj.com	ON	Burlington	1176 Blair Road
Octa BJJ Cambridge	https://cambridge.octabjj.com	ON	Cambridge	90 Pinebush Rd
Octa BJJ Kitchener	https://octabjjkitchener.com	ON	Kitchener	Unit 5-6, 248 Stirling Ave S
Octa BJJ Mississauga	https://mississauga.octabjj.com	ON	Mississauga	3065 Ridgeway Dr Unit 46 & 47
Octa BJJ Oakville	https://octabjj.com	ON	Oakville	220 Wyecroft Road Unit 41
Octane Martial Arts	https://octanemartialarts.com/	PA	Monongahela	215 Chess St
Octo Alliance Combat Sports	https://octoalliancecombatsports.com/	MI	Grand Rapids	2035 28th St SE E
Odin's Halls Brazilian Jiu Jitsu	https://www.bjjvegas.com	NV	Las Vegas	7501 N Cimarron Rd #111
Off Your Back BJJ Academy	https://offyourbackbjj.com	NH	Salem	224 North Broadway, Salem, NH 03079
Ohana Jiu Jitsu Academy	https://www.ohanajiujitsumaui.com	HI	Kihei	650 Lipoa Pkwy, Kihei, HI 96753
Ohana Jiu-Jitsu	https://ohanajiu-jitsu.com/	GA	Hahira	106 South Church St
Ohana Martial Arts	https://ohanama.com/	IL	Waukegan	
Ohio Academy of Martial Arts	https://ohioacademyofmartialarts.com/	OH	Wooster	2889 Cleveland Rd
Oklahoma Combat Sports / KORE BJJ	https://www.facebook.com/ocskorebjj/	OK	Poteau	103 N Broadway St
Old Louisville Jiu Jitsu Academy	https://www.oldlouisvillejiujitsuacademy.com	KY	Louisville	
Old School Jiu Jitsu	https://www.facebook.com/oldschooljj	MO	Kirksville	16455 Dove Rd
Oldham County Martial Arts Academy	https://www.ocmaaky.com	KY	La Grange	4217 W Hwy 146
Olive Branch Jiu Jitsu	https://olivebranchjj.com	IA	Fort Madison	802 Avenue G, Fort Madison, IA 52627
Olympic Brazilian Jiu Jitsu	https://olympicbjj.org	LA	Sulphur	496 S Post Oak Rd
Olympus Grappling Arts	https://olympusgrapplingarts.com/	IL	Batavia	2301 Main St
Olympus Jiu Jitsu Academy	https://bjjolympus.com/	FL	Lutz	19004 1st St SW
Olympus Martial Arts	https://olympusmma.com	ON	Kitchener	50 Ottawa St S Unit 201
Omaha's Academy of Brazilian Jiu Jitsu	https://www.oabjj.com	NE	Omaha	4518 South 132nd Street, Omaha, NE 68137
Omerta BJJ	https://omertabjj.com	ON	Guelph	101-121 Wyndham St N
One Combat Academy	https://fourseasonshealthclub.com/one-combat-academy/	IA	Sioux City	1600 7th St, Sioux City, IA 51101
One Legacy Training Center - Jiu Jitsu, MMA, Muay Thai, Self Defense	http://onelegacytc.com/	CA	National City	820 Highland Ave
One Ten Brazilian Jiu Jitsu Academy	https://onetenbjj.com/	AZ	Scottsdale	
Oneonta Jiu Jitsu Academy	https://oneontajiujitsuacademy.com	NY	Oneonta	5366 Main Street
Open Guard BJJ	https://openguardbjj.com/	NC	Apex	737 Center St
Oregon Triad Jiu-Jitsu	https://www.facebook.com/OregonTriadJiuJitsu/	OR	Albany	1245 SW Washington St
Orient Jiu Jitsu	https://orient-jiu-jitsu-llc.gymdesk.com/book	NV	Paradise	3110 E Sunset Rd Ste L
Orlando Brazilian Jiu Jitsu	https://www.orlandobjj.com	FL	Orlando	
Oshawa BJJ	https://oshawabjj.com/	ON	Oshawa	
Osvaldvo Alves Jiu-Jitsu Academy	https://www.osvaldoalvesbjjsocal.com/	CA	Westlake Village	31840 Village Center Rd
Otero Combat Sports	https://oterocombatsports.com	NM	Alamogordo	700 E 1st St # 749, Alamogordo, NM 88310
Ottawa Academy of Martial Arts	https://oama.ca	ON	Ottawa	1810 Carling Ave
Ottawa Jiu Jitsu	https://ottawajiujitsu.com	ON	Ottawa	
Outros Caras Jiu-Jitsu	https://www.outroscaras-bjj.com	QC	Longueuil	1175 Chemin du Coteau-Rouge, Longueuil, QC J4K 1X1
Overcome Brazilian jiu-jitsu school	https://overcomejiujitsu.com/	AR	Bentonville	
Overcome Jiu Jitsu Pinnacle	https://overcomepinnacle.com	AR	Rogers	4654 S 53rd St Bldg C Unit 116
Ozone Brazilian Jiu-Jitsu	https://www.ozonebjj.co	SC	Florence	1735 South Irby St, Florence, SC 29505
P3 Martial Arts	https://p3schaumburg.com/	IL	Schaumburg	
PAC Jiu-Jitsu	https://pacjiujitsu.com	ID	Rexburg	887 Jet Stream Dr, Rexburg, ID 83440
PEI Martial Arts Academy O'Leary	https://www.peimma.com/oleary	PE	O'Leary	424 Main St, O'Leary, PE C0B 1V0
PEI Martial Arts Academy Summerside	https://www.peimma.com	PE	Summerside	
Pace Gracie Jiu Jitsu Academy	https://pacegjj.com	FL	Pace	5430 Hwy 90
Pacific Top Team Chilliwack	https://pttchilliwack.ca	BC	Chilliwack	7-7355 Vedder Road, Chilliwack, BC
Pacific Top Team Vancity	https://www.pttvancity.com	BC	Vancouver	3470 East Hastings, Vancouver, BC V5K 2A6
Pacific Warrior MMA - BJJ with Coach Kyle Hagen	https://coachkylehagen.wordpress.com	CO	Pueblo	627 E 4th St
Pallaton Brazilian Jiu Jitsu	https://www.pallatonbjj.com	AZ	Tucson	4145 W Ina Rd Ste 121
Paradigm Brazilian Jiu Jitsu	https://www.theparadigmacademy.com	MA	Lowell	
Paragon Academy Jiu Jitsu-Boxing-Kickboxing Gym	https://www.paragonbjj.com/	CA	Santa Barbara	617 N Salsipuedes St
Paragon BJJ	https://www.paragonbjjventura.com	CA	Ventura	3000 Bunsen Ave Suite E
Parallel Jiu Jitsu	https://parallel-jiu-jitsu.business.site/	IL	Arcola	401 South Arcola Avenue
Paris Gracie Jiu Jitsu Academy	https://www.facebook.com/parisgraciejiujitsuacademy	TN	Paris	
Park City Jiu Jitsu	https://parkcitybjj.com	UT	Park City	6430 N Business Park Loop Rd Unit D
Park Slope Academy of Brazilian Jiu-Jitsu	https://www.psabjj.com	NY	Brooklyn	518 5th Ave
Parker Academy of Martial Arts	https://kicksrus.com/pama-home/	CO	Parker	18632 Pony Express Dr Building 103
Parkersburg Martial Arts Center	https://parkersburgbjj.com	WV	Vienna	101 12th St, Vienna, WV
Parma Family Martial Arts Center	https://www.pfmac.com/	OH	Parma	5596 Ridge Rd
Passador BJJ	https://passadorbjj.com	ON	Niagara Falls	4536 Portage Road
Paul Tom's Academy of Brazilian Jiu-Jitsu	https://bjjutah.com	UT	American Fork	920 E State St, American Fork, UT 84003
Paxibellum	https://paxibellum.com/	NY	New York	
Peak Jiu-Jitsu	https://www.peakjj.com	NY	Patchogue	176 W Main Street
Peak Performance	https://peakperformancemartialarts.com/	TX	North Richland Hills	
Peak Performance Decatur Brazilian Jiu-Jitsu	https://www.peakdecatur.com/	TX	Decatur	3882 US-287 #5
Peak Performance MMA	https://peakperformancemma.com/	NY	Yonkers	
Pedigo Submission Fighting Los Angeles	https://www.psflosangeles.com/	CA	Hawthorne	12958 Hawthorne Blvd
Performance Jiu-Jitsu Academy	https://armlock.com	NJ	Fair Lawn	
Peterec's Kombat Center	https://peterecskickboxing.com	BC	Victoria	851 Johnson St, Victoria, BC V8W 1N4
Phil Clark's Martial Arts & Relson Gracie Jiu-Jitsu Of KY	https://ashlandtaekwondo.com/	KY	Ashland	601 28th St
Philadelphia Jiu-Jitsu	https://www.instagram.com/philadelphiajiujitsu/	PA	Philadelphia	1760 Barbara St
Phoenix Fitness & Martial Arts	https://phoenixfma.com/	VA	Henrico	3957 Deep Rock Rd
Phoenix Martial Arts Club	https://phoenixmartialartsclub.ca	AB	St. Albert	
Phoenix Rising Martial Arts	https://www.phoenixrisingma.com/	AR	Mountain Home	
Pictou County Jiu Jitsu	https://www.tapology.com/gyms/8759-pictou-county-jiu-jitsu	NS	New Glasgow	
Pinnacle Martial Arts Academy	https://pinnacle-ma.com/	LA	Monroe	2901 Desoto St
Pinnacle Martial Arts Academy Richmond	https://pinnaclemma.ca	BC	Richmond	12100 Vulcan Way, Richmond, BC V6V 1J8
Pirate BJJ	https://www.piratebjj.com/	AL	Madison	
Plateau BJJ	https://plateaubjj.com	QC	Montreal	3655 Boul. Saint-Laurent Unit 107, Montreal, QC
Platypus BJJ	https://platypusbjj.wordpress.com/	OK	Bartlesville	715 Dewey Ave
Playground Jiu Jitsu	https://playgroundjiujitsu.com	RI	East Providence	3350 Pawtucket Ave Unit E, East Providence, RI 02914
Pocatello Jiu Jitsu	https://pocatellobjj.com	ID	Pocatello	777 Yellowstone Ave Suite D, Pocatello, ID 83201
Ponte Vedra Brazilian Jiu Jitsu	https://pvbjj.com/	FL	Ponte Vedra Beach	880 us hwy a1a n unit 14
Port City BJJ	https://portcitybjj.com	ME	Kittery	280 Route 1
Port Huron Jiu Jitsu Academy	https://www.porthuronbjj.com/	MI	Port Huron	924 Military St
Portela Brazilian Jiu-Jitsu	https://www.portelabjjaurora.com	CO	Aurora	22906 E Smoky Hill Rd
Porters Lake Brazilian Jiujitsu	https://www.facebook.com/averageday	NS	Porters Lake	
Positive Balance Brazilian Jiu Jitsu	https://positivebalancegrappling.com/	FL	Tallahassee	111 S Magnolia Dr Suite 38
Potter Combat Academy	https://pottercombat.com	WY	Cody	1713 17th St, Cody WY 82414
Power Half Wrestling and Mixed Martial Arts	https://powerhalfwrestling.com/	NJ	Cookstown	39 Wrightstown Cookstown Rd
Power Martial Arts & Fitness	https://www.powermartialarts.vegas	NV	Las Vegas	2466 E Desert Inn Rd
Power3 Academy	https://power3academy.com	BC	Burnaby	
