name	url	region	city	address
Maxum BJJ Long Island	https://www.maxumbjj.com	NY	Huntington	
May River BJJ	https://www.mayriverbjj.com	SC	Bluffton	1 Sherington Dr Suite D, Bluffton, SC 29910
McGinnis Academy of Martial Arts	https://www.mcginnisacademyofmartialarts.com/	NC	Gastonia	5106 A Wilkinson Blvd
Megalodon MMA	https://www.megalodongym.com/	GA	Watkinsville	1071 Jamestown Blvd, Unit E-7
Megaton Brazilian Jiu-Jitsu Academy	https://megatonjiujitsu.com/	AZ	Phoenix	
Megaton Gallup Jiu-Jitsu	https://gallupjiujitsu.com	NM	Gallup	804 S 2nd St, Gallup, NM 87301
Meltons Jiujitsu/MMA	https://m.facebook.com/MeltonsJiuJitsuAcademyOhio/	OH	Elyria	419 E Broad St
Memphis Judo & Jiu-Jitsu	https://www.memphisbjj.com	TN	Memphis	
Mendo Training Center	https://www.mendomma.com/mendommacom	CA	Ukiah	
Merced Academy of Jiu Jitsu	https://www.facebook.com/mercedacademyofjiujitsu/	CA	Merced	1725 G St B
Meta Martial Arts	https://meta-ma.com/	AR	Fayetteville	
Method BJJ	https://www.methodbjj.com/	NJ	South Plainfield	
Michael Foley's Academy of Martial Arts	https://michaelfoley.ca	NL	St. John's	
Michigan Top Team	https://michigantopteam.com	MI	Detroit	
Mid America Martial Arts	https://midamericamartialarts.com	NE	Omaha	14951 Chandler Rd, Omaha, NE 68138
Mid City Martial Arts & Fitness Academy	https://www.midcitymma.com	LA	New Orleans	
Middlebury American Jiu Jitsu Academy	https://mbjiujitsu.com	VT	Middlebury	812 Exchange Street, Middlebury, VT 05753
Midland BJJ Texas	https://midlandbjj.com/	TX	Midland	
Midwest Martial Arts Academy	https://midwestmartialartssf.com	SD	Sioux Falls	5014 S Marion Rd, Sioux Falls, SD 57106
Migration BJJ	https://migrationbjj.com	MN	Minneapolis	5406 S 34th Ave, Minneapolis, MN 55417
Mike Burlaka's Brazilian Jiu Jitsu @Hard Knocks Gym	https://www.facebook.com/MikeBurlakaBJJ/	AZ	Phoenix	
Mile High Gracie Jiu-Jitsu	https://www.milehighgraciejiujitsu.com	CO	Lakewood	
Miller Martial Arts (American Top Team Warner Robins)	https://millermartialarts.us	GA	Bonaire	405 Hwy 96 Suite 700
Minnesota Top Team	https://minnesotatopteam.com	MN	Eagan	3500 Dodd Rd, Eagan, MN 55123
Miori Martial Arts	https://www.miorimartialarts.com/	NY	Syracuse	
Misfits Grappling Club	https://www.misfitsgrapplingclub.com	SD	Sioux Falls	3506 N Casco Ave, Sioux Falls, SD 57104
Mission Athletics	https://www.missionathletics.com	IA	Cedar Rapids	5265 Rockwell Dr NE Ste 100, Cedar Rapids, IA 52402
Mission Brazilian Jiu Jitsu	https://www.missionbjj.ca	BC	Mission	Unit 301 - 31510 Gill Avenue, Mission, BC V4S 0A1
Mission First Jiu-Jitsu	https://www.missionfirstbjj.com	RI	Middletown	999 West Main Road, Middletown, RI 02842
Mississauga Jiu Jitsu	https://mississaugajiujitsu.com	ON	Mississauga	
Mobile MMA Club	https://www.mobilemmaclub.com/	AL	Mobile	109 Furr St
Modern Martial Arts NYC	https://www.mmanewyorkcity.com/	NY	New York	
Modern Martial Arts NYC Upper Eastside	https://www.mmanewyorkcity.com/locations/upper-eastside	NY	New York	220 E 86th St
Modern Martial Arts Tribeca	https://www.mmanewyorkcity.com/locations/tribeca	NY	New York	78 Reade St
Molinaro Jiu-Jitsu	https://molinarojiujitsu.com	IL	Chicago	
Momentum Martial Arts	https://mmarenonv.com/	NV	Reno	920 Matley Ln #5
Monster Brazilian Jiu Jitsu	https://monsterbjj.com/contact-us/	OH	Chillicothe	79 N Mulberry St
Monsuta Jiu-Jitsu Academy	https://monsuta-jiu-jitsu-academy.business.site/	GA	Lawrenceville	120 Gloster Rd NW Suite 1
Montague BJJ	https://montaguebjj.ca	PE	Montague	
Montana Mixed Martial Arts	https://www.facebook.com/montanamma	MT	Bozeman	2010 N 7th Ave
Montgomery Brazilian Jiu-Jitsu	https://www.montgomerybjj.com/	NJ	Belle Mead	21 Belle Mead Griggstown Road
Moreno BJJ	https://morenobjj.com/	NC	New Bern	201 Kale Rd
Mori Training Center	https://mori-jiu-jitsu.com	UT	Ogden	3733 S 250 W
Morumbi Jiu Jitsu & Fitness Academy - Ventura	https://www.morumbijiujitsuacademy.com/	CA	Ventura	3171 E Main St
Motion City	https://motioncitybjj.com	MN	New Brighton	550 County Rd D West #2, New Brighton, MN 55112
Mountain Jiu Jitsu	https://www.mtnjjsq.com	BC	Squamish	#110, 39455 Discovery Way, Squamish, BC V8B 0R5
Mountain Road Jiu-Jitsu	https://mountainroadjiujitsu.com/	PA	Pottsville	1766 W Market St
Mountain State Jiu-Jitsu	https://mountainstatejiujitsu.com/	WV	South Charleston	1101 Jefferson Road, South Charleston, WV 25309
Mountain Tribe Brazilian Jiu-Jitsu	https://bjjprescott.com/	AZ	Prescott	
Movement Fitness - Watson	https://www.mindbodyonline.com/explore/locations/movement-martial-arts-and-fitness	LA	Denham Springs	34619 LA-16
Moyo Jiu-Jitsu Academy	https://moyojiujitsu.com	ON	Ajax	55 Mills Rd Unit 6
Mtn House Jiu-Jitsu Academy	https://www.graciemh.com/	CA	Mountain House	266 W Adoncia Dr
Munduruca North Edmonton BJJ	https://northedmontonbjj.com	AB	Edmonton	14809 Yellowhead Trail, Edmonton, AB T5L 3C4
Munoz BJJ and Combat Sports	https://www.munozmma.net/	OK	Blanchard	109 SE 3rd St
Murdoc’s Brazilian Jiu-Jitsu (MWBJJ) & Self Defense Academy (GD JJ Affiliate)	https://www.murdocsbjj.com/	AZ	Gilbert	3961 E. Guadalupe Rd. Suite 1
My Style Martial Arts	https://mystylemartialarts.com/	AZ	San Tan Valley	
Myrtle Beach BJJ and Judo	https://myrtlebeachbjj.com	SC	Murrells Inlet	American 24 Fitness, 3334 US-17 Bus, Murrells Inlet, SC 29576
N-Flux	https://staynflux.com	DC	Washington	
NBTC Brazilian Jiu Jitsu (New Braunfels Training Center)	https://nbtcbjj.com	TX	New Braunfels	1389 Industrial Drive Suite A
NEXTGEN MARTIAL ARTS	https://www.nextgenmartialarts.com/	AL	Prattville	
NOLA BJJ (Uptown)	https://nolabjj.com	LA	New Orleans	
NOLA MMA	https://www.nolamma.com/	LA	New Orleans	
NOS Brazilian Jiu-Jitsu & MMA	https://www.shuswapbjj.com	BC	Vernon	Unit 5, 740 Waddington Drive, Vernon, BC V1T 9E9
NWC Martial Arts Academy	https://www.nwcmartialartsacademy.com/	MI	Westland	31207 Stephen Ave
NWKS Jiu Jitsu Colby	https://nwksjiujitsu.com	KS	Colby	1035 Taylor Avenue, Colby, KS 67701
NWKS Jiu Jitsu Goodland	https://nwksjiujitsu.com	KS	Goodland	602 Caldwell Avenue, Goodland, KS 67735
NWKS Jiu Jitsu Hays	https://nwksjiujitsu.com	KS	Hays	208 E 8th St #1, Hays, KS 67601
Nam Phan MMA Academy	https://www.iamnam.com/	CA	Garden Grove	10662 Stanford Ave
Narrow Path Martial Arts	https://npmaomaha.com	NE	Omaha	18101 R. Plaza #103, Omaha, NE 68135
Nashville Mixed Martial Arts	https://nashvillemma.com	TN	Nashville	
National Institute of Modern Martial Arts	https://nimmadojo.com	NH	Claremont	140 North Street, Claremont, New Hampshire, 03743
Nemesis Jiu Jitsu	https://nemesisjiujitsu.com/	AR	Little Rock	
New Braunfels BJJ	https://dalua.com	TX	New Braunfels	
New Breed Mixed Martial Arts & Fitness	https://newbreedacademy.com/	CA	Santa Fe Springs	9848 Jersey Ave
New Creation Wrestling and Jiu Jitsu Academy LLC	https://newcreationwrestlingandjiujitsu.com/	CA	Benicia	675 E H St
New England BJJ Academy	https://www.nebjj.com	NH	Concord	30 Henniker St. Unit 9, Concord, NH 03301
New England Top Team	https://www.newenglandtopteam.com	NH	Salem	8D Industrial Way Unit 7, Salem, NH 03079
New Found TAO BJJ	https://www.newfoundtaobjj.ca	NL	Grand Falls-Windsor	
New Journey Jiu Jitsu	https://www.newjourneyjj.com	FL	St. Cloud	
New Journey MMA Somerset NJ	https://www.newjourneymma.com/	NJ	Somerset	2 John F Kennedy Blvd
New Mexico Jiujitsu Academy	https://nmjiujitsu.com	NM	Albuquerque	5600 San Francisco Rd NE, Albuquerque, NM 87109
New Valor Brazilian Jiu-Jitsu Academy	https://newvalorbjj.com	ON	Mississauga	3250 Ridgeway Dr Unit 7
New Way Martial Arts Academy	https://newwaytrainingcenter.com/	MI	Shelby Charter Township	48075 Van Dyke Ave
Newton Jiu Jitsu	https://newtonjiujitsu.com	KS	Newton	400 S Main St, Newton, KS 67114
Next Edge Academy	https://nextedgeacademy.com	SD	Sioux Falls	909 E 8th St, Sioux Falls, SD 57103
Next Evolution Martial Arts	https://nextevolutionmartialarts.com/	NY	New York	
Next Level Combat	https://www.nextlevelcombat.com	MN	Woodbury	1890 Wooddale Drive, Suite 600, Woodbury, MN 55125
Next Level Krav Maga & Gracie Humaita BJJ	https://kravmagagilbert.com/	AZ	Gilbert	
Next Level STL	https://nextlevelstl.com	MO	St. Louis	
Next Move Jiu Jitsu	https://www.nmjj.com	NM	Rio Rancho	3301 Southern Blvd SE Ste 501, Rio Rancho, NM 87124
Niagara BJJ	https://niagarabjj.com	ON	St. Catharines	
Nick Catone MMA & Fitness	https://www.mindbodyonline.com/explore/locations/nick-catone-s-mixed-martial-arts	NJ	Brick Township	781 Brick Blvd
Nimbus Grappling Athletics Club	https://www.nimbusgrappling.com	BC	Vancouver	4259 Fraser Street, Vancouver, BC V5V 4G1
Nine Realms MMA and Freya Jiu Jitsu	https://ninerealmsmma.net	WV	Martinsburg	204 North Queen Street, Martinsburg, WV 25401
No Coast Brazilian Jiu Jitsu	https://waukeemartialarts.com	IA	Urbandale	
No Illusions Martial Arts	https://www.noillusionsmartialarts.com	SD	Brookings	323 6th Street, Brookings, SD 57006
No Limit Combatives	https://nolimitflowood.com	MS	Flowood	1679 Old Fannin Road Suite I, Flowood, Mississippi 39232
No Limits Grappling Academy	https://www.nolimitsgrapplingacademy.com/	PA	Blakely	3189 Scranton Carbondale Hwy
No Surrender Athletics	https://www.nosurrenderathletics.com/	AZ	Avondale	
Nogi MMA	https://nogishootbox.com/	FL	Ocala	2801 SW 20th St #202
Nomad Brazilian Jiu Jitsu Studio	https://thenomadstudio.ca	BC	Sechelt	1780 Blower Road, Sechelt (Wilson Creek), BC
