name	url	region	city	address
Island Jiu-Jitsu	https://www.islandjiujitsu.com	HI	Honolulu	760 Halekauwila Street, Honolulu, HI 96813
Island MMA Training Centre	https://islandmma.com	BC	Victoria	831 Fisgard Street, Victoria, BC
Isshindo Martial Arts	https://isshindomartialarts.com	BC	Surrey	16793 60 Ave #202, Surrey, BC V3S 1S8
Ithaca BJJ	https://www.ithacabjjschool.com/	NY	Ithaca	
J-Crew Jiu-Jitsu	https://jcrewbjj.com	UT	Hyrum	120 N 800 E Bldg B Unit 4
JM Modern Jiu Jitsu	https://www.jmmodernjj.com	LA	Baton Rouge	
JREAM Academy	https://www.jreamacademy.com	NV	Carson City	2009 N Carson St
JT6 Academy	https://jt6.ca	ON	Toronto	28 Industrial Street Unit 218
JVLO Jiu-Jitsu	https://www.instagram.com/jvlojiujitsu/	AZ	Douglas	
JW Brazilian Jiu-Jitsu	https://jwbrazilianjiujitsu.wixsite.com/website	OH	Ravenna	4948 S Prospect St
Jabs Gym Eastern Market	https://www.mindbodyonline.com/explore/locations/jabs-gym-eastern-market	MI	Detroit	2501 Russell St
Jacaré Brazilian Jiu-Jitsu	https://jacaremartialarts.com/	FL	Ocoee	1681 Amazing Way, Suite 108
Jackson Academy Martial Art Fitness	https://www.jackson-academy.com/	OK	Stillwater	1401 S Western Rd
Jackson Hole MMA	https://jacksonholemma.com	WY	Jackson	3580 South Park Dr, Jackson WY 83001
Jacksonville Gracie Jiu-Jitsu	https://jacksonville-gracie-jiu-jitsu.business.site/	FL	Jacksonville	9759 San Jose Blvd Suite # 3
Jake MacKenzie School of Jiu Jitsu	https://jakemackenziebjj.com	NS	Halifax	
James Shook Brazilian Jiu-Jitsu	https://tier1jiujitsu.com/	GA	Acworth	1720 Mars Hill Rd
Japanese Martial Arts Academy	https://samuraidetroit.com/free-lesson	MI	Westland	2300 S Venoy Rd
Jason Foley Martial Arts	https://www.jasonfoleyma.com	NL	Conception Bay South	
Javier Blanchard Brazilian Jiu Jitsu / BJJ Anaheim CA 92801	https://www.facebook.com/javierblanchardbrazilianjiujitsu/	CA	Anaheim	
Javier Vazquez Jiu Jitsu Rancho / BJJ Rancho Cucamonga CA 91730	https://www.jiujitsuranchocucamonga.com/	CA	Rancho Cucamonga	9816 Crescent Center Dr # 701
Jay Pages Jiu-Jitsu & MMA	https://jaypagesjjmma.com/	AZ	Tempe	
Jean Jacques Machado Fresno	https://jjmachadofresno.com/	CA	Fresno	6701 N Milburn Ste 160
Jefferson City Judo Club & Jujitsu	https://jeffersoncityjudoclub.com/	MO	Jefferson City	1301 Creek Trail Dr
Jesse Jacquez Brazilian Jiu-Jitsu Santa Fe	https://jessejacquezbjj.com	NM	Santa Fe	2235 Henry Lynch Road, Santa Fe, NM 87507
Jesse Jacquez Brazilian Jiu-Jitsu Taos	https://jessejacquezbjj.com	NM	Taos	216 Paseo Del Canon, Taos, NM 87571
Jinsendo Martial Arts	https://www.jinsendo.com/	GA	Smyrna	1600 Roswell St NE Suite 1
Jit Pit Academy	https://jitpit.com/	CO	Parker	17858 Cottonwood Dr
Jiu Jitsu & Muay Thai - Carlson Gracie Tucson	https://carlsongracietucson.com/	AZ	Tucson	
Jiu Jitsu Tech Mix martial arts and fitness	https://www.jiujitsutech.com/	TX	Corinth	7650 I-35 E South suite 134
Jiu Livre NYC	https://jiulivre.com/	NY	New York	
Jiu-Jitsu 100 Academy	https://jiujitsu100.com	ID	Hailey	111 S Main St, Hailey, ID 83333
Jiu-Jitsu For Life Airdrie	https://jiujitsuforlifeairdrie.com	AB	Airdrie	46 Baysprings Way, Airdrie, AB T4B 4C4
Jiu-Jitsu Methods	https://jiujitsumethodslv.com/	NV	Las Vegas	8645 S Rainbow Blvd
Jiu-Jitsu Saguenay	https://bjjsaguenay.com	QC	Saguenay	2367 Rue Mathias, Jonquière, QC G7S 3V4
Jiu-Jitsu Unlimited	https://jjxkbultd.com	IA	Sioux City	6009 Gordon Dr, Sioux City, IA 51106
Jiujitsu Culture	https://jiujitsuculture.ca	ON	Ottawa	2-397b Richmond Road
Jkd NYC	https://jkdnyc.com	NY	New York	W 46th ST 6th ave 2nd Floor
Jobu Shin Kan	https://jobushinkan.weebly.com/instructor.html	CA	Eureka	
John Machado Brazilian Jiu-Jitsu	https://johnmachadobjj.com/	TX	Allen	111 Central Expy S #116
Joint Lock BJJ - Brazilian Jiu Jitsu	https://www.facebook.com/jointlockbjj	OR	Redmond	1998 SW Canal Blvd
Jon Calestine BJJ	https://calestinejj.com/	NY	New York	
Jonesboro Grappling Association	https://jonesborograpplingassociation.com/	AR	Jonesboro	
Joplin BJJ	https://joplinbjj.com	MO	Joplin	
Jorge Gurgel Martial Arts Center West Chester	https://jgmma.com/	OH	West Chester	6875 Fountains Blvd Suite K
Joslin's MMA	https://joslinsmma.com	ON	Hamilton	436 Concession St
Julio Juarez Brazilian Jiu-Jitsu	https://www.jjbjjsc.com/	CA	Valencia	27734 Avenue Scott # 100
Junction Academy	https://www.junctionacademy.ca	ON	Toronto	
Jungle Gym Martial Arts	https://junglegymnewroc.com/	NY	New Rochelle	
Junglefowl Brazilian Jiu Jitsu	https://junglefowlbjj.ca	NB	Sackville	
Just Train	https://justtrainri.com	RI	North Kingstown	3520 Quaker Ln, North Kingstown, RI 02852
K Jutsu Do Fights System	https://k-jutsu-do-fights-system.negocio.site	NV	North Las Vegas	3100 E Lake Mead Blvd
K-Team Martial Arts	https://k-team-martial-arts.com	HI	Kaneohe	46-012 Alaloa Street 3rd Warehouse Unit, Kaneohe, HI 96744
KC Jones Martial Arts	https://www.kcjonesmartialarts.com	MS	Long Beach	
KENSEI MMA	https://www.kensei.ca/	AB	Red Deer	4768 Riverside Dr Unit 2, Red Deer, AB T4P 1M6
Kaboom Brazilian Jiu-Jitsu	https://kaboombjj.com	BC	Surrey	8556 120 St #111, Surrey, BC V3W 3N5
Kaiser Jiu Jitsu	https://www.kaiserjiujitsu.com	BC	Victoria	5-770 Bay Street, Victoria, BC V8T 5E4
Kaiten Mixed Martial Arts Academy	https://princegeorgemma.com	BC	Prince George	185 Dominion Street, Prince George, BC
Kaizen MMA Ashburn	https://kzmma.com/	VA	Ashburn	21770 Beaumeade Circle, Ste 125
Kaizen Martial Arts and Health Club	https://kaizenjhc.ca	BC	Richmond	12800 Bathgate Way #9, Richmond, BC V6V 1Z4
Kajan Johnson MMA	https://kajanjohnsonmma.com	BC	Burnaby	7759 Edmonds St, Burnaby, BC V3N 1B8
Kame House MMA	https://www.facebook.com/KameHouseMMA/	AL	Hazel Green	13669 US-231 431 N #2
Kamikaze Punishment Foundation	https://www.kpfit.ca	AB	Edmonton	12034 Fort Rd NW, Edmonton, AB T5B 4H1
Kansept Academy	https://kanseptacademy.com	HI	Honolulu	904 Kohou St Suite 201, Honolulu, HI 96817
Karma Jiu Jitsu	https://karmajiujitsu.com	ON	Ajax	487 Westney Rd Unit 4
Kassebaum's Martial Arts	https://nebraskakma.com	NE	Bellevue	2111 Harvell Dr, Bellevue, NE 68005
Katharo Training Center - Jiu-Jitsu and Fitness	https://katharotrainingcenter.com	CO	Littleton	10146 W San Juan Way #100
Kato Jiujitsu	https://katojiujitsu.com	MN	Mankato	410 Park Lane, Mankato, Minnesota 56001, United States
Kawartha Combat	https://kawarthacombat.com	ON	Peterborough	910 High St Unit 15
Kazoku BJJ	https://kazokubjj.ca/	AB	Edmonton	4359 68 Ave NW, Edmonton, AB T6B 2N2
