verdict	name	region	city	url	note
OK	James Shook Brazilian Jiu-Jitsu	GA	Acworth	https://tier1jiujitsu.com/	Rebrand Tier 1, now Dallas GA
SUSPECT	Japanese Martial Arts Academy	MI	Westland	https://samuraidetroit.com/free-lesson	Shotokan karate school, no real grappling
OK	Jason Foley Martial Arts	NL	Conception Bay South	https://www.jasonfoleyma.com	16 Hops St, Conception Bay South
SUSPECT	Javier Blanchard Brazilian Jiu Jitsu / BJJ Anaheim CA 92801	CA	Anaheim	https://www.facebook.com/javierblanchardbrazilianjiujitsu/	Facebook page, fetch blank, browser check needed
OK	Javier Vazquez Jiu Jitsu Rancho / BJJ Rancho Cucamonga CA 91730	CA	Rancho Cucamonga	https://www.jiujitsuranchocucamonga.com/	JV Jiu Jitsu Academy, address matches exactly
OK	Jay Pages Jiu-Jitsu & MMA	AZ	Tempe	https://jaypagesjjmma.com/	6745 S Harl Ave, Tempe AZ
OK	Jean Jacques Machado Fresno	CA	Fresno	https://jjmachadofresno.com/	6701 N Milburn Ave, Fresno CA
OK	Jefferson City Judo Club & Jujitsu	MO	Jefferson City	https://jeffersoncityjudoclub.com/	1301 Creek Trail Dr, address matches
OK	Jesse Jacquez Brazilian Jiu-Jitsu Santa Fe	NM	Santa Fe	https://jessejacquezbjj.com	Santa Fe page, 2235 Henry Lynch Rd
OK	Jesse Jacquez Brazilian Jiu-Jitsu Taos	NM	Taos	https://jessejacquezbjj.com	Taos page, 216 Paseo Del Canon
OK	Jinsendo Martial Arts	GA	Smyrna	https://www.jinsendo.com/	Karate plus Gracie Jiu-Jitsu, address matches
OK	Jit Pit Academy	CO	Parker	https://jitpit.com/	BJJ Judo MMA, based in Parker
OK	Jiu Jitsu & Muay Thai - Carlson Gracie Tucson	AZ	Tucson	https://carlsongracietucson.com/	JS-rendered body empty, meta confirms Tucson
OK	Jiu Jitsu Tech Mix martial arts and fitness	TX	Corinth	https://www.jiujitsutech.com/	7650 I-35E Corinth TX, matches
OK	Jiu Livre NYC	NY	New York	https://jiulivre.com/	383 5th Ave, Manhattan NY
OK	Jiu-Jitsu 100 Academy	ID	Hailey	https://jiujitsu100.com	111 S Main St, Hailey ID
OK	Jiu-Jitsu For Life Airdrie	AB	Airdrie	https://jiujitsuforlifeairdrie.com	46 Baysprings Way Airdrie, matches
OK	Jiu-Jitsu Methods	NV	Las Vegas	https://jiujitsumethodslv.com/	8645 S Rainbow Blvd, Las Vegas
OK	Jiu-Jitsu Saguenay	QC	Saguenay	https://bjjsaguenay.com	Jonquière-Arvida borough of Saguenay, address matches
OK	Jiu-Jitsu Unlimited	IA	Sioux City	https://jjxkbultd.com	6009 Gordon Dr, Sioux City IA
OK	Jiujitsu Culture	ON	Ottawa	https://jiujitsuculture.ca	Ottawa BJJ academy, Westboro neighbourhood
OK	Jkd NYC	NY	New York	https://jkdnyc.com	NYC JKD and MMA, teaches BJJ
OK	Jobu Shin Kan	CA	Eureka	https://jobushinkan.weebly.com/instructor.html	521 4th St, old-town Eureka
OK	John Machado Brazilian Jiu-Jitsu	TX	Allen	https://johnmachadobjj.com/	111 Central Expy S, Allen
SUSPECT	Joint Lock BJJ - Brazilian Jiu Jitsu	OR	Redmond	https://www.facebook.com/jointlockbjj	Facebook page, fetch blank, browser check needed
OK	Jon Calestine BJJ	NY	New York	https://calestinejj.com/	315 Meserole St, Brooklyn NY
OK	Jonesboro Grappling Association	AR	Jonesboro	https://jonesborograpplingassociation.com/	1512 E Washington, Jonesboro Arkansas
OK	Joplin BJJ	MO	Joplin	https://joplinbjj.com	420 N Rangeline Rd, Joplin
OK	Jorge Gurgel Martial Arts Center West Chester	OH	West Chester	https://jgmma.com/	6875 Fountains Blvd, West Chester
OK	Joslin's MMA	ON	Hamilton	https://joslinsmma.com	436 Concession St, Hamilton
OK	Julio Juarez Brazilian Jiu-Jitsu	CA	Valencia	https://www.jjbjjsc.com/	27734 Ave Scott, Santa Clarita Valencia
OK	Junction Academy	ON	Toronto	https://www.junctionacademy.ca	417 Keele St, Toronto Junction
OK	Jungle Gym Martial Arts	NY	New Rochelle	https://junglegymnewroc.com/	714 North Ave, New Rochelle
OK	Junglefowl Brazilian Jiu Jitsu	NB	Sackville	https://junglefowlbjj.ca	86 Main Street, Sackville NB
OK	Just Train	RI	North Kingstown	https://justtrainri.com	North Kingstown named, BJJ offered
AGGREGATOR	K Jutsu Do Fights System	NV	North Las Vegas	https://k-jutsu-do-fights-system.negocio.site	Google negocio.site page, body blank
OK	K-Team Martial Arts	HI	Kaneohe	https://k-team-martial-arts.com	46-012 Alaloa St, Kaneohe
OK	KC Jones Martial Arts	MS	Long Beach	https://www.kcjonesmartialarts.com	Long Beach MS named, TKD and BJJ
OK	KENSEI MMA	AB	Red Deer	https://www.kensei.ca/	Red Deer address matches exactly
OK	Kaboom Brazilian Jiu-Jitsu	BC	Surrey	https://kaboombjj.com	Surrey address matches exactly
OK	Kaiser Jiu Jitsu	BC	Victoria	https://www.kaiserjiujitsu.com	Victoria BC named, no street address
SUSPECT	Kaiten Mixed Martial Arts Academy	BC	Prince George	https://princegeorgemma.com	Prince George school but casino spam injected
OK	Kaizen MMA Ashburn	VA	Ashburn	https://kzmma.com/	Multi-location brand homepage lists Ashburn address
OK	Kaizen Martial Arts and Health Club	BC	Richmond	https://kaizenjhc.ca	Richmond BC, judo and BJJ
OK	Kajan Johnson MMA	BC	Burnaby	https://kajanjohnsonmma.com	Burnaby address on contact page
SUSPECT	Kame House MMA	AL	Hazel Green	https://www.facebook.com/KameHouseMMA/	Facebook page, fetch blank, browser check needed
OK	Kamikaze Punishment Foundation	AB	Edmonton	https://www.kpfit.ca	Edmonton Fort Road address matches
OK	Kansept Academy	HI	Honolulu	https://kanseptacademy.com	Honolulu address matches exactly
OK	Karma Jiu Jitsu	ON	Ajax	https://karmajiujitsu.com	Ajax Westney Rd address matches
OK	Kassebaum's Martial Arts	NE	Bellevue	https://nebraskakma.com	Bellevue address matches, jiu-jitsu program offered
OK	Katharo Training Center - Jiu-Jitsu and Fitness	CO	Littleton	https://katharotrainingcenter.com	Littleton address matches, markets Highlands Ranch
OK	Kato Jiujitsu	MN	Mankato	https://katojiujitsu.com	Mankato address matches exactly
OK	Kawartha Combat	ON	Peterborough	https://kawarthacombat.com	Peterborough 910 High St matches
OK	Kazoku BJJ	AB	Edmonton	https://kazokubjj.ca/	Edmonton named, no street address shown
