name	url	region	city	address
Rogue Jiu Jitsu Studio	https://www.roguebjj.com	TX	Grapevine	3549 Grapevine Mills Pwkay; Suite 107
Roll Jiu Jitsu Academy	https://www.rjja.ca	BC	North Vancouver	286 Pemberton Ave, North Vancouver, BC
Rolles Gracie Academy	https://rollesgracieacademy.com/	NJ	Old Bridge	2333 County Rd 516
Rolles Gracie Academy - Long Branch Jiu Jitsu & Muay Thai	https://rrmartialarts.com/	NJ	West Long Branch	175 Locust Ave #8
Rolling Panda Brazilian Jiu Jitsu	https://www.rollingpandabjj.com	GA	Hiram	10 Sparks Dr
Rolls Jiu Jitsu	https://rollsjiujitsumaine.com	ME	Ellsworth	249 Bucksport Rd
Romulo Melo Brazilian Jiu-Jitsu	https://romulomelobjj.com/	CA	San Francisco	1313 Mason St
Ronin Athletics	https://roninathletics.com	NY	New York	
Ronin Jiu Jitsu Academy	https://petoskeybjj.com/	MI	Harbor Springs	1089 W Conway Rd
Ronin Jiu-Jitsu Las Vegas	https://www.roninjiujitsu.com	NV	Las Vegas	2575 E Craig Rd Unit G
Roots Brazilian Jiu-Jitsu	https://rootsbjjaz.com/	AZ	Gilbert	
Roots Combat Club	https://rootscombatclub.com	UT	Lehi	1657 N State St
Roots Jiu Jitsu Club	https://roots-jiujitsuclub.com	TX	El Paso	1568 Joe Battle BLVD 102
Rossi BJJ & Kickboxing	https://www.rossibjjkick.ca	QC	Gatineau	2019 Boulevard Maloney E, Gatineau, QC J8R 3Z3
Rough Hands BJJ	https://roughhandsbjj.com	KY	Louisville	
Round 2 Martial Arts	https://round2martialarts.com	NM	Aztec	218 N Main Ave, Aztec, NM 87410
Route 66 Jiu Jitsu	https://route66jiujitsu.com/	AZ	Williams	
Royal City BJJ	https://royalcitybjj.com	ON	Guelph	20 Cowan Place Unit 3
Royal Jiu-Jitsu Québec	https://royaljiujitsuqc.com	QC	Quebec City	3347 Rue du Carrefour, Québec, QC G1C 8J9
Royce Gracie Academy Mount Pleasant	https://roycegraciemp.com	SC	Mount Pleasant	1007 Johnnie Dodd's Blvd Suite 123, Mount Pleasant, SC 29464
Royce Gracie Jiu Jitsu	https://www.gracieenfield.com/	CT	Enfield	3648 E Enfield St
Royce Gracie Jiu Jitsu Academy Shakopee	https://rgjjmn.com	MN	Shakopee	1038 1st Avenue E, Shakopee, MN 55379
Royce Gracie Jiu Jitsu Academy of Raleigh	https://roycegracienc.com/	NC	Raleigh	5243 Capital Blvd
Royce Gracie Jiu Jitsu Cary	https://roycegraciecary.com/	NC	Cary	339 Sembler Ln
Royce Gracie Jiu-Jitsu Farmington MO	https://www.facebook.com/RoyceGracieFarmington/	MO	Farmington	110 W Pine St
Royce Gracie Jiu-Jitsu Of Fresno	https://www.graciefresno.com/	CA	Fresno	2950 E. Nees Ave. #107
RuFFhouse MMA & Fitness	https://m.facebook.com/ruffhousemma/	TX	Odessa	518 N Grant Ave
Russell County Training Center	https://www.rctc980.com/	AL	Fort Mitchell	
Rutland American Jiu Jitsu Academy	https://rutlandjiujitsu.com	VT	Rutland	228 S Main Street, Rutland, VT 05701
Ryan Brazilian Jiu Jitsu	https://www.facebook.com/Ryanbrazilianjiujitsu/	OK	Tulsa	216 S Trenton Ave
Ryan Thomas Brazilian Jiu Jitsu	https://ryanthomasbjj.com/	IL	Danville	35 N Vermilion St
SBG Edmonton	https://www.straightblastgymedmonton.com	AB	Edmonton	11714 82 Street Northwest, Edmonton, AB T5B 2V9
SBG Idaho	https://sbgidaho.com	ID	Boise	1522 W River St, Boise, ID 83702
SBG New Braunfels Brazilian Jiu Jitsu	https://sbgnewbraunfels.com/contact-us/	TX	New Braunfels	167A IH 35 S South
SBG Teton Valley	https://www.sbgtetonvalley.com	ID	Driggs	528 Valley Centre Dr 1, Driggs, ID 83422
SBG Williston	https://sbgwilliston.com	ND	Williston	1135 2nd Ave W Ste 206, Williston, ND
SOMA Jiu-Jitsu Academy Idaho Falls	https://www.idahofallsbjj.com	ID	Idaho Falls	1572 N Hitt Road, Idaho Falls, ID 83401
SOMA Jiu-Jitsu Academy Rexburg	https://www.rexburgbjj.com	ID	Rexburg	257 N 2nd W, Rexburg, ID 83440
SOTX BJJ (South Texas Brazilian Jiu Jitsu)	https://www.sotxbjj.com	TX	Edinburg	2030 @ Universiry Dr
SPARTAK Atlanta - Judo, BJJ, and Fitness	https://www.spartakatl.com/	GA	Johns Creek	11130 State Bridge Rd Suite B105-106
START Jiu Jitsu Academy	https://startjiujitsu.com/facilities-pembroke-pines/	FL	Miramar	12335 Pembroke Rd
STG Jiu Jitsu	https://stgjiujitsu.com	UT	St. George	1487 S Silicon Way A6
Sacramento Jiu Jitsu / Jiu-Jitsu Sacramento CA 95822	http://sacbjj.com/	CA	Sacramento	2300 Sutterville Rd, Sacramento, CA 95822
Sahuarita Brazilian Jiu Jitsu	https://www.sahuaritabjj.com/	AZ	Green Valley	
Sakura Warrior Arts	https://sakurawarriorarts.com	MT	Missoula	255 SW Higgins Ave
Salmon Arm Jiu-Jitsu	https://salmonarmjiujitsu.ca	BC	Salmon Arm	371 7th St SW, Salmon Arm, BC V1E 1S9
SaltyDog Jiu Jitsu	https://portcitymmafitness.com/	NC	Wilmington	6500 Windmill Way E2
Salvosa Jiu-Jitsu Academy	https://salvosabjj.com	ON	Scarborough	
Sampa Jiu-Jitsu	https://www.sampajjb.com	QC	Quebec City	1375 Frank Carrel #19, Québec, QC G1N 2E2
San Juan Brazilian Jiu Jitsu	https://www.sanjuanbjj.com	NM	Aztec	1409 W Aztec Blvd Suites 4 and 5, Aztec, NM 87410
San Marcos Jiu Jitsu	https://www.smjiujitsu.com	TX	San Marcos	
San Pedro Fight Club/ Ribeiro Jiu-Jitsu San Pedro	https://www.facebook.com/ribeirojjsanpedro/	CA	San Pedro	505 S. Pacific Ave Suite 101
Sanders Jiu Jitsu	https://www.sandersbjjacademy.com	NH	Rochester	25 Old Dover Rd, Unit E, Rochester, NH 03867
Santa Maria Brazilian Jiu JITSU	https://www.smbjj.com	CA	Santa Maria	2337 A St
Santos Brothers BJJ	https://santosbrothersbjj.com	ON	Mississauga	
Sapateiro Jiu Jitsu Academy	https://www.oahubjj.com	HI	Honolulu	560 N. Nimitz Hwy Suite 112A, Honolulu, HI 96817
Sarasota BJJ / Ribeiro Jiu Jitsu	https://sarasotabjj.com/	FL	Sarasota	
Sardinha BJJ Cape Cod	https://www.sardinhabjjcapecod.com	MA	Dennis	
Sardinha Brazilian Jiu Jitsu	https://sardinhabjj.com/	AZ	Avondale	
Sas Jiu Jitsu Syracuse	https://www.sasteamsyracuse.com	NY	Syracuse	3507B JAMES ST, (EASTWOOD PLAZA)
Satori Brazilian Jiu Jitsu Academy LLC	https://satoribjjacademy.com/	AZ	Phoenix	
Satori MMA	https://satorimma.com/	TX	Victoria	2523 N Laurent St
Savarese BJJ Academy - Jersey City	https://njbjj.com/	NJ	Jersey City	
Scheer's Martial Arts	https://scheersmartialarts.com	SK	Saskatoon	15 Glazier Rd, Saskatoon SK S7K 3J8
Schell Shock BJJ Martial Arts	https://www.schellshockbjj.com/	NC	Fuquay-Varina	6109 NC-55 #133
School of Budo	https://www.ecoledebudo.com/classes/jiu-jitsu/	OR	Portland	7506 N Chicago Ave
School of Combative Arts	https://www.schoolcombativearts.com/schedule-a-class	OH	Cincinnati	4385 Creek Rd
Science of Jiu Jitsu Academy	https://scienceofjiujitsu.net	LA	Harvey	1924 Jutland Dr Suite A
Scramble Brazilian Jiu Jitsu and Wrestling	https://scramblebrazilianjiujitsuandwrestling.blogspot.com/	GA	Rome	216 Broad St
Scranton MMA	https://scrantonmma.com/	PA	Dunmore	1000 Dunham Dr Suite C
Second Nature Brazilian Jiu Jitsu	https://www.facebook.com/secondnaturebrazilianjiujitsu/	OH	Port Clinton	115 Madison St Suite A
Seeds 13 Jiujitsu Academy	https://seeds13bjj.com/special-offers/	TX	San Angelo	105 Westland Ave
Selma Soul -Team	https://www.bjjselma.com/	AL	Selma	
Semper Fortis	https://www.texasbjj.com/	TX	San Antonio	5723 North Foster Road
Sentosa Martial Arts and Fitness	https://sentosamartialartsandfitness.com/	AZ	Avondale	
Sentou Dojo	https://www.bgdojo.com/	KY	Bowling Green	1258 Elrod Rd
Sentry Jiu-Jitsu	https://www.facebook.com/SentryBJJ/	PA	Gilbertsville	311 County Line Rd #15b
Senzo Jiu-Jitsu Academy	https://senzobjj.com	SC	Greenville	3225 N Pleasantburg Dr Ste D, Greenville, SC 29609
Serra BJJ Academy	https://serrabjjacademy.com/	NY	Levittown	
Shackelford's MMA Center	https://shackelfordsmma.com	MS	Olive Branch	8804 Caroma St STE 155, Olive Branch, MS 38654
Shah Mat Brazilian Jiu Jitsu	https://www.facebook.com/ShahMatBJJ/	OK	Enid	213 W Randolph Ave
Shark Pit Jiu Jitsu	https://sharkpitbjj.com	VA	Winchester	221 Commonwealth Ct
Sheridan Brazillian Jiu Jitsu	https://www.sheridanbjj.com/home-adult-jiu-jitsu	NJ	Vauxhall	863 Valley St
Shield Systems Academy	https://shieldsystemsacademy.com	TN	Knoxville	
Shiretown Grappling Club	https://www.instagram.com/shiretownbjj	NS	Pictou	31 Naylor Drive, Pictou
Shojin Judo	https://www.shojinjudo.com/	MI	Southfield	29305 Southfield Rd
Sidekick Martial Arts & Fitness	https://sidekick-ma.maonrails.com/	NJ	Hasbrouck Heights	155 NJ-17
Siege Mixed Martial Arts & Fitness (MMA)	https://www.siegemma.com/	AZ	Peoria	
Silva BJJ Cajon CA (Aloisio Silva Associated Academy)	https://silvabjjacademy.com/	CA	El Cajon	1043 Broadway
