verdict	name	region	city	url	note
OK	Golden Glory Fitness and Martial Arts Academy	BC	Surrey	https://www.goldenglory.ca	Wrestling/BJJ, 2-2336 King George Blvd Surrey
OK	Golden Rule Jiu Jitsu	NL	Flat Bay	https://golden-rule-jiu-jitsu-ltd.gymdesk.com	School's own site, Flat Bay NL
OK	Golden State BJJ	CA	Torrance	https://www.goldenstatebjj.com	19019 Hawthorne Blvd Ste 200A Torrance
OK	Good Vibes Brazilian Jiu Jitsu	PA	Morrisville	https://goodvibesjiujitsu.com/	375 W Trenton Ave Morrisville PA
OK	Gorilla Combat	MN	Eden Prairie	https://gorillacombat.com	BJJ/MMA, 7887 Fuller Rd Eden Prairie
OK	Gorilla Martial Arts	NJ	Mahwah	https://www.gorillabjjacademy.com/	BJJ, 31 Industrial Ave Mahwah NJ
OK	Gracie Allegiance Honolulu	HI	Honolulu	https://honolulubjj.com	BJJ in Ala Moana area, Honolulu
AGGREGATOR	Gracie Allegiance Jiu Jitsu/ APrx Fitness	TX	Corpus Christi	https://gracieallegiancetexas.zenplanner.com/zenplanner/portal/scheduler.cfm	Zen Planner portal, empty body returned
OK	Gracie Arizona Gilbert Jiu Jitsu Academy	AZ	Gilbert	https://graciearizonagilbert.com/	BJJ, 1525 S Higley Rd Gilbert
OK	Gracie Barra Albuquerque	NM	Albuquerque	https://gbalbuquerque.com	12251 Academy Rd NE #103 Albuquerque
OK	Gracie Barra Ashburn, Brazilian Jiu-Jitsu and Self-Defense	VA	Ashburn	https://www.gbashburn.com/	22556 Amendola Terrace, Ashburn VA matches
OK	Gracie Barra Boucherville	QC	Boucherville	https://www.gbbou.ca	540 Rue D'Avaugour Boucherville matches
OK	Gracie Barra Brazilian Jiu-Jitsu Boca Raton	FL	Boca Raton	https://gbbocaraton.com/	Address matches; stray Boynton Beach text
OK	Gracie Barra Brossard	QC	Brossard	https://gbbrossard.ca	7565 Taschereau Blvd Brossard listed
OK	Gracie Barra Buda	TX	Buda	https://gbbuda.com/	2610 Main Street Buda TX confirmed
OK	Gracie Barra Burnaby	BC	Burnaby	https://gbburnaby.com	4277 Kingsway m24 Burnaby confirmed
SUSPECT	Gracie Barra Calgary	AB	Calgary	https://graciebarracalgary.ca	Empty body on repeated fetches, no content
OK	Gracie Barra Chilliwack	BC	Chilliwack	https://gbchilliwack.com	45945 Wellington Ave Chilliwack confirmed
OK	Gracie Barra Clearwater	FL	Clearwater	https://gbclearwater.com/	Names Clearwater throughout, no street address
OK	Gracie Barra Cloverdale	BC	Surrey	https://gb-cloverdale.com	17720 65a Ave Unit 4 Surrey
OK	Gracie Barra Delta	BC	Delta	https://www.gbdelta.com	5000 Bridge St #101 Delta confirmed
OK	Gracie Barra Denver Jiu-Jitsu	CO	Denver	https://gbdenver.com	4495 Washington St Denver confirmed
OK	Gracie Barra Frisco	TX	Frisco	https://gbfriscotexas.com	360 Stonebrook Pkwy Frisco TX confirmed
OK	Gracie Barra Guildford	BC	Surrey	https://gbguildford.com	Own site, Surrey BC address matches
OK	Gracie Barra Hayden	ID	Hayden	https://www.gbhayden.com	Own site, 978 W Hayden Ave
OK	Gracie Barra Heber City	UT	Heber City	https://graciebarraheber.com	Own site, Heber City address matches
OK	Gracie Barra Henderson	NV	Henderson	https://graciebarrahenderson.com/	Own site, 55 S Gibson Rd
OK	Gracie Barra Herriman	UT	Herriman	https://gbherriman.com	Own site, Herriman UT address matches
OK	Gracie Barra Kelowna	BC	Kelowna	https://gbkelowna.ca	Own site, 2333 Hunter Rd Kelowna
OK	Gracie Barra Kirkland	QC	Montreal	https://gbkirkland.ca	Kirkland QC, West Island of Montreal
OK	Gracie Barra Kitsilano	BC	Vancouver	https://gbkitsilano.com	Own site, 3611 W Broadway Vancouver
OK	Gracie Barra Knoxville	TN	Knoxville	https://www.jiujitsuknoxvilletn.com	Samuel Braga BJJ rebrand, Knoxville TN
OK	Gracie Barra Lake Country	BC	Lake Country	https://gblakecountry.com	Own site, names Lake Country throughout
OK	Gracie Barra Langley	BC	Langley	https://gblangley.com	Own site, 20241 Fraser Hwy Langley
OK	Gracie Barra Laval	QC	Laval	https://gblaval.com	Own site, Bd Curé-Labelle Laval
OK	Gracie Barra Layton	UT	Layton	https://gblayton.com	Own site, 70 S Fairfield Layton
