name	region	city	url
The Academy of Martial Arts - Monument Jiu-Jitsu	CO	Monument	http://monumentjiujitsu.com
DragonFly Elite Martial Arts & Fitness	IN	Plainfield	dragonflyelite.com
Lucas Martial Arts	OK	Duncan	https://www.facebook.com/LucasMartialArts/
Raptor Jiu Jitsu & A Game MMA	OK	Edmond	raptorjj.com
Integrity Martial Arts	OK	Moore	integrityma.ninja
Back to Basics Martial Arts & Fitness	MA	Boston	backtobasicsboston.com
Empower Brazilian Jiu Jitsu	MA	Boston	empowerbjj.com
Viver MMA	MA	Boston	vivermma.com
Hudson Combat Academy	MA	Hudson	hudsoncombat.com
Pettis Martial Arts	WI	Franklin	pettismartialarts.com
Rothwell Mixed Martial Arts	WI	Kenosha	rothwellmma.com
Gracie Jiu-Jitsu Milwaukee	WI	Wauwatosa	graciemilwaukee.com
Shaolin Mixed Martial Arts	WA	Bremerton	www.shaolinmixedmartialarts.com
Juggernaut Mixed Martial Arts	WA	Kelso	www.juggernautmma.com
Electric North Jiu Jitsu	WA	Lake Stevens	www.theelectricnorth.com
Laercio Fernandes BJJ	WA	Monroe	www.jitzlifeandfitness.com
Grey Wolf Brazilian Jiu-Jitsu - Martial Arts	OR	Eugene	https://www.greywolfbjj.com/
Impact Jiu Jitsu HQ Beaverton	OR	Beaverton	https://www.impactjj.com/
Impact Jiu Jitsu at Crossfit Wilsonville	OR	Wilsonville	https://www.crossfitwilsonville.com/impact-jiu-jitsu
Krystek School of Judo, BJJ, Self Defense and Fitness	NY	Queens	https://krystekjudo.com
Tiger Schulmann's Martial Arts Nanuet NY	NY	Nanuet	https://tsk.com/locations/ny/nanuet
Bedroc MMA & Fitness	NY	Rochester	https://www.bedrocmma.com
Chop & Chops MMA	NY	Brooklyn	http://www.chopandchopsmma.com
Tiger Schulmann's Martial Arts New Windsor NY	NY	New Windsor	https://tsk.com/locations/ny/new-windsor
Dark Arts Muay Thai and Brazilian Jiu Jitsu	NY	Webster	http://darkartsroc.com
Una Brazilian Jiujitsu	NY	Forest Hills	https://www.unabjj.com
Evolution Athletix	ME	Saco	https://evolutionathletix.com
Elite Academy of Martial Arts Junction City	KS	Junction City	https://eliteacademyma.com
Chute Boxe KC	KS	Lenexa	https://chuteboxekc.com
Iron Image Barbell Club	MB	Selkirk	https://www.ironimage.ca
WAMMA Thompson	MB	Thompson	https://wamma.site/thompson
Hanaloa School of Jiu-Jitsu	HI	Wailuku	http://www.hanaloaschoolofjiujitsu.com
SmartJits Brazilian Jiu Jitsu Academy	NM	Albuquerque	https://smartjits.life
Team Santos Fighting Academy	RI	Pawtucket	http://matsantos.com
The Academy MN	MN	Brooklyn Center	https://theacademymn.com
Isanti Grappling Club	MN	Isanti	https://isantigrapplingclub.com
Southside Brazilian Jiu Jitsu	MN	Minneapolis	https://www.southsidebrazilianjiujitsu.com
Valle Brazilian Jiu Jitsu	NH	Londonderry	https://vallebjj.com
Lucas Lepri Jiu Jitsu Academy Fort Mill	SC	Fort Mill	https://lepribjj.com
Gracie Jiu-Jitsu Lexington Carter's Academy	SC	Lexington	https://www.gracielexington.com
Airdrie Martial Arts Centre	AB	Airdrie	https://airdriemartialartscentre.ca
Arashi-Do Martial Arts Calgary South Acadia	AB	Calgary	https://arashido.com/location/calgary-south-acadia/
Arashi-Do Martial Arts Edmonton West Mayfield	AB	Edmonton	https://arashido.com/location/edmonton-west-mayfield/
Arte Suave Jiu Jitsu Academy	WV	Beckley	https://artesuavebeckley.com
Genesis Martial Arts	BC	Abbotsford	https://www.genesismartialarts.ca
Budo Mixed Martial Arts Burnaby	BC	Burnaby	https://budoburnaby.com
GFTeam Canada	BC	Burnaby	https://www.gfteamcanada.ca
Valley Jiu-Jitsu	BC	Kamloops	https://www.valleybjj.ca
Académie Athéna	QC	Sherbrooke	https://www.athenabjj.com
Border Martial Arts Academy	TN	Collierville	colliervillemartialarts.com
Lake Arrowhead Jiu-Jitsu	CA	Cedar Glen	http://lakearrowheadjiujitsu.com/
GB Diamond Bar	CA	Diamond Bar	https://graciebarra.com/diamond-bar-ca/
Fresno Ultimate Martial Arts	CA	Fresno	http://www.ultmartialarts.com
Electric Jiu Jitsu	CA	Huntington Beach	https://electricjiujitsu.com
Clube Jiu Jitsu	CA	Los Angeles	http://www.clubejiujitsu.com/
Hayastan MMA	CA	North Hollywood	https://www.gokor.com/
OC Carlson Gracie Jiu Jitsu	CA	Orange	https://www.carlsongracieoc.com/
SoCal Fight Factory	CA	Palmdale	http://socalfightfactory.com/
Next Generation MMA	CA	Rancho Santa Margarita	http://www.nextgenerationmma.com/
UFC GYM Rocklin	CA	Rocklin	https://www.ufcgym.com/locations/rocklin/
Dan Henderson's Athletic Fitness Center - Formerly Team Quest	CA	Temecula	https://dhathleticfitcenter.com/
Lohaki Jiu Jitsu	CA	Temecula	https://www.lokahijiujitsu.com/
Untamed Jiu-Jitsu	CA	West Covina	https://www.untamedbjj.com/
Frequency BJJ & Fitness	TX	Fort Worth	http://www.frequencyjiujitsu.com/
Marcos Santos Academy	TX	Fort Worth	http://fwbjj.com/
CJJF West Frisco	TX	Frisco	http://www.cjjftx.com/
10th Planet Georgetown	TX	Georgetown	https://10pgtx.com/
John's Gym Georgetown Jiu Jitsu and MMA	TX	Georgetown	http://www.johnsgymgeorgetown.com/
Elite MMA	TX	Houston	http://www.elite-mma.com
Victory Combat Sports Academy	TX	Lubbock	https://victorycombatsports.academy/
Semper Fortis	TX	San Antonio	https://www.texasbjj.com/
Fighteria Academy	TX	Wimberley	http://www.fighteriatx.com/
VA Academy Jiu Jitsu	TX	Wylie	https://www.vabjj.com
Carlson Gracie JiuJitsu Melbourne FL- Hot Box MMA	FL	Melbourne	http://bjjmelbournefl.com/
Ground Strike Grappling	AL	Columbiana	https://groundstrikegrappling.com/
ONE HEART DOJO	AR	El Dorado	https://oneheartdojo.net/
Without Limits MMA	AR	Batesville	https://www.facebook.com/WithoutLimitsMMA/
Kamloops BJJ	BC	Kamloops	https://kamloopsbjj.com
LongShot MMA	CA	Burney	https://longshotmma.weebly.com/
Catalyst BJJ	CO	Loveland	https://catalystbjj.com
Waterbury BJJ	CT	Waterbury	https://waterburybjj.com
Boca Raton BJJ	FL	Boca Raton	https://bocaratonbjj.com
Guto Campos BJJ	FL	Orlando	https://gutocamposbjj.com
Alliance Jiu Jitsu Atlanta	GA	Atlanta	https://alliancejiujitsuatlanta.com
Kailua BJJ	HI	Kailua	https://kailuabjj.com
NOLA MMA	LA	New Orleans	https://www.nolamma.com/
BattleGround Jiu-Jitsu Academy	MA	West Springfield	https://battlegroundjiujitsu.com
Hagerstown BJJ	MD	Hagerstown	https://hagerstownbjj.com
Saginaw BJJ	MI	Saginaw	https://saginawbjj.com
Traverse City BJJ	MI	Traverse City	https://traversecitybjj.com
St. Cloud BJJ	MN	St. Cloud	https://stcloudbjj.com
Starkville BJJ	MS	Starkville	https://starkvillebjj.com
Procel Brazilian Jiu-Jitsu	NJ	Jersey City	https://procelbjj.com
CNY MMA	NY	Baldwinsville	https://www.cnymma.com/
Igor Gracie Jiu Jitsu Academy	NY	New Rochelle	https://igorgraciejiujitsu.com
Range Brazilian Jiu-Jitsu	NY	New York	https://www.rangebjj.com
Alliance Jiu Jitsu Ohio	OH	Cleveland	https://alliancejiujitsuohio.com
Lawton BJJ	OK	Lawton	https://lawtonbjj.com
Indiana PA BJJ	PA	Indiana	https://indianapabjj.com
Wilkes-Barre BJJ	PA	Wilkes-Barre	https://wilkesbarrebjj.com
Myrtle Beach BJJ	SC	Myrtle Beach	https://myrtlebeachbjj.com
Liberdade Brazilian Jiu-Jitsu	TN	Nashville	https://www.liberdadebjj.com
Renzo Gracie Nashville	TN	Brentwood	https://renzogracienashville.com
Shield Systems Academy	TN	Knoxville	https://shieldsystemsacademy.com
Kingsway Jiu-Jitsu	TX	Austin	https://kingswayjiujitsu.com
Bennington BJJ	VT	Bennington	https://benningtonbjj.com
Neutral Ground Academy	WI	Milwaukee	https://neutralgroundacademy.com
