name	region	city	url
Northern Colorado BJJ	CO	Fort Collins	https://northerncoloradobjj.com
Shelton BJJ	CT	Shelton	https://sheltonbjj.com
Moultrie BJJ	GA	Moultrie	https://moultriebjj.com
Marshalltown BJJ	IA	Marshalltown	https://marshalltownbjj.com
UFC Gym New Orleans	LA	New Orleans	https://www.ufcgym.com/
Leominster BJJ	MA	Leominster	https://leominsterbjj.com
Steinbach BJJ	MB	Steinbach	https://steinbachbjj.com
St. Joseph BJJ	MO	St. Joseph	https://stjosephbjj.com
Coast BJJ	MS	Gulfport	https://coastbjj.com
Alliance Jiu Jitsu Greensboro	NC	Greensboro	https://alliancejiujitsugreensboro.com
Anchor Combat Academy	NE	Corner Brook	https://www.anchorcombatacademy.com
New Found TAO BJJ	NE	Grand Falls-Windsor	https://www.newfoundtaobjj.ca
Jiu Jitsu North Jersey / Otimo JJ	NJ	Waldwick	https://otimojj.com
Princeton Brazilian Jiu Jitsu	NJ	Princeton	https://www.princetonbjj.com
Unity Jiu Jitsu Jersey City	NJ	Jersey City	https://unityjiujitsujc.com
Vineland BJJ	NJ	Vineland	https://vinelandbjj.com
Taos BJJ	NM	Taos	https://taosbjj.com
Xtreme Couture MMA	NV	Las Vegas	https://www.xcmma.com/
Jiu Livre NYC	NY	New York	https://jiulivre.com/
Lima BJJ	OH	Lima	https://limabjj.com
Ajax BJJ	ON	Ajax	https://ajaxbjj.com
Mississauga Jiu Jitsu	ON	Mississauga	https://mississaugajiujitsu.com
Peterborough BJJ	ON	Peterborough	https://peterboroughbjj.com
Mission First BJJ	RI	Newport	https://missionfirstbjj.com
Columbia BJJ	SC	Columbia	https://columbiabjj.com
Knoxville BJJ	TN	Knoxville	https://knoxvillebjj.com
Beaumont BJJ	TX	Beaumont	https://beaumontbjj.com
Midland BJJ Texas	TX	Midland	https://midlandbjj.com/
Alliance Jiu Jitsu Norfolk	VA	Norfolk	https://alliancebjjnorfolk.com
Richmond BJJ Academy	VA	Richmond	https://richmondbjj.com
BJJ Olympia	WA	Olympia	https://bjjolympia.com
Tri-Cities BJJ Washington	WA	Kennewick	https://tricitiesbjjwa.com
Fluid Motion BJJ	WI	Appleton	https://fluidmotionbjj.com
