name	region	city	url
Buffalo United Martial Arts	NY	Buffalo	https://buffalounitedmartialarts.com
Alpha Omega MMA	NY	Rockville Centre	http://www.alphaomegamma.com
Tiger Schulmann's Martial Arts Glendale (Queens) NY	NY	Queens	https://tsk.com/locations/ny/queens-glendale
Tiger Schulmann's Martial Arts Middle Village (Queens) NY	NY	Queens	https://tsk.com/locations/ny/queens-middle-village
Codella Brazilian Jiu Jitsu Academy	NY	Staten Island	http://codellaacademy.com
Gravitas Martial Arts	AR	Conway	https://gravitasmartialarts.com
Diamond State Martial Arts	AR	Fayetteville	https://diamondstatemartialarts.com
Martial Arts America Russellville	AR	Russellville	https://www.russellvillemaa.com/
Brunswick Martial Arts Academy	ME	Topsham	https://brunswickmartialarts.com
Gracie Barra Ottawa	ON	Ottawa	https://gb-ottawa.com
Action & Reaction MMA Pickering	ON	Pickering	https://actionreactionmma.com
Gracie Barra Park City	UT	Park City	https://gbparkcity.com
Park City Jiu Jitsu	UT	Park City	https://parkcitybjj.com
Jiu-Jitsu Unlimited	IA	Sioux City	https://jjxkbultd.com
O2 Martial Arts Academy	HI	Aiea	https://onzuka.com/o2maaweb/
Masters Martial Arts School	HI	Kailua	https://mastersmartialartsschool.com
Team Rhino Gracie Jiu-Jitsu	ID	Meridian	https://teamrhinoidaho.com
Otero Combat Sports	NM	Alamogordo	https://oterocombatsports.com
Iron Academy Martial Arts	MN	Hibbing	https://ironacademymartialarts.com
KC Jones Martial Arts	MS	Long Beach	https://www.kcjonesmartialarts.com
662 JiuJitsu	MS	Oxford	https://www.jiujitsuoxford.com
Primal Jiu Jitsu and Mixed Martial Arts	NH	Derry	https://www.primaljiujitsuacademy.com
Nostos MMA	NH	Somersworth	https://www.nostos-mma.com
Columbia Self Defense	SC	Irmo	https://columbiaselfdefense.com
Progressive Fighting Academy	AB	Lethbridge	https://pfakickboxing.com/
Hayabusa Training Centre	AB	St. Albert	https://hayabusatrainingcentre.com/
North Burnaby Brazilian Jiu Jitsu	BC	Burnaby	https://www.northburnabyjiujitsu.com
Delta BJJ British Columbia	BC	Delta	https://deltabjj.ca
Preta Jiu Jitsu Academy	BC	Kelowna	https://www.pretaacademy.ca
Golden Glory Fitness and Martial Arts Academy	BC	Surrey	https://www.goldenglory.ca
AM3R - Arts Martiaux Trois-Rivières	QC	Trois-Rivières	https://www.am3r.ca
Meia Guarda Gracie Brazilian Jiu-Jitsu	DE	Dover	delawareselfdefenseacademy.com
Bulldog Martial Arts	NS	Lantz	https://www.facebook.com/groups/206127349417091
Bay Jiu-Jitsu / BJJ Berkeley CA 94704	CA	Berkeley	https://www.baycombat.com/
MCBJJ - Marcelo Cavalcanti Brazilian Jiu-JItsu	CA	Carson	http://www.mcbjj.com/
Vital Force Muay Thai & MMA	CA	Chino	http://www.vitalforcemma.com/
925 Jiu Jitsu Club / BJJ Concord CA 94520	CA	Concord	https://www.925jiujitsu.com/
UFC GYM Concord	CA	Concord	http://www.ufcgym.com/concord
Charles Gracie Jiu-Jitsu Academy Elk Grove	CA	Elk Grove	https://gracieelkgrove.com/
Omnimovement	CA	Hercules	http://www.omnimovement.com/
United Brazilian Jiu-Jitsu / BJJ Moreno Valley CA 92557	CA	Moreno Valley	https://www.unitedbjj.com/#/
Big Break Jiu Jitsu	CA	Oakley	http://www.bigbreakbjj.com/
New Breed Mixed Martial Arts & Fitness	CA	Santa Fe Springs	https://newbreedacademy.com/
Connect Brazilian Jiu Jitsu	CA	South Gate	https://www.connectbjj.com/
Gracie University Headquarters	CA	Torrance	http://www.gracie-torrance.com/
Carlson Gracie Inland Valley	CA	Wildomar	https://jiujitsuwildomar.com/
Ares BRAZILIAN JIU-JITSU	TX	Conroe	http://www.aresbjj.com/
360 BJJ	TX	Grand Prairie	https://360bjj.com/
Cadejo Brazilian Jiu Jitsu Academy	TX	Laredo	http://www.cadejobjj.com/
NBTC Brazilian Jiu Jitsu (New Braunfels Training Center)	TX	New Braunfels	https://nbtcbjj.com
10th Planet Jiu Jitsu New Caney Texas	TX	Porter	http://www.10thplanetnewcaney.com/
GB Round Rock	TX	Round Rock	https://gbroundrock.com
Seeds 13 Jiujitsu Academy	TX	San Angelo	https://seeds13bjj.com/special-offers/
Cardona's Brazilian Jiu Jitsu	FL	Lake Worth	https://www.cardonasbjj.com/
Fabio Novaes Brazilian Jiu-jitsu Lakeland	FL	Lakeland	https://fabionovaesbjj.com/
Cardoso Jiu Jitsu	FL	Miami	https://cardosojiujitsu.com/
Gracie Barra - Jiu Jitsu	AK	Anchorage	https://graciebarra.com/
Krav Maga Anchorage	AK	Anchorage	https://www.kravmagaanc.com/
Auburn Jiu Jitsu	AL	Auburn	https://auburn-jiujitsu.com/
CARLSON GRACIE JIU JITSU AND KICKBOXING KINGMAN	AZ	Kingman	https://13007.prod.live.site.mystudio.io/
Americana Brazilian-Jiu Jitsu	CA	Chico	https://americanabjj.com/
Long Beach BJJ	CA	Long Beach	https://longbeachbjj.com
Sacramento BJJ	CA	Sacramento	https://sacramentobjj.com
Leverage Jiu Jitsu Colorado	CO	Louisville	https://leveragejiujitsuco.com
Renzo Gracie Naples	FL	Naples	https://renzogracienaples.com
Teknica MMA	FL	Miami	https://teknicajj.com/
Hawaii Academy of Brazilian Jiu-Jitsu	HI	Honolulu	https://hawaiibjj.com
Aurora BJJ	IL	Aurora	https://aurorabjj.com
Muncie Brazilian Jiu Jitsu	IN	Muncie	https://munciebjj.com
Garden City BJJ	KS	Garden City	https://gardencitybjj.com
Danville BJJ	KY	Danville	https://danvillebjj.com
JM Modern Jiu Jitsu	LA	Baton Rouge	https://www.jmmodernjj.com
Kenner BJJ	LA	Kenner	https://kennerbjj.com
Thibodaux BJJ	LA	Thibodaux	https://thibodauxbjj.com
Springfield BJJ	MA	Springfield	https://springfieldbjj.net
Bay City BJJ	MI	Bay City	https://baycitybjj.com
Tupelo BJJ	MS	Tupelo	https://tupelobjj.com
Republic BJJ	NE	St. John's	https://www.republicbjj.com
Halifax BJJ	NS	Halifax	https://halifaxbjj.com
Henderson BJJ	NV	Henderson	https://hendersonbjj.com
Jungle Gym Martial Arts	NY	New Rochelle	https://junglegymnewroc.com/
Miori Martial Arts	NY	Syracuse	https://www.miorimartialarts.com/
Precision Brazilian Jiu Jitsu	NY	Utica	https://www.precisionbjj.com/
Seven Tigers Martial Arts Academy	NY	Cheektowaga	https://www.seventigersmartialarts.com/
Shawnee BJJ	OK	Shawnee	https://shawneebjj.com
Windsor BJJ	ON	Windsor	https://windsorbrazilianjiujitsu.com/
Klamath Falls BJJ	OR	Klamath Falls	https://klamathfallsbjj.com
Roseburg BJJ	OR	Roseburg	https://roseburgbjj.com
Spartanburg BJJ	SC	Spartanburg	https://spartanburgbjj.com
Moose Jaw BJJ	SK	Moose Jaw	https://moosejawbjj.com
Leviathan Academy Brazilian Jiu-Jitsu	TN	Cleveland	https://www.leviathanacademy.com
