name	region	city	url
GB Ellijay	GA	Ellijay	https://gbellijay.com/
Ethos BJJ	NC	Wilmington	https://ethosjitsu.com/
Battle Born BJJ and MMA	NC	High Point	http://www.battlebornbjjandmma.com/
Open Guard BJJ	NC	Apex	https://openguardbjj.com/
TFTC Academy BJJ and Kickboxing	NC	Clayton	http://www.tftcacademy.com/
Triad Brazilian Jiu-Jitsu	NC	Archdale	http://www.triadbjj.com/
Jonesly MMA Academy Norwalk: Muay Thai, Kickboxing, Jiu Jitsu	CT	Norwalk	http://www.joneslymma.com/
Royce Gracie Brazilian Jiu Jitsu	CT	West Hartford	http://gracie-jiu-jitsu.com/
Zenyo Jiu Jitsu	MD	Baltimore	zenyojiujitsu.com
Noel Smith Glen Burnie Brazilian Jiu-Jitsu	MD	Glen Burnie	noelsmithbjj.com
Bom Jitsu Brazilian Jiu Jitsu	CO	Castle Rock	https://bomjitsu.com
Indianapolis Brazilian Jiu-Jitsu	IN	Carmel	indianapolisjiujitsu.com
219 Submission Academy	IN	Crown Point	219submission.com
Alexander Brazilian Jiu Jitsu	IN	Elkhart	alexanderbjj.com
Torres Martial Arts Academy	IN	Hobart	torresmartialarts.com
Gracie Jiu-Jitsu Nappanee	IN	Nappanee	gjjnappanee.com
Southern Indiana Martial Arts	IN	New Albany	southernindianamartialarts.com
Munoz BJJ and Combat Sports	OK	Blanchard	https://www.munozmma.net/
Rogue Martial Arts	OK	Owasso	rogueowasso.com
Apex Fitness & Martial Arts	OK	Tuttle	okcbjj.co
Bernardo Faria Brazilian Jiu-Jitsu Academy	MA	Bedford	bernardofariaacademy.com
Bay State Brazilian Jiu-Jitsu	MA	Natick	natickbjj.academy
Icon Jiu Jitsu Team USA	MA	North Billerica	iconbjj-usa.com
Straight Blast Gym East Coast	MA	North Dartmouth	sbgeastcoast.com
Dragon Within Mixed Martial Arts	MA	Salem	https://www.dragonwithinmartialarts.com/
Fenix Brazilian Jiu Jitsu Tewksbury	MA	Tewksbury	fenixbjj.com
Praxis Brazilian Jiu Jitsu	WA	Seattle	www.praxisbjj.com
Gracie Barra Sw Portland	OR	Tigard	https://graciebarra.com/sw-portland-or/
Gracie Jiu Jitsu Eugene	OR	Eugene	http://graciejiujitsueugene.com/
Glory Mixed Martial Arts	NY	Woodside	http://www.glorymma.com
Gray Beard Forge	AR	Conway	https://graybeardforge.org
Huard's Ju-Jitsu & Karate	ME	Winslow	https://huardsmartialarts.com
Gracie Jiu-Jitsu Sault Ste. Marie	ON	Sault Ste. Marie	https://graciejiujitsusaultstemarie.com
Elite Performance Gym (Jeremy Horn's)	UT	Sandy	https://eliteperformancegym.com
Ascent Jiu Jitsu	IA	Coralville	https://ascent-jiujitsu.com
Southside Martial Arts	IA	Fort Dodge	https://southsidemartialarts.com
Gracie Barra Overland Park	KS	Overland Park	https://gboverlandpark.com
Balance Jiu Jitsu	MB	Winnipeg	https://www.balancebjjwinnipeg.com
Central Oahu Jiu-Jitsu Academy	HI	Wahiawa	https://www.graciehi.com
Zia Martial Arts	NM	Las Cruces	https://ziamartialarts.com
Gracie Jiu Jitsu Vermont	VT	Essex Junction	https://www.gracievermont.com
Migration BJJ	MN	Minneapolis	https://migrationbjj.com
Rankin Jiu-Jitsu Academy	MS	Brandon	https://rankinjiujitsu.com
Team Hopkins Hattiesburg	MS	Hattiesburg	https://teamhopkinsjiujitsu.com
Anthony Mitchell Jiu Jitsu Studio	MS	Madison	https://bigantbjj.com
Believe Jiu Jitsu	SC	Moncks Corner	https://believejiujitsu.com
Bairro Brazilian Jiu-Jitsu Academy	AB	Edmonton	https://bairro.ca
Black Sails Brazilian Jiu Jitsu	AB	Edmonton	https://www.blacksailsbjj.com
Elite Martial Arts and MMA	WV	Martinsburg	https://www.elitemartialartsandmma.com
Gracie Barra North Burnaby	BC	Burnaby	https://www.gbnorthburnaby.com
Apex Martial Arts	BC	Richmond	http://www.apexma.ca
Flow Martial Arts	BC	Vancouver	https://www.flowmartialarts.ca
Marcus Soares Brazilian Jiu-Jitsu	BC	Vancouver	https://marcussoares.com
Aylmer Jiu-Jitsu and Muay-Thai	QC	Gatineau	https://www.aylmerjiujitsu.com
Gracie Barra Montreal	QC	Montreal	https://gbmontreal.ca
École de kickboxing de l'Estrie	QC	Sherbrooke	https://estriekickboxing.com
Capital MMA & Elite Fitness Fairfax	VA	Fairfax	https://www.capitalmma.com/fairfax/
SCHOOL Brazilian Jiu-Jitsu Arcadia	CA	Arcadia	https://schoolbjj.com/
Paragon Brazilian Jiu-Jitsu & Muay Thai Atascadero	CA	Atascadero	http://www.paragonbjjslo.com/
Rounders MMA Fullerton	CA	Fullerton	http://www.roundersmma.com/
Flow Academy BJJ Indio	CA	Indio	https://flowacademybjjindio.com/
Gracie Jiu-Jitsu La Jolla	CA	La Jolla	http://www.graciejiu-jitsulajolla.com/
The Jiu-Jitsu League	CA	Long Beach	http://www.thejiujitsuleague.com/
Napa Brazilian Jiu Jitsu	CA	Napa	http://napavalleybrazilianjiujitsu.com/
One World Jiu Jitsu	CA	Newark	http://oneworldjiujitsu.com/
GB Palm Desert	CA	Palm Desert	https://graciebarra.com/palm-desert-ca/
Adrenaline MMA Gym	CA	San Bernardino	http://www.adrenalinefc.com/
Atos	CA	San Diego	https://atosjiujitsuhq.com
BJJ at 11th Street Dojo by Nayo Fauntes (Clois Silva)	CA	San Francisco	https://www.11thstreetdojo.com/aikido-1
Cesar Gracie Jiu Jitsu	CA	San Francisco	https://www.graciefighter.com/
GB San Ysidro	CA	San Ysidro	https://graciebarra.com/san-ysidro-ca/
GB Santa Clarita	CA	Santa Clarita	https://gbvalencia.com/
Ralph Gracie Vacaville	CA	Vacaville	http://ralphgracievacaville.com/
Sampa Brazilian Jiu Jitsu Walnut	CA	Walnut	http://sampabjj.com/
JJ Machado DFW	TX	Colleyville	http://jjmachadodfw.com/
Helio Soneca/ 8ight Limbs Academy	TX	Harlingen	https://www.the8ightlimbsacademy.com/
AON Jiu Jitsu	TX	Richmond	http://www.aonjiujitsu.com
Martial arts of Waco	TX	Waco	https://martialartswaco.com/
RAIVA Brazilian Jiu Jitsu	FL	Davie	http://www.raivabjj.com
Gator Family Brazilian Jiu Jitsu	FL	DeLand	https://gatorfamilybjj.com
Team Carvalho Academy	FL	Dunnellon	http://www.teamcarvalho.com/home.html
Combat Club	FL	Lantana	http://www.combatclub.com/
American Top Team Longwood	FL	Longwood	http://www.attlongwood.com/
Arise Martial Arts (BJJ)	FL	Miami	http://www.arisebjj.com
Cochrane BJJ	AB	Cochrane	https://cochranebjj.com
Lethbridge BJJ	AB	Lethbridge	https://lethbridgebjj.com
NXG COMBAT SPORTS	AL	Montgomery	https://nxgcombatsports.com/
Gracie Arizona Gilbert Jiu Jitsu Academy	AZ	Gilbert	https://graciearizonagilbert.com/
Sardinha Brazilian Jiu Jitsu	AZ	Avondale	https://sardinhabjj.com/
NorCal Fitness Co-op	CA	Yuba City	https://norcalfitness.net/
Willows Jiu Jitsu & MMA	CA	Willows	https://www.willowsjiujitsumma.com/
Gulf Breeze Jiu Jitsu	FL	Gulf Breeze	https://gulfbreezebjj.com/
Stuart BJJ	FL	Stuart	https://stuartbjj.com
Renzo Gracie Savannah	GA	Savannah	https://renzograciesavannah.com
Sakura BJJ	GA	Woodstock	https://sakurabjj.com
Warner Robins BJJ	GA	Warner Robins	https://warnerrobinsbjj.com
Dekalb County BJJ	IL	Hinckley	https://dcbjj.com
Ohana Martial Arts	IL	Waukegan	https://ohanama.com/
Valko Brazilian Jiu-Jitsu Academy	IL	Chicago	https://valkobjj.com
Be Jiu Jitsu	LA	Lafayette	https://be-jj.com
NOLA BJJ (Uptown)	LA	New Orleans	https://nolabjj.com
Lloyd Irvin's MMA Academy	MD	Temple Hills	https://lloydirvinmma.com
Willmar BJJ	MN	Willmar	https://willmarbjj.com
Cape Girardeau BJJ	MO	Cape Girardeau	https://capegcbjj.com
Next Level STL	MO	St. Louis	https://nextlevelstl.com
Great Falls Jiu Jitsu	MT	Great Falls	https://greatfallsjiujitsu.com
Goldsboro BJJ	NC	Goldsboro	https://goldsborobjj.com
High Point BJJ	NC	High Point	https://highpointbjj.com
Atlantic City BJJ	NJ	Atlantic City	https://atlanticcitybjj.com
CULTR BJJ	NJ	Jersey City	https://www.cultrfightclub.com/
Gracie Barra Princeton	NJ	Lawrenceville	https://gbprinceton.com
Renzo Gracie Newark	NJ	Newark	https://www.renzogracienj.com
Snake Pit U.S.A. MMA	NJ	Galloway	https://snakepitusamma.com
Gracie Las Vegas	NV	Las Vegas	https://gracielasvegas.com
City Jiu Jitsu Academy	NY	Long Island City	https://cityjiujitsuacademy.com
Jon Calestine BJJ	NY	New York	https://calestinejj.com/
North Bay BJJ	ON	North Bay	https://northbaybjj.com
Orillia BJJ	ON	Orillia	https://orilliabjj.com
Sudbury BJJ	ON	Sudbury	https://sudburybjj.com
Easton PA BJJ	PA	Easton	https://eastonpabjj.com
Rimouski BJJ	QC	Rimouski	https://rimouskibjj.com
Rodrigo Pinheiro BJJ	TX	San Antonio	https://rodrigopinheirobjj.com
Layton BJJ	UT	Layton	https://laytonbjj.com
Staunton BJJ	VA	Staunton	https://stauntonbjj.com
Fox Valley BJJ	WI	Appleton	https://foxvalleybjj.com
Waukesha BJJ	WI	Waukesha	https://waukeshabjj.com
Cheyenne BJJ	WY	Cheyenne	https://cheyennebjj.com
