name	region	city	url
Boston Brazilian Jiu Jitsu Framingham	MA	Framingham	bbjjoff.com
Neutral Ground Sheboygan BJJ	WI	Sheboygan	sheboyganbjj.com
360 Brazilian Jiu-Jitsu	WI	Wauwatosa	360-bjj.com
Siri Brazilian Jiu-Jitsu Academy	WA	Kennewick	siribjj.com
Stray Dogs Club	WA	Monroe	straydogsclub.com
Midnight Jiu-Jitsu Club	WA	Seattle	midnightjiujitsu.club
Brazilian Top Team Oregon City	OR	Oregon City	http://www.bttoregoncity.com/
The Coos Bay Dojo	OR	Coos Bay	http://www.coquilletkd.com/
Lotus Academy Brazilian Jiu Jitsu	OR	Medford	http://www.lotusacademymedford.com/
Gracie Jiu-Jitsu Portland	OR	Portland	https://www.graciepdx.com/
Dynamic Martial Arts	OR	Gresham	http://www.dmapdx.com/
Salem-Keizer Brazilian Jiu-Jitsu Academy	OR	Salem	http://www.skbjj.com/
GIRLS Gym	OR	Portland	http://www.girlsgympdx.com
Gotham Jiu Jitsu	NY	New York	http://www.gothamjiujitsu.com
American Top Team Watertown	NY	Watertown	http://americantopteamwatertown.com
Striking 101 Mixed Martial Arts - Forest Hills	NY	Queens	https://s101hq.com
Gracie Jiu-Jitsu Jonesboro	AR	Jonesboro	https://graciejonesboro.com
Acadia Brazilian Jiu-Jitsu	ME	Ellsworth	https://acadiabjj.com
Bindner Academy	ON	London	https://bindner.academy
Oakville Brazilian Jiu-Jitsu	ON	Oakville	https://oakvillejiujitsu.ca
Ice Dragon Academy	ND	Bismarck	https://icedragonacademy.com
Gracie Jiu-jitsu Minot	ND	Minot	https://sites.google.com/view/minotgjj
Faiferlick Martial Arts	IA	Fort Dodge	https://fortdodgemartialarts.com
November Tango BJJ	KS	Great Bend	https://novembertangobjj.com
Red Lodge Grindhouse Jiu Jitsu	MT	Red Lodge	https://redlodgegrindhouse.com
Kansept Academy	HI	Honolulu	https://kanseptacademy.com
Exodus Martial Arts Academy	HI	Kailua-Kona	https://exodusmaahawaii.squarespace.com
Gracie Barra Southeast Boise	ID	Boise	https://gbsoutheastboise.com
Sindalu Brazilian Jiu-Jitsu Albuquerque	NM	Albuquerque	https://www.sindalubjj.com
Rio Jitsu	MN	Apple Valley	https://riojitsu.com
Prodigy Martial Arts	MN	Blaine	https://www.prodigymartialartsmn.com
Burnsville Martial Arts Academy	MN	Burnsville	https://www.burnsvillemartialartsacademy.com
Apex Jiu-Jitsu	MN	Duluth	http://apexjiujitsu.net
Bazzani BJJ	NH	Nashua	https://bazzanibjj.com
FightWorks Academy	SC	Greenville	https://fightworksacademy.com
Greenville Alliance Jiu Jitsu	SC	Greenville	https://alliancegreenville.com
Mountain State Jiu-Jitsu	WV	South Charleston	https://mountainstatejiujitsu.com/
Gracie Barra Maple Ridge	BC	Maple Ridge	https://gbmapleridge.com
Eternal BJJ	BC	Surrey	https://eternalbjj.ca
Gracie Barra Cloverdale	BC	Surrey	https://gb-cloverdale.com
Gracie Barra Vancouver	BC	Vancouver	https://www.gbvancouver.com
Kuzushi Grappling	BC	Vancouver	https://kuzushigrappling.com
Centre SAGA	QC	Trois-Rivières	https://www.centresaga.ca
Bayside Athletics	DE	Milford	baysideathleticsde.com
Golden Rule Jiu Jitsu	NE	Flat Bay	https://golden-rule-jiu-jitsu-ltd.gymdesk.com
The Tap Room Grappling Group	NS	Middle Sackville	https://www.facebook.com/p/The-Tap-Room-Grappling-Group-61571256489758
Chattanooga Jiu-Jitsu Academy	TN	Chattanooga	chattanoogajiujitsu.com
Olson's Martial Arts Academy	TN	Johnson City	olsonsma.com
Edj School Of Jiu Jitsu	CA	Corona	https://jiujitsucorona.com/
Butokuden Martial Arts Training Center	CA	Irvine	http://www.butokuden.com/
Cassio Werneck Brazilian Jiu-Jitsu	CA	North Highlands	http://www.cassiowerneck.com/
10th Planet Oceanside	CA	Oceanside	https://10thplanetoceanside.com
Logic Jiu Jitsu	CA	Sacramento	https://logicbjj.com
Fabio Santos BJJ	CA	San Diego	http://www.fabiojiujitsu.com/
Georgetown Brazilian Jiu Jitsu	TX	Georgetown	http://www.jiujitsugeorgetown.com/
Caio Terra Academy - Irving	TX	Irving	http://www.bjjirving.com/
Katy Brazilian Jiu Jitsu Revolution Team	TX	Katy	http://katybjj.com
Stoic Brazilian Jiu Jitsu	TX	Mansfield	https://www.stoicjj.com/
RuFFhouse MMA & Fitness	TX	Odessa	https://m.facebook.com/ruffhousemma/
316 BJJ - Rockwall Jiu Jitsu Self Defense Martial Arts	TX	Rockwall	http://www.316bjj.com/
Ed Ramos Clear Lake	TX	Seabrook	http://www.edramosclearlake.com
Torres Brazilian Jiu Jitsu	TX	Spring	http://www.torresjiujitsu.com
Gracie Barra Tyler Brazilian Jiu-Jitsu & Self Defense	TX	Tyler	https://gbtyler.com/
GB Deerfield Beach	FL	Deerfield Beach	https://rogergraciedeerfieldbeach.com/
Team Rollyson Brazilian Jiu-Jitsu	FL	Hollywood	http://www.rollysonbjj.com/
GB Jupiter	FL	Jupiter	https://graciebarra.com/jupiter-fl/
Miloki Flow / Jiu-Jitsu and Movement	FL	Key Biscayne	http://www.milokiflow.com
Grande Prairie BJJ	AB	Grande Prairie	https://grandeprairebjj.com
Okotoks BJJ	AB	Okotoks	https://okotoksbjj.com
Straight Blast Gym Calgary	AB	Calgary	https://sbgcalgary.com
Legacy Jiu Jitsu	AK	Anchorage	https://www.legacyjiujitsuak.com/
The International Karate Association & College of the Martial Arts	AK	Fairbanks	https://www.ikaalaska.com/
Bailey's Tiger Rock Martial Arts	AL	Tuscaloosa	https://baileystkd.com/
Kore Brazilian Jiu-Jitsu NWA	AR	Lowell	https://www.facebook.com/koreBJJNWA/
10th Planet Goodyear	AZ	Avondale	https://www.10thplanetgoodyear.com/
Ares Arizona Brazilian Jiu Jitsu	AZ	Mesa	https://www.aresazbjj.com/
Roots Brazilian Jiu-Jitsu	AZ	Gilbert	https://rootsbjjaz.com/
The Eyrie Brazilian Jiu-Jitsu	AZ	Tucson	https://www.eyriebjj.com/
Oroville Jiu Jitsu Academy	CA	Oroville	https://orovillejiujitsu.com/
Greenwich BJJ	CT	Greenwich	https://greenwichbjj.com
Stamford BJJ	CT	Stamford	https://stamfordbjj.com
Gracie Barra North Orlando	FL	Orlando	https://www.northorlandobjj.com/
Team Third Law BJJ Naples	FL	Naples	https://www.teamthirdlaw.com
Athens BJJ	GA	Athens	https://athensbjj.com
Mason City BJJ	IA	Mason City	https://masoncitybjj.com
Elgin BJJ	IL	Elgin	https://elginbjj.com
Evanston BJJ	IL	Evanston	https://evanstonbjj.com
LCCT Brazilian Jiu Jitsu	IL	Schaumburg	https://www.lcctbjjusa.com/locations
Florence BJJ Kentucky	KY	Florence	https://florencebjjky.com
AMP BJJ Baton Rouge	LA	Baton Rouge	https://ampbjj.com/about-amp-bjj/amp-bjj-baton-rouge/
Brazilian Top Team Back Bay	MA	Boston	https://bttbackbay.co
Redline Fight Sports	MA	Cambridge	https://redlinefightsports.com/
Lansing BJJ	MI	Lansing	https://lansingbjj.com
Minnesota Martial Arts Academy	MN	Minneapolis	https://mmaa.com
Moncton BJJ	NB	Moncton	https://monctonbjj.com
Valley City BJJ	ND	Valley City	https://valleycitybjj.com
Michael Foley's Academy of Martial Arts	NE	St. John's	https://michaelfoley.ca
Carson City BJJ	NV	Carson City	https://carsoncitybjj.com
Clobber Jiu Jitsu Academy	NY	Cohoes	https://clobberjiujitsu.com/
Marcelo Garcia Academy	NY	New York	https://www.marcelogarciajj.com/
Savarese BJJ Academy	NY	Lynbrook	https://www.savarese.com/
Swan's Martial Arts Academy	NY	Cheektowaga	https://www.swansmartialarts.com/
Alexander Jiu-Jitsu	OK	Seminole	https://alexanderjj.com/
Broken Arrow BJJ	OK	Broken Arrow	https://brokenarrowbjj.com
Barrie BJJ	ON	Barrie	https://705bjj.com/
Cambridge BJJ	ON	Cambridge	https://cambridgebjj.ca/
Kingston BJJ	ON	Kingston	https://kingstonbjj.ca
Bend BJJ	OR	Bend	https://bendbjj.com
SBG Pennsylvania	PA	Scranton	https://sbgpa.com
Stratford BJJ PEI	PE	Stratford	https://www.peimma.com/stratford
Charleston BJJ	SC	Charleston	https://charlestonbjj.com
Brookings BJJ	SD	Brookings	https://brookingsbjj.com
Vermillion BJJ	SD	Vermillion	https://vermillionbjj.com
Yorkton BJJ	SK	Yorkton	https://yorktonbjj.com
Carlos Machado Jiu-Jitsu Carrollton	TX	Carrollton	https://www.carlosmachado.net
Orem BJJ	UT	Orem	https://orembjj.com
Gracie Vermont	VT	Montpelier	https://gracievermont.com
Warrior Camp Spokane	WA	Spokane	https://warriorcampgym.com
Rhinelander BJJ	WI	Rhinelander	https://rhinelanderbjj.com
Superior BJJ	WI	Superior	https://superiorbjj.com
