name	region	city	url
Gracie Raleigh	NC	Raleigh	https://gracieraleigh.com
Velocity Martial Arts Academy	NE	Clarenville	https://www.velocitynl.com
Dover BJJ	NH	Dover	https://doverbjjnh.com
Carlsbad BJJ	NM	Carlsbad	https://carlsbadbjj.com
Reno BJJ	NV	Reno	https://renobjj.com
Binghamton Brazilian Jiu Jitsu	NY	Binghamton	https://broomecountymartialarts.com/
Rochester Jiu Jitsu	NY	Irondequoit	https://rochesterjiujitsu.com
Studio X	NY	New York	https://www.studiox.nyc/
Midwest City BJJ	OK	Midwest City	https://midwestcitybjj.com
Muskogee BJJ	OK	Muskogee	https://muskogeebjj.com
Ottawa Jiu Jitsu	ON	Ottawa	https://ottawajiujitsu.com
Chester PA BJJ	PA	Chester	https://chesterpabjj.com
Alliance Jiu Jitsu Anderson	SC	Anderson	https://allianceanderson.com
Huron BJJ	SD	Huron	https://huronbjj.com
Mitchell BJJ	SD	Mitchell	https://mitchellbjj.com
Athens Brazilian Jiu-Jitsu	TN	Athens	https://athensbrazilianjiujitsu.com
Kioto Brazilian Jiu-Jitsu Chattanooga	TN	Chattanooga	https://www.kiotobjjchattanooga.com
Team Oxendine Mixed Martial Arts	TN	Johnson City	https://www.teamoxendine.com
Aces Jiu Jitsu Club	TX	Pflugerville	https://www.acesjiujitsuclub.com/
Fight Factory Austin	TX	Austin	https://fightfactoryjiujitsu.com/
