name	region	city	url
Limitless BJJ Edmonton	AB	St. Albert	https://limitlessbjjedmonton.com
Ground Zero BJJ Bridgeport	WV	Bridgeport	http://www.groundzerobjjbridgeport.com
True Elevation Brazilian Jiu Jitsu	WV	Kearneysville	https://tpfgym.com/true_elevation_bjj/
Black Cat MMA	WV	Morgantown	https://morgantownmma.com/
Chilliwack Jiu Jitsu	BC	Chilliwack	https://www.chilliwackjiujitsu.ca
Titan Training Centre	BC	Coquitlam	https://titantrainingcentre.com
Toshido MMA	BC	Kelowna	https://toshido.ca
Factory Fresh Jiu Jitsu	BC	Langley	https://factoryfreshbjj.com
Gracie Jiu-Jitsu St-Nicolas	QC	Lévis	https://www.graciejiujitsustnicolas.com
Estilo Jiu Jitsu	DC	Washington	estilojiujitsu.com
McMinnville Jiu-Jitsu Academy	TN	McMinnville	mcminnvillejiujitsu.com
Seymour Brazilian Jiu-Jitsu Academy	TN	Seymour	seymourbjj.com
Ralph Gracie Berkeley Jiu Jitsu Academy	CA	Berkeley	http://www.ralphgracieberkeley.com/
Gracie Jiu-Jitsu Beverly Hills	CA	Beverly Hills	https://www.graciejiujitsubeverlyhills.com/
Gracie Barra Chino Jiu-Jitsu	CA	Chino	http://gbchino.com/
Revolution Martial Arts & Jiu Jitsu	CA	Culver City	http://www.revolutionculvercity.com/
Waza Brazilian Jiu Jitsu	CA	Elk Grove	http://www.wazabjj.com/
Aguirre's Fighting System	CA	Fontana	http://aguirresfightingsystem.com/
Baem Jiu Jitsu - Fremont	CA	Fremont	http://baemjiujitsu.com/
Brazilian Jiu Jitsu Academy of Sacramento	CA	Gold River	http://elementsofjiujitsu.com/
One Legacy Training Center - Jiu Jitsu, MMA, Muay Thai, Self Defense	CA	National City	http://onelegacytc.com/
GB Rohnert Park	CA	Rohnert Park	https://graciebarra.com/rohnert-park-ca/
Claudio Franca Brazilian Jiu-Jitsu	CA	San Jose	http://www.claudiofrancabjj.com/
Valley Martial Arts Center	CA	Sherman Oaks	https://www.valleymac.com/
Tillis Brazilian Jiu Jitsu	CA	Whittier	http://www.tillisbjj.com/
GB Yuba City	CA	Yuba City	https://graciebarra.com/yuba-city-ca/
Zombie Brazilian Jiu-Jitsu and MMA	TX	Abilene	http://zombiebjj.com/
Bushido Martial Arts Academy	TX	Arlington	https://bushidomartialarts.net/
Mario Esfiha Brazilian Jiu Jitsu Austin - Brasa Team	TX	Austin	http://www.mebjj.com/
Paragon Jiu-Jitsu Academy - Austin	TX	Austin	http://www.paragonaustin.com/
Elite MMA Baytown	TX	Baytown	http://www.elite-mma.com
GB Cedar Hill	TX	Cedar Hill	https://www.gbcedarhill.com
GB Cypress	TX	Cypress	https://www.gb-cypress.com
Elite Mixed Martial Arts - Atascocita	TX	Humble	https://www.elite-mma.com/claim-free-session
George's MMA & Boxing Gym	TX	Irving	http://dallasmmaboxing.com/
John's Gym Liberty Hill Jiu Jitsu	TX	Liberty Hill	http://johnsgymlibertyhill.com/
Team 515 Mixed Martial Arts	TX	Longview	http://team515.com/
UFC GYM Pearland	TX	Pearland	http://ufcgym.com
True JiuJitsu Academy	TX	Round Rock	http://www.truejiujitsu.com/
Ground Dwellers BJJ	TX	Spring	http://www.grounddwellers.com
Destin Academy of Mixed Martial Arts	FL	Destin	https://www.destinmma.com/About/about.html
GB Green Cove Springs	FL	Green Cove Springs	http://solidbasemma.com/
Banff BJJ	AB	Banff	https://banffbjj.com
The Sword BJJ	AK	Eagle River	https://www.theswordbjj.com/
HEROES MARTIAL ARTS ACADEMY	AL	Birmingham	https://www.heroesmma.com/
Fayetteville Brazilian Jiu-Jitsu	AR	Fayetteville	https://fayetteville-jiujitsu.com/
Gustavo Dantas Brazilian Jiu-Jitsu Academy	AZ	Tempe	https://gdjiujitsu.com/
Southside Combat Academy	AZ	Flagstaff	https://www.facebook.com/wearesouthside/
White 2 Black Brazilian Jiu-Jitsu Academy	AZ	Mesa	https://white2blackacademy.com/
Prince George BJJ	BC	Prince George	https://princegeorgebjj.com
Aspen BJJ	CO	Aspen	https://aspenbjj.com
Highstyle Jiu-Jitsu	DC	Washington	https://highstylejiujitsu.com
Statesboro BJJ	GA	Statesboro	https://statesborobjj.com
Rexburg BJJ	ID	Rexburg	https://rexburgbjj.com
Lafayette BJJ	IN	Lafayette	https://lafayettebjj.com
South Bend BJJ	IN	South Bend	https://southbendbjj.com
Terre Haute BJJ	IN	Terre Haute	https://terrehautebjj.com
Bowling Green BJJ	KY	Bowling Green	https://bowlinggreenbjj.com
Lexington Jiu-Jitsu & Fitness	KY	Lexington	https://lexingtonjiujitsuandfitness.com
Hammond BJJ	LA	Hammond	https://hammondbjj.com
Monroe Brazilian Jiu Jitsu	LA	Monroe	https://www.monroebjj.com/
Attleboro BJJ	MA	Attleboro	https://attleborobjj.com
Taunton BJJ	MA	Taunton	https://tauntonbjj.com
Muskegon BJJ	MI	Muskegon	https://muskegonbjj.com
Rochester BJJ	MN	Rochester	https://rochesterbjj.com
Winona BJJ	MN	Winona	https://winonabjj.com
Burlington BJJ NC	NC	Burlington	https://burlingtonbjjnc.com
Zombie Proof BJJ	NS	Sydney	https://www.zombieproofbjj.com
Mesquite BJJ	NV	Mesquite	https://mesquitebjj.com
Elite Fitness & Martial Arts	NY	Rochester	https://www.elitefitnessmartialarts.com/
Modern Martial Arts NYC	NY	New York	https://www.mmanewyorkcity.com/
Plattsburgh BJJ	NY	Plattsburgh	https://plattsburghbjj.com
Burlington BJJ	ON	Burlington	https://burlingtonbjj.ca
Greenwood Jiu-Jitsu	ON	Toronto	https://brazilianjiujitsutoronto.com
Santos Brothers BJJ	ON	Mississauga	https://santosbrothersbjj.com
Yorkdale Martial Arts	ON	Toronto	https://yorkdalemartialarts.com
Pawtucket BJJ	RI	Pawtucket	https://pawtucketbjj.com
Memphis Judo & Jiu-Jitsu	TN	Memphis	https://www.memphisbjj.com
Alliance Jiu Jitsu Virginia	VA	Richmond	https://alliancejiujitsuvirginia.com
Harrisonburg BJJ	VA	Harrisonburg	https://harrisonburgbjj.com
Virginia Beach BJJ	VA	Virginia Beach	https://virginiabeachbjj.com
Vermont BJJ	VT	Burlington	https://vermontbjj.com
