name	region	city	url
Sacramento Jiu Jitsu / Jiu-Jitsu Sacramento CA 95822	CA	Sacramento	http://sacbjj.com/
Salinas Jiu Jitsu & Personal Training	CA	Salinas	http://www.salinasbjj.com/
Guerrilla Jiu-Jitsu Martial Arts Academy	CA	San Jose	https://www.guerrillajiujitsu.com/
Resilience Brazilian Jiu-Jitsu Academy	CA	Visalia	https://www.facebook.com/resiliencebrazilianjiujitsu/
Caique Jiu Jitsu Walnut Academy	CA	Walnut	http://www.cjjwalnut.com/
Austin Jiu-Jitsu	TX	Austin	http://austinjiujitsu.com/ajj/
GB Dripping Springs	TX	Austin	https://www.gbdrip.com/
Gracie Barra Brazilian Jiu Jitsu	TX	Corpus Christi	http://www.graciebarracorpuschristi.com/
Renzo Gracie	TX	Corpus Christi	https://renzograciecorpuschristi.com/
North Texas Mixed Martial Arts	TX	Flower Mound	http://ntmma.com/
Elite MMA - Greenway Plaza	TX	Houston	http://www.elite-mma.com
Gracie Barra Jiu Jitsu Mansfield	TX	Mansfield	http://gbmansfield.com/
Mcsweeney Martial Arts and Performance Center	TX	Plano	http://mcsweeneymma.com/
Gracie Barra – Southlake	TX	Southlake	http://gbsouthlake.com
Marcus Aurelio Jiu Jitsu Academy	FL	Aventura	https://aureliobjj.com/
Studio 8 BJJ - JJM Mandarin	FL	Jacksonville	http://www.studio8bjj.com/
Champions Mixed Martial Arts	FL	Lakeland	http://www.championsmma.tv/
Ketchikan Jiu-Jitsu	AK	Ketchikan	http://www.ketchikanbjj.com/
Arsenal Combat Sports Club	AL	Huntsville	https://www.arsenal-bjj.com/
My Style Martial Arts	AZ	San Tan Valley	https://mystylemartialarts.com/
Verde Valley Brazilian Jiu Jitsu	AZ	Cottonwood	https://verdevalleybjj.com/
Future School of Jiu Jitsu	FL	Port Saint Lucie	http://futurejiujitsu.com/
Ottumwa BJJ	IA	Ottumwa	https://ottumwabjj.com
Galesburg BJJ	IL	Galesburg	https://galesburgbjj.com
Springfield BJJ Illinois	IL	Springfield	https://springfieldbjjil.com
Boston Brazilian Jiu Jitsu	MA	Boston	https://bostonbjj.com/
Flin Flon BJJ	MB	Flin Flon	https://flinflobbjj.com
Top Flight Mixed Martial Arts	MD	Fort Washington	https://topflightmma.com
Detroit Jiu Jitsu	MI	Detroit	https://detroitjiujitsu.com
Mankato BJJ	MN	Mankato	https://mankatobjj.com
Laconia BJJ	NH	Laconia	https://laconiabjj.com
Renzo Gracie Fort Lee / TEO BJJ	NJ	Fort Lee	https://teobjj.com
Renzo Gracie Harrison	NJ	Harrison	https://www.renzograciecrowncollection.com
Grant's Martial Arts	NS	Dartmouth	https://www.grantsmartialarts.ca
Renzo Gracie Brooklyn	NY	Brooklyn	https://renzograciebrooklynnyc.com
Alliance Jiu Jitsu Pittsburgh	PA	Pittsburgh	https://alliancejiujitsupittsburgh.com
Carlson Gracie Montreal	QC	Montreal	https://carlsongraciemontreal.com
Saguenay BJJ	QC	Saguenay	https://saguenaybjj.com
Alliance Jiu Jitsu Dallas	TX	Dallas	https://alliancejiujitsudallas.com
Burlington Brazilian Jiu Jitsu	VT	Burlington	https://burlingtonbjj.com
Alliance BJJ Spokane	WA	Spokane	https://alliancebjjspokane.com
Janesville BJJ	WI	Janesville	https://janesvillebjj.com
Nitro BJJ	WV	Nitro	https://nitrobjj.com
