name	region	city	url
Brave BJJ Boise	ID	Boise	https://www.brave-bjj.com
BPi Fighting Systems	ID	Coeur d'Alene	https://www.bpifight.com
Gracie Barra Albuquerque	NM	Albuquerque	https://gbalbuquerque.com
Next Move Jiu Jitsu	NM	Rio Rancho	https://www.nmjj.com
Mario Roberto Jiu-Jitsu Academy	MN	Rochester	http://mrjja.com
Warrior's Cove Martial Arts and Fitness	MN	St. Louis Park	https://warriorscove.com
Bellum Brazilian Jiu Jitsu	MN	St. Paul	https://bellumbrazilianjiujitsu.com
Omaha's Academy of Brazilian Jiu Jitsu	NE	Omaha	https://www.oabjj.com
Brazilian Top Team Londonderry	NH	Londonderry	https://bttlondonderry.com
New England Top Team	NH	Salem	https://www.newenglandtopteam.com
Tried & True Jiu Jitsu	AB	Calgary	https://triedandtruejj.ca
Complete Fitness and Martial Arts	AB	St. Albert	https://www.stalbertmartialarts.com
10th Planet Richmond	BC	Richmond	https://www.10thplanetrichmond.ca
Gracie Barra Richmond Steveston	BC	Richmond	https://graciebarra.com/richmond-steveston-bc/
Salmon Arm Jiu-Jitsu	BC	Salmon Arm	https://salmonarmjiujitsu.ca
Dojo Fusion	QC	Terrebonne	https://dojofusion.ca
True Leverage Alliance BJJ	NS	Kingston	https://www.instagram.com/tla_bjj
Trujitsu Bakersfield Brazilian Jiu Jitsu/mattbakerbjj	CA	Bakersfield	https://www.mattbakerbjj.com/
10th Planet Daly City	CA	Daly City	http://www.10pdc.com/
GB Escondido	CA	Escondido	https://graciebarra.com/escondido-ca/
Rivalry Jiu-Jitsu	CA	Fresno	http://www.rivalryjiujitsu.com/
Bay Area Fighter Academy (BAFA)	CA	Hayward	http://bayareafighter.com/
Gracie Jiu-Jitsu La Palma	CA	La Palma	https://www.gracielapalma.com/
North Bay Jiu Jitsu	CA	Novato	https://www.northbayjiujitsu.com/
10th Planet Jiu Jitsu Orange	CA	Orange	http://www.10thplanetorangecounty.com/
10th Planet Poway Jiu Jitsu	CA	Poway	https://www.10thplanetpoway.com/
Alliance San Diego	CA	San Diego	https://alliancesandiego.com
Gloglo Brazilian Jiu-jitsu, Kickboxing & Fitness Academy	CA	San Jose	http://www.gloglobjj.com/
Charles Gracie Jiu-Jitsu Academy Tracy	CA	Tracy	http://www.gracietracy.com/
Combat Fitness	CA	Vallejo	http://combatfitness-rma.com/
Brazilian Fight Factory	TX	Austin	https://fightfactoryjiujitsu.com/
Virtue Brazilian Jiu Jitsu	TX	Belton	https://virtuebjjtx.com
Carlson Gracie Houston	TX	Conroe	https://carlsongracieteamhouston.com
WolfPack MMA Forney	TX	Forney	https://www.mindbodyonline.com/explore/locations/wolfpack-mma-forney-tx
Silva BJJ Lewisville TX (Aloisio Silva BJJ Associated Academy)	TX	Lewisville	http://www.silvaacademy.com/
GB McKinney	TX	McKinney	https://gbmckinney.com/
Rilion Gracie Academy Missouri City	TX	Missouri City	http://www.riliongraciemissouricity.com/
Cross Collar Jiu Jitsu - An Ed Ramos Affiliate	TX	Seabrook	https://www.edramosclearlake.com/
Maven Jiu-Jitsu Academy	TX	The Woodlands	http://www.mavenbjj.com/
Fitness Fight Factory	TX	Watauga	https://fitnessfightfactory.com/watauga-schedule/
Black Tie Brazilian Jiu Jitsu	FL	Cape Coral	https://blacktiebrazilianjiu-jitsu.com/
Mount Dora BJJ Academy	FL	Eustis	http://www.mountdorabjjacademy.com/
GB Hialeah	FL	Hialeah	https://graciebarrahialeah.com/
Medicine Hat BJJ	AB	Medicine Hat	https://medicinehatbjj.com
Cobra BJJ	AL	Tuscaloosa	https://www.cobrabjjtuscaloosa.com/
Alliance Jiu Jitsu - Vail	AZ	Tucson	https://alliancejiujitsuvail.com/
Ares BJJ Academy Association	AZ	Phoenix	https://aresbjjphoenix.com/
Ethos Martial Arts	AZ	Queen Creek	https://ethosmartialartsaz.com/
Magnus Mixed Martial Arts	AZ	Tucson	https://magnusmma.com/
Master Haydar's Black Belt Academy	AZ	Goodyear	https://masterhaydar.com/
Sahuarita Brazilian Jiu Jitsu	AZ	Green Valley	https://www.sahuaritabjj.com/
South Mountain Brazilian Jiu Jitsu & Self Defense	AZ	Phoenix	https://southmountainjiujitsu.com/
Alliance Jiu Jitsu Los Angeles	CA	Los Angeles	https://www.cobrinhabjj.com/
Raiz Brazilian Jiu-Jitsu	CA	Eureka	https://www.raizbjj.net/
Redding Ju Jitsu Academy Inc	CA	Redding	https://www.ajjf.org/
Prime BJJ	CT	Simsbury	https://primebjj.com
Renzo Gracie Fort Lauderdale	FL	Fort Lauderdale	https://renzogracieftl.com/
School of Combat Arts	FL	Gainesville	https://www.schoolofcombatarts.com/
Evansville BJJ	IN	Evansville	https://evansvillebjj.com
Hoosier BJJ	IN	Bloomington	https://hoosierbjj.com
Liberal BJJ	KS	Liberal	https://liberalbjj.com
Culture of Jiu Jitsu Academy	MD	Gaithersburg	https://cultureofjiujitsuacademy.com
Faribault BJJ	MN	Faribault	https://faribaultbjj.com
Mississippi BJJ	MS	Ridgeland	https://mississippibjj.com
Kalispell BJJ	MT	Kalispell	https://kalispellbjj.com
MXT BJJ	NB	Saint John	https://www.mxtbjj.com
Wilmington BJJ NC	NC	Wilmington	https://wilmingtonbjjnc.com
Bismarck Jiu Jitsu	ND	Bismarck	https://bismarckjiujitsu.com
Derry BJJ	NH	Derry	https://derrybjj.com
Ricardo Almeida BJJ Academy	NJ	Hamilton	https://ricardoalmeida.com
Buffalo Brazilian Jiu Jitsu Academy	NY	Buffalo	https://www.buffalobjj.com/
Next Evolution Martial Arts	NY	New York	https://nextevolutionmartialarts.com/
Rochester Fitness Martial Arts	NY	Rochester	https://www.rochesterfitnessmartialarts.com/
Dayton BJJ	OH	Dayton	https://daytonbjj.com
Junction Academy	ON	Toronto	https://www.junctionacademy.ca
Alliance Jiu Jitsu Salem	OR	Salem	https://alliancejiujitsusalem.com
Bethlehem BJJ	PA	Bethlehem	https://bethlehembjj.com
Alliance Jiu Jitsu Easley	SC	Easley	https://alliancejjeasley.com
Renzo Gracie Round Rock	TX	Round Rock	https://renzogracieroundrock.com/
Northwest Fighting Arts	WA	Vancouver	https://northwestfightingarts.com
Wausau BJJ	WI	Wausau	https://wausaubjj.com
