name	region	city	url
Norfolk Karate Academy / Gracie Jiu Jitsu Norfolk	VA	Norfolk	http://www.norfolkkarate.com/
Ranieri Paiva Jiu-Jitsu Academy	GA	Atlanta	https://www.atlbjj.com/
Hokutoryu	GA	Roswell	http://usajutsu.com/
Terra Guerra Jiu Jitsu	GA	Augusta	https://www.terraguerrajj.com/
Leadership Martial Arts	NC	Charlotte	http://www.leadershipma.com/
Top Martial Arts and Fitness	NC	Pineville	http://tmacharlotte.com
GB Asheville	NC	Asheville	https://graciebarra.com/asheville-nc/
Atlantic MMA	NC	Hickory	https://fightforitcompany.com/
Groundstone Brazilian Jiu Jitsu	NC	Sneads Ferry	http://www.groundstonebjj.com/
Fighting Arts Academy CT	CT	Milford	http://www.fightingartsct.com/
Gracie Sports USA Brazilian Jiu Jitsu and Self-Defense	CT	Norwalk	http://www.graciesportsusa.com/
Prem1er Combat Academy	MD	Baltimore	prem1ercombatacademy.com
Matrix Martial Arts	CO	Castle Rock	https://www.matrixcastlerock.com
Edge MMA and Fitness	CO	Denver	https://www.facebook.com/teamedgemma
Element Brazilian Jiu Jitsu	CO	Eaton	http://www.coelementbjj.com
FLOW Brazilian Jiu-Jitsu	IN	Granger	flowingwolfbjj.squarespace.com
BJJ Coach / Maddox Martial Arts Academy	IN	Thorntown	bjjcoachmaddox.com
Highland Jiu Jitsu	OK	Warr Acres	bethanybjj.com
REDLINE Fight Sports	MA	Cambridge	redlinefightsports.com
Green Bay Jiu-Jitsu	WI	Green Bay	greenbayjj.com
Fluid Jiu Jitsu	WI	Greenfield	fluid-jiujitsu.com
Veritas Brazilian Jiu Jitsu	WI	Kewaskum	veritasmma.com
Damage Inc. Fight Club	WI	Lodi	damageincfightclub.com
Neutral Ground - Milwaukee Bayview	WI	Milwaukee	ngmke.com
Ludusport Academy & Gym	WA	Lakewood	ludusport.com
Jiu-Jitsu Dynamics	WA	Olympia	www.jiujitsudynamics.com
Street Sports Poulsbo	WA	Poulsbo	www.streetsportspoulsbo.com
Danzig MMA	OR	Bend	http://www.danzigmixedmartialarts.com
Oregon Triad Jiu-Jitsu	OR	Albany	https://www.facebook.com/OregonTriadJiuJitsu/
CTA Hillsboro Jiu Jitsu and Boxing	OR	Hillsboro	http://www.oregonbjj.com/
Fight Factory	NY	Brooklyn	http://www.fightfactoryny.com
Workshop NYC	NY	New York	http://www.workshop-nyc.com
Park Slope Academy of Brazilian Jiu-Jitsu	NY	Brooklyn	https://www.psabjj.com
Progressive Martial Arts	NY	Fresh Meadows	http://www.progressivemartialarts.com
Sheepshead Bay Roll	NY	Brooklyn	http://sheepsheadbayroll.com/contact.html
UFC GYM Park Slope	NY	Brooklyn	http://www.ufcgym.com
Tiger Schulmann's Martial Arts Manhasset NY	NY	Manhasset	https://tsk.com/locations/ny/manhasset
Tiger Schulmann's Martial Arts Tottenville (Staten Island) NY	NY	Staten Island	https://tsk.com/locations/ny/staten-island-tottenville
501 BJJ & Kickboxing	AR	Conway	https://501bjj.com
Maximum Training Centre	ON	Windsor	https://mtcwindsor.ca
Control Jiu Jitsu	SK	Moose Jaw	https://controlbjj.com
Alliance Ames Brazilian JiuJitsu	IA	Ames	https://amesbrazilianjiu-jitsu.com
Burns Martial Arts	KS	Wichita	https://www.burnsmartialarts.com
WAMMA Flin Flon	MB	Flin Flon	https://wamma.site/flinflon
Zoo Brazilian Jiu Jitsu	MT	Missoula	http://www.zoobjj.com
San Juan Brazilian Jiu Jitsu	NM	Aztec	https://www.sanjuanbjj.com
The Academy Plymouth	MN	Plymouth	https://academyplymouth.com
Lincoln Brazilian Jiu-Jitsu Center - Havelock	NE	Lincoln	https://lincolnbjjnorth.com
Top Tier MMA and Boxing	NE	North Platte	http://www.toptier.ninja
Houzn Jiu Jitsu Academy	SC	Mount Pleasant	https://www.houznjiujitsu.academy
SBG Edmonton	AB	Edmonton	https://www.straightblastgymedmonton.com
Gracie Barra Lethbridge	AB	Lethbridge	https://gblethbridge.com
Revelations Brazilian Jiu-Jitsu	WV	Inwood	https://revelationsbjj.wordpress.com
Tidal BJJ	BC	Gibsons	https://tidalbjj.ca
Gracie Barra Central Richmond	BC	Richmond	https://graciebarra.com/central-richmond-bc-canada
Kuzushi Fight Club	QC	Saint-Jérôme	https://www.saintjeromebjj.com
JM Brazilian Jiu-Jitsu	PE	Charlottetown	https://jmbjj.ca
Victory Brazilian Jiu-Jitsu	TN	Morristown	teamvictorybjj.com
Brea Jiu-Jitsu	CA	Brea	http://www.breajiujitsu.com/
GB Chula Vista	CA	Chula Vista	https://graciebarrachulavista.com/
Nova Geração Davis	CA	Davis	http://novageracaodavis.com
GB Encinitas	CA	Encinitas	https://gbencinitas.com/
Pacific Martial Arts Fresno CA (inside Fit Republic Health Club)	CA	Fresno	http://fresnopma.com
Eagle Rock Jiu-Jitsu	CA	Los Angeles	http://eaglerockbjj.com/
Mammoth Lakes Jiu-Jitsu	CA	Mammoth Lakes	http://www.mammothlakesjiujitsu.com
Merced Mixed Martial Arts Academy	CA	Merced	http://www.mmamerced.com/
GB Newport Beach	CA	Newport Beach	https://www.graciebarranewportbeach.com/
GB Paso Robles	CA	Paso Robles	https://graciebarra.com/paso-robles-ca/
4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	CA	San Diego	https://4sbjj.com/
GB San Diego	CA	San Diego	https://www.graciebarrasandiego.com/
Gracie Jiu-Jitsu San Dimas	CA	San Dimas	http://www.graciejiujitsusandimas.com/
UFC GYM Sunnyvale	CA	Sunnyvale	https://www.ufcgym.com/locations/sunnyvale
GB Thousand Oaks	CA	Thousand Oaks	https://gbthousandoaks.com/
Turlock Academy Of Jiu-Jitsu	CA	Turlock	http://www.turlockjiujitsu.com/
Morumbi Jiu Jitsu & Fitness Academy - Ventura	CA	Ventura	https://www.morumbijiujitsuacademy.com/
10th Planet Whittier	CA	Whittier	https://www.join10pwhittier.com/
Gracie Barra Cedar Park	TX	Cedar Park	http://www.gbcedarpark.com/
Nunan's Martial Arts	TX	Cedar Park	http://nunansmartialarts.com/
FXMMA - Brazilian Jiu-Jitsu - Wrestling - Boxing	TX	Euless	http://www.fxmma.com/
MA BJJ Academy	TX	Irving	http://www.mabjjacademy.com/
6 Levels Apopka Jiu-Jitsu	FL	Apopka	http://www.6levelsapopka.com/
Gracie Barra Homestead	FL	Homestead	http://graciebarra.com
American Killer Bees Fitness	FL	Melbourne	http://www.americankillerbeesfitness.com/
Sherwood Park BJJ	AB	Sherwood Park	https://sherwoodparkbjj.com
Shoshin Ryu	AK	Anchorage	https://www.shoshinryu.org/about
Conway BJJ	AR	Conway	https://conwaybjj.com
Revive Jiu Jitsu - Mesa BJJ	AZ	Mesa	https://bjjmesa.com/
San Bernardino BJJ	CA	San Bernardino	https://sanbernardbjj.com
Ventura BJJ	CA	Ventura	https://venturabjj.com
Visalia BJJ	CA	Visalia	https://visaliabjj.com
Parker BJJ	CO	Parker	https://parkerbjj.com
The Farm BJJ	CO	Greeley	https://thefarmbjj.com
Torrington BJJ	CT	Torrington	https://torringtonbjj.com
Twisted Kimura	CT	Danbury	https://twistedkimura.com
Champaign BJJ	IL	Champaign	https://champaignbjj.com
P3 Martial Arts	IL	Schaumburg	https://p3schaumburg.com/
Junction City BJJ	KS	Junction City	https://junctioncitybjj.com
The Dojang New Orleans	LA	New Orleans	https://thedojangnola.com/
American Top Team Maryland	MD	Rockville	https://attmaryland.com
Renzo Gracie Maryland	MD	Germantown	https://renzograciemd.com
Alex Foley's Academy of Martial Arts	NE	St. John's	https://www.alexfoley.ca
Norfolk BJJ	NE	Norfolk	https://norfolkbjjne.com
Integrity Martial Arts	NS	Sydney	https://www.integritymartialarts.ca
Anderson's Martial Arts Academy	NY	New York	https://www.andersonsmartialarts.com
Albany BJJ Oregon	OR	Albany	https://albanybjjor.com
Saskatoon BJJ	SK	Saskatoon	https://saskatoonbjj.com
Brazilian Top Team Texas	TX	San Antonio	https://bttsa.com
Lubbock Jiu Jitsu Academy	TX	Lubbock	https://www.lubbockjiujitsuacademy.com
Roanoke BJJ	VA	Roanoke	https://roanokebjj.com
Alliance BJJ Lakewood	WA	Lakewood	https://alliancebjj-lakewood.com
Auburn WA BJJ	WA	Auburn	https://auburnwabjj.com
