name	region	city	url
Team FVGC Brazilian Jiu-jitsu and Fitness	WI	Appleton	foxvalleygrapplingclub.com
Bonney Lake Brazilian Jiu Jitsu Academy (Team Butler)	WA	Bonney Lake	www.facebook.com/Bonney-Lake-Brazilian-Jiu-Jitsu-Academy-103477605304385
Bremerton Academy of Martial Arts	WA	Bremerton	www.bremertonmartialarts.org
Sleeper Jiu Jitsu	WA	Lynnwood	sleeperjj.com
Northwest Martial Arts Coos Bay	OR	North Bend	http://www.nwmacoosbay.com/
River City Warriors	OR	Tigard	http://www.rivercitywarrior.com/
Performance Martial Arts Academy	OR	Springfield	http://pgbjj.com/
Impact Jiu Jitsu Keizer	OR	Keizer	https://salemimpactjj.com/
Team Quest MMA & Fitness	OR	Portland	http://www.tqmma.com
Northwest Fighting Arts	OR	Portland	http://nwfighting.com/
Williamsburg MMA	NY	Brooklyn	https://www.williamsburgmma.com
Jkd NYC	NY	New York	https://jkdnyc.com
Long Beach Jiu Jitsu	NY	Long Beach	https://lbnyjj.com
10th Planet Rochester	NY	Rochester	http://www.10thplanetjiujitsurochester.com
Butch's Boxing & MMA	NY	Queens	http://www.ny-mma.com
Karma Jiu Jitsu	ON	Ajax	https://karmajiujitsu.com
Octa BJJ Cambridge	ON	Cambridge	https://cambridge.octabjj.com
88 BJJ	ON	Markham	https://eighteightbjj.com
Toronto Top Team Martial Arts and Fitness	ON	North York	https://torontommateam.com
10th Planet Pleasant Grove	UT	Pleasant Grove	https://10thplanetpleasantgrove.com
D's Jiu-Jitsu Academy	WY	Casper	https://dsbjjcasper.com
NWKS Jiu Jitsu Goodland	KS	Goodland	https://nwksjiujitsu.com
Robert Lee Martial Arts	MB	Winnipeg	https://www.robertleema.ca
The Grindhouse Billings	MT	Billings	http://mmabillings.com
Straight Blast Gym Kalispell	MT	Kalispell	https://sbgkalispell.com/bjj
Mano Jiu Jitsu	HI	Honolulu	https://www.manojiujitsu.com
Gracie Barra Kapolei	HI	Kapolei	https://graciebarra.com/kapolei-hi
Mad Tiger Academy	HI	Wahiawa	https://www.madtigerbjj.com
Megaton Gallup Jiu-Jitsu	NM	Gallup	https://gallupjiujitsu.com
Playground Jiu Jitsu	RI	East Providence	https://playgroundjiujitsu.com
Tri-Force MMA	RI	Pawtucket	https://www.triforcemma.com
Rutland American Jiu Jitsu Academy	VT	Rutland	https://rutlandjiujitsu.com
Next Level Combat	MN	Woodbury	https://www.nextlevelcombat.com
Gracie Jiu-Jitsu Ocean Springs	MS	Ocean Springs	https://gracieoceansprings.com
Tupelo Jiu Jitsu Academy	MS	Tupelo	https://tupelojiujitsuacademy.com
Spartan Academy MMA	SC	Columbia	https://spartanacademymma.com
JR Academy	AB	Calgary	https://www.jracademy.co
Relson Gracie Jiu-Jitsu of West Virginia	WV	Hurricane	https://relsongraciewv.com
Gracie Barra Lake Country	BC	Lake Country	https://gblakecountry.com
Tennessee BJJ Academy Murfreesboro	TN	Murfreesboro	bestboromma.com
Infinite Jiu-Jitsu Phoenix	AZ	Phoenix	https://www.infinitearizona.com/
Carlson Gracie Brawley	CA	Brawley	https://www.carlsongraciebrawley.com
10th Planet Chino Hills	CA	Chino Hills	https://www.10thplanetchinohills.com/
Williams Academy of MMA	CA	Fountain Valley	http://www.williamsmma.com/
Royce Gracie Jiu-Jitsu Of Fresno	CA	Fresno	https://www.graciefresno.com/
Lucas Leite Brazilian Jiu-Jitsu	CA	La Habra	https://lucasleitebjj.com/
GB Northridge	CA	Los Angeles	https://www.gbnorthridge.com/
NoHo MMA	CA	North Hollywood	http://www.nohomma.com/
Oceanside Jiu Jitsu	CA	Oceanside	http://oceansidejiujitsu.com/
Guillobel BJJ	CA	San Clemente	http://www.guillobelbjj.com/
10th Planet San Mateo	CA	San Mateo	http://www.10thplanetsm.com
10th Planet Santa Barbara	CA	Santa Barbara	https://www.10thplanetsantabarbara.com/
Infinity Brazilian Jiu Jitsu	CA	Santee	http://www.infinitybjj.com/
MACBJJ (Marcos Cerqueira BJJ/Brazil-021 Houston)	TX	Bellaire	http://www.brazil021houston.com
GB Boerne	TX	Boerne	https://graciebarra.com/boerne-tx/
Gracie Barra Buda	TX	Buda	https://gbbuda.com/
Gustavo Machdo Brazilian Jiu-Jitsu - Texas (GMBJJTX)	TX	Bulverde	https://www.gmbjjtx.com
Magness Brazilian Jiu-Jitsu Martial Arts Academy	TX	Cedar Hill	https://magnessbjj.com/free-trial/
Virtues Jiu-Jitsu Self Defense	TX	Deer Park	http://virtuesjiu-jitsu.com
PRESS Forward MMA & Fitness	TX	Friendswood	http://www.pressforwardmma.com/
GB Fulshear	TX	Fulshear	https://gbfulshear.com/
Rilion Gracie Jiu Jitsu Energy Corridor	TX	Houston	http://riliongraciewesthouston.com
Strong Style MMA	TX	Rosenberg	https://www.strongstylemma.com/
Caveman HQ Combat Sports Club	TX	San Antonio	https://apps.apple.com/gh/app/caveman-hq/id1542962481
WAR Training Center	TX	Tomball	http://www.wartrainingcenter.com
Grady's Family Mixed Martial Arts	FL	Clearwater	https://www.facebook.com/gradysmma/
Gracie Barra – Jacksonville	FL	Jacksonville	http://gbjacksonville.com/
Supremacy Brazilian Jiu Jitsu	FL	Largo	http://www.supremacybjj.com/
Inside Control Academy	FL	Lauderhill	http://insidecontrolacademy.com/
Anchorage Grappling Academy	AK	Anchorage	https://www.anchoragegrapplingcoop.com/
Tonbo Dojo - Alaska Samurai Arts	AK	Big Lake	https://www.facebook.com/AlaskaSamuraiArts
Pirate BJJ	AL	Madison	https://www.piratebjj.com/
Westside BJJ	AR	Little Rock	https://littlerockbjj.com/
New Britain BJJ	CT	New Britain	https://newbritainbjj.com
Alliance Jiu Jitsu Orlando	FL	Orlando	https://brunomalfacine.com/
Carlson Gracie Gainesville	FL	Gainesville	www.carlsongraciegainesville.com
Gracie Humaita St. Petersburg	FL	St. Petersburg	https://graciejiujitsustpete.com
Union Team BJJ	GA	Alpharetta	https://unionteambjj.com
Sioux City BJJ	IA	Sioux City	https://siouxcitybjj.com
Carbondale BJJ	IL	Carbondale	https://carbondalebjj.com
Anderson BJJ Indiana	IN	Anderson	https://andersonbjjin.com
Leavenworth BJJ	KS	Leavenworth	https://leavenworthbjj.com
Frankfort BJJ	KY	Frankfort	https://frankfortbjj.com
Murray BJJ	KY	Murray	https://murraybjj.com
Atlas Jiu Jitsu Waltham	MA	Waltham	https://www.atlasjiujitsu.com/waltham-massachusetts
Gracie Barra Peabody	MA	Peabody	https://graciebarrapeabody.com
Joplin BJJ	MO	Joplin	https://joplinbjj.com
Winston-Salem BJJ	NC	Winston-Salem	https://winstonsalembjj.com
Ocean County BJJ	NJ	Toms River	https://www.oceancountybjj.com/
Renzo Gracie Northern Valley	NJ	Northvale	https://nvbjj.com
Alamogordo BJJ	NM	Alamogordo	https://alamogordobjj.com
374 MMA	NS	Halifax	https://374mma.com
Ithaca BJJ	NY	Ithaca	https://www.ithacabjjschool.com/
Queens Jiu-Jitsu	NY	Astoria	https://www.queensjiujitsu.com/
Findlay BJJ	OH	Findlay	https://findlaybjj.com
Johnstown BJJ	PA	Johnstown	https://johnstownbjj.com
Wulfrun Martial Arts	PE	York	https://wulfrunmartialarts.com
Alliance Jiu Jitsu Montreal	QC	Montreal	https://brazilianjiujitsumontreal.com
Woonsocket BJJ	RI	Woonsocket	https://woonsocketbjj.com
Clarksville BJJ	TN	Clarksville	https://clarksvillebjj.com
Cookeville Jiu-Jitsu	TN	Cookeville	https://www.cookevillejiujitsu.com
Lucas Lepri Brazilian Jiu-Jitsu Knoxville	TN	Knoxville	https://lepribjjknoxville.com
Arlington MMA	TX	Arlington	https://arlingtonmma.com/
El Paso BJJ	TX	El Paso	https://elpasobj.com
Marcelo Garcia Jiu-Jitsu of Dallas	TX	Dallas	https://www.marcelogarciadallas.com
Six Blades Jiu-Jitsu Fort Worth	TX	Fort Worth	https://jiujitsufortworth.com
Lynnwood BJJ	WA	Lynnwood	https://lynnwoodbjj.com
Madison BJJ	WI	Madison	https://madisonbjj.com
Manitowoc BJJ	WI	Manitowoc	https://manitowocbjj.com
Marinette BJJ	WI	Marinette	https://marinettebjj.com
Wisconsin BJJ	WI	Green Bay	https://wisconsinbjj.com
Gillette BJJ	WY	Gillette	https://gillettebjj.com
