region	city	name	url	hostname
SK	Saskatoon	Alliance Training Center	https://alliancetrainingcenter.com	alliancetrainingcenter.com
SK	Saskatoon	Scheer's Martial Arts	https://scheersmartialarts.com	scheersmartialarts.com
SK	Saskatoon	Valens Jiu Jitsu Academy Saskatoon	https://valensjiujitsu.ca	valensjiujitsu.ca
SK	Yorkton	Yorkton Martial Arts Training Center	https://ymatc.com	ymatc.com
TN	Brentwood	Renzo Gracie Nashville	https://renzogracienashville.com	renzogracienashville.com
TN	Bristol	Absolute Jiu-Jitsu Academy Bristol	https://absolutejj.com	absolutejj.com
TN	Chattanooga	Kioto Brazilian Jiu-Jitsu Chattanooga	https://www.kiotobjjchattanooga.com	www.kiotobjjchattanooga.com
TN	Clarksville	Clarksville BJJ	https://clarksvillebjj.com	clarksvillebjj.com
TN	Cleveland	Leviathan Academy Brazilian Jiu-Jitsu	https://www.leviathanacademy.com	www.leviathanacademy.com
TN	Cookeville	Cookeville Jiu-Jitsu	https://www.cookevillejiujitsu.com	www.cookevillejiujitsu.com
TN	Crossville	Crossville MMA	https://www.crossvillemma.com	www.crossvillemma.com
TN	Kingsport	Kingsport BJJ	https://kingsportbjj.com	kingsportbjj.com
TN	Knoxville	Gracie Barra Knoxville	https://www.jiujitsuknoxvilletn.com	www.jiujitsuknoxvilletn.com
TN	Knoxville	Knoxville Martial Arts Academy	https://knoxmma.com	knoxmma.com
TN	Knoxville	Lucas Lepri Brazilian Jiu-Jitsu Knoxville	https://lepribjjknoxville.com	lepribjjknoxville.com
TN	Knoxville	Shield Systems Academy	https://shieldsystemsacademy.com	shieldsystemsacademy.com
TN	Memphis	Memphis Judo & Jiu-Jitsu	https://www.memphisbjj.com	www.memphisbjj.com
TN	Murfreesboro	Murfreesboro BJJ	https://murfreesborobjj.com	murfreesborobjj.com
TN	Nashville	Liberdade Brazilian Jiu-Jitsu	https://www.liberdadebjj.com	www.liberdadebjj.com
TN	Nashville	Nashville Mixed Martial Arts	https://nashvillemma.com	nashvillemma.com
TN	Seymour	Gracie Jiu-Jitsu Foothills	https://www.graciefoothills.com	www.graciefoothills.com
TN	Smyrna	ADG Jiu-Jitsu	https://adgjiujitsu.com	adgjiujitsu.com
TN	Spring Hill	Tennessee Brazilian Jiu-Jitsu Academy	https://www.tbjja.com	www.tbjja.com
TX	Allen	John Machado Brazilian Jiu-Jitsu	https://johnmachadobjj.com/	johnmachadobjj.com
TX	Allen	Legacy Brazilian Jiu Jitsu	https://www.legacy-bjj.com/	www.legacy-bjj.com
TX	Allen	Soul Fighters Martial Arts Training Center - Allen	https://soulfightersallen.com/	soulfightersallen.com
TX	Arlington	Aloisio Silva Brazilian Jiu-Jitsu Academy	https://silvabjjtx.com/	silvabjjtx.com
TX	Arlington	Alvarez Brazilian Jiu-Jitsu Arlington	https://alvarezbjj.com/	alvarezbjj.com
TX	Arlington	Arlington MMA	https://arlingtonmma.com/	arlingtonmma.com
TX	Arlington	Bushido Martial Arts Academy	https://bushidomartialarts.net/	bushidomartialarts.net
TX	Austin	Austin Fitness Martial Arts	https://www.thevoidmartialarts.com/	www.thevoidmartialarts.com
TX	Austin	Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	https://www.thevoidmartialarts.com/	www.thevoidmartialarts.com
TX	Austin	Austin Martial Arts Academy	https://lifekido.com/	lifekido.com
TX	Austin	Brazilian Fight Factory	https://fightfactoryjiujitsu.com/	fightfactoryjiujitsu.com
TX	Austin	Fight Factory Austin	https://fightfactoryjiujitsu.com/	fightfactoryjiujitsu.com
TX	Austin	GB Dripping Springs	https://www.gbdrip.com/	www.gbdrip.com
TX	Austin	GB Westlake	https://gbwestlakehills.com/	gbwestlakehills.com
TX	Austin	Gracie Barra North Austin	https://www.gbnorthaustin.com	www.gbnorthaustin.com
TX	Austin	John's Gym Mixed Martial Arts & Fitness	https://www.johnsgym.com/	www.johnsgym.com
TX	Austin	Kingsway Jiu-Jitsu	https://kingswayjiujitsu.com	kingswayjiujitsu.com
TX	Austin	Six Blades Austin	https://www.sixblades.com/	www.sixblades.com
TX	Austin	Supreme Academy ATX	https://supremeacademyatx.com	supremeacademyatx.com
TX	Beaumont	10th Planet Jiu Jitsu Beaumont	https://www.10thplanetbeaumontjiujitsumma.com/	www.10thplanetbeaumontjiujitsumma.com
TX	Bedford	Ironside Martial Arts	https://doublefivemidcities.com/	doublefivemidcities.com
TX	Belton	Virtue Brazilian Jiu Jitsu	https://virtuebjjtx.com	virtuebjjtx.com
TX	Boerne	GB Boerne	https://graciebarra.com/boerne-tx/	graciebarra.com
TX	Buda	Gracie Barra Buda	https://gbbuda.com/	gbbuda.com
TX	Bulverde	Gustavo Machdo Brazilian Jiu-Jitsu - Texas (GMBJJTX)	https://www.gmbjjtx.com	www.gmbjjtx.com
TX	Burleson	GB Burleson	https://www.graciebarraburleson.com/	www.graciebarraburleson.com
TX	Carrollton	10th Planet North Dallas	https://10thplanetjjdallas.com	10thplanetjjdallas.com
TX	Carrollton	Carlos Machado Jiu-Jitsu	https://member-site.net/VIP/default.aspx	member-site.net
TX	Carrollton	Carlos Machado Jiu-Jitsu Carrollton	https://www.carlosmachado.net	www.carlosmachado.net
TX	Cedar Hill	GB Cedar Hill	https://www.gbcedarhill.com	www.gbcedarhill.com
TX	Cedar Hill	Magness Brazilian Jiu-Jitsu Martial Arts Academy	https://magnessbjj.com/free-trial/	magnessbjj.com
TX	College Station	GB College Station	https://gbcollegestation.com	gbcollegestation.com
TX	Conroe	Carlson Gracie Houston	https://carlsongracieteamhouston.com	carlsongracieteamhouston.com
TX	Conroe	Infinitum Jiu Jitsu Academy - PSBJJ Lake Conroe	https://infinitumjiujitsuconroe.com/contact	infinitumjiujitsuconroe.com
TX	Corinth	Jiu Jitsu Tech Mix martial arts and fitness	https://www.jiujitsutech.com/	www.jiujitsutech.com
TX	Corpus Christi	American Revolution Muay Thai & Submission Center	https://www.americanrevolutionmma.com/	www.americanrevolutionmma.com
TX	Corpus Christi	Renzo Gracie	https://renzograciecorpuschristi.com/	renzograciecorpuschristi.com
TX	Cypress	GB Cypress	https://www.gb-cypress.com	www.gb-cypress.com
TX	Dallas	144 Academy Jiu Jitsu/Self-Defense/Fitness	https://144academy.com/	144academy.com
TX	Dallas	5 Elements Studio- Jiu-Jitsu & Fitness	https://5elementsstudio.com/	5elementsstudio.com
TX	Dallas	Alex Martins Brazilian Jiu Jitsu	https://alexmartinsbrazilianjiujitsu.com	alexmartinsbrazilianjiujitsu.com
TX	Dallas	Alliance Jiu Jitsu Dallas	https://alliancejiujitsudallas.com	alliancejiujitsudallas.com
TX	Dallas	Carlos Machado Jiu Jitsu Dallas	https://www.marciosantosjiujitsu.com	www.marciosantosjiujitsu.com
TX	Dallas	GracieOne Academy	https://www.gracieone.com	www.gracieone.com
TX	Dallas	Marcelo Garcia Jiu-Jitsu of Dallas	https://www.marcelogarciadallas.com	www.marcelogarciadallas.com
TX	Decatur	Peak Performance Decatur Brazilian Jiu-Jitsu	https://www.peakdecatur.com/	www.peakdecatur.com
TX	Edinburg	SOTX BJJ (South Texas Brazilian Jiu Jitsu)	https://www.sotxbjj.com	www.sotxbjj.com
TX	El Paso	10th Planet El Paso	https://10thplanetelpaso.com/contact/	10thplanetelpaso.com
TX	El Paso	GB East El Paso	https://graciebarra.com/east-el-paso-tx/	graciebarra.com
TX	El Paso	GB El Paso	https://graciebarra.com/el-paso-tx/	graciebarra.com
TX	El Paso	Roots Jiu Jitsu Club	https://roots-jiujitsuclub.com	roots-jiujitsuclub.com
TX	Forney	WolfPack MMA Forney	https://www.mindbodyonline.com/explore/locations/wolfpack-mma-forney-tx	www.mindbodyonline.com
TX	Fort Worth	Fitness Fight Factory Haslet	https://fitnessfightfactoryhaslet.com/	fitnessfightfactoryhaslet.com
TX	Fort Worth	Silverback Brazilian Jiu Jitsu	https://www.silverbackbjjfw.com/	www.silverbackbjjfw.com
TX	Fort Worth	Six Blades Jiu-Jitsu Fort Worth	https://jiujitsufortworth.com	jiujitsufortworth.com
TX	Fort Worth	Travis Lutter MMA	https://www.travislutter.com/	www.travislutter.com
TX	Frisco	Gracie Barra Frisco	https://gbfriscotexas.com	gbfriscotexas.com
TX	Frisco	Neutral Grounds	https://www.bjjtexas.com	www.bjjtexas.com
TX	Garland	Becerra Judo & Jiu-Jitsu Club / Jiu-Jitsu Garland TX 75041	https://www.becerrajudo.com/	www.becerrajudo.com
TX	Georgetown	10th Planet Georgetown	https://10pgtx.com/	10pgtx.com
TX	Grand Prairie	360 BJJ	https://360bjj.com/	360bjj.com
TX	Grand Prairie	360 Jiu Jitsu	https://360jiujitsu.com/	360jiujitsu.com
TX	Grapevine	Rogue Jiu Jitsu Studio	https://www.roguebjj.com	www.roguebjj.com
TX	Harker Heights	Twin Wolves MMA	https://www.twmma.com	www.twmma.com
TX	Harlingen	Helio Soneca/ 8ight Limbs Academy	https://www.the8ightlimbsacademy.com/	www.the8ightlimbsacademy.com
TX	Highland Village	Double Five Jiu Jitsu	https://www.doublefiveonline.com	www.doublefiveonline.com
TX	Highland Village	Gracie Jiu-Jitsu Highland Village	https://graciebarrahighlandvillage.com/	graciebarrahighlandvillage.com
TX	Houston	GB Heights Houston	https://www.gbheights.com	www.gbheights.com
TX	Houston	Revolution Dojo	https://www.revolutiondojo.com/revolution-dojo-houston.html	www.revolutiondojo.com
TX	Houston	Revolution Dojo Cypress	https://www.revolutiondojo.com/revolution-dojo-cypress.html	www.revolutiondojo.com
TX	Humble	Elite Mixed Martial Arts - Atascocita	https://www.elite-mma.com/claim-free-session	www.elite-mma.com
TX	Hurst	Renzo Gracie Jiu Jitsu DFW	https://renzograciejiujitsudfw.com	renzograciejiujitsudfw.com
TX	Katy	Reign Jiu Jitsu	https://reignbjj.com	reignbjj.com
TX	Katy	Renzo Gracie Katy	https://renzograciekaty.com/	renzograciekaty.com
TX	Katy	Rilion Gracie Katy	https://www.riliongraciekaty.com	www.riliongraciekaty.com
TX	Keller	Roberto Kaelin BJJ	https://robertokaelin.com/	robertokaelin.com
TX	Killeen	Strike And Submit Martial Arts And Fitness	https://sasmartialarts.net/	sasmartialarts.net
TX	Laredo	Alpha Omega BJJ / jiu jitsu Laredo TX 78041	https://alphaomegabjj.wordpress.com/	alphaomegabjj.wordpress.com
TX	League City	Al Garza's Premier Martial Arts	https://algarza.com/	algarza.com
TX	Leander	Cornerstone Jiu Jitsu	https://cornerstonejiujitsuacademy.com/	cornerstonejiujitsuacademy.com
TX	Lubbock	BASE Brazilian Jiu Jitsu / BJJ Lubbock TX 79414	https://yourbasebjj.com/	yourbasebjj.com
TX	Lubbock	Lubbock Jiu Jitsu Academy	https://www.lubbockjiujitsuacademy.com	www.lubbockjiujitsuacademy.com
TX	Lubbock	Victory Combat Sports Academy	https://victorycombatsports.academy/	victorycombatsports.academy
TX	Lubbock	West Texas Jiu Jitsu Academy	https://wtxjja.com/	wtxjja.com
TX	Mansfield	Stoic Brazilian Jiu Jitsu	https://www.stoicjj.com/	www.stoicjj.com
TX	McAllen	GB McAllen	https://graciebarra.com/mcallen-tx/	graciebarra.com
TX	McAllen	Mcallen BJJ	https://mcallenbjj.com	mcallenbjj.com
TX	McAllen	UFC GYM McAllen	https://www.ufcgym.com/locations/mcallen/	www.ufcgym.com
TX	McKinney	GB McKinney	https://gbmckinney.com/	gbmckinney.com
TX	McKinney	Tbt Gym-Total Body Training	https://tbtgym.com/calendar/	tbtgym.com
TX	Midland	Midland BJJ Texas	https://midlandbjj.com/	midlandbjj.com
TX	Mount Pleasant	10th Planet Mt. Pleasant	https://10thplanetmountpleasant.com	10thplanetmountpleasant.com
TX	New Braunfels	Gracie Jiu-Jitsu New Braunfels	https://gjjnb.com/	gjjnb.com
TX	New Braunfels	NBTC Brazilian Jiu Jitsu (New Braunfels Training Center)	https://nbtcbjj.com	nbtcbjj.com
TX	New Braunfels	New Braunfels BJJ	https://dalua.com	dalua.com
TX	New Braunfels	SBG New Braunfels Brazilian Jiu Jitsu	https://sbgnewbraunfels.com/contact-us/	sbgnewbraunfels.com
TX	North Richland Hills	Peak Performance	https://peakperformancemartialarts.com/	peakperformancemartialarts.com
TX	North Richland Hills	The MATS Academy	https://themats.academy	themats.academy
TX	Pantego	Flow Brazilian Jiu-Jitsu	https://flowbjj.com/	flowbjj.com
TX	Paris	Warriors Legacy MMA	https://www.warriorslegacymma.com	www.warriorslegacymma.com
TX	Pearland	Alliance BJJ Houston	https://alliancebjjhouston.com	alliancebjjhouston.com
TX	Pearland	GB Pearland	https://gbpearland.com/	gbpearland.com
TX	Pflugerville	Aces Jiu Jitsu Club	https://www.acesjiujitsuclub.com/	www.acesjiujitsuclub.com
TX	Pflugerville	Applied MMA Austin	https://appliedmma.com/	appliedmma.com
TX	Pflugerville	Centex Combatives & Fitness	https://centexcombatives.com/	centexcombatives.com
TX	Plano	Underground Jiu Jitsu	https://underground-bjj.com/	underground-bjj.com
TX	Prosper	Caveirinha Jiu-Jitsu Family Texas	https://www.cjjftx.com	www.cjjftx.com
TX	Richardson	Brazilian Top Team North Dallas	https://www.bttnorthdallas.com	www.bttnorthdallas.com
TX	Richardson	COR Brazilian Jiu Jitsu	https://corbjj.com	corbjj.com
TX	Richardson	Gracie Gym Richardson / Brazilian Jiu-Jitsu	https://graciegymrichardson.com/	graciegymrichardson.com
TX	Richmond	Markle Brazilian Jiu-Jitsu	https://www.marklebjj.com	www.marklebjj.com
TX	Rockwall	Wolfpack Mixed Martial Arts	https://www.mindbodyonline.com/explore/locations/wolfpack-mma	www.mindbodyonline.com
TX	Rosenberg	Strong Style MMA	https://www.strongstylemma.com/	www.strongstylemma.com
TX	Round Rock	GB Round Rock	https://gbroundrock.com	gbroundrock.com
TX	Round Rock	Renzo Gracie Round Rock	https://renzogracieroundrock.com/	renzogracieroundrock.com
TX	Salado	Gracie Jiu-Jitsu Salado	https://saladoma.com/	saladoma.com
TX	San Angelo	Seeds 13 Jiujitsu Academy	https://seeds13bjj.com/special-offers/	seeds13bjj.com
TX	San Antonio	10th Planet San Antonio Huebner Oaks	https://www.10psanantonio.com/	www.10psanantonio.com
TX	San Antonio	American Kickboxing Academy Texas	https://akasanantonio.com/	akasanantonio.com
TX	San Antonio	Brazil 021 San Antonio	https://brazil021.com/	brazil021.com
TX	San Antonio	Brazilian Top Team Texas	https://bttsa.com	bttsa.com
TX	San Antonio	Caveman HQ Combat Sports Club	https://apps.apple.com/gh/app/caveman-hq/id1542962481	apps.apple.com
TX	San Antonio	GB Alamo Ranch	https://graciebarra.com/alamo-ranch-tx/	graciebarra.com
TX	San Antonio	Rodrigo Pinheiro BJJ	https://rodrigopinheirobjj.com	rodrigopinheirobjj.com
TX	San Antonio	Semper Fortis	https://www.texasbjj.com/	www.texasbjj.com
TX	San Benito	South Texas Grappling Team	https://south-texas-grappling-team.ueniweb.com/	south-texas-grappling-team.ueniweb.com
TX	San Marcos	San Marcos Jiu Jitsu	https://www.smjiujitsu.com	www.smjiujitsu.com
TX	Seabrook	Cross Collar Jiu Jitsu - An Ed Ramos Affiliate	https://www.edramosclearlake.com/	www.edramosclearlake.com
TX	Seguin	Gracie Jiu-Jitsu Seguin	https://graciejiujitsuseguin.com/	graciejiujitsuseguin.com
TX	Spring Branch	GB Spring Branch	https://graciebarra.com/spring-branch-tx/	graciebarra.com
TX	Springtown	Spartan Fit MMA - Springtown TX	https://spartanspringtown.com/	spartanspringtown.com
TX	Sugar Land	GB Fort Bend	https://gbfortbend.com/	gbfortbend.com
TX	Temple	Storm MMA & Fitness	https://stormmmaandfitness.com/	stormmmaandfitness.com
TX	The Colony	Carlos Machado Jiu-Jitsu: The Colony	https://calendly.com/rcjmachadojiujitsuthecolony/30min	calendly.com
TX	Tyler	Ethos Jiu Jitsu and Martial Arts	https://www.ethosjiujitsutyler.com	www.ethosjiujitsutyler.com
TX	Tyler	Gracie Barra Tyler Brazilian Jiu-Jitsu & Self Defense	https://gbtyler.com/	gbtyler.com
TX	Victoria	Satori MMA	https://satorimma.com/	satorimma.com
TX	Watauga	Fitness Fight Factory	https://fitnessfightfactory.com/watauga-schedule/	fitnessfightfactory.com
TX	Webster	Gracie Barra Texas	https://graciebarratx.com	graciebarratx.com
TX	Wichita Falls	Red River BJJ	https://redriverbjj.com	redriverbjj.com
UT	American Fork	Paul Tom's Academy of Brazilian Jiu-Jitsu	https://bjjutah.com	bjjutah.com
UT	Bluffdale	Crown BJJ	https://crownbjj.com	crownbjj.com
UT	Bountiful	Viotti BJJ Academy	https://viottibjjacademy.com	viottibjjacademy.com
UT	Clearfield	Caique Jiu Jitsu Utah Academy	https://cjjutah.com	cjjutah.com
UT	Heber City	Gracie Barra Heber City	https://graciebarraheber.com	graciebarraheber.com
UT	Herriman	Adapt Jiu-Jitsu	https://adaptbjj.com	adaptbjj.com
UT	Herriman	Gracie Barra Herriman	https://gbherriman.com	gbherriman.com
UT	Holladay	Ultimate Combat Training Center	https://ultimatecombat.com	ultimatecombat.com
UT	Hyrum	J-Crew Jiu-Jitsu	https://jcrewbjj.com	jcrewbjj.com
UT	Kaysville	Renzo Gracie Utah	https://renzogracieutah.com	renzogracieutah.com
UT	Layton	Gracie Barra Layton	https://gblayton.com	gblayton.com
UT	Layton	Team Link Utah	https://teamlinkutahbjj.com	teamlinkutahbjj.com
UT	Lehi	Roots Combat Club	https://rootscombatclub.com	rootscombatclub.com
UT	Logan	Cache Valley Martial Arts and Fitness	https://cachevalleymartialarts.com	cachevalleymartialarts.com
UT	Mapleton	Infinity BJJ Utah	https://infinitybjjutah.com	infinitybjjutah.com
UT	Millcreek	First BJJ	https://firstbjj.com	firstbjj.com
UT	North Salt Lake	Gracie Barra North Salt Lake	https://gbnorthsaltlake.com	gbnorthsaltlake.com
UT	Ogden	Mori Training Center	https://mori-jiu-jitsu.com	mori-jiu-jitsu.com
UT	Ogden	Westside BJJ Ogden	https://westsidebjjogden.com	westsidebjjogden.com
UT	Orem	Bobby Lawrence Karate Orem	https://oremkarate.com	oremkarate.com
UT	Orem	Gracie Barra Orem	https://gborem-utah.com	gborem-utah.com
UT	Park City	BJJ Revolution Park City (Malmberg Jiu-Jitsu)	https://jiujitsurevolution.com	jiujitsurevolution.com
UT	Park City	Gracie Barra Park City	https://gbparkcity.com	gbparkcity.com
UT	Park City	Park City Jiu Jitsu	https://parkcitybjj.com	parkcitybjj.com
UT	Pleasant Grove	10th Planet Pleasant Grove	https://10thplanetpleasantgrove.com	10thplanetpleasantgrove.com
UT	Provo	Agema Jiu Jitsu and MMA	https://agemagym.com	agemagym.com
UT	Riverdale	Thiago Alves BJJ	https://thiagoalvesbjj.com	thiagoalvesbjj.com
UT	Riverton	Gracie Barra Riverton	https://gbriverton.com	gbriverton.com
UT	Salt Lake City	10th Planet Jiu-Jitsu SLC	https://10thplanetslc.com	10thplanetslc.com
UT	Salt Lake City	Fusion Academy	https://fusionbjj.com	fusionbjj.com
UT	Salt Lake City	Gracie Barra Salt Lake City	https://gbslc.com	gbslc.com
UT	Salt Lake City	Marangoni BJJ	https://bjjsaltlake.com	bjjsaltlake.com
UT	Salt Lake City	Renzo Gracie SLC	https://renzogracieslc.com	renzogracieslc.com
UT	Sandy	Elite Performance Gym (Jeremy Horn's)	https://eliteperformancegym.com	eliteperformancegym.com
UT	Sandy	Gracie Barra Sandy	https://graciebarra.com/sandy-ut	graciebarra.com
UT	South Jordan	Unified BJJ	https://unifiedbjj.com	unifiedbjj.com
UT	Spanish Fork	Vida Jiu-Jitsu Utah	https://vidajiujitsu.com	vidajiujitsu.com
UT	St. George	Fusion MMA and Jiu Jitsu	https://teamfusionmma.com	teamfusionmma.com
UT	St. George	Fusion MMA and Jiu Jitsu Sunset	https://teamfusionmma.com	teamfusionmma.com
UT	St. George	Gracie Jiu-Jitsu St. George	https://graciestgeorge.com	graciestgeorge.com
UT	St. George	STG Jiu Jitsu	https://stgjiujitsu.com	stgjiujitsu.com
UT	Tooele	Tooele Martial Arts Academy	https://tooelemartialartsacademy.com	tooelemartialartsacademy.com
