verdict	id	region	name	city	url	action	evidence	source_url
CONFIRMED	59	LA	Criterion Jiu Jitsu	Prairieville	https://www.facebook.com/people/Criterion-Jiu-Jitsu/100064091672810/	SET_OVERRIDE	40017 LA-42 Prairieville LA 70769; bio: Ralph Gracie affiliate teaching Brazilian Jiu Jitsu; only 15 followers; criterionbjj.com is a different school in Louisville KY	https://www.facebook.com/people/Criterion-Jiu-Jitsu/100064091672810/
CONFIRMED	64	LA	Gracie Stonewall Jiu Jitsu Academy	Stonewall	https://www.facebook.com/Gatorpitbjj/	SET_OVERRIDE	671 Hwy 171 Suite J Stonewall LA 71078; 318-840-5105; Kids and Adults Gracie Jiu Jitsu Fundamentals class times posted; gatorpitbjj.com is an expired-domain lander	https://www.facebook.com/Gatorpitbjj/
CONFIRMED	70	NJ	Clay Jiu Jitsu	Browns Mills	https://www.facebook.com/clayjiujitsu/	SET_OVERRIDE	519 Lakehurst Rd Browns Mills NJ 08015; bio: Clay Jiu Jitsu is the place for adults and children to learn the art of Brazilian Jiu Jitsu; 399 followers 14 reviews	https://www.facebook.com/clayjiujitsu/
CONFIRMED	76	NJ	Jaguar BJJ	Edison	https://www.instagram.com/jaguarbrazilianjiujitsu/	SET_OVERRIDE	IG bio: 518 OLD POST ROAD IN EDISON NJ, OPEN MONDAY - SATURDAY, 732-484-9933; caution - thin account (3 posts, 43 followers) and facebook.com/jaguarbjj is deleted	https://www.instagram.com/jaguarbrazilianjiujitsu/
CONFIRMED	77	NJ	Golden Eagle Judo & Jiu-Jitsu	Elizabeth	https://www.facebook.com/Goldeneaglejudo/	SET_OVERRIDE	313 1st Ave Elizabeth NJ 07206; (908) 313-8527; bio: learn the Martial Arts of Judo and Jiu-Jitsu	https://www.facebook.com/Goldeneaglejudo/
DEAD	89	NJ	Team Endurance MMA/ Brazilian JiuJitsu & Kickboxing Academy	Jersey City		KEEP_BLANK	jerseycity-mma.com and jerseycitybjj.com both render browser error pages; FB pages JerseyCityBJJ and JerseyCityKickboxingAcademy return content-not-available; only survivor is a 31-follower page at 484 West Side Ave with no recent activity	https://www.facebook.com/JerseyCityJucaoBJJ/
DEAD	94	NJ	Jbm Brazilian Jiu-Jitsu Academy	Mt. Holly		KEEP_BLANK	jbmjiujitsu.com renders the Squarespace Website Expired page; jbmbjj.com NXDOMAIN; successor site jbmfit.com also fails to load; instagram.com/jbmbjj returns Page not found	https://www.jbmjiujitsu.com/
DEAD	97	NJ	Gracie Jiu-Jitsu Phillipsburg	Phillipsburg		KEEP_BLANK	Only candidate usfamilymartialarts.com redirects to /lander reading "is parked free, courtesy of GoDaddy.com"; no Gracie/BJJ school in Phillipsburg NJ located with any live page	https://usfamilymartialarts.com/lander
CONFIRMED	98	NJ	Lionheart MMA	South Amboy	https://www.facebook.com/LionheartBJJ/	SET_OVERRIDE	1866 Route 35 North South Amboy NJ 08879; page name Lionheart Modern Martial Arts, 768 followers 32 reviews; caution - FB bio only says "mma", no BJJ class named there; lionheartmixedmartialarts.com is a browser error page	https://www.facebook.com/LionheartBJJ/
UNRESOLVED	101	NJ	Martial Maxx MMA	Teterboro		FLAG	Only Facebook presence is a personal profile (Martial Maxx Mma, 33 friends, "Lives in Teterboro, New Jersey") with no street address and no class list; martialmaxxmma.com and martialmaxx.com do not resolve	https://www.facebook.com/martial.maxxmma/
CONFIRMED	106	NJ	Rolles Gracie Academy - Long Branch Jiu Jitsu & Muay Thai	West Long Branch	https://rrmartialarts.com/	SET_OVERRIDE	167 Locust Ave West Long Branch NJ 07764; (203) 428-1987; owner Rodolfo Rocha is the Long Branch head instructor and full Gi/No-Gi Jiu-Jitsu schedule is posted; rebrand of the Rolles Gracie Long Branch location at the same Locust Ave address	https://rrmartialarts.com/
CONFIRMED	120	OK	Lucas Martial Arts	Duncan	https://www.facebook.com/LucasMartialArts/	SET_OVERRIDE	706 W Main St Duncan OK 73533; (432) 553-0365; pinned post lists Kids Brazilian Jiu-Jitsu Mon/Thu and Adult Brazilian Jiu-Jitsu Tue/Thu (now branded TapOut Fitness Lucas)	https://www.facebook.com/LucasMartialArts/
DEAD	121	OK	Empire Jiu-Jitsu Durant	Durant		KEEP_BLANK	empirebjjdurant.com renders a browser error page and facebook.com/EmpireBJJDurant returns content-not-available; empirebjjok.com is a separate academy - Empire Jiu-Jitsu at 704 City Ave Moore OK 73160 (405) 990-5165 owner Dustin Brooks - with no Durant location listed	https://empirebjjok.com/
CONFIRMED	123	OK	Kudos	Edmond	https://www.facebook.com/p/Kudos-Jiujitsu-100063489492758/	SET_OVERRIDE	2000 W. Danforth Road Suite 126 Edmond OK 73003; (405) 823-4629; coach Wade Smittle Royce Gracie Black Belt; 2.7K followers 20 reviews; kudosjiujitsu.com returns a Google 404	https://www.facebook.com/p/Kudos-Jiujitsu-100063489492758/
CONFIRMED	126	OK	Shah Mat Brazilian Jiu Jitsu	Enid	https://www.facebook.com/ShahMatBJJ/	SET_OVERRIDE	213 W Randolph Enid OK 73701; (580) 603-1201; bio: Enid's first and only Brazilian Jiu Jitsu academy; 3.7K followers 24 reviews	https://www.facebook.com/ShahMatBJJ/
DEAD	129	OK	Mega Church Jiu Jitsu	Muskogee		KEEP_BLANK	School is closed - pinned FB post reads "CLOSED." and the page owner replied to a condolence comment about a year ago "We had some good times on these mats. On to the next chapter."	https://www.facebook.com/MegaCJJ/
CONFIRMED	131	OK	F-5 Grappling	Mustang	https://www.facebook.com/f5grappling/	SET_OVERRIDE	660 W SW 59th St Mustang OK 73064; (405) 503-3385; page is wrestling-centred grappling club ("through the sport of wrestling"); no BJJ class named on the page	https://www.facebook.com/f5grappling/
CONFIRMED	135	OK	Yu'ki MMA	Oklahoma City	https://www.facebook.com/Yukimma/	SET_OVERRIDE	6909 W Hefner Rd Ste 7 Oklahoma City OK 73162; (405) 404-2039; 915 followers and marked Open now; caution - neither FB nor IG names a BJJ or grappling class, bio is only "Spreading the good of martial arts"	https://www.facebook.com/Yukimma/
CONFIRMED	137	OK	Clinch Martial Arts Academy - Owasso	Owasso	https://www.facebook.com/teamclinch/	SET_OVERRIDE	102 South Atlanta Street Owasso OK 74055; bio: We are a Jean Jaques Machado affiliated Brazilian Jiu-Jitsu school; 4K followers 395 reviews; teamclinch.com fails to load and clinchmartialarts.com redirects to an empty /lander	https://www.facebook.com/teamclinch/
CONFIRMED	139	OK	Oklahoma Combat Sports / KORE BJJ	Poteau	https://www.facebook.com/ocskorebjj/	SET_OVERRIDE	Page bio: "OCS is located at 1301 S. Broadway in Poteau, OK. We offer Brazilian Jiu Jitsu, Kickboxing and MMA"; 725 followers; site.oklahomacombatsports.com renders a browser error page	https://www.facebook.com/ocskorebjj/
DEAD	140	OK	Trinity Martial Arts	Pryor		KEEP_BLANK	trinitypryor.com renders a browser error page; facebook.com/TMAPryor returns content-not-available; instagram.com/tmapryor returns Page not found	https://www.facebook.com/TMAPryor/
CONFIRMED	143	OK	Ryan Brazilian Jiu Jitsu	Tulsa	https://www.facebook.com/Ryanbrazilianjiujitsu/	SET_OVERRIDE	216 S Trenton Ave Tulsa OK 74120; (918) 510-8745; ryanbjjtulsa@gmail.com; bio "Brazilian Jiu Jitsu team" and a posted Thursday schedule starting "11- Jiu Jitsu Gi"; 1.5K followers 50 reviews	https://www.facebook.com/Ryanbrazilianjiujitsu/
