# A05 - 84 flagged links - MO MT NV NJ
state	city	name	url
NJ	Browns Mills	Clay Jiu Jitsu	http://www.clayjiu-jitsu.com/
NJ	Caldwell	Guerrero BJJ & MMA	http://kneeonbelly.com/
NJ	Cedar Knolls	AMA Fight Club	https://www.amafightclubcedarknolls.com/
NJ	City Of Orange	AJW Martial Arts Academy & Fitness Center	http://www.ajwmartialartsacademy.com
NJ	Clark	Kombat Brazilian Jiu-Jitsu	https://www.kombatbjj.com/
NJ	Clifton	Unity Jiu Jitsu New Jersey	http://unitybjjnj.com
NJ	Cranford	Jfc Training Center	http://www.jerseyfightclub.com/
NJ	Denville	Real World Martial Arts Team Renzo Gracie	http://rwmma.com/
NJ	East Rutherford	Notorious Mixed Martial Arts	http://www.notoriousbjj.com/
NJ	Edgewater Park	JBMFIT - Fitness Center and & Brazilian Jiu Jitsu Academy	http://www.jbmfit.com/
NJ	Edison	Jaguar BJJ	http://jaguarbjj.com/
NJ	Elizabeth	Golden Eagle Judo & Jiu-Jitsu	http://www.goldeneaglejjj.com/
NJ	Ewing Township	Blue Line Defense and Fitness	http://www.bluelinedefenseandfitness.com/
NJ	Flanders	Elite Tactical Martial Arts	http://www.elitetacticalmartialarts.com/
NJ	Freehold	Alliance Jiu Jitsu Freehold	https://www.alliancejiujitsufreehold.com/
NJ	Hamilton Square	Hamilton Martial Arts	http://www.hamiltonmartialarts.com/
NJ	Hoboken	David Branch Jiu Jitsu	https://www.davidbranchbjj.com/
NJ	Hoboken	Renzo Gracie Hoboken	https://www.renzograciehoboken.com/
NJ	Jersey City	CULTR BJJ	https://www.cultrbjj.com/
NJ	Jersey City	Team Endurance MMA/ Brazilian JiuJitsu & Kickboxing Academy	http://www.teamendurancemma.com/
NJ	Jersey City	Thiago Rela BJJ	https://www.thiagorelateam.com/
NJ	Livingston	Amorosi's Mixed Martial Arts	http://www.amorosikarate.com/
NJ	Lyndhurst	Anaconda Brazilian Jiu Jitsu & MMA Academy	http://www.anacondabjjmma.com
NJ	Manville	Red Dragon Martial Arts Academy	http://www.reddragonmaa.com/
NJ	Milltown	Puzon Jiu Jitsu	http://www.puzonjiujitsu.com/
NJ	Montclair	Straight Blast Gym New Jersey	https://www.sbgnj.com/
NJ	Mt. Holly	Jbm Brazilian Jiu-Jitsu Academy	http://www.jbmbjj.com/
NJ	Newark	Roberto Gordo BJJ	https://www.robertogordo.com/
NJ	Newton	Martial Way MMA	https://martialwaymma.com/
NJ	North Brunswick Township	Advanced Martial Arts	http://advancedbjj.com/
NJ	South Amboy	Lionheart MMA	http://www.lionheartmixedmartialarts.com/
NJ	South Pennsauken	Advantage MMA	http://www.advantagemixedmartialarts.com/
NJ	South Plainfield	Renzo Gracie South Plainfield	https://www.renzograciesouthplainfield.com/
NJ	Teterboro	Martial Maxx MMA	http://www.martialmaxxmma.com/
NJ	Toms River	Gracie Barra Toms River	https://www.gbtomsriver.com/
NJ	Vineland	Legion Mixed Martial Arts	http://legionmixedmartialarts.com/
NJ	Vineland	The Shark Tank BJJ	http://sharktankbjj.com/
NJ	Vineland	US Martial Arts Academy Inc	http://www.usmartialarts.biz/
NJ	Wayne	Up Top Martial Arts Academy	http://www.martialartswaynenj.com/
NJ	West Long Branch	Rolles Gracie Academy - Long Branch Jiu Jitsu & Muay Thai	https://rollesgracielongbranchnj.com/
NJ	Westfield	Gracie Barra Westfield	https://www.gbwestfield.com/
NJ	Woodland Park	Extreme Fight Club	http://www.efcchampion.com/
