region	name	city	state	website	address	research_evidence
MS	Tupelo Jiu Jitsu Academy	Tupelo	MS	https://tupelojiujitsuacademy.com	811b Varsity Drive, Tupelo, MS 38801	"REAL-BUT-WRONG-URL for the listed ""Tupelo BJJ"". tupelobjj.com is DNS Status 3 NXDOMAIN, but Tupelo's BJJ academy is operating: body reads ""Tupelo Jiu-Jitsu Academy"", ""811b Varsity Drive Tupelo MS 38801"", phone 662-397-4033 (662 = MS), head instructor Cody Floyd, ""Tupelo's first Brazilian Jiu Jitsu Black Belt""."
NE	Hastings Combat Academy	Hastings	NE			"Facebook business page ""Hastings Combat Academy, Hastings NE"", described as a mixed martial arts academy focusing on kickboxing and jiu jitsu; surfaced in Hastings NE 68901 martial arts listings. Adams County NE, ZIP 68901, area code 402. No website and no street address confirmed from any body read."
NE	Ogallala Brazilian Jiu Jitsu	Ogallala	NE		Goodall Recreation Center, 505 East G St, Ogallala, NE 69153	"dojos.info Nebraska listing body: ""Ogallala Brazilian Jiu Jitsu - Goodall Recreation Center, 505 east G st/ 307 west 7th street, Ogallala, NE-69153"". ZIP 69153 confirms NE. No standalone website found."
NE	Nebraska Academy of Martial Arts	Omaha	NE	https://www.nama402.com	3600 North 90th Street, Omaha, NE 68134	"Body header ""Nebraska Academy of Martial Arts, 3600 North 90th Street, Omaha, NE 68134, TEL: (402) 571-0808"". Site describes Taekwondo, MMA and BJJ; MMA page body details submission wrestling and grappling. ZIP 68134 + 402. Grappling offering is real but this is a mixed martial arts academy, not a dedicated BJJ school."
NH	National Institute of Modern Martial Arts	Claremont	NH	https://nimmadojo.com	140 North Street, Claremont, New Hampshire, 03743	Footer repeated throughout the body reads Address: 140 North Street, Claremont, New Hampshire, 03743 and Call or Text us at: (603) 543-7213. Programs menu carries BJJ (Brazilian Jiu Jitsu). ZIP 03743, 603 area code. This is the real Claremont NH school; claremontbjj.com is Claremont CA.
NH	Hero Jiu Jitsu	Exeter	NH	https://herojiujitsu.com	3 Holland Way, Exeter, NH 03833	Body reads Hero Jiu Jitsu at 3 Holland Way, Exeter, NH 03833 and Call (603) 815-2465. Service-area pages are all NH towns (Brentwood, Epping, Hampton, Kensington, Newfields, Newmarket, North Hampton, Stratham). ZIP 03833, 603 area code.
NH	Resiliency Jiu-Jitsu Academy	Littleton	NH		Littleton, NH 03561	bjjweb New Hampshire dojo record body: Resiliency Jiu-jitsu Academy, Littleton, NH - 03561, (603) 575-8888. Owned and led by Professor Adam LaClair, BJJ black belt and certified instructor under Joe Moreira. ZIP 03561 and 603 area code confirm Littleton NEW HAMPSHIRE. No street address published.
NH	Renzo Gracie NH Manchester	Manchester	NH	https://renzogracienh.org	590 Second Street, Manchester, NH 03102	Locations block in the page body reads Manchester, New Hampshire 590 Second Street, Manchester, NH 03102. Site-wide phone 603-777-2775 confirms the 603 NH area code. ZIP 03102.
NH	Newport Mixed Martial Arts	Newport	NH	https://newportmma.com	62 John Stark Hwy, Newport, NH 03773	Address block reads 62 John Stark Hwy Newport, New Hampshire, 03773, phone +1 603-836-0593 - 603 confirms New Hampshire. Dated customer reviews in the body (2022, 2023) name owner Dan and instructor Kurt and confirm BJJ and kids wrestling classes; opened May 2022. Confirms the Vermont-sweep lead. CAUTION: newportmma.com resolves but renders an empty Squarespace shell, and the unrelated newportmma.wixsite.com is Newport, GWENT, WALES (Unit 3b Kelvedon Street, tel 07595 287398) - do not use that site.
NH	Nostos MMA and Conditioning Facility	Somersworth	NH	https://www.nostos-mma.com	1 Somersworth Plaza, Somersworth, NH 03878	Footer of the rendered body reads JOIN US AT OUR NEW LOCATION 1 SOMERSWORTH PLAZA SOMERSWORTH, NH 03878 (NEXT TO TOYS FROM THE ATTIC). Body lists BJJ among MMA, Muay Thai, Wrestling. Owner Devin Powell, former UFC and Bellator fighter. ZIP 03878.
SC	Black Label Martial Arts	Charleston	SC	https://blacklabelmartialarts.com	1850 Wallace School Rd, Charleston, SC 29407	"Body: ""Learn Brazilian Jiu Jitsu & more with Charleston's Black Label Martial Arts""; program list includes Brazilian Jiu Jitsu, Raider Cubs Jiu Jitsu (3-7) and Raider Champs Jiu Jitsu (8-13); footer ""Charleston, SC - 1850 Wallace School Rd, Charleston, SC 29407, USA"", 843-561-4848. Also runs the Park Circle room in North Charleston, but note parkcirclejiujitsu.com is no longer theirs: it now serves a Wayback Machine Downloader demo page."
SC	FightWorks Academy	Greenville	SC	https://fightworksacademy.com	1200 Woodruff Road Suite E-2, Greenville, SC 29607	"Contact page body: ""FightWorks Academy, 1200 Woodruff Road, Suite E-2, Greenville, SC 29607, Phone: 703.863.7843""; Relson Gracie / Gracie Jiu-Jitsu academy per body and reviews. NOTE: this site publishes dozens of city landing pages (Aiken, Camden, Sumter, Orangeburg, Newberry, Greenwood, Clemson, Spartanburg, Florence and more). Those are SEO doorway pages for the one Greenville gym, not separate locations, so no rows were created for them."
SC	Columbia Self Defense	Irmo	SC	https://columbiaselfdefense.com	10071 Broad River Road, Irmo, SC 29063	"Body: ""Columbia Self Defense is the oldest Brazilian Jiu Jitsu school in Columbia, South Carolina, established by Jack Walker in 2005"", instructors are Valente Brothers black belts, full adult and juniors class schedule; contact block ""10071 Broad River Road, Irmo, South Carolina 29063, United States"", 803.753.8795."
SC	Checkmat Myrtle Beach	Myrtle Beach	SC	https://checkmatmbsc.com	3721 Wesley Street, Myrtle Beach, SC 29579	"Body: ""We are a proud affiliate of the Checkmat Team, which is one of the largest Brazilian Jiu-Jitsu families in the world"", kids, teens and adult gi and no-gi classes taught by Leo Silveira; contact block ""Checkmat Myrtle Beach in Columbus Plaza, 3721 Wesley Street, Myrtle Beach, South Carolina 29579, United States""."
