status	name	city	state	website	address	evidence
SUSPECT-VERDICT	Columbus NE BJJ	Columbus	NE			GONE. No stored URL. Searched Columbus NE 68601 and Platte County specifically; dojos.info and local listings show only American Taekwondo and Hapkido Academy (1260 25th Ave, Columbus NE 68601) and Twister Wrestling. No BJJ school found in Columbus Nebraska. All "Columbus BJJ" results are Columbus OHIO or Columbus MISSISSIPPI.
SUSPECT-VERDICT	Husker Combat Club	Lincoln	NE			GONE. No stored URL. No web presence found under this name in Lincoln NE - no site, no social page, no directory listing, no tournament club registration. Lincoln NE grappling is accounted for by Lincoln Brazilian Jiu-Jitsu Center (two locations) and West O Dojo.
NET-NEW	Omaha's Academy of Brazilian Jiu Jitsu	Omaha	NE	https://www.oabjj.com	4518 South 132nd Street, Omaha, NE 68137	Body of oabjj.com/about-us signed "Dennis Bacon, Brazilian Jiu-Jitsu Black Belt, Owner and Instructor"; contact block "Location: 4518 South 132nd Street, Omaha, NE 68137", Tel 402-671-9263. ZIP 68137 + 402. Note aggregators still carry a stale 4458 S 84th St address; the body address is used.
NET-NEW	Carlson Gracie Omaha Coyote BJJ Team	Omaha	NE	https://carlsongracieomaha.com	10730 Pacific St Suite 060, Omaha, NE 68114	coyotebjjomaha.com redirects to carlsongracieomaha.com. Body: "Prof. Josh relocated to Omaha, NE, and in 2022 he opened Coyote BJJ Omaha... affiliated with the Carlson Gracie Team"; location block "Inside Regency Fitness, 10730 Pacific St. Suite 060, Omaha, NE 68114". ZIP 68114.
NET-NEW	Mid America Martial Arts	Omaha	NE	https://midamericamartialarts.com	14951 Chandler Rd, Omaha, NE 68138	Body title "Brazilian Jiu Jitsu in Omaha"; "Serving the Omaha Metro since 2003"; dedicated Brazilian Jiu Jitsu program page; footer address "14951 Chandler Rd Omaha, NE 68138", phone 1-402-578-3424. ZIP 68138 + 402.
NET-NEW	Premier Combat Center	Omaha	NE	https://premiercombatcenter.com	13540 Discovery Drive, Omaha, NE 68137	Body: "Premier Combat Center of Omaha, NE", full BJJ class schedule and BJJ program page naming Head BJJ Director Yunus of Next Level Brazilian Jiu-Jitsu Association; footer contact "13540 Discovery Drive Omaha, NE 68137", (402) 453-4448. ZIP 68137 + 402.
NET-NEW	Gracie Jiu-Jitsu Omaha	Omaha	NE	https://gracieomaha.com	10605 Burt Circle, Omaha, NE 68116	Body: "Omaha's Premier Jiu-Jitsu Martial Arts School", Gracie Combatives, Women Empowered, Master Cycle, Gracie Bullyproof; Certified Gracie Jiu-Jitsu Training Center. Footer contacts "10605 Burt Circle Omaha NE 68116 US", 402-990-2784. ZIP 68116 + 402 (Yelp's 68114 is stale; body used).
NET-NEW	Lokahi Jiu-Jitsu Collective	Omaha	NE	https://www.lokahiomaha.com		Homepage body renders empty via fetch (JS-only). Existence confirmed by its own Gymdesk booking portal titled "Welcome to Lokahi Jiujitsu Collective | Omaha, NE" and site meta "Brazilian Jiu-Jitsu in Omaha, NE - west Omaha facility". Listings give 14535 Industrial Rd, Omaha NE 68144 but that address was NOT read from the school's own page body, so left blank.
NET-NEW	Narrow Path Martial Arts	Omaha	NE	https://npmaomaha.com	18101 R. Plaza #103, Omaha, NE 68135	Body of the Brazilian Jiu Jitsu page: "Our Carlos Machado affiliation gives us the knowledge and resources to offer Omaha's highest quality Brazilian Jiu Jitsu training"; Kids/Teen/Adult BJJ programs; header and footer "18101 R. Plaza #103, Omaha, Nebraska 68135", (402) 547-3381. ZIP 68135 + 402.
NET-NEW	Nebraska Academy of Martial Arts	Omaha	NE	https://www.nama402.com	3600 North 90th Street, Omaha, NE 68134	Body header "Nebraska Academy of Martial Arts, 3600 North 90th Street, Omaha, NE 68134, TEL: (402) 571-0808". Site describes Taekwondo, MMA and BJJ; MMA page body details submission wrestling and grappling. ZIP 68134 + 402. Grappling offering is real but this is a mixed martial arts academy, not a dedicated BJJ school.
NET-NEW	Mick Doyle's Kickboxing and Fitness Center	Omaha	NE		10801 Blondo St, Omaha, NE 68164	dojos.info Nebraska listing body: "Mick Doyle's Kickboxing and Fitness Center, 10801 Blondo St, Omaha, NE-68164". bjjweb Nebraska page body bio states Mick Doyle "currently holds the rank of Brown Belt in Brazilian Jiu Jitsu under Master Fabio Santos" and that Renzo Gracie trained at the Omaha gym. ZIP 68164, phone (402) 498-9592.
NET-NEW	Elkhorn BJJ	Elkhorn	NE	https://www.elkhornbjj.com	3203 N 204th St, Elkhorn, NE 68022	Own site body renders empty (JS-only). Wellhub partner page body carries the school profile: "Coach Jon Trizila... 1st degree BJJ black belt Professor rank (under Luiz Palhares)... teaching Judo and Jiu-Jitsu in Elkhorn since August of 2016", contact elkhornbjj.com, (402) 493-0279, Directions "3203 N 204th St, Elkhorn, NE 68022, USA". ZIP 68022 + 402.
NET-NEW	Lincoln Brazilian Jiu-Jitsu Center - Havelock	Lincoln	NE	https://lincolnbjjnorth.com	6317 Havelock Ave, Lincoln, NE 68507	Second, separate location. Body: "Welcome to Lincoln Brazilian Jiu-Jitsu Center - Havelock"; "Lincoln BJJ - Havelock is located in the historic Havelock neighborhood, at 6317 Havelock Ave"; contact block 6317 Havelock Ave Lincoln NE 68507, (402) 483-1258. ZIP 68507 + 402.
NET-NEW	West O Dojo	Lincoln	NE	https://westodojo.com	201 Capitol Beach Blvd. Suite 10, Lincoln, NE 68528	Body: "Martial Arts for Everyone in Lincoln, Nebraska!"; schedule lists "Jiu-jitsu (no gi) 5:45 PM" Tuesday, "Jiu-jitsu (gi) 5:45 PM" Thursday, Open Mat Saturday with Albert Suckow; Location "201 Capitol Beach Blvd. Suite 10, Lincoln, NE 68528", 402-261-6233. ZIP 68528 + 402.
NET-NEW	Bellevue Academy of Brazilian Jiu Jitsu	Bellevue	NE	https://bellevuebjj.com	2851 Capehart Rd Suites I and J, Bellevue, NE 68123	Body of contact page: "Address 2851 Capehart Rd Suites I&J Bellevue, NE 68123", Phone (402) 885-5717, "At the center of Capehart Square in Bellevue, NE." Founded spring 2024 by Jason Minor and Arnold deAsis out of Omaha's Academy of BJJ. ZIP 68123 + 402. Offutt AFB catchment.
NET-NEW	10th Planet Jiu-Jitsu Omaha	Bellevue	NE	https://10thplanetomaha.com	1512 Harlan Drive, Bellevue, NE 68005	Body of contact page: "10th Planet Jiu-Jitsu Omaha, 1512 Harlan Drive, Bellevue, Nebraska 68005, United States", +1 (402) 612-6916; footer "S.I.M.S. Martial Arts Academy Home of 10th Planet Omaha". Named "Omaha" but physically in Bellevue. ZIP 68005 + 402.
NET-NEW	Kassebaum's Martial Arts	Bellevue	NE	https://nebraskakma.com	2111 Harvell Dr, Bellevue, NE 68005	Body of the Jiu-Jitsu page: "Jiu-Jitsu in Bellevue, NE", "If you're searching for Brazilian Jiu-Jitsu near Bellevue, NE", FAQ "What Age Groups Are Available for Carlos Machado Jiu-Jitsu?"; footer "Kassebaum's Martial Arts, 2111 Harvell Dr, Bellevue, NE 68005", 402-682-5425. ZIP 68005 + 402. Carlos Machado BJJ program inside an ATA/Krav Maga school.
NET-NEW	Legacy BJJ Omaha	Papillion	NE	https://legacybjjomaha.com	11446 Valley Ridge Drive, Papillion, NE 68046	Body: "Legacy BJJ Omaha - Your Brazilian Jiu-Jitsu Journey Begins Here"; header and footer both "11446 Valley Ridge Drive, Papillion NE 68046", (402) 651-7721; Team Vaghi affiliate. Branded "Omaha" but the address in the body is Papillion. ZIP 68046 + 402.
NET-NEW	Agoge Martial Arts - Gracie Humaita Omaha	Papillion	NE	https://www.agogeomaha.com	823 Tara Plaza, Papillion, NE 68046	Body of graciehumaitaomaha.com/programs: "Adult classes are based on the Gracie Humaita Jiu Jitsu curriculum"; footer "823 Tara Plaza, Papillion, NE 68046", 402-671-7591, agogeomaha@gmail.com. Same entity as The Agoge Martial Arts Academy; the 8610 Brentwood Dr La Vista address in old directories is stale. ZIP 68046 + 402.
NET-NEW	FFC Martial Arts Academy	Grand Island	NE		1201 S. Locust Street Unit 2, Grand Island, NE 68801	Listed as FFC School of Mixed Martial Arts on bjjweb Nebraska with Grand Island NE 68801 and phone (308) 293-2499; offers BJJ, No-Gi, MMA and boxing from age 3. Area code 308 confirms western/central NE. No independent school website found - operates via Facebook. Address not read from an own-site body, sourced from listings.
NET-NEW	Kearney Combat Sports and Fitness	Kearney	NE	https://kearneycombatsports.com	2219 Central Ave, Kearney, NE 68847	Body: "Kearney's #1 Martial Arts Facility"; programs "Adult BJJ (Gi and No-Gi)", "Youth BJJ (Ages 4-13)", Open Mat; "Come Visit Us - Address 2219 Central Ave, Kearney, NE 68847", (308) 224-2978. ZIP 68847 + area code 308. This is the real Kearney NEBRASKA school; the stored kearneybjj.com is a Missouri gym.
NET-NEW	Vicious Cycle Brazilian Jiu Jitsu	North Platte	NE		413 N Dewey St, North Platte, NE 69101	Facebook page "Vicious Cycle Brazilian Jiu Jitsu, North Platte NE"; BBB business profile under North Platte NE; Atos / Bulls Jiu-Jitsu Team affiliate under Prof. Marco Almeida, founded 2022, phone (308) 530-2617. ZIP 69101 + area code 308 confirm NE. No own website; address from listings, not an own-site body.
NET-NEW	Top Tier MMA and Boxing	North Platte	NE	http://www.toptier.ninja	495 W. State Farm Rd., North Platte, NE 69101	Body: "Top Tier MMA and Boxing is located in North Platte, Nebraska"; classes include Introduction to Jiu Jitsu and Advanced Jiu Jitsu; "WE HAVE MOVED!! NEW LOCATION: Inside of Osgood Schools, 495 W. State Farm Rd., North Platte, NE 69101", phone 308-650-0120. ZIP 69101 + 308.
NET-NEW	Pagsuko Combat Club	Scottsbluff	NE			Tapology gym page body: "Name: Pagsuko Combat Club, Location: Scottsbluff, Nebraska, Phone: (308) 672-9471". Facebook page describes Brazilian Jiu Jitsu, Muay Thai and MMA. Area code 308 confirms NE panhandle. Address field is empty on every source read; no website found.
NET-NEW	Ogallala Brazilian Jiu Jitsu	Ogallala	NE		Goodall Recreation Center, 505 East G St, Ogallala, NE 69153	dojos.info Nebraska listing body: "Ogallala Brazilian Jiu Jitsu - Goodall Recreation Center, 505 east G st/ 307 west 7th street, Ogallala, NE-69153". ZIP 69153 confirms NE. No standalone website found.
NET-NEW	Warlock Jiu-Jitsu and Catch Wrestling	Plattsmouth	NE		116 S 6th St, Plattsmouth, NE 68048	Facebook page "Plattsmouth Jiu-Jitsu and Catch Wrestling Club, Plattsmouth NE" offering No-Gi Jiu-Jitsu, catch wrestling and self-defense; Yelp business "Warlock Jiu-Jitsu and Catch Wrestling, 116 S 6th St, Plattsmouth, Nebraska" filed under Brazilian Jiu-jitsu. Cass County NE, ZIP 68048. No own website; address from listings, not an own-site body.
NET-NEW	10th Planet Jiu-Jitsu Auburn	Auburn	NE	https://10thplanetauburn.com	1916 O Street, Auburn, NE 68305	simsdojo.com body: founder Derek Stewart "is currently the head coach at 10th Planet Jiu-Jitsu Auburn teaching alongside his family"; Get Started location picker lists Auburn as a distinct training location. Official 10thplanetjj.com locations page carries Auburn NE at 1916 O Street, Auburn NE 68305. ZIP 68305 confirms Nemaha County NE.
NET-NEW	SIMS Dojo Nebraska City	Nebraska City	NE	https://www.simsdojo.com		simsdojo.com body lists Nebraska City as one of three distinct training locations alongside Bellevue and Auburn, with its own coach ("SIMS Dojo Nebraska City COACHES - Coach Ty Mills, 10th Planet Jiu-Jitsu Brown Belt") and its own booking link. Body also states the academy "pioneered No-Gi Brazilian Jiu-Jitsu in the Sarpy, Cass, Otoe, and Nemaha County areas" - Nebraska City is Otoe County NE. Street address not published on the body.
NET-NEW	Hastings Combat Academy	Hastings	NE			Facebook business page "Hastings Combat Academy, Hastings NE", described as a mixed martial arts academy focusing on kickboxing and jiu jitsu; surfaced in Hastings NE 68901 martial arts listings. Adams County NE, ZIP 68901, area code 402. No website and no street address confirmed from any body read.
