status	name	city	state	website	address	evidence
NET-NEW	Elite Martial Arts and MMA	Martinsburg	WV	https://www.elitemartialartsandmma.com	295 Monroe Street, Martinsburg, WV 25402	Body: "Karate - BJJ - MMA - Kids MMA - Kids BJJ ... the largest and most diverse Martial Arts facility in Berkeley County. We opened in 2011 ... Adult BJJ"; contact block "295 Monroe Street Martinsburg WV 25402", "Tel: 304-886-7211". Berkeley County, ZIP 25402 and 304 code confirm WV.
NET-NEW	Revelations Brazilian Jiu-Jitsu	Inwood	WV	https://revelationsbjj.wordpress.com	209 Middleway Pike, Inwood, WV 25428	Body: "Revelations Brazilian Jiu-Jitsu, Inwood, WV ... Located just a few miles from Winchester, VA and Martinsburg, WV, our Academy rests in growing Inwood, WV", "209 Middleway Pike Inwood, WV 25428", "(304) 839-5600". Head professor Derek English, The Rock BJJ affiliate. ZIP 25428 and 304 code confirm WV, explicitly distinguished from Winchester VA.
NET-NEW	Modern Era Warriors	Ranson	WV	https://modernerawarriors.com	111 West Second Avenue, Ranson, WV 25438	Body: "we offer Self Defense Training in Ranson ... We incorporate Commando Krav Maga; Combat Submission Gracie Brazilian Jiu-Jitsu and Striking"; footer "Modern Era Warriors, 111 West Second Avenue, Ranson, WV 25438" with an embedded map of 111 W 2nd Ave, Ranson WV 25438. Founder Dennis Stoika. Jefferson County WV, ZIP 25438. Contact number listed is 732-620-2311 (a New Jersey mobile) but the premises are in Ranson WV.
NET-NEW	Arte Suave Jiu Jitsu Academy	Beckley	WV	https://artesuavebeckley.com	321 South Fayette Street, Beckley, WV 25801	Body: "Arte Suave is Southern West Virginia's premier Brazilian Jiu Jitsu and MMA academy ... right on South Fayette Street in Beckley", "321 South Fayette Street, Beckley, WV 25801", "304-250-8128". Head coach Chris McKinney, black belt, Six Blades / Ribeiro lineage. ZIP 25801 and 304 code confirm WV.
NET-NEW	Family Martial Arts and Gracie Jiu-Jitsu Beckley	Beckley	WV		311 Beckley Plaza, Beckley, WV 25801	MatMade Beckley WV city page body: "Family Martial Arts/Gracie Jiu-Jitsu Beckley, 311 Beckley Plaza", Child/Teen/Adult/Women programs, 5.0 from 18 ratings, description "we combine the proven Gracie Jiu-Jitsu Team Pedro Sauer curriculum". FindMMAGym corroborates a Beckley MMA / Family Martial Arts BJJ program in the Raleigh Mall, phone (304) 252-5425. Beckley WV ZIP 25801, 304 code. No independent website found.
NET-NEW	East Park Martial Arts	Beckley	WV		100 Washington Ave, Beckley, WV 25801	MatMade Beckley WV city page body lists "East Park Martial Arts, 100 Washington Ave", Adult program, 4.8 from 5 ratings, in a BJJ and jiu-jitsu gym directory. Beckley WV. HELD AS PARTLY UNVERIFIED - I could not open a site of their own to confirm a Brazilian Jiu-Jitsu programme specifically, only the directory listing.
NET-NEW	Oak Hill Brazilian Jiu-Jitsu	Oak Hill	WV			Butch Hiles affiliate page body at advancedbkj.com/oak-hill: "We are a top-notch gym that offers Brazilian Jiu-Jitsu ... As a member of the Oak Hill Brazilian Jiu-Jitsu Club ... The head instructor of Oak Hill Brazilian Jiu-Jitsu, John Esker ... received his black belt in Brazilian Jiu-Jitsu from Butch Hiles and Marcello Monteiro. Contact: 1-304-651-6001". 304 area code confirms WV. Facebook-only (facebook.com/GOBJJWV); no street address published. The same Facebook page is listed for the Butch Hiles Beckley affiliate, so Beckley and Oak Hill appear to be one operation.
NET-NEW	Booshay Brazilian Jiu Jitsu and MMA	Davin	WV		2711 Huff Creek Hwy, Davin, WV 25617	bjjweb dojo page body: "Booshay BJJ Brazilian Jiu Jitsu, 2711 huffcreek hwy Davin, WV 25617, Contact Phone: (304) 946-5288, Head Professor: Bobby Booshay Bailey", hours Mon 7-9pm and Fri 6-9pm. Listed on the Butch Hiles affiliate menu as "Logan, WV". Davin is in Logan County WV; ZIP 25617 and 304 code confirm WV. Their own site is a Wix stub at bobbybailey199.wixsite.com so no clean URL is given here.
NET-NEW	Power House Martial Arts	Oceana	WV			Listed on the Butch Hiles BJJ affiliate menu (advancedbkj.com body) under "West Virginia - Oceana, WV" with the Facebook link facebook.com/powerhousemartialartsdojo; that page is titled "Power House Martial arts, Oceana WV" and describes teaching BJJ, Hapkido, Thai Boxing and judo. Oceana is in Wyoming County WV (ZIP 24870). Facebook-only, no street address published.
NET-NEW	Advantage Martial Arts	Princeton	WV		704 Thorn Street, Princeton, WV 24740	bjjweb dojo page body: "Advantage Martial Arts, 704 thorn street Princeton, WV 24740, Contact Phone: (304) 425-1827 ... offers a variety of classes including youth martial arts, youth boxing, adult boxing, Jiu Jitsu, MMA ... AMA offers students the opportunity to compete in jiu jitsu tournaments". MatMade Princeton WV page corroborates 704 Thorn St, 4.8 from 15 ratings. ZIP 24740 and 304 code confirm WV. Facebook facebook.com/TeamAdvantageWV.
NET-NEW	Nova Jiu Jitsu	Ronceverte	WV	https://www.nova-wv.com	8484 Seneca Trail S, Ronceverte, WV 24970	Body: "Nova may have started as a Jiu Jitsu academy ... Nova Jiu Jitsu: Family-friendly youth and adult Jiu Jitsu"; footer "8484 Seneca TRL S. Ronceverte, WV 24970" and "681-299-0827". 681 is a West Virginia area code; ZIP 24970 confirms WV. Ronceverte is a Greenbrier County town just south of Lewisburg, and MatMade files this gym under Lewisburg.
