region	name	city	state	website	address	research_evidence
NE	Legacy BJJ Omaha	Papillion	NE	https://legacybjjomaha.com	11446 Valley Ridge Drive, Papillion, NE 68046	"Body: ""Legacy BJJ Omaha - Your Brazilian Jiu-Jitsu Journey Begins Here""; header and footer both ""11446 Valley Ridge Drive, Papillion NE 68046"", (402) 651-7721; Team Vaghi affiliate. Branded ""Omaha"" but the address in the body is Papillion. ZIP 68046 + 402."
NH	Professional Martial Arts Academy Derry	Derry	NH	https://pmaderry.com	15 E Broadway, Derry, NH 03038	Footer of the rendered body reads Derry, NH - 15 E Broadway, Derry, NH 03038, 603-434-7995, and the programs menu carries Brazilian Jiu Jitsu and Kids Brazilian Jiu Jitsu. Communities served list is all NH towns. ZIP 03038, 603 area code.
NH	Beyond The Belt Martial Arts Center	Laconia	NH		77 Court St, Laconia, NH 03246	Listed in MatMade Laconia New Hampshire city index at 77 Court St. Independently listed as offering Brazilian Jiu-Jitsu instruction on Court Street in Laconia, the Lakes Region of New Hampshire. ZIP 03246.
NH	Burgess Academy of BJJ and MMA	Manchester	NH	https://burgessmma.com	9 Old Falls Road, Manchester, New Hampshire 03103	Footer and Contact Us block in the body read Burgess Academy of BJJ and MMA, 9 Old Falls Road, Manchester, New Hampshire 03103, United States. Body states 8 gi BJJ classes per week and only IBJJF certified gym in all of New Hampshire. ZIP 03103.
NH	Blue Wave Brazilian Jiu Jitsu	Nashua	NH	https://bluewavejiujitsu.com	1 Progress Ave, Nashua, NH, 03062	Footer of the rendered body reads Nashua, NH - 1 Progress Ave, Nashua, NH, 03062 with phone (603) 321-5032. ZIP 03062 and 603 area code confirm NH. Note MatMade wrongly lists 433 Amherst St Unit 5; the school's own body carries 1 Progress Ave, which is used here.
NH	Seacoast Brazilian Jiu-Jitsu	Portsmouth	NH	https://seacoastmma.com	141 Banfield Rd Ste 7, Portsmouth, NH 03801	REAL. Matches the live record Seacoast BJJ NH. NH company registry lists SEACOAST BRAZILIAN JIU-JITSU, LLC registered 141 Banfield Rd Ste 7, Portsmouth, NH, 03801; phone (603) 431-2138 confirms the 603 New Hampshire area code. Own site seacoastmma.com resolves but renders an empty JS shell, so address is taken from the state registry plus two independent listings.
SC	Renzo Gracie South Carolina	Anderson	SC	https://www.renzograciesc.com	4474 Liberty Highway, Anderson, SC 29621	"About page body: ""RGSC is a modern Brazilian Jiu Jitsu school with a focus on skill acquisition. We're constantly evolving with the sport and also have a focus on self defense""; footer ""4474 Liberty Highway, Anderson, SC 29621, 864-532-1395""."
SC	Alliance Jiu Jitsu Easley	Easley	SC	https://alliancejjeasley.com	5190 Calhoun Memorial Hwy. Suite F, Easley, SC	"Live-page record carries no URL; the school is at alliancejjeasley.com. Body: ""A modern Jiu Jitsu academy in Easley"", full Alliance program list (beginners, intermediate, advanced, competition, kids and youth, no-gi, women, privates), Master Fabio Gurgel quote; footer address 5190 Calhoun Memorial Hwy. Suite F, Easley - SC, phone +1 (864) 307.9629."
SC	Rilion Gracie Greenville	Greer	SC	https://riliongraciegreenville.com	600 N Main St Ste D, Greer, SC 29650	"Programs page body: Kids Jiu Jitsu, Fundamentals Class, Adult's Brazilian Jiu Jitsu, Body Conditioning and Private Sessions; contact block ""600 N Main St Ste D, Greer, SC 29650"", (864) 444-4141."
SC	Gracie Barra Charleston	Mount Pleasant	SC	https://www.graciebarracharleston.com		"Domain resolves and the site is live, but the page is client-side rendered and the fetched body contained only a tracking pixel, so the street address could not be read from the body. Page identifies as ""Gracie Barra Charleston, BJJ Classes in Mount Pleasant, SC"", contact number (843) 653-9153 (843 is a South Carolina area code). FLAGGED: address unverified, needs a browser render."
SC	TAP Brazilian Jiu-Jitsu Academy	Rock Hill	SC	https://www.tapbjjacademy.com		Site resolves but every page fetched returned an empty body (client-side rendered), including /locations/rock-hill. Business listings give 1539 Celanese Rd Suite 103, Rock Hill, SC 29732, founded 2021 by Thalys and Abbi Pontes, kids and adult BJJ plus a women's only program. FLAGGED: not confirmed from a page body, address deliberately left blank.
