status	name	city	state	website	address	evidence
SUSPECT-VERDICT	New Mexico BJJ	Santa Fe	NM	https://santafebjj.com	2801 Rodeo Rd, Suite A6, Santa Fe, NM 87507	REAL-BUT-WRONG-URL - no school trades as New Mexico BJJ in Santa Fe; the long-running academy at 2801 Rodeo Rd now trades as Gracie Barra Santa Fe, body gives Suite A6 Santa Fe NM 87507 and 505-502-5121
NET-NEW	New Mexico Jiujitsu Academy	Albuquerque	NM	https://nmjiujitsu.com	5600 San Francisco Rd NE, Albuquerque, NM 87109	Body header carries 5600 San Francisco Rd NE Albuquerque NM 87109 and (505) 341-1500; Carlos Machado lineage
NET-NEW	Coyote Brazilian Jiu Jitsu Academy	Albuquerque	NM	https://coyotebjj.com	8430 Washington Pl NE, Albuquerque, NM 87113	Body footer School Info gives 8430 Washington Pl NE Albuquerque NM 87113 and 505-340-1836; Carlson Gracie affiliate under Prof Daniel Souza
NET-NEW	Impact Jiu Jitsu Albuquerque	Albuquerque	NM	https://impactjjabq.com	6509 Lomas Blvd NE, Albuquerque, NM 87110	Body Where To Find Us section gives 6509 Lomas Blvd NE Albuquerque NM 87110 and (505) 672-7559; full weekly gi and no-gi schedule
NET-NEW	Gracie Barra Albuquerque	Albuquerque	NM	https://gbalbuquerque.com	12251 Academy Rd NE #103, Albuquerque, NM 87120	Body Welcome section and footer give 12251 Academy Rd NE #103 Albuquerque NM 87120 and +1 505-504-2100; blog posts dated August 2026
NET-NEW	Gracie Barra New Mexico	Albuquerque	NM	https://gbnewmexico.com	1504 San Pedro Dr NE, Albuquerque, NM 87110	Body footer gives 1504 San Pedro Dr NE Albuquerque NM 87110 and (505) 515-4341; blog posts dated August 2026
NET-NEW	Gracie Barra Westside	Albuquerque	NM		3200 La Orilla Rd NW, Albuquerque, NM 87120	Listed as a current sister location in the bodies of both gbnewmexico.com and gbalbuquerque.com with address 3200 La Orilla Rd NW Albuquerque NM 87120 and 505-818-8077
NET-NEW	Invictus Brazilian Jiu Jitsu and Muay Thai Academy	Albuquerque	NM	https://www.invictusmartialarts.com	1453 Wyoming Blvd NE, Albuquerque, NM 87112	Body Where To Find Us gives 1453 Wyoming Blvd NE Albuquerque NM 87112 and 505-403-4261; IBJJF certified, nine BJJ black belts
NET-NEW	10th Planet Jiu Jitsu Albuquerque	Albuquerque	NM	https://www.10thplanetabq.com	237 Eubank Blvd NE Ste A, Albuquerque, NM 87123	Body of the official 10thplanetjj.com locations page gives 237 Eubank Blvd NE Ste A Albuquerque NM 87123 and (505) 208-6435 under black belt Nate Harris
NET-NEW	SmartJits Brazilian Jiu Jitsu Academy	Albuquerque	NM	https://smartjits.life	8520 Pan American Fwy NE, Albuquerque, NM 87113	Body footer gives 8520 Pan American Fwy NE Albuquerque NM 87113 and 505.821.0680; gi and no-gi programs
NET-NEW	Sindalu Brazilian Jiu-Jitsu Albuquerque	Albuquerque	NM	https://www.sindalubjj.com	3614 High St NE, Albuquerque, NM 87107	Body About page lists Albuquerque Location 3614 High St NE Albuquerque NM 87107 alongside the Portales location
NET-NEW	ABQ Kickboxing and Luttrell Yee MMA	Albuquerque	NM	https://abqkickboxing.com	2409 Princeton Dr NE Building A, Albuquerque, NM 87107	Body footer gives 2409 Princeton Dr NE Building A Albuquerque NM 87107 and 5052655922; runs Combat Submission Wrestling grappling under Coach Yee
NET-NEW	Gracie Barra Rio Rancho	Rio Rancho	NM	https://gbriorancho.com	1000 Golf Course Rd Suite 109, Rio Rancho, NM 87124	Listed with address and phone 505-818-9220 in the footer bodies of both gbnewmexico.com and gbalbuquerque.com; ZIP 87124
NET-NEW	Next Move Jiu Jitsu	Rio Rancho	NM	https://www.nmjj.com	3301 Southern Blvd SE Ste 501, Rio Rancho, NM 87124	Body Contact section gives 3301 Southern Blvd SE Ste 501 Rio Rancho NM 87124 and (505) 414-2642; IBJJF certified academy under Jason Howells
NET-NEW	Jesse Jacquez Brazilian Jiu-Jitsu Santa Fe	Santa Fe	NM	https://jessejacquezbjj.com	4601 Airport Rd Suite 3, Santa Fe, NM 87507	Santa Fe page body gives ZIA CENTER 4601 Airport Rd Suite 3 Santa Fe NM 87507 with kids and adult gi and no-gi schedules
NET-NEW	10th Planet Jiu Jitsu Santa Fe	Santa Fe	NM	https://10thplanetsantafe.com	1221 Flagman Way Ste B-1, Santa Fe, NM	Body names Santa Fe throughout, gives 505-930-4400 and locates the gym off Cerrillos Rd and Baca St; blue belt promotions posted in 2026
NET-NEW	Three Crosses Brazilian Jiu-Jitsu	Las Cruces	NM		2185 W Amador Ave, Las Cruces, NM 88005	Gracie Barra Las Cruces affiliate under Prof Jacob Benitez at 2185 W Amador Ave Las Cruces NM 88005, phone 575-523-1404; own domain returned an empty body
NET-NEW	Kings Jiu Jitsu	Las Cruces	NM	https://www.kingsjiujitsucruces.com	1001 W Picacho Ave Ste B, Las Cruces, NM 88005	Body Location block gives 1001 W Picacho Ave Ste B Las Cruces NM 88005 and (575) 635-1940; Prof Wesley King, Gracie black belt
NET-NEW	Zia Martial Arts	Las Cruces	NM	https://ziamartialarts.com	102 W Conway Ave, Las Cruces, NM 88005	Body footer School Info gives 102 W Conway Ave Las Cruces NM 88005 and 575-405-8679; kids and adult BJJ, Tom DeBlass affiliate
NET-NEW	Academy Jiu Jitsu	Roswell	NM	https://academyjiujitsu.net	4501 N Main St Ste 9, Roswell, NM 88201	Body footer Location gives 4501 N Main St Ste 9 Roswell NM 88201 and (575) 244-6508; owner Victor Medrano, opened April 2024
NET-NEW	Gracie Barra Roswell	Roswell	NM	https://graciebarra.com/roswell-nm	2801 N Main Suite D, Roswell, NM 88201	Body header and footer give 2801 N Main Suite D Roswell NM 88201 and 505-350-2682 with weekly school hours
NET-NEW	Desert Dynasty MMA	Alamogordo	NM	https://www.desertdynastymma.com	700 E 1st St #720/#721, Alamogordo, NM 88310	Body Contact Us gives 700 E. 1st Street #720/#721 Alamogordo NM 88310 and (575) 415-4105; Carlos Machado CMJJ affiliate teaching gi and no-gi
NET-NEW	Otero Combat Sports	Alamogordo	NM	https://oterocombatsports.com	700 E 1st St # 749, Alamogordo, NM 88310	Body Where To Find Us gives 700 E 1st St # 749 Alamogordo NM 88310 and (575) 305-7577; BJJ, wrestling and striking
NET-NEW	Cavern City Brazilian Jiu Jitsu Academy	Carlsbad	NM		2302 W Pierce St, Carlsbad, NM 88220	Operating BJJ academy inside the Carlsbad Mall at 2302 W Pierce St Carlsbad NM 88220, phone 575-302-5192; IBJJF competitor, instructors under Bruno Bastos; Facebook only, no website
NET-NEW	Kingdom Jiu Jitsu Academy	Carlsbad	NM	https://kingdombjj.com	113 S Canyon St, Carlsbad, NM 88220	Body Contact Us gives Kingdom Jiu Jitsu Academy 113 S Canyon St Carlsbad NM 88220 and (575) 725 5165; site content is stale so re-check before publishing
NET-NEW	Silverback Jiu-Jitsu	Clovis	NM	https://www.silverbacksoulbjj.com	1012 N Main St, Clovis, NM 88101	Body says we are located at 1012 Mainstreet with free trial and Kicksite booking; Clovis NM 88101 and 575-799-3356 per multiple listings; Ares BJJ association
NET-NEW	Los Alamos Brazilian Jiu-Jitsu Academy	Los Alamos	NM	http://www.losalamosbjj.com	1183 Diamond Dr Suite C, Los Alamos, NM 87544	Body Contact page gives 1183 Diamond Dr. Suite C Los Alamos NM 87544 and (505) 662-1410; adult and kids BJJ under Prof Robert Romero
NET-NEW	Gracie Barra Espanola	Espanola	NM	https://graciebarra.com/espanola-nm	1227 N Railroad Ave A5, Espanola, NM 87532	Body header and footer give 1227 N Railroad Ave A5 Espanola NM 87532 and 505-231-9093; flagged Premium School
NET-NEW	Gracie Barra Los Lunas	Los Lunas	NM	https://graciebarra.com/los-lunas-nm	1400 Main St NW, Los Lunas, NM 87031	Body states Gracie Barra Los Lunas services Valencia County with instructor Matthew McCormick; address 1400 Main St NW Los Lunas NM 87031, phone 505-440-2310
NET-NEW	Jesse Jacquez Brazilian Jiu-Jitsu Taos	Taos	NM	https://jessejacquezbjj.com	216 Paseo Del Canon, Taos, NM 87571	Taos page body gives JJBJJ TAOS LOCATION 216 PASEO DEL CANON TAOS NM 87571 with full kids and adult class schedule
NET-NEW	Mata Leao Brazilian Jiu Jitsu	Taos	NM		112 Dona Ana Dr, Taos, NM 87571	Operating Taos BJJ academy at 112 Dona Ana Dr Taos NM 87571, contact mataleaotaos@gmail.com; no own website, listing verified against NM 87571 ZIP
NET-NEW	San Juan Brazilian Jiu Jitsu	Aztec	NM	https://www.sanjuanbjj.com	1409 W Aztec Blvd Suites 4 and 5, Aztec, NM 87410	Body Our Studio block gives 1409 Suites 4 and 5 West Aztec Blvd Aztec New Mexico 87410, open 6 days a week; Pedro Sauer and Rylan Lizares affiliate
NET-NEW	Round 2 Martial Arts	Aztec	NM	https://round2martialarts.com	218 N Main Ave, Aztec, NM 87410	Body Contact Us gives 218 N Main Ave Aztec NM 87410 and (505) 334-2541; dedicated Brazilian Jiu-Jitsu gi and no-gi program for kids and adults
NET-NEW	Megaton Gallup Jiu-Jitsu	Gallup	NM	https://gallupjiujitsu.com	804 S 2nd St, Gallup, NM 87301	Body footer gives 804 S 2nd St Gallup NM 87301 and 505-979-3541; Gracie affiliated, kids, youth and adult BJJ plus MMA
NET-NEW	G13 BJJ New Mexico	Tijeras	NM		500 Hwy 333 Ste A, Tijeras, NM 87059	Operating BJJ academy at 500 Hwy 333 Ste A Tijeras NM 87059, phone (505) 225-4222, morning and evening classes; no own website found
NET-NEW	Apex Grappling Academy	Deming	NM	https://ufdeming.com/apex	700 E Florida St, Deming, NM 88030	Body header gives 1-575-546-4300 and 700 E. Florida St. Deming NM 88030 and bills itself Deming's Premier Jiu-Jitsu Academy; housed inside Ultimate Fitness
NET-NEW	Soria Martial Arts Club	Artesia	NM		1407 1/2 W Main St, Artesia, NM 88210	Relson Gracie Jiu-Jitsu affiliate at 1407 1/2 W Main St Artesia NM 88210; no own website found
