status	name	city	state	website	address	evidence
NET-NEW	Thrive Academy	Winnipeg	MB	https://thriveacademy.ca	181 Stradbrook Ave, Winnipeg, MB R3L 0J4	Body reads "Since the mid-90s, we've been cultivating a vibrant community in Winnipeg" with programs Little Ninjas, Kids, Teen, Brazilian Jiu Jitsu +16, Women's BJJ, and location "181 Stradbrook Ave, Winnipeg, MB R3L 0J4, Canada", phone 204-474-0999. Formerly Don't Survive Thrive Academy / Gracie Humaita Winnipeg / Team Renzo Gracie OAMA - same address and phone, counted once
NET-NEW	Socius Brazilian Jiu-Jitsu	Winnipeg	MB	https://www.sociusbjj.com	Unit 5, 1455 Waverley St, Winnipeg, MB R3T 5Y6	Body describes gi and no-gi adult classes, Fundamentals, Women's BJJ and a competition team, and the footer reads "Socius Brazilian Jiu-Jitsu / Unit 5 - 1455 Waverley St, Winnipeg, MB R3T 5Y6 / +1 431-244-1400". Area code 431 and postal R3T confirm Manitoba
NET-NEW	Balance Jiu Jitsu	Winnipeg	MB	https://www.balancebjjwinnipeg.com	1308 Portage Ave, Winnipeg, MB R3G 0V2	Body headed "Winnipeg's Elite Kid & Adult Modern Jiu-Jitsu Program" with Kids 4-15 and Adults Beginner-to-Black-Belt BJJ programs, contact block "1308 Portage Ave, Winnipeg, MB R3G 0V2, Canada / Call us today! (204) 770-2715"
NET-NEW	Gracie Jiu-Jitsu Winnipeg	Winnipeg	MB	https://graciejiujitsuwinnipeg.com	827 Cavalier Dr, Winnipeg, MB R2Y 1C6	Body reads "Learn Gracie Jiu-Jitsu from a Certified Gracie Jiu-Jitsu Training Center right here in Winnipeg", lists Gracie Combatives, Bullyproof, Master Cycle and Women Empowered, footer "827 Cavalier Dr Winnipeg MB R2Y1C6 CA / 204-995-5585"
NET-NEW	Brazil-021 Winnipeg	Winnipeg	MB	https://www.brazil021wpg.com	1000 Notre Dame Ave, Winnipeg, MB	Body reads "Technical Jiu-Jitsu... Right Here in Winnipeg", led by Professor Christina Barry, "the first female black belt in Manitoba", with a live Monday/Wednesday BJJ schedule and footer "Brazil-021 Winnipeg / 1000 Notre Dame Ave, Winnipeg, MB / (431) 997-5514". Area code 431 confirms Manitoba
NET-NEW	WAMMA NextGen	Winnipeg	MB	https://wamma.site	222 St Mary's Rd, Winnipeg, MB R2H 1J3	WAMMA HQ body describes founder Curtis Brigham as a "3rd Degree Brazilian Jiu Jitsu Black Belt", lists a "3 Month Jiu Jitsu Pass" with 8 scheduled classes weekly, and gives "WAMMA NextGen - Kid's and Youth Location, 222 St Mary's Rd, Winnipeg MB R2H 1J3", phones 204 996 9662 / 204-781-3060
NET-NEW	Champion Brazilian Jiu-Jitsu and Capoeira	Winnipeg	MB	https://beachampion.ca	Unit 104, 240 Newmarket Blvd, Winnipeg, MB R3T 6G7	Body reads "Brazilian Jiu-Jitsu and Capoeira classes in Winnipeg", head coach an IBJJF World Champion and BJJ black belt, lists gi, no-gi, private and women's-only BJJ, and the FAQ answer "Where are you located? Unit 104 - 240 Newmarket Blvd, Winnipeg, MB R3T 6G7". Postal R3T confirms Manitoba
NET-NEW	Top Knotch MMA Fitness	Winnipeg	MB	https://www.tkmmaf.com	583 St Mary's Rd, Winnipeg, MB R2M 3L7	tkmmaf.com root returned an empty body on fetch; verified instead from listing bodies giving "583 St Mary's Rd, Winnipeg, MB R2M 3L7, Canada", phone (204) 998-5346, and describing instructor expertise in "Muay Thai, kickboxing, Brazilian jiu-jitsu, and MMA basics". Postal R2M and area code 204 confirm Manitoba
NET-NEW	Robert Lee Martial Arts	Winnipeg	MB	https://www.robertleema.ca	3323 Roblin Boulevard, Winnipeg, MB R3R 0C2	Dedicated page headed "Brazilian Jiu Jitsu" describing leverage-and-technique ground defence and "We offer classes for Adults & Teens", with photos captioned Gordo Jiu Jitsu Rio de Janeiro. Footer "3323 Roblin Boulevard, Winnipeg, MB, R3R 0C2, Canada / 204.888.5676". Charleswood location; a second site at 315 St Anne's Rd also appears in listings
NET-NEW	WAMMA Dauphin	Dauphin	MB	https://wamma.site/dauphin	PARK-FIT Building, 304 Main Street North (2nd floor), Dauphin, MB R7N 0Y5	Body gives "PARK-FIT Building, 304 Main Street North (2nd floor), Dauphin, MB R7N 0Y5", contact Lee Fortin 204 647 2645, and "Instructor: Lee Fortin, Brazilian Jiu Jitsu black belt with over 18 years of martial arts experience". Postal R7N and area code 204 confirm Manitoba
NET-NEW	Revelation Martial Arts	Steinbach	MB	https://www.revelationmartialarts.com	34062 Pansy Rd, Steinbach, MB R5G 2R6	Body opens with a "Brazilian Jiu Jitsu" schedule (Regular Tues/Thurs 6:30pm, Beginner Course, Drilling Class) and states "We teach both gi (uniform) and nogi (gym clothes) classes... This class is a Belt challenged program", plus Kids BJJ ages 5-12. About text: "In 2009 they moved to Steinbach, Manitoba and opened Revelation Martial Arts". Postal R5G confirms Manitoba
NET-NEW	Precision MMA	Morden	MB	https://www.precisionmma.ca	451 Jefferson Street, Morden, MB	precisionmma.ca returned an empty body on fetch; verified from a PembinaValleyOnline article body: "Precision MMA in Morden is bringing the benefits of Brazilian jiu-jitsu (BJJ) to the Pembina Valley", owner/head coach George Sawatzky, "offers Brazilian jiu-jitsu classes for ages 5 and up", "located at 451 Jefferson Street in Morden", phone 431-775-1135. Area code 431 confirms Manitoba
NET-NEW	WAMMA Niverville	Niverville	MB	https://wammaniverville.ca	Niverville, MB	Body reads "Niverville's MMA ACADEMY" with a "brazilian jiu jitsu" class block: "This course is geared towards those who are just starting out in the Brazilian Jiu Jitsu (BJJ) journey". Corroborated by WAMMA HQ body naming "Jens Louis, Kid's Wrestling Coach (WAMMA Niverville)". Niverville is in southeast Manitoba; no street address published on the site
NET-NEW	AR Training Centre	Brandon	MB	http://www.guanabaracanada.com	31a 9th St, Brandon, MB	Listed as "Capoeira Guanabara . Brazilian Jiu-Jitsu . MMA . Muay Thai & Brazilian Dance in Brandon, MB", also trading as AR Training Centre, phone (204) 901-0410. Area code 204 confirms Manitoba (not Brandon FL/MS/SD). Own site body did not load on fetch - address and BJJ offering taken from directory bodies, so treat the street number as provisional
NET-NEW	Iron Image Barbell Club	Selkirk	MB	https://www.ironimage.ca	511 Robinson Ave, Selkirk, MB R1A 1E5	Dedicated Jiu-Jitsu page body: "Jiu-Jitsu / Wednesdays 7:00pm-9:00pm / Instructor - Tyler Henry / open to all experience levels", with drop-in and pass pricing. Site title carries "511 Robinson Ave, Selkirk, MB, Canada"; postal R1A confirms Manitoba (not Selkirk, Scotland). CAUTION - the page body says "Jiu-Jitsu" without the word Brazilian; third-party listings call it Brazilian Jiu-Jitsu
