verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	NE	10th Planet Jiu-Jitsu Omaha	Bellevue	NE	https://10thplanetomaha.com	1512 Harlan Drive, Bellevue, NE 68005	https://10thplanetomaha.com/contact-us	Contact page body: "10th Planet Jiu-Jitsu Omaha, 1512 Harlan Drive, Bellevue, Nebraska 68005, United States, +1 (402) 612-6916", with opening hours. FLAG: the HOME page body carries a different address for the same school - "SIMS Martial Arts / 10th Planet Omaha, 722 Fort Crook Road North, Bellevue, Nebraska 68005". Both are Bellevue NE 68005 so city and state are safe either way; the contact page value is kept as the more specific one, but the street number needs a human call. Site-wide footer: "S.I.M.S. Martial Arts Academy Home of 10th Planet Omaha". Named Omaha, physically in Bellevue. Adult and youth Jiu-Jitsu 101 and all-levels classes. ZIP 68005 + 402 = NE.
CONFIRMED	NE	Lincoln Brazilian Jiu-Jitsu Center - Havelock	Lincoln	NE	https://lincolnbjjnorth.com	6317 Havelock Ave, Lincoln, NE 68507	https://lincolnbjjnorth.com/	Body H1 "Welcome to Lincoln Brazilian Jiu-Jitsu Center - Havelock"; prose "Lincoln Brazilian Jiu-Jitsu Center has two locations in Lincoln, Nebraska. Lincoln BJJ - College View is located ... at 4707 Prescott Ave. Lincoln BJJ - Havelock is located in the historic Havelock neighborhood, at 6317 Havelock Ave"; contact block "Address 6317 Havelock Ave Lincoln, NE 68507", phone (402) 483-1258. Genuinely a separate second academy with its own schedule page, cross-linking to lincolnbjj.com for College View. "We specialize in Brazilian Jiu-Jitsu" plus no-gi, judo, MMA, muay thai. ZIP 68507 + 402 = Lincoln NEBRASKA, not Lincoln England.
CONFIRMED	NE	Gracie Jiu-Jitsu Omaha	Omaha	NE	https://gracieomaha.com	10605 Burt Circle, Omaha, NE 68116	https://gracieomaha.com/	Body H1 "Omaha's Premier Jiu-Jitsu Martial Arts School"; footer contact block "402-990-2784, 10605 Burt Circle Omaha NE 68116 US"; footer badge "This Certified Gracie Jiu-Jitsu Training Center is independently owned and operated". Programmes: Gracie Combatives, Women Empowered, Master Cycle, Gracie Bullyproof Mat Munchkins / Little Champs / Jr Grapplers - all Brazilian Jiu-Jitsu. Owner/head instructor Brian Bonifas and Nicole. Note: several programme blurbs say "in Torrance" - that is unedited Gracie University template boilerplate, the address and reviews are all Omaha. ZIP 68116 + 402 = NE.
CORRECTED	NE	Gracie Humaita Omaha	Papillion	NE	https://www.graciehumaitaomaha.com	823 Tara Plaza, Papillion, NE 68046	https://www.graciehumaitaomaha.com/	WEBSITE CORRECTED, was https://www.agogeomaha.com - that host 301s to https://www.graciehumaitaomaha.com, which is the canonical (canonical tag and og:url both point there). NAME CORRECTED, was "Agoge Martial Arts - Gracie Humaita Omaha" - the served body trades solely as "Gracie Humaita Omaha" (og:site_name, footer copyright "Copyright 2026 Gracie Humaita Omaha"); "Agoge" survives only in the redirecting domain, the agogeomaha@gmail.com address and a pricing-link slug. Footer contact block: "823 Tara Plaza, Papillion, NE 68046, 402-671-7591". Body: "Omaha and Papillion's premier Brazilian Jiu Jitsu academy"; "Adult classes are based on the Gracie Humaita Jiu Jitsu curriculum"; kids 3-5, 6-9, 10-14; women's self defence. ZIP 68046 + 402 = NE. The old 8610 Brentwood Dr La Vista address does not appear in the body.
CONFIRMED	NH	Primal Jiu Jitsu and Mixed Martial Arts	Derry	NH	https://www.primaljiujitsuacademy.com	6 A Street, Derry, NH 03038	https://www.primaljiujitsuacademy.com/	The body DID render this time, contra the research note that called it a JS shell. Body footer: "REACH OUT 978-729-3820 | primaljiujitsuacademy@gmail.com 6 A Street, Derry, NH 03038". Body: "Offering MMA & No Gi Jiu Jitsu Classes"; Nick Fiore received his Brazilian Jiu Jitsu black belt in 2019 at 21, fought in the UFC; testimonials repeatedly call it a jiu jitsu gym in New England. The 978 phone is a Massachusetts mobile - not disqualifying, the ZIP 03038 and the street address are Derry NH and NH is 603 for landlines. Genuine BJJ.
CONFIRMED	NH	Elements MMA	Keene	NH	https://www.elements-mma.com	310 Marlboro Street, Suite 264, Keene, NH 03431	https://www.elements-mma.com/	Body footer renders "310 Marlboro Street | Suite 264, Keene, NH 03431, (603) 352-6874, Copyright 2025 Elements MMA". Body: "Keene, NH's Premier Mixed Martial Arts Academy ... Train in Brazilian Jiu-Jitsu, Muay Thai, Boxing, Judo, Wrestling, Fitness, or Yoga"; dedicated Grappling programme page; kids programme blends "Brazilian Jiu-Jitsu, Boxing, Wrestling, Judo, and Muay Thai" and photo alt text names kids BJJ classes and BJJ belt promotions. Not judo-only. 603 area code and ZIP 03431 confirm Keene NEW HAMPSHIRE, not Keene TX.
CORRECTED	NH	Bare Knuckle Murphy	Manchester	NH	http://www.bareknucklemurphy.com	163 Lake Avenue, Manchester, NH 03104	http://www.bareknucklemurphy.com/contact/	NAME CORRECTED, was "Bare Knuckle Murphys" - the site logo, nav item and copyright line all read "Bare Knuckle Murphy" (title "Bare Knuckle Murphy Official"). ADDRESS body-confirmed on the contact page: "Address: 163 Lake Avenue, Manchester, New Hampshire 03104", phone 603-623-6066, email bareknucklemurphys@gmail.com; the embedded map query on that page mistypes the ZIP as 03014 while the printed text says 03104, which is the correct Manchester NH ZIP. Home body: "BareKnuckle Murphy's opened in 1978 in Manchester, NH ... We teach intro to advanced Boxing, Kickboxing, Thai Boxing, Brazillian Jiu Jitsu, Savate, and MMA." FLAG FOR HUMAN: BJJ evidence is that single prose sentence - there is no BJJ class page, no schedule and no BJJ instructor named; the nav offers only Boxing, Kickboxing, Kids and Summer Camp, three promo tiles read "COMING SOON", the platform is WordPress 4.9.22 and the copyright line says 2017. Primarily a boxing and kickboxing gym; kept because it is a real Manchester NH combat-sports gym that names BJJ in its own body, but currency of the BJJ programme is unverified.
CORRECTED	NH	Bazzani BJJ	Nashua	NH	https://bazzanibjj.com	23 Dumaine Ave Unit 4, Nashua, NH 03063	https://bazzanibjj.com/	WEBSITE CORRECTED, was blank - the school has its own site and it is no longer aggregator-only. Body H1 "Brazilian Jiu-Jitsu Classes in Nashua, NH"; footer "Bazzani Brazilian Jiu-Jitsu, 23 Dumaine Ave Unit 4, Nashua, NH 03603", bazzanibjj@gmail.com, (603) 889-5400. NOTE: the site's own footer prints ZIP 03603, which is Charlestown NH; Dumaine Ave in Nashua is 03063, so the corrected ZIP is recorded and the site typo is flagged. Body confirms NEU (New England United) affiliation under 6th degree black belt Andre "Dedeco" Almeida, adult gi/no-gi, youth and teen, women's pods and law-enforcement-only classes, 7 days a week. Name kept as "Bazzani BJJ" - used in body testimonials and og:title; the footer long form is "Bazzani Brazilian Jiu-Jitsu". 603 = NH.
CORRECTED	NH	Professional Martial Arts Academy Plaistow	Plaistow	NH	https://pmaplaistow.com	37 Plaistow Rd, Plaistow, NH 03865	https://pmaplaistow.com/	WEBSITE CORRECTED, was blank - the MatMade-only row is now body-confirmed on the school's own site. Body contact block: "Professional Martial Arts Academy, (603) 974-2455, 37 Plaistow Rd, Plaistow, NH 03865". Body programme menu carries BOTH "Kids Jiu-Jitsu" (/kids-bjj, "Kids Brazilian Jiu-Jitsu") and a separate adult "Jiu-Jitsu" page (/jiu-jitsu), so it is not a kids-only jiu-jitsu programme; also Judo, Muay Thai, kids and adult martial arts. Lead instructor Prof Rick Hawn, Judo Olympian and professional MMA champion; member reviews describe a daughter moving from karate into jiu-jitsu there. Caveat: multi-art school, judo-heavy leadership, and the sibling brand site pmanh.com serves an EMPTY body (JS-only shell) so the Derry/Plaistow roster could not be diffed from the brand site. Plaistow Rd is NH Route 125, ZIP 03865, 603 area code.
CORRECTED	SC	Alliance Jiu Jitsu Anderson	Anderson	SC	https://allianceanderson.com	1484 Pearman Dairy Rd, Anderson, SC 29625	https://allianceanderson.com/contact	ADDRESS CORRECTED, was blank - the contact page body prints "Alliance Anderson, 1484 Pearman Dairy Rd, Anderson, SC 29625". Home body: "our Anderson SC based Alliance Jiu Jitsu School", "Professional instructors guiding kids and adults to reach their goals in Anderson, SC", beginner/intermediate/advanced jiu-jitsu classes, instructors Avery Norris and Tayler Decker; site header brands it "ALLIANCE JIU JITSU ANDERSON". Kicksite sign-up link is live. 864 is an upstate SC area code and ZIP 29625 is Anderson SC. Site footer still says 2024 and the social icons are unconfigured placeholders, but the content is school-specific, not a template.
CONFIRMED	SC	Spartan Academy MMA	Columbia	SC	https://spartanacademymma.com	6169 Saint Andrews Rd. Ste 130, Columbia, SC 29212	https://spartanacademymma.com/	Body footer: "We are located at: 6169 Saint Andrews Rd. Ste 130, Columbia - SC 29212, (803) 750-0000". Class menu in the body: Adults BJJ, Fundamentals BJJ, Little Kids BJJ 4-7, Youth BJJ 8-15, Kids BJJ Competition, BJJ Open Mat, plus kickboxing and muay thai. Head Professor Guybson Sa, 4th degree BJJ black belt, 2026 national title covered by WACH Fox 57; site actively updated (2026 image uploads, "Best of South Carolina 2026"). ZIP 29212 + 803 = Columbia SC. Note the site does publish a /brazilian-jiu-jitsu-near-me hub of nearby-community pages - this row is the single physical Columbia academy, no satellite locations claimed.
CONFIRMED	SC	Divinus Lux Jiu Jitsu	Greenwood	SC	https://www.divinusluxjiujitsu.com	1310 Bypass 72 Northeast, Greenwood, SC 29649	https://www.divinusluxjiujitsu.com/	Body footer: "Address: 1310 Bypass 72 Northeast, Greenwood, South Carolina 29649, United States", dluxjiujitsu@hotmail.com, (859) 240-7671, copyright 2026. Body H1 "Greenwood's Source For Brazilian Jiu Jitsu and More!"; programmes Brazilian Jiu Jitsu, Kids Jiu Jitsu, Judo, Self Defense, MMA; serves "Greenwood, Abbeville, Laurens". Not judo-only - BJJ is the lead programme. The 859 phone is a Kentucky mobile, not disqualifying; the ZIP 29649 and the embedded Google place for Divinus Lux Jiu Jitsu at 34.1596,-82.1740 are both Greenwood SC. Bare domain 301s to the www host, so the www form is recorded.
CONFIRMED	SC	Heritage Jiu-Jitsu	Moncks Corner	SC	https://heritagebjj.com	314 Rembert C. Dennis Blvd, Moncks Corner, SC 29461	https://heritagebjj.com/	Body footer: "314 Rembert C. Dennis Blvd, Moncks Corner, SC 29461", (843) 810-0730, Dennis@heritageBJJ.com, "Copyright 2026 Heritage Jiu Jitsu - Moncks Corner, SC". Body carries a full weekly gi/no-gi/kids/open-mat timetable, Adult BJJ, Kids 4-15, Competition Team, Gracie self-defence curriculum, Origin USA partner, founder Prof Dennis Iler, est. 2016, lineage Gracie - Carlson Gracie - Liborio/Delariva - Dedeco Almeida - Pete Roberts. Image uploads dated 2026. ZIP 29461 + 843 = Berkeley County SC.
CONFIRMED	SC	Rock Hill BJJ	Rock Hill	SC	https://rockhillbjj.com	489 S Herlong Ave Unit #6, Rock Hill, SC 29732	https://rockhillbjj.com/	Body footer, twice: "489 S Herlong Ave, Rock Hill South Carolina 29732 Unit #6", +1 (803) 627-8219, topmartialarts.hq@gmail.com. Body H1 "Jiu-Jitsu Gym in Rock Hill South Carolina. Learn Brazilian Jiu-Jitsu from World Champion Masters"; full weekly Adults BJJ / NoGi / kids schedule; instructors Jae Ho Lee 3rd degree black belt and owner, John Prado 2nd degree, Geoff Auer 1st degree, Jonathan Kidwell black belt, Mike Manus muay thai. Operated under the Top Martial Arts banner (facebook.com/tma.rockhill). ZIP 29732 + 803 = Rock Hill SC.
