verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	BC	Gracie Barra Guildford	Surrey	BC	https://gbguildford.com	15310 103A Ave #205, Surrey, BC V3R 7A2	https://gbguildford.com/	WEBSITE changed (was https://www.gbguildford.com): the www host 301s to the bare domain and the canonical tag is https://gbguildford.com/. Body LOCATION block twice: "15310 103A Ave #205, Surrey, BC V3R 7A2, Canada", (672) 968-4400, head instructor Prof. Chad Shaule. Programs are GB1/GB2/GBF/GBK Brazilian Jiu-Jitsu plus Muay Thai. V3R postal and 672 area code confirm Surrey BC, not Surrey England. Page modified 2026-07-09 with a 30-06-26 schedule.
CORRECTED	BC	World Martial Arts	Delta	BC	https://www.worldtkd.ca	11939 88 Ave, Delta, BC V4C 3C8	https://www.worldtkd.ca/Programs/brazilian-jiu-jitsu-surey-delta	CITY changed (was Surrey): the site's own contact block on every page reads "World Martial Arts, 11939 88th ave, Delta, British Columbia V4C 3C8, Canada", 604-591-5811, Facebook facebook.com/worldtkd.delta. "Surrey" only appears as marketing catchment ("Delta and Surrey"). ADDRESS added (was blank). BJJ is real, not a title-tag claim: the Brazilian Jiu Jitsu program page body reads "Gracie Barra Brazilian Jiu Jitsu Classes in Delta and Surrey" and links facebook.com/gbsurrey and instagram.com/gbsurrey. CAVEAT: this is primarily a Taekwondo academy (worldtkd.ca) and the site is stale (COVID-19 safety plan, Google Plus link, 2016 map embed). Also flag for possible duplication with a separate GB Surrey record (gbsurrey.com) and with Gracie Barra Delta (gbdelta.com, Bridge Street) if either is in the directory.
CORRECTED	BC	Gracie Barra Kerrisdale	Vancouver	BC	https://gbkerrisdale.com	2038 W 41st Ave, Vancouver, BC V6M 1Y8	https://gbkerrisdale.com/	WEBSITE added (was blank): gbkerrisdale.com, read directly. Body LOCATION block: "2038 W 41st Ave, Vancouver, BC V6M 1Y8", +1 604-368-6867, info@gbkerrisdale.ca, copyright "KERRISDALE JIU JITSU INC". Programs GB1 Fundamentals (explicitly Brazilian Jiu-Jitsu), GBF women, GBK kids, Muay Thai/kickboxing. Page modified 2026-07-14 with a 03-07-26 schedule; 604 area code and V6M postal confirm Vancouver BC.
CORRECTED	BC	Nimbus Grappling Athletics Club	Vancouver	BC	https://www.nimbusgrappling.com	4259 Fraser Street, Vancouver, BC V5V 4G1	https://www.nimbusgrappling.com/about	ADDRESS added (was blank): footer on every page reads "4259 Fraser Street, V5V 4G1, Vancouver, British Columbia, Canada". BJJ lineage confirmed in the About body: head coach Jon Chan started Brazilian Jiu Jitsu in 2017 under Filipe Matos at Roll Jiu Jitsu Academy and was promoted to black belt under Matt Kwan at On Guard Academy of Jiu Jitsu in June 2024. Club describes itself as jiu jitsu and submission grappling in East Vancouver (Fraserhood), main influences Jiu Jitsu, Wrestling and Judo - gi/no-gi grappling club rather than a gi-only BJJ academy, noted for transparency. Live booking link.
CORRECTED	BC	Unity MMA & Kickboxing	Vernon	BC	https://unitymma.ca	4215 25 Ave, Vernon, BC V1T 7G8	https://unitymma.ca/	NAME changed (was "Unity Martial Arts"), WEBSITE and ADDRESS added (both blank). WARNING - NO RENDERED BODY: unitymma.ca is a JavaScript-only Ember application and returns an EMPTY BODY; the only text served is the document title "Unity MMA & Kickboxing" and meta description "Vernon's Only Mixed Martial Arts Gym est. in 2007". Address 4215 25 Ave, Vernon, BC V1T 7G8 and phone 250-550-4295 come from directory listings (canada247, localgymsandfitness); the jiu-jitsu/grappling class claim comes from those listings plus the West Coast BJJ Association roster (which lists "Unity Martial Arts, Vernon" but is copyright 2014). Province safe (250 area code, V1T postal). Treat the BJJ status as unconfirmed pending a human look at the rendered site.
REJECT-NOT-BJJ	BC	Victoria Martial Arts	Victoria	BC	https://victoriamartialarts.ca	630 Bay Street, Victoria, BC V8Z 5C4	https://victoriamartialarts.ca/classes/	Read both the home page and the full Classes page body. The entire class list is kickboxing, boxing, Advanced Kickboxing / Modified Muaythai, and VMA Kids/Youth (described as "the art of kickboxing"). Zero mention of jiu-jitsu, grappling or BJJ anywhere in either body or in the five coach bios. Real, open business (630 Bay Street, Victoria, BC V8Z 5C4, 250-886-8386, 2026 copyright, live Vagaro booking) but it is not a Brazilian Jiu Jitsu school. The bjjblog.ca listing that produced this row itself described only "kickboxing, boxing, and kids programs".
CORRECTED	QC	Elite Jiu Jitsu	Drummondville	QC	https://www.elitejjd.ca	4587 boulevard Allard, Drummondville, QC J2A 1R9	https://www.elitejjd.ca/contact	NAME changed (was "Élite Jiu Jitsu"): the school writes itself without the accent - og:site_name "ELITE JIU JITSU", page titles "Contact - ELITE JIU JITSU", Facebook "ELITE Jiu-Jitsu", instagram/elitejjd. This is deliberate, since the same all-caps body does carry accents elsewhere ("EST UN ACADÉMIE DE JIU JITSU SITUÉ À DRUMMONDVILLE QUÉBEC"). Address and website confirmed from the body: "4587 boulevard allard, DRUMMONDVILLE QUÉBEC J2A 1R9, (438) 270-8505". Cours page body lists gi adults, no-gi adults, beginners, kids, teens, parent-child and "judo pour jiu jitsu" - a real BJJ academy, not a judo club. J2A postal and 438 area code confirm Quebec.
REJECT-WRONG-REGION	QC	Action & Reaction MMA	Laval	QC	https://actionreactionmma.com		https://actionreactionmma.com/	Read the body: "Action & Reaction Mixed Martial Arts Academy is one of the top martial arts schools in the Greater Toronto Area, with locations in Toronto, Pickering, Markham and Woodbridge/Vaughan." Footer contact block gives exactly four addresses, all ONTARIO: 225 Sparks Ave North York ON M2H 3M6, 90C Centurian Dr unit 10 Markham ON, 821 Brock Rd Pickering ON, 171 Marycroft Ave unit 4 Woodbridge ON. Hero heading is "North York MARTIAL ARTS & FITNESS". No Laval or any Quebec location exists. It is a genuine BJJ school, just entirely in Ontario. Delete from Quebec or re-file under Ontario.
UNVERIFIED	QC	Levis BJJ	Lévis	QC			https://jjbqc.org/explorer/	NO PRIMARY BODY READ - no entity trading as "Levis BJJ" could be located; there is no such domain and no such listing. Lévis's actually operating BJJ schools are BJJ Rive Sud - Lévis (founded 2016, head coach Simon Blackburn, boulevard du Président-Kennedy, Lévis, 418-805-7276, affiliated Outros Caras BJJ) and Gracie Jiu-Jitsu St-Nicolas (845 Route Marie-Victorin, Lévis G7A 3S8, on the FQJJB roster). Neither was verified from its own body in this pass. Recommend replacing this row with one of those rather than carrying "Levis BJJ".
CORRECTED	QC	Gracie Barra Sainte-Anne-de-Bellevue	Montreal	QC	https://gbsainteanne.ca	37 Rue Sainte-Anne, Sainte-Anne-de-Bellevue, QC	https://gbsainteanne.ca/en/	ADDRESS added (was blank): body ABOUT US block gives "514-915-0595, 37, Rue Sainte-Anne, info@gbsainteanne.ca". Body is unambiguously BJJ: "World-class Brazilian Jiu-Jitsu instruction in Sainte-Anne-de-Bellevue", curriculum GB1/GB2/Kids & Teens/No Gi/Black Belt/Competition with a full Monday-Saturday timetable. 514 area code confirms Quebec. CITY kept as Montreal per the Island-of-Montreal grouping rule, but FLAGGED: the school itself trades as Sainte-Anne-de-Bellevue (og:site_name "Gracie Barra - Sainte-Anne-de-Bellevue", footer "GB Ste-Anne-de-Bellevue"). Root URL 302s to /en/; bilingual site with a /fr/ twin.
REJECT-WRONG-REGION	QC	Alliance Jiu Jitsu Quebec City	Quebec City	QC			https://jjbqc.org/listing/alliance-lepri-montreal-rosemere/	No Alliance academy exists in Quebec City. The Alliance / Lucas Lepri presence in Quebec is Montreal and Rosemère only - the FQJJB federation carries a single listing, "Alliance Lepri Montréal & Rosemère" (Mestre Peninha Melo), and the school's own properties are lepri-bjj-montreal.gymdesk.com and the Rosemère Instagram jiujitsurivenord. A dedicated search for an Alliance affiliate in Quebec City returned nothing. Quebec City's comparable academies (Bjj Quebec, Nordik Fight Club at 909 boulevard Charest O, Sampa, Royal Jiu-Jitsu) are separate businesses. NOTE for the city index: Rosemère would be a new Quebec city spelling if that location is ever added.
CONFIRMED	QC	Rimouski Submission Fight	Rimouski	QC		254 Rue Saint-Germain Est, Rimouski, QC G5L 1B4	https://jjbqc.org/listing/rimouski-submission-fight/	NO PRIMARY BODY READ - the club has no website. Verified from two independent sources: (1) the FQJJB (Fédération Québécoise de Jiu-jitsu Brésilien) listing body - "No gi sub only", Emplacement "254 Rue Saint-Germain Est, Rimouski, Québec G5L 1B4, Canada", Mardi and Jeudi 7:30-9:00 pm, Directeur technique Jérôme Parenteau, page rendered live 12 août 2026; (2) an independent Smoothcomp club profile for the same team coached by Jérôme Parenteau (BJJ brown belt), same address and same Tue/Thu times. Membership of the provincial BJJ federation settles the Brazilian question. Note the Smoothcomp profile now calls the team "Riki Submission fight" (formerly Bravado Rimouski) - possible rename worth watching. G5L postal confirms Bas-Saint-Laurent, Quebec.
CORRECTED	QC	LV Jiu-Jitsu	Saint-Mathieu-de-Beloeil	QC	https://lvbjj.ca	3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, QC J3G 4S5	https://lvbjj.ca/contacts/	NAME changed (was "Lvbjj") and WEBSITE added (was blank). The school's own site was found and read: contacts page body heading "LV Jiu-Jitsu", "leevilleneuvebjj@gmail.com, (579) 421-1062, 3110 Rue Bernard-Pilon, Saint-Mathieu-De-Beloeil, Rive-Sud de Montréal"; footer "Lee Vileneuve BJJ Inc. © 2026" (their own typo, not reproduced). Explicitly Brazilian: "cours de Jiu-Jitsu Brésilien (BJJ) par le champion du monde Lee Villeneuve", full weekly Gi/NoGi/kids/open-mat timetable rendered on the page. Address matches the FQJJB listing exactly. 579 area code and J3G postal confirm Quebec. City is a new spelling for the index - see reply.
CONFIRMED	QC	Terra Atma	Sutton	QC	https://www.terra-atma.com	909 Québec 139N, Sutton, QC J0E 2K0	https://www.terra-atma.com/about-8	Own body read (Accueil, Cours, Affiliation, Contact, Horaire): "Studio d'arts martiaux à Sutton", cours de Jiu-Jitsu adultes and enfants with "L'emphase est mise sur le combat au sol", plus randori, entraînement and mouvement primitif; current session and 2026 copyright. BRAZILIAN CONFIRMED INDIRECTLY: Affiliation page says Terra Atma is affiliated to Évolution Jiu-Jitsu founded by Daniel Guillemette, and the Évolution HQ body (artsmartiauxevolution.com, Centre Evolution Gatineau) describes itself as "Evolution Brazilian Jiu-Jitsu... prof Daniel Guillemette, ceinture noire 4e degré", an IBJJF-certified black belt school. Terra Atma's own pages never use the word "brésilien" and it is also an extension of Karaté K2V, so it is a small BJJ-affiliated studio, not a full academy. ADDRESS CAVEAT: 909 Québec 139N is from the Évolution affiliates page ("Evolution BJJ Sutton - Terra Atma"), not from Terra Atma's own site, which publishes no street address. J0E postal confirms Estrie, Quebec.
REJECT-NOT-BJJ	QC	Klimat	Wakefield	QC	https://wakefield.klimat.ca	919 chemin Riverside, Wakefield, QC J0X 3G0	https://wakefield.klimat.ca/studio	Read the home, Studio and Fitness page bodies. Klimat is "a state of the art bouldering gym, fitness centre, studio & cafe" with a pizzeria - the rendered class lists are bouldering, personal training, and studio classes (Ass n' Abs, Power Hour Pilates), with the August 2026 schedule live. Zero mention of jiu-jitsu, grappling or martial arts anywhere. The only source claiming BJJ is the Centre Evolution affiliates page ("Evolution BJJ Wakefield - Klimat, 919 ch. Riverside"), i.e. a brand roster, which METHOD-RULES flags as unreliable in both directions. If a BJJ class does rent Klimat's studio it is not advertised by the venue; at most the directory should carry "Evolution BJJ Wakefield", never "Klimat" as a BJJ school. Business is open and the address is correct.
