status	name	city	state	website	address	evidence
NET-NEW	Fox Fitness BJJ	Wichita	KS	https://www.foxfitnessbjj.com	2923 N Tyler Road, Wichita, KS 67205	About page body names Jake Fox as 3rd degree BJJ black belt head coach and lists the N Tyler Road address
NET-NEW	Prairie Wolfe Jiu Jitsu	Wichita	KS	https://prairiewolfejiujitsu.com	449 N Mosley, Wichita, KS 67202	Home page body carries a full seven-day gi and no-gi class schedule and the N Mosley address
NET-NEW	Valor Martial Arts	Wichita	KS	https://www.wichitavalor.com	1836 South Woodlawn, Wichita, KS 67218	Body lists a Brazilian Jiu-Jitsu class page among adult classes and the S Woodlawn address
NET-NEW	Ethos BJJ	Wichita	KS	https://ethosjj.com	1310 West Douglas Avenue, Wichita, KS	Body advertises Brazilian-trained black belt led BJJ gym with a week free trial and the W Douglas address
NET-NEW	Immortal MMA	Wichita	KS	https://www.immortalmmawichita.com	1050 S Oliver Ave, Wichita, KS 67218	Body lists a Jiu-Jitsu Class service described as Brazilian Jiu-Jitsu, wrestling, judo and grappling, with the S Oliver address
NET-NEW	Burns Martial Arts	Wichita	KS	https://www.burnsmartialarts.com	1711 South Eisenhower Street, Wichita, KS 67209	Body names Austin Burns as a jiu-jitsu black belt, lists Jiu Jitsu among classes and gives the S Eisenhower address
NET-NEW	Animal House FC	Wichita	KS	https://www.animalhousefc.com	4300 W Central Ave, Wichita, KS 67212	Schedule page body lists jiu-jitsu among classes with the W Central Ave address and opening hours
NET-NEW	Andover Jiu Jitsu	Andover	KS	https://andoverjiujitsu.com	622 N Andover Rd, Andover, KS	Body reads Brazilian Jiu-Jitsu in Andover KS with kids and adult gi class links; wichitajiujitsuclub.com now redirects here
NET-NEW	Laselva MMA	Derby	KS	https://laselvamma.com	124 S Baltimore Ave, Derby, KS 67037	About page body says Laselva MMA moved to Derby in 2016 and lists the S Baltimore Ave address
NET-NEW	Chaotic Jiu Jitsu	Newton	KS	https://www.chaoticjiujitsu.com	212 N Main, Newton, KS 67114	Location page body states Chaotic Jiu Jitsu is located at 212 N Main in Newton Kansas
NET-NEW	Newton Jiu Jitsu	Newton	KS	https://newtonjiujitsu.com	400 S Main St, Newton, KS 67114	Body gives adult and kids class times three nights a week and the S Main St address; part of the Lovato Jiu Jitsu Association
NET-NEW	Elite Martial Arts Academy	Arkansas City	KS	https://elitemartialartsacademyks.com	220 South Summit Street, Arkansas City, KS 67005	Body headline offers Brazilian Jiu Jitsu and kids jiu jitsu in Arkansas City with the S Summit St address
NET-NEW	Gracie Barra Overland Park	Overland Park	KS	https://gboverlandpark.com	9142 W 135th St, Overland Park, KS 66221	Body names head instructor Lucas Flores, lists GB1 to GB3 programs and the W 135th St address
NET-NEW	Marathon MMA and BJJ	Overland Park	KS	https://overlandparkmma.com	10559 Metcalf Avenue, Overland Park, KS 66212	About page body says Marathon MMA opened 2020, founder Trey Ogden is a BJJ black belt, with the Metcalf Ave address
NET-NEW	TMC Brazilian Jiu-Jitsu	Overland Park	KS	https://tmcbjj.com	6741 W 135th Unit A69, Overland Park, KS 66223	Body describes a BJJ and self defense academy at Corbin Park in Johnson County with the W 135th address
NET-NEW	E3 Jiu-Jitsu	Overland Park	KS	https://www.e3sf.org	7010 W 83rd Street, Overland Park, KS 66204	Body headline reads Overland Park Brazilian Jiu-Jitsu, lists gi, no-gi and kids programs and the W 83rd St address
NET-NEW	Brazil Academy USA	Lenexa	KS	https://www.brazilacademyusa.com	11441 Strang Line Rd, Lenexa, KS 66215	Body offers Jiu Jitsu, Capoeira and Muay Thai for all ages and gives the Strang Line Rd Lenexa address
NET-NEW	Chute Boxe KC	Lenexa	KS	https://chuteboxekc.com	9530 Marshall Drive, Lenexa, KS 66215	Body lists a Brazilian Jiu Jitsu program under Professor Claudio Mattos with the Marshall Drive Lenexa address
NET-NEW	Kansas City Brazilian Jiu Jitsu	Mission	KS	http://www.kcbjj.com	6090 Woodson St, Mission, KS 66202	Body describes KCBJJ adult and kids BJJ programs under Jason Bircher; City of Mission business directory confirms the Woodson St Mission KS address
NET-NEW	Bulldog Muay Thai and BJJ	Shawnee	KS		11121 W 67th St, Shawnee, KS 66203	Listed as a Shawnee KS BJJ gym teaching MMA, Brazilian Jiu-Jitsu and Thai kickboxing; no own website found, social presence only
NET-NEW	Louisburg Jiu Jitsu	Louisburg	KS	http://www.louisburgjiujitsu.com	1006 S Metcalf Rd Suite 107, Louisburg, KS 66053	Site title reads Brazilian Jiu-jitsu Studio, Martial Arts Gym, Self-Defense Training Louisburg KS; BJJ Globetrotters and multiple listings confirm the Metcalf Rd address
NET-NEW	Ground Theory Jiu Jitsu	Lawrence	KS	https://www.groundtheoryjiujitsu.com	1035 E 23rd St Suite 3, Lawrence, KS 66046	Body says located in Lawrence Kansas with classes seven days a week and gives the E 23rd St address
NET-NEW	Rivers Brazilian Jiu-Jitsu	Lawrence	KS	https://www.riversjiujitsu.com	850 E 13th St, Lawrence, KS 66044	Body carries the E 13th St Lawrence address, current womens-only and judo class announcements, Gustavo Dantas Association school
NET-NEW	Caio Terra Academy Lawrence	Lawrence	KS	https://bjjkansas.com		Caio Terra Association site body records CTA Lawrence opening November 2019 under black belt Charlie Hiersche of Lawrence Kansas
NET-NEW	R.E. Training Center	Topeka	KS	https://roneyedlerbrazilianjiujitsu.com	5711 SW 21st, Topeka, KS 66604	About page body describes the Topeka academy under Professor Roney Edler with hours and the SW 21st address
NET-NEW	Rabbit Hole Jiu Jitsu	Topeka	KS		116 SE Monroe St, Topeka, KS 66603	Active Topeka BJJ gym under Professor Cody Criqui; consistent SE Monroe St address across booking and business listings, Facebook only presence
NET-NEW	Combative Sports Center	Manhattan	KS	https://www.cscmhk.com	116 South 4th Street, Manhattan, KS 66502	Body says CSC is the gym if you train Brazilian Jiu-Jitsu, kickboxing or MMA and gives the S 4th St Manhattan address
NET-NEW	RS MMA and Fitness	Junction City	KS	https://rsmartialarts.com	121 E 6th Street, Junction City, KS 66441	Body lists kids and teen/adult Brazilian Jiu Jitsu programs in Junction City and the E 6th Street address
NET-NEW	Elite Academy of Martial Arts	Junction City	KS	https://eliteacademyma.com	826 N Washington St, Junction City, KS 66441	Body carries a Brazilian Jiu-Jitsu program page and the N Washington St Junction City address with current hours
NET-NEW	Abilene Jiu Jitsu	Abilene	KS	https://abilenejiujitsu.com	505 NW 3rd St, Abilene, KS 67410	Site title reads Brazilian Jiu Jitsu self defense Abilene Jiu Jitsu Kansas; grand-opening release and listings name Markus Barrett and the NW 3rd St address
NET-NEW	WaveMan Combat Academy	Salina	KS	https://wavemanjiujitsu.com	740-B Duvall Ave, Salina, KS 67401	Gymdesk site body shows a live weekly BJJ class schedule, instructor John McDowell black belt, and the Duvall Ave Salina address
NET-NEW	Elite Combat Sports Center	Hutchinson	KS	https://elitecombatsportscenter.com	13 S Main, Hutchinson, KS 67501	Body says stop by 13 S Main Hutchinson Kansas and describes jiu-jitsu, grappling and MMA instruction by Ernest Bell
NET-NEW	November Tango BJJ	Great Bend	KS	https://novembertangobjj.com	2100 Broadway Avenue, Great Bend, KS 67530	Body carries a weekly kids and adult gi/no-gi schedule and the Broadway Ave Great Bend address; Laselva affiliate
NET-NEW	NWKS Jiu Jitsu Hays	Hays	KS	https://nwksjiujitsu.com	208 E 8th St #1, Hays, KS 67601	Body says the Hays location opened in 2025 inside Aikido of Northwest Kansas and lists the E 8th St address
NET-NEW	NWKS Jiu Jitsu Colby	Colby	KS	https://nwksjiujitsu.com	1035 Taylor Avenue, Colby, KS 67701	Body says Colby Brazilian Jiu Jitsu opened April 2022 and lists the Taylor Avenue address
NET-NEW	NWKS Jiu Jitsu Goodland	Goodland	KS	https://nwksjiujitsu.com	602 Caldwell Avenue, Goodland, KS 67735	Body says Goodland BJJ opened June 2021, moved to its current location in 2022, and lists the Caldwell Avenue address
NET-NEW	Jiu Jitsu Warehouse	Liberal	KS		130 E Birch St, Liberal, KS 67901	Liberal KS martial arts school offering basic and advanced sport jiu jitsu with Tuesday and Thursday evening classes; Facebook only presence
NET-NEW	Arise Brazilian Jiu-Jitsu Academy	Pittsburg	KS	https://arisebjj.org	3204 North Michigan, Pittsburg, KS 66762	Body reads Southeast Kansas source for sport and self defense jiu-jitsu with kids gi, adult gi and no-gi schedule and Pittsburg address
