region	name	city	state	website	address	research_evidence
MS	Gracie South Jiu Jitsu Headquarters	Ridgeland	MS	https://graciesouth.com	775 Lake Harbour Dr Suite E, Ridgeland, MS 39157	"Body and contact page both read ""775 Lake Harbour Dr Suite E Ridgeland, MS 39157"", phone 601-715-8775 (601 = MS). Founded 2006, ""the Jackson area's first authentic Jiu Jitsu academy"". Black belt Chance Sheppard under Travis Neagle under Royce Gracie."
NE	Elkhorn BJJ	Elkhorn	NE	https://www.elkhornbjj.com	3203 N 204th St, Elkhorn, NE 68022	"Own site body renders empty (JS-only). Wellhub partner page body carries the school profile: ""Coach Jon Trizila... 1st degree BJJ black belt Professor rank (under Luiz Palhares)... teaching Judo and Jiu-Jitsu in Elkhorn since August of 2016"", contact elkhornbjj.com, (402) 493-0279, Directions ""3203 N 204th St, Elkhorn, NE 68022, USA"". ZIP 68022 + 402."
NE	Top Tier MMA and Boxing	North Platte	NE	http://www.toptier.ninja	495 W. State Farm Rd., North Platte, NE 69101	"Body: ""Top Tier MMA and Boxing is located in North Platte, Nebraska""; classes include Introduction to Jiu Jitsu and Advanced Jiu Jitsu; ""WE HAVE MOVED!! NEW LOCATION: Inside of Osgood Schools, 495 W. State Farm Rd., North Platte, NE 69101"", phone 308-650-0120. ZIP 69101 + 308."
NE	Mid America Martial Arts	Omaha	NE	https://midamericamartialarts.com	14951 Chandler Rd, Omaha, NE 68138	"Body title ""Brazilian Jiu Jitsu in Omaha""; ""Serving the Omaha Metro since 2003""; dedicated Brazilian Jiu Jitsu program page; footer address ""14951 Chandler Rd Omaha, NE 68138"", phone 1-402-578-3424. ZIP 68138 + 402."
NE	Pagsuko Combat Club	Scottsbluff	NE			"Tapology gym page body: ""Name: Pagsuko Combat Club, Location: Scottsbluff, Nebraska, Phone: (308) 672-9471"". Facebook page describes Brazilian Jiu Jitsu, Muay Thai and MMA. Area code 308 confirms NE panhandle. Address field is empty on every source read; no website found."
NH	Limitless Pride Martial Arts and Fitness Center	East Hampstead	NH		320 Sandown Rd, East Hampstead, NH 03826	Listed in MatMade New Hampshire state index as Limitless Pride Martial Arts and Fitness Center (NEU affiliate), 320 Sandown Rd, verified badge, child and adult BJJ programs. Sandown Rd, East Hampstead is NH 03826. Aggregator-only address.
NH	603 BJJ Brazilian Jiu-Jitsu Academy	Lebanon	NH	https://603bjj.com	24 Hanover St #1, Lebanon, NH 03766	Phone (603) 477-6975 - the 603 area code is New Hampshire only. Address 24 Hanover St #1, Lebanon, NH 03766 corroborated across the NH company registry, Manta and Wellnessliving. Founded 2010 by Anthony Sheridan, originally at 13 Ascutney Street, Claremont NH 03743; now trades in Lebanon. Own site 603bjj.com resolves but renders an empty body.
NH	Manchester Gracie Jiu Jitsu	Manchester	NH		371 S Willow St, Manchester, NH 03103	bjjweb New Hampshire dojo record Manchester Karate And Gracie Jiu Jitsu, Manchester, NH - 3103, (603) 625-5835 - the 603 area code and 03103 ZIP confirm New Hampshire. Corroborated by MatMade Manchester listing at 371 S Willow St.
NH	Triumph Brazilian Jiu-Jitsu	Nashua	NH	https://teamtriumphbjj.com	2 Townsend West Unit 4, Nashua, NH 03063	QUESTIONS block in the body reads Triumph BJJ, 2 Townsend West, Unit 4, Nashua, NH 03063, CALL 603-769-3819. In Nashua NH since 2007. ZIP 03063, 603 area code. MatMade's 456 W Hollis St is a stale prior address; own-site body preferred.
NH	New England Top Team RMNU NH Brazilian Jiu Jitsu	Salem	NH	https://www.newenglandtopteam.com	8D Industrial Way Unit 7, Salem, NH 03079	MatMade gym page address block reads 8D Industrial Way Unit 7, salem, New Hampshire, 03079. ZIP 03079 confirms Salem NEW HAMPSHIRE not Salem MA. Reviews in the body name Professor Ray and Coach Kellsie. Contact number is 781 (MA), so the ZIP is the state anchor.
SC	May River BJJ	Bluffton	SC	https://www.mayriverbjj.com	1 Sherington Dr. Suite D, Bluffton, SC 29910	"Contact page body: ""Contact page for Jiu-Jitsu and kickboxing classes in Bluffton, SC""; address ""1 Sherington Dr. Suite D, Bluffton, SC 29910"", call or text (843) 815-4222, three free classes offer."
SC	Great Grappling Brazilian Jiu Jitsu	Fort Mill	SC	https://greatgrappling.com	2040 Carolina Pl Dr, Fort Mill, SC 29708	"Contact page body: ""Great Grappling Brazilian Jiu Jitsu - Fort Mill, 2040 Carolina Pl Dr, Fort Mill, South Carolina 29708, P: (803) 402-4142""; programs Brazilian Jiu Jitsu and Kids Martial Arts, Professor and owner Jeremy Arel."
SC	McElroy's Martial Arts Academy	Hilton Head Island	SC	https://mcelroysmartialartsacademy.com	Hilton Head Island Recreation Center, 20 Wilborn Rd, Hilton Head Island, SC 29926	"Location page body: ""Learn BJJ. BJJ (Brazilian Jiu-Jitsu) is taught in our Island Rec Center Adult and Youth Classes"" and ""Adult and Youth classes are held weekly at the Island Rec Center. Hilton Head Island Recreation Center, 20 Wilborn Rd, Hilton Head Island, SC"". Founded 1979 by Shihan Rick McElroy."
SC	Royce Gracie Academy Mount Pleasant	Mount Pleasant	SC	https://roycegraciemp.com	1007 Johnnie Dodd's Blvd., Suite 123, Mount Pleasant, SC 29464	"Contact page body: Address ""1007 Johnnie Dodd's Blvd., Suite 123, Mount Pleasant, SC 29464"", phone 843-735-9159. Home body: ""Royce Gracie Jiu-Jitsu and Muay Thai in Mount Pleasant"", Adult Jiu-Jitsu and Childrens Jiu-Jitsu programs, Gracie lineage, Professor Joshua Randorf."
SC	Chango Brazilian Jiu Jitsu	Summerville	SC	https://www.changobjj.com		"Domain resolves but changobjj.com renders client-side and the fetched body was empty apart from the title ""Chango Brazilian Jiu Jitsu"". Business listings put it at 2139 N Main St Suite N, Summerville, SC 29486. FLAGGED: not confirmed from a page body, address deliberately left blank."
