region	name	city	state	website	address	research_evidence
BC	Gracie Barra Guildford	Surrey	BC	https://www.gbguildford.com	205 - 15310 103A Ave, Surrey, BC V3R 7A2	"Gracie Barra BC roster body, Surrey/Fraser Valley block: ""Gracie Barra Guildford (Surrey), #205 - 15310 103A Ave, Surrey, BC V3R 7A2"", owner Prof. Gabe Avelar, est. 2022. bjjblog.ca body gives site gbguildford.com, 5.0 from 68 reviews. Guildford is a Surrey BC town centre; V3R postal code confirms BC, not Surrey England."
BC	World Martial Arts	Surrey	BC	https://www.worldtkd.ca		"bjjblog.ca BC directory body: ""World Martial Arts: Gracie Barra Brazilian Jiu Jitsu (BJJ) and Taekwondo, Surrey, BC - Your local hub for Brazilian Jiu Jitsu and youth programs in Delta and Surrey"", 4.9 from 35 reviews, site worldtkd.ca (.ca domain)."
BC	Gracie Barra Kerrisdale	Vancouver	BC		2038 W 41st Ave, Vancouver, BC V6M 1Y8	"Gracie Barra BC roster body lists ""Gracie Barra Kerrisdale (Vancouver), 2038 W 41st Ave, Vancouver, BC V6M 1Y8"", head instructor Alfred Wan, est. 2023, in the Metro Vancouver region block. BC confirmed by V6M postal code. No standalone domain found - website left blank."
BC	Nimbus Grappling Athletics Club	Vancouver	BC	https://www.nimbusgrappling.com		"bjjblog.ca BC directory body: ""Nimbus Grappling Athletics Club, Vancouver, BC - Join Nimbus Grappling in Vancouver for expert Jiu Jitsu training and kids programs"", 5.0 from 32 reviews, site nimbusgrappling.com. Listed in the British Columbia section."
BC	Unity Martial Arts	Vernon	BC			"Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as ""Unity Martial Arts, Vernon."" Vernon is in the BC North Okanagan. No standalone site located - website left blank."
BC	Victoria Martial Arts	Victoria	BC	https://victoriamartialarts.ca		"bjjblog.ca BC directory body: ""Victoria Martial Arts, Victoria, BC - kickboxing, boxing, and kids programs in a vibrant and encouraging atmosphere"", 5.0 from 38 reviews, site victoriamartialarts.ca (.ca domain confirms Canada, not Victoria TX)."
QC	Élite Jiu Jitsu	Drummondville	QC	https://www.elitejjd.ca	4587 boulevard Allard, Drummondville, QC J2A 1R9	"Body of elitejjd.ca/contact: ""ELITE JIU JITSU EST UN ACADEMIE DE JIU JITSU SITUE A DRUMMONDVILLE QUEBEC - 4587 boulevard allard, DRUMMONDVILLE QUEBEC J2A 1R9 - (438) 270-8505"". Postal J2A confirms Quebec. Carried on the FQJJB federation roster."
QC	Action & Reaction MMA	Laval	QC			"WRONG-ENTITY - could not recover a Laval QC link. Both live Action & Reaction properties are Ontario: actionreactionmma.wordpress.com body reads ""We are located in the heart of Toronto's GTA, North York at 485 McNicoll Avenue, North York Ontario""; actionreactionmma.com lists only Toronto, Pickering, Markham and Vaughan ON. No Laval QC location exists. Recommend deletion or re-filing under Ontario."
QC	Levis BJJ	Lévis	QC			"NOT RECOVERED - no entity trading as ""Levis BJJ"" could be located. Levis' operating BJJ school per the FQJJB federation roster is Gracie Jiu-Jitsu St-Nicolas, 845 Route Marie-Victorin, Levis, Quebec G7A 3S8 (postal G7A confirms Quebec), added as a NET-NEW row. Website left blank pending a human decision on whether this record is the same school."
QC	Gracie Barra Sainte-Anne-de-Bellevue	Montreal	QC	https://gbsainteanne.ca		"Gracie Barra Montreal's own school page body lists Sainte-Anne-de-Bellevue among the Quebec network's locations; gbsainteanne.ca is live (""Gracie Barra Sainte-Anne-de-Bellevue - Jiu-Jitsu school in West Island""). Sainte-Anne-de-Bellevue is a municipality on the Island of Montreal - filed under Montreal. Street address not captured from a body, left blank."
QC	Alliance Jiu Jitsu Quebec City	Quebec City	QC			NOT RECOVERED - the Alliance / Lucas Lepri presence in Quebec is Montreal and Rosemere only (Alliance Lepri Montreal & Rosemere, per the FQJJB listing and the school's own site). No Alliance academy in Quebec City could be found. Quebec City's comparable schools (Bjj Quebec, Sampa, Royal Jiu-Jitsu Quebec, Nordik Fight Club) are separate entities. Flagged for human review.
QC	Rimouski Submission Fight	Rimouski	QC		254 Rue Saint-Germain Est, Rimouski, QC G5L 1B4	FQJJB federation listing (jjbqc.org/listing/rimouski-submission-fight): No-Gi classes Tuesday and Thursday 19h30-21h00, directeur technique Jerome Parenteau. Address 254 Rue Saint-Germain Est, Rimouski, Quebec G5L 1B4. Postal G5L confirms Bas-Saint-Laurent, Quebec.
QC	Lvbjj	Saint-Mathieu-de-Beloeil	QC		3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, QC J3G 4S5	"FQJJB federation listing body: ""Lvbjj - Lee Villeneuve bjj"". Emplacement: ""3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, Quebec J3G 4S5, Canada"". Directeur technique: Lee Villeneuve. Postal J3G confirms Quebec (Monteregie)."
QC	Terra Atma	Sutton	QC	https://www.terra-atma.com	909 Québec 139N, Sutton, QC J0E 2K0	"Body of the Centre Evolution affiliate page: ""Evolution BJJ Sutton - Terra Atma, 909 Quebec 139N, Sutton, QC, Canada, J0E 2K0"". Postal J0E confirms Estrie, Quebec. NEW CITY SPELLING: Sutton."
QC	Klimat	Wakefield	QC	https://wakefield.klimat.ca	919 chemin Riverside, Wakefield, QC J0X 3G0	"Body of the Centre Evolution affiliate page: ""Evolution BJJ Wakefield - Klimat, 919 ch. Riverside Wakefield, QC, J0X 3G0"". Postal J0X confirms Outaouais, Quebec. NEW CITY SPELLING: Wakefield (village in the municipality of La Pêche, QC)."
