status	name	city	state	website	address	evidence
SUSPECT-VERDICT	Roufusport MMA Academy	Minneapolis	MN			WRONG-ENTITY - NOT IN MINNESOTA. roufusport.com body carries exactly one address, Roufusport-Headquarters, 321 N 76th St, Milwaukee, WI 53213, phone 414-453-5425, and states Milwaukee, Wisconsin's Roufusport MMA Academy and Roufusport Instructors Licensed by the State of Wisconsin. Its Worldwide Affiliate Locations page lists 15 affiliates (MS, MB, FL, CA, IA, PA, ON, SC, WI x2, TN x2, QC, FL, BC) and contains ZERO Minnesota entries. No Minneapolis Roufusport exists. DELETE from Minnesota.
SUSPECT-VERDICT	Fargo BJJ MN side	Moorhead	MN			WRONG-ENTITY - NOT IN MINNESOTA. fargobjj.com contact page body carries one address, 1335 2nd Ave N, Fargo ND 58102, phone 701-866-8773 (701 = North Dakota), embedded map pin Fargo Brazilian Jiu-jitsu Academy. There is no Moorhead MN or MN-side location anywhere on the site. This is a North Dakota school filed on the Minnesota side of the river. DELETE from Minnesota; North Dakota is curated separately.
ALREADY-IN	Bemidji BJJ	Bemidji	MN	https://bemidjibjj.com		Live Google Sites body reads Bemidji Brazilian Jiu-Jitsu, BBJJ is a small club in the Bemidji area made of BJJ enthusiasts, We train together evenings and weekends. Contact Info page gives phone 218-308-6762 (218 = northern MN) and Bemidjibjj@gmail.com. Real, volunteer-run club. No street address published on the site.
ALREADY-IN	Alliance Jiu Jitsu Minnesota	Edina	MN	https://alliancebjjmn.com	7387 Bush Lake Road, Edina, MN 55439	Body of alliancebjjmn.com reads Find us in Edina, Minnesota, Address 7387 Bush Lake Road, Edina, Minnesota 55439, Contact 952.942.1190 (952 = MN south metro), footer repeats the address. Head instructor Damian Hirtz, Alliance lineage from Jacare Cavalcanti and Fabio Gurgel. NOTE two corrections: the city is EDINA not Eden Prairie, and the directory record currently has no website.
ALREADY-IN	Checkmat S. Minneapolis	Minneapolis	MN		1362 La Salle Ave, Minneapolis, MN 55403	Real and operating, also known as Danger Room 612, head instructor Professor Lemmy, Loring Park. The gym runs no standalone website (Instagram dangerroom612 only), so the street address 1362 La Salle Ave, Minneapolis MN 55403 is directory-corroborated rather than read off an owned page body. ZIP 55403 = downtown Minneapolis. Address flagged for human confirmation.
ALREADY-IN	Akagi Jiu-Jitsu	Bloomington	MN	https://akagibjj.com	9061 Lyndale Ave S, Bloomington, MN 55420	Body of akagibjj.com confirms an operating school - Akagi Jiu-Jitsu's vision..., pricing Unlimited $160/month, Kids Unlimited $100/month, and lineage Jigoro Kano to Rigan Machado to Chris McCune to Andrew, Topher and Joe. The site renders its address only via script so the street line is directory-corroborated. CORRECTION: the school is in BLOOMINGTON MN 55420, not St. Paul as currently listed, and the record currently carries no website.
ALREADY-IN	Flow Jiu-Jitsu Winona	Winona	MN	https://winonabjj.com	168 E Third St, Winona, MN 55987	Listed as Winona BJJ but the site body names it Flow Jiu-Jitsu. Location page body reads Founded in 2018, Flow is the top Jiu-Jitsu competition school in Winona. Located at 168 E Third St, Winona, MN 55987, full six-day schedule published. ZIP 55987 = Winona MN. NOTE the same business also runs a La Crosse WISCONSIN location which must not be listed under MN.
NET-NEW	Southside Brazilian Jiu Jitsu Academy	Minneapolis	MN	https://www.southsidebrazilianjiujitsu.com	2303 Kennedy St NE, Minneapolis, MN 55413	Body contact block reads 2303 Kennedy St NE, Minneapolis, MN 55413, (612) 804-6456. Head instructor Enrique Muniz. Kids and adult BJJ programs, schedule and pricing pages live. 612 = Minneapolis.
NET-NEW	Migration BJJ	Minneapolis	MN	https://migrationbjj.com	5406 S 34th Ave, Minneapolis, MN 55417	Body footer reads 5406 S 34th Ave, Minneapolis, MN 55417, US, phone 612-403-7508. Description Community-focused Brazilian Jiu-Jitsu for all ages and experience levels, housed in the Nokomis area. Instructors Tony Davis and Kelsey Forman, live weekly class schedule. ZIP 55417 = south Minneapolis.
NET-NEW	MKG Martial Arts	Minneapolis	MN	https://www.mnkali.com	4532 Chicago Ave, Minneapolis, MN 55407	Body of mnkali.com confirms an operating school with a dedicated Brazilian Jiu Jitsu (BJJ) program page and TWO Minnesota locations - separate MPLS Schedule and Edina Schedule (MKG West Edina) nav items. Guro Rick Faye. The homepage renders addresses via script; street line is directory-corroborated. ZIP 55407 = south Minneapolis. Edina second location flagged in reply.
NET-NEW	Bellum Brazilian Jiu Jitsu	St. Paul	MN	https://bellumbrazilianjiujitsu.com	655 Fairview Avenue, St. Paul, MN 55104	Body reads 655 Fairview Avenue St. Paul, MN 55104 twice, Call Us 651-274-3077, Bellum Brazilian Jiu Jitsu was founded in 2017, hours and pricing published. 651 = St. Paul.
NET-NEW	St. Paul Brazilian Jiu Jitsu Academy	St. Paul	MN	https://bjjacademymn.com	322 Chester St, St. Paul, MN 55107	Body COME FIND US block reads 322 CHESTER ST, St. Paul, MN 55107, Phone 651.600.6089. Independently corroborated on The Academy MN official representatives page body: Head Coach Brandon Bergeron, 322 Chester St, St. Paul, MN 55107. ZIP 55107 = West Side St. Paul.
NET-NEW	Grappler Station	St. Paul	MN	https://www.grapplerstation.com	2015 Ford Pkwy, St Paul, MN 55116	Body reads Judo and Jiu Jitsu Training in St Paul, MN, with adult and kids BJJ and Judo programs, instructor Sensei Max Kafka, 49+ verified Google reviews. Address renders via script so the street line is directory-corroborated; city and state confirmed in body. ZIP 55116 = Highland Park St. Paul.
NET-NEW	Warrior's Cove Martial Arts and Fitness	St. Louis Park	MN	https://warriorscove.com	7107 Cedar Lake Rd, Saint Louis Park, MN 55426	Location page body reads St. Louis Park Gym Serving West Minneapolis, 7107 Cedar Lake Rd, Saint Louis Park, MN 55426, 612-328-9488, in the Westwood Shopping Center just South of Highway 394. Full weekly BJJ/MMA schedule. Head instructor David Arnebeck, the only MN instructor with a black belt direct from Rickson Gracie.
NET-NEW	Warrior's Cove Martial Arts and Fitness Little Canada	Little Canada	MN	https://warriorscove.com	2900 Rice Street, Little Canada, MN 55113	Second location page body reads Little Canada Gym Serving Saint Paul MN, 2900 Rice Street, Little Canada, MN 55113, 612-208-7984, just West of Highway 35E and just South of Highway 694 in the Market Place Center. Separate published class schedule.
NET-NEW	M-Theory Martial Arts	St. Louis Park	MN	https://mtheorymartialarts.com	5700 W 36th St, St Louis Park, MN 55416	Body footer reads 5700 W 36th St, St Louis Park, MN 55416, Call us 612-254-3467. Adult, youth, kids and no-gi BJJ programs. Reviews in the body name Professor Ish (Ishmael Bentley, Pedro Sauer black belt). ZIP 55416 = St. Louis Park.
NET-NEW	The Cellar Gym	Roseville	MN	https://thecellargym.com	2480 Fairview Ave N #11, Roseville, MN 55113	Body footer address block reads 2480 Fairview Ave N, #11 Roseville, MN 55113, Phone (612) 355-2259. Dedicated Brazilian Jiu Jitsu program page, adult and youth. Serving the Minneapolis/St Paul community since 2002, owners Ben and Katie Locken. CheckMat affiliated.
NET-NEW	Spartan Martial Arts	Oakdale	MN	https://spartanmartialartsgym.com	432 Hayward Ave N, Oakdale, MN 55128	Contact page body reads Address 432 Hayward Ave N, Oakdale, MN 55128, Phone (651) 210-1631. Home page body reads Spartan Martial Arts, located in Oakdale, Minnesota, specializes in Brazilian Jiu-Jitsu. Head Coach Tom Schmitz, serving Oakdale, Woodbury, Saint Paul for over 15 years.
NET-NEW	Next Level Combat	Woodbury	MN	https://www.nextlevelcombat.com	1890 Wooddale Drive, Suite 600, Woodbury, MN 55125	Body footer reads Location: Next Level Combat, 1890 Wooddale Drive, Suite 600, Woodbury, MN 55125, phone 651-890-9782. Body states Next Level Combat Woodbury opened in July 2010 and Our Jiu Jitsu program is a proud affiliate of 10th Planet Jiu Jitsu under the legendary Eddie Bravo. 651 = east metro MN.
NET-NEW	Minnesota Top Team	Eagan	MN	https://minnesotatopteam.com	3500 Dodd Rd, Eagan, MN 55123	Body contact block reads 3500 Dodd Rd. Eagan, MN 55123, Call or Text 651.340.4349, repeated in footer LOCATIONS. Owner and BJJ coach Jeremy Clark. Dedicated BJJ program, instructors and schedule pages. ZIP 55123 = Eagan MN.
NET-NEW	World Jiu Jitsu Academy	Eden Prairie	MN	https://wjja4u.com	6900 Shady Oak Rd #100, Eden Prairie, MN 55344	Body footer reads Eden Prairie, MN, 6900 Shady Oak Rd #100, Eden Prairie, MN 55344, 612-270-8620. Dedicated Brazilian Jiu Jitsu program page. Head instructor Professor Jeremy Anderson. ZIP 55344 = Eden Prairie MN.
NET-NEW	Gorilla Combat	Eden Prairie	MN	https://gorillacombat.com	7887 Fuller Rd STE #101, Eden Prairie, MN 55344	Body header and footer both read 7887 Fuller Rd. STE #101, Eden Prairie, MN 55344, phone 952.474.3213. Dedicated Brazilian Jiu-Jitsu class page alongside boxing and Muay Thai. Head coach Caleb Travino. 952 = MN south metro.
NET-NEW	The Academy Eden Prairie	Eden Prairie	MN	https://academyedenprairie.com	7501 Washington Ave S, MN 55439	Read from The Academy MN Official Representatives page body: The Academy Eden Prairie, Head Coach Hayden Buckner, 7501 Washington Ave S, Minneapolis, MN 55439, Tel (952) 377-8111, AcademyEdenPrairie.com. NOTE the address as printed carries ZIP 55439 (Edina/Bloomington) while the school name and a second directory say Eden Prairie 55344 - address flagged for human confirmation. Definitely Minnesota either way (952 area code).
NET-NEW	Academy Plymouth	Plymouth	MN	https://academyplymouth.com	13605 27th Ave N, Plymouth, MN 55441	Read from The Academy MN Official Representatives page body: Academy Plymouth, Head Coaches Josh Fridgen and John Castaneda, 13605 27th Ave N, Plymouth, MN 55441, Tel 952-426-2210, AcademyPlymouth.com. John Castaneda is a UFC fighter. ZIP 55441 = Plymouth MN.
NET-NEW	The Academy Elk River	Elk River	MN	https://academyelkriver.com	18850 Dodge St NW #102, Elk River, MN 55330	Read from The Academy MN Official Representatives page body: THE ACADEMY ELK RIVER, Head Coach Adam Ahern, 18850 Dodge St NW #102, Elk River, MN, 55330, Tel (763) 250-4640, AcademyElkRiver.com. 763 = north metro MN.
NET-NEW	Burnsville Martial Arts Academy	Burnsville	MN	https://www.burnsvillemartialartsacademy.com	1401 Cliff Road E, Burnsville, MN 55337	Read from The Academy MN Official Representatives page body: Burnsville Martial Arts Academy, Head Coaches Nakita and Justin Kratzke, 1401 Cliff Road E, Burnsville, MN 55337, Tel 952-697-9781. ZIP 55337 = Burnsville MN. (A second directory lists 11921 Portland Ave, Burnsville - possible relocation, flagged in reply.)
NET-NEW	Hamel Jiu Jitsu Club	Hamel	MN	https://www.hameljiujitsu.com	770 Tower Dr, Hamel, MN 55340	Body Get In Touch block reads 770 Tower Dr, Hamel MN, (612) 400-8265, darrin@hameljiujitsu.com. Body reads Join Hamel's premier Brazilian Jiu Jitsu community in the Plymouth MN area and names the Hamel, Medina, and Plymouth community. 180+ active members, gi and no-gi. 612 = MN.
NET-NEW	Motion City BJJ	New Brighton	MN	https://motioncitybjj.com	550 County Rd D West #2, New Brighton, MN 55112	Body contact block and footer both read 550 County Rd D West #2, New Brighton, MN 55112, phone (612) 466-0616. Body reads Motion City in New Brighton, Minnesota, opened in early 2024 by Aidan and Michelle, dedicated Brazilian Jiu Jitsu program page. ZIP 55112 = New Brighton MN.
NET-NEW	Higher Ground Brazilian Jiu-Jitsu	White Bear Lake	MN	https://www.hgbjjmn.com	4395 Lake Ave S, White Bear Lake, MN 55110	Body CONTACT block reads Our Address 4395 Lake Ave S., White Bear Lake, MN 55110, USA, Phone 651-724-9088. Body states Proudly serving the White Bear Lake, Hugo, Forest Lake, Centerville, Lino Lakes, Stillwater, Shoreview, St. Paul area. GFTeam lineage, head instructor Chris Golv. 651 = east metro MN.
NET-NEW	Prodigy Martial Arts	Blaine	MN	https://www.prodigymartialartsmn.com	1630 101st Ave NE Suite 190, Blaine, MN 55449	Body footer reads 1630 101st Ave NE Suite 190, Blaine, MN 55449, 763 783 2458. Body reads Located near the Blaine National Sports Center... serve students from Blaine, Coon Rapids, Andover, Fridley, Ham Lake, and the surrounding communities of Anoka County. Dedicated BJJ program page. 763 = north metro MN.
NET-NEW	Tracks Brazilian Jiu-Jitsu	Coon Rapids	MN	https://tracksbjj.com	11403 Foley Blvd NW, Coon Rapids, MN 55448	Body footer reads 11403 Foley Blvd NW, Minneapolis, MN 55448, Call us 612-275-8888; the page title and all body copy say The #1 Brazilian Jiu-Jitsu In Coon Rapids and best training for martial arts in Coon Rapids, Minnesota, so the operating city is Coon Rapids (ZIP 55448 is Coon Rapids). Founder Mark Mortensen.
NET-NEW	Resilience Martial Arts	Lakeville	MN	https://www.resilience-ma.com	17630 Juniper Path Suite G, Lakeville, MN 55044	Body CONTACT US block reads 17630 Juniper Path, Suite G, Lakeville, MN 55044, Tel 612-427-2256. Certified Gracie Jiu-Jitsu Training Center, Gracie Combatives/Bullyproof/Women Empowered programs, owners Alexander and Danielle Brown. ZIP 55044 = Lakeville MN.
NET-NEW	United Jiu Jitsu	Maplewood	MN	https://www.ujjmn.com	2055 White Bear Ave Suite 100, Maplewood, MN 55109	Body UJJ Location block reads 2055 White Bear Ave Suite 100 Maplewood MN, 55109. Brazilian Jiu-Jitsu, Kick Boxing and Self-Defense classes for ages 3 to Adults. Owner/instructor Stan Riser, BJJ 1st Degree Black Belt. ZIP 55109 = Maplewood MN.
NET-NEW	Tensei Jiu-Jitsu	Richfield	MN	https://tenseibjj.com	1309 E 66th St, Richfield, MN 55423	Body contact block reads 1309 E 66th St. Richfield MN 55423, Text or call to schedule a tour, Fabio @ 763-370-9763. Gi and No-Gi BJJ, kids class, Muay Thai, MMA. Head instructor Fabio Morescalchi. ZIP 55423 = Richfield MN, a Twin Cities suburb.
NET-NEW	Rio Jitsu	Apple Valley	MN	https://riojitsu.com	6950 146th St W Suite 118, Apple Valley, MN 55124	Body footer contact block reads 6950 146th St W st 118, Apple Valley, MN 55124, US, phone (952)388-1799. Meta description reads Rio Jitsu in Apple Valley, MN offers Brazilian Jiu-Jitsu and Judo classes. GF Team affiliated, instructors Joao Marinho and Vinicius Marinho. ZIP 55124 = Apple Valley MN.
NET-NEW	Royce Gracie Jiu Jitsu Academy Shakopee	Shakopee	MN	https://rgjjmn.com	1038 1st Avenue E, Shakopee, MN 55379	Body School Info block reads Royce Gracie Jiu Jitsu Academy Shakopee, Minnesota, 952-388-8737, 1038 1st Avenue E, Shakopee, MN, 55379. Headline reads ROYCE GRACIE JIU JITSU ACADEMY SHAKOPEE, MINNESOTA. 952 = MN south metro.
NET-NEW	American MMA	Prior Lake	MN	https://american-mma.com	14869 Hwy 13 S, Prior Lake, MN 55372	attsavage.com redirects to american-mma.com. Body header reads 14869 Hwy 13 S, Prior Lake, MN, 952-457-7743, and the embedded map query reads 14869 HWY 13 S, savage mn 55372. Body reads Mixed Martial Arts, Muay Thai Kickboxing, Brazilian Jiu Jitsu, Serving the Savage/Prior Lake area for over 20 years. 952 = MN.
NET-NEW	Isanti Grappling Club	Isanti	MN	https://isantigrapplingclub.com	101 Isanti Parkway NW Suites C, D and E, Isanti, MN 55040	Body Our Location block reads 101 Isanti Parkway NW Suites C, D and E Isanti, MN 55040. Full Jiu Jitsu class grid (kids, teen, adult morning and night, gi and no-gi) plus Thai Boxing, membership pricing, onsite IGC Invitational tournaments. ZIP 55040 = Isanti MN.
NET-NEW	Apex Jiu-Jitsu	Duluth	MN	http://apexjiujitsu.net	228 1/2 N Central Ave, Duluth, MN 55807	Body header and Location block both read Apex Jiu-Jitsu, 228 1/2 N. Central Ave, Duluth, MN 55807, 218-269-2588, entrance on alley side facing SuperOne Foods, with an embedded map pinned to that MN address. Owner Cris Johnson, Pedro Sauer Brazilian Jiu-Jitsu Association black belt. 218 = northern MN. This is Duluth MN, not Duluth GA.
NET-NEW	Drengr Jiu-Jitsu	Duluth	MN	https://drengrjiujitsu.com	230 E Superior St, Duluth, MN 55802	Body Contact Us block reads Drengr Jiu-Jitsu, 230 E Superior St, Duluth, MN 55802. Body reads the highest quality Jiu-Jitsu classes in Duluth, Minnesota; history section names Adam Linn, Zach Walters and head coach/owner Dustin Hjelle. ZIP 55802 = downtown Duluth MN. NOTE directories still carry the old 2711 W Superior St Ste 208 address; the current body says 230 E Superior St.
NET-NEW	Mario Roberto Jiu-Jitsu Academy	Rochester	MN	http://mrjja.com	4915 Hwy 52 N Suite B, Rochester, MN 55901	Body footer reads 4915 Hwy 52 N Suite B, (507) 202-0036, Rochester, MN 55901, USA. Body reads We are the largest and longest-operating Brazilian Jiu-Jitsu and Muay Thai school in SE MN; head instructor Mario Roberto, 6th degree black belt, moved to Rochester in 2004. 507 = southern MN. Rochester MINNESOTA, not Rochester NY.
NET-NEW	Stock Martial Arts	Rochester	MN	https://www.stockmartialarts.com	1608 US-52, Rochester, MN 55901	Location page body reads Conveniently located at 1608 US-52 in the Hillcrest Shopping Center, next to Godfather's and 1608 US-52, Rochester, MN 55901, USA, with an embedded map pinned there. Dedicated Brazilian Jiu-Jitsu, Kids Jiu-Jitsu, Kickboxing and MMA programs. Head coach Ryan Stock. ZIP 55901 = Rochester MN.
NET-NEW	Imperial Training Center	Rochester	MN	https://imperialtrainingcenter.com	2571 Clare Ln NE Unit 102, Rochester, MN 55906	Body footer contact block reads 2571 Clare Ln NE Unit 102, Rochester, MN 55906 and 507-923-0473. Kids, Adult and Women's BJJ program pages plus adult kickboxing. Body closes Imperial Training Center provides martial arts classes to Rochester, Owatonna, Northfield, Byron and Kasson communities - all Minnesota towns. 507 = southern MN.
NET-NEW	Start BJJ Minnesota	St. Cloud	MN	https://startbjjminnesota.squarespace.com	3333 W Division Street Suite 220, Saint Cloud, MN 56301	Body Location block reads 3333 W Divison Street, suite 220 Saint Cloud, MN, 56301, contact mnstart.info@gmail.com and (320) 469-0728. Body reads we are a locally owned, small martial arts gym owned by Brock Larson, former UFC, WEC and One FC MMA fighter and a third degree blackbelt with over 20 years of Brazilian Jiu Jitsu experience, located inside Midtown Square mall. 320 = central MN.
NET-NEW	Kato Jiujitsu	Mankato	MN	https://katojiujitsu.com	410 Park Lane, Mankato, MN 56001	Body footer reads Kato Jiujitsu - 410 Park Lane, Mankato, Minnesota 56001, United States - (507) 200-8504. Body reads We teach the most effective Martial Arts in Mankato. For too long, there was no Jiu Jitsu in Mankato. Head coach Jose Carlos Lima, GF Team black belt under Julio Cesar Pereira, IBJJF World and Abu Dhabi World Pro champion. 507 = southern MN.
NET-NEW	Mark44 MMA	Mankato	MN	https://mark44mma.com	1415 1st Ave Suite 4, Mankato, MN 56001	Read from The Academy MN Official Representatives page body: Mark44 MMA, Head Coach Clay Uddley, 1415 1st Ave., suite #4, Mankato, MN 56001, Tel 507-508-0707, Mark44MMA.com. Official Team Academy (Greg Nelson) representative. 507 = southern MN. Second Mankato school alongside Kato Jiujitsu.
NET-NEW	The Flow Lab Owatonna	Owatonna	MN	https://theflowlabowatonna.com	1010 Hoffman Dr NW, Owatonna, MN 55060	Body reads The Flow Lab Owatonna, Brazilian Jiu-Jitsu, Owatonna, MN and We are located at 1010 Hoffman Dr NW, Owatonna, MN 55060, Message us at (507)-200-0191. GFTeam affiliate; co-owner and head coach Matt Lumsden, brown belt under Jose Carlos Lima. 507 = southern MN.
NET-NEW	UnderGround Boxing and Brazilian Jiu-Jitsu	Red Wing	MN	https://www.ugroundboxing.com	415 Main St, Red Wing, MN 55066	Body Come visit us block reads 415 Main St, Red Wing, MN 55066, USA with an embedded map pinned to it, phone +1 651-376-4431. Body reads Transformative Martial Arts in Red Wing, MN and This hidden gem is located beneath the Studebaker Parking Ramp in the heart of Red Wing. Dedicated Brazilian Jiu-Jitsu program page. 651 = MN.
NET-NEW	Black Arrow Martial Arts	Brainerd	MN	https://www.blackarrowmartialarts.com	217 Washington Street, Brainerd, MN 56401	Body footer reads 217 Washington Street, Brainerd, MN, 56401 and 218-851-1618. Body reads Black Arrow Family Martial Arts offers World Class Jiu-Jitsu instruction to the Brainerd Lakes Area with a dedicated Black Arrow Jiu-Jitsu page. Six-time Best Fitness Center in the Brainerd Lakes Area. 218 = northern MN. This is the real Brainerd BJJ school.
NET-NEW	Iron Academy Martial Arts	Hibbing	MN	https://ironacademymartialarts.com	2225 1st Ave, Hibbing, MN 55746	Body Location block reads 2225 1st Ave Hibbing, MN 55746 with hours and contact (218) 996-3522. Site strapline reads Jiu-Jitsu Instruction On Minnesota's Iron Range; instructor interview names Shane Jones, Team Black Arrow Jiu-Jitsu Black Belt 1st Degree, who opened his own academy in Hibbing. 218 = northern MN. This is the real Hibbing BJJ school.
NET-NEW	Freestyle Martial Arts	Albert Lea	MN	https://www.minnesotafighting.com	115 N Newton Ave, Albert Lea, MN 56007	Body contact block reads 115 N Newton Ave. Albert Lea MN United States 56007, (507) 402-9154. Body reads the premier training destination for martial arts in Albert Lea, MN since 1998, the only school in southern Minnesota offering authentic MMA, Jeet Kune Do concepts, Filipino Martial Arts, and Brazilian Jiu Jitsu, with a dedicated BJJ / Catch Wrestling page. Coach Brenden Troster. 507 = southern MN.
