status	name	city	state	website	address	evidence
ALREADY-IN	Action & Reaction MMA	Laval	QC			WRONG-ENTITY - could not recover a Laval QC link. Both live Action & Reaction properties are Ontario: actionreactionmma.wordpress.com body reads "We are located in the heart of Toronto's GTA, North York at 485 McNicoll Avenue, North York Ontario"; actionreactionmma.com lists only Toronto, Pickering, Markham and Vaughan ON. No Laval QC location exists. Recommend deletion or re-filing under Ontario.
ALREADY-IN	Levis BJJ	Lévis	QC			NOT RECOVERED - no entity trading as "Levis BJJ" could be located. Levis' operating BJJ school per the FQJJB federation roster is Gracie Jiu-Jitsu St-Nicolas, 845 Route Marie-Victorin, Levis, Quebec G7A 3S8 (postal G7A confirms Quebec), added as a NET-NEW row. Website left blank pending a human decision on whether this record is the same school.
ALREADY-IN	Alliance Jiu Jitsu Montreal	Montreal	QC	https://brazilianjiujitsumontreal.com	5842 Boul. St Laurent, Montreal, QC H2T 1T3	LINK RECOVERED. brazilianjiujitsumontreal.com body reads "MONTREAL - ROSEMERE ... Alliance jiu jitsu Montreal est une ecole d'arts martiaux qui se concentre a 100 % sur le jiu-jitsu bresilien"; logo file is named alliance-BJJ-logo. Contact page body: "Montreal - 5842 Boul. St Laurent- Montreal, Qc H2T1T3 Canada, Metro Rosemont" and "Tel: 15148898642". Postal H2T and area code 514 confirm Montreal QC. Mestre Peninha Melo, Lucas Lepri / Alliance affiliation.
ALREADY-IN	Renzo Gracie Montreal	Montreal	QC			NOT RECOVERED - deliberately left blank. Directories still list bjjmontreal.com as the site for "Renzo Gracie Downtown Montreal OAMA" (279 Rue Sherbrooke O), but that domain now 301-redirects to plateaubjj.com and the rendered body is "Plateau BJJ - Jiu-Jitsu x Plateau-Mont-Royal", a Caio Terra Association academy - a DIFFERENT business. Applying that URL would repeat the rodrigopinheirobjj-style error. Plateau BJJ is added separately as NET-NEW. Renzo Gracie West Island and Renzo Gracie Laval (same Glen MacKenzie / OAMA group) are live and added as NET-NEW.
ALREADY-IN	Santos Brothers BJJ Montreal	Montreal	QC			NOT RECOVERED - santosbrothersbjj.com is Santos Brothers BJJ Academy, headquarters of Nova Uniao Canada, at 2486 Dufferin St, TORONTO, ONTARIO (Wagnney Fabiano). No Montreal QC branch found. This record looks like an Ontario school mis-filed under Montreal; flagged for human review rather than linked.
ALREADY-IN	Alliance Jiu Jitsu Quebec City	Quebec City	QC			NOT RECOVERED - the Alliance / Lucas Lepri presence in Quebec is Montreal and Rosemere only (Alliance Lepri Montreal & Rosemere, per the FQJJB listing and the school's own site). No Alliance academy in Quebec City could be found. Quebec City's comparable schools (Bjj Quebec, Sampa, Royal Jiu-Jitsu Quebec, Nordik Fight Club) are separate entities. Flagged for human review.
ALREADY-IN	Royal Jiu-Jitsu Quebec	Quebec City	QC	https://royaljiujitsuqc.com	3347 Rue du Carrefour, Québec, QC G1C 8J9	LINK RECOVERED. royaljiujitsuqc.com body reads "Academie de Jiu-Jitsu a Quebec ... Pourquoi Royal Jiu-Jitsu Quebec", 450+ membres actifs, BJJ Adultes / Enfants / Competition. Contact block: "3347 Rue du Carrefour, Quebec, QC G1C 8J9, Carrefour Beauport" and "418-614-3331". Postal G1C and area code 418 confirm Quebec City.
ALREADY-IN	Sept-Iles BJJ	Sept-Îles	QC			NOT RECOVERED - no BJJ school in Sept-Iles could be confirmed from any page body. The FQJJB federation roster has no Sept-Iles listing. The nearest Cote-Nord operation found is One Jiu Jitsu Cote Nord / BTT Canada in Baie-Comeau, which I could not verify from a body and so have NOT added. Held back as unverified.
ALREADY-IN	Trois-Rivieres BJJ	Trois-Rivières	QC	https://www.am3r.ca	2545 boul Thibeault, Unité B, Trois-Rivières, QC G8T 1G1	LINK RECOVERED (probable identity). am3r.ca body: "AM3R - Arts Martiaux Trois-Rivieres - est un centre d'arts martiaux offrant des cours de jiu-jitsu bresilien (BJJ Evolution Trois-Rivieres)". The Centre Evolution affiliate page body independently lists "Evolution BJJ AM3R, 2545 boul Thibeault, Unite B, Trois-Rivieres, QC G8T 1G1, 819-695-0912". Postal G8T and area code 819 confirm Quebec. This is the BJJ club in Trois-Rivieres; name match to the stored record is inferred, not literal.
ALREADY-IN	Sherbrooke BJJ	Sherbrooke	QC	https://sherbrookebjj.com	1271 rue King Est, Sherbrooke, QC J1G 1E4	LINK STILL GOOD. sherbrookebjj.com resolves and the body is "Three Headed Beast - Centre d'Arts Martiaux Sherbrooke", "BJJ - Jiu Jitsu Bresilien", "Membre affilie Evolution BJJ". Footer: "1271 rue King Est, Sherbrooke, QC J1G 1E4 - (819) 562-8524". Postal J1G and area code 819 confirm Quebec. Note the school trades as Three Headed Beast, not "Sherbrooke BJJ" - a name update may be warranted.
NET-NEW	Gracie Barra Montreal	Montreal	QC	https://gbmontreal.ca	3975 Notre-Dame O., Montreal, QC H4C 1R2	Body of gbmontreal.ca/school: "Gracie Barra Montreal ... headquarters for nine thriving Gracie Barra schools across Quebec", founded 2010 by Prof. Bruno Fernandes. Contact block: "Address: 3975 Notre-Dame O., Montreal, QC H4C- 1R2, Phone: (514) 932-5777". Postal H4C and area code 514 confirm Montreal QC.
NET-NEW	Gracie Barra Montreal-Ouest	Montreal	QC	https://gbmontrealouest.ca	14c Av. Westminster N., Montréal-Ouest, QC H4X 1Y9	Body of gbmontrealouest.ca/school: "Gracie Barra Montreal-Ouest ... opened its doors in 2017 at 14c Av. Westminster N." Contact block: "14c Av. Westminster N. Montreal-Ouest, QC H4X- 1Y9". Postal H4X confirms Quebec. Municipality is Montreal-Ouest (an enclave on the Island of Montreal) - filed under Montreal to avoid creating a duplicate city heading.
NET-NEW	Gracie Barra Saint-Laurent	Montreal	QC	https://gbsaintlaurent.ca	2167 Blvd. Marcel-Laurin, Montréal, QC H4R 1K4	Body of gbsaintlaurent.ca: "Gracie Barra Saint-Laurent - Ville Saint-Laurent, Montreal", BJJ and self-defense for kids/teens/adults. Contact block: "Address: 2167 Blvd. Marcel-Laurin, Montreal, QC H4R 1K4, Phone: 514-243-5455". Postal H4R and area code 514 confirm Montreal QC. Also carried on the FQJJB federation roster.
NET-NEW	Gracie Barra Kirkland	Montreal	QC	https://gbkirkland.ca		Gracie Barra Montreal's own school page body names Kirkland/West Island among its nine to ten Quebec locations; gbkirkland.ca is the school's live site ("Brazilian Jiu Jitsu West Island - Gracie Barra Kirkland", tel 514-505-1884, 514 = Montreal). Kirkland is a municipality on the Island of Montreal - filed under Montreal. Street address not captured from a body, left blank.
NET-NEW	Gracie Barra Sainte-Anne-de-Bellevue	Montreal	QC	https://gbsainteanne.ca		Gracie Barra Montreal's own school page body lists Sainte-Anne-de-Bellevue among the Quebec network's locations; gbsainteanne.ca is live ("Gracie Barra Sainte-Anne-de-Bellevue - Jiu-Jitsu school in West Island"). Sainte-Anne-de-Bellevue is a municipality on the Island of Montreal - filed under Montreal. Street address not captured from a body, left blank.
NET-NEW	Renzo Gracie West Island	Montreal	QC	https://www.rgwestisland.ca	100 Jacques Bizard Blvd, L'Île-Bizard, QC H9C 2T9	Body of rgwestisland.ca: "Renzo Gracie West Island is a Brazilian Jiu-Jitsu Martial Arts academy serving kids and adults across Montreal's West Island ... Serving Pierrefonds, Kirkland, Beaconsfield, Dollard-des-Ormeaux". Footer address "100 Jacques Bizard Blvd, L'Ile-Bizard, Quebec H9C 2T9", tel 514-778-0084. Postal H9C and area code 514 confirm Montreal QC. L'Ile-Bizard is a Montreal borough. Head instructor Prof. Glen MacKenzie (Renzo Gracie / OAMA).
NET-NEW	Renzo Gracie Laval	Laval	QC	https://www.gracielaval.com	3274 Blvd. Saint-Martin O Suite 201, Laval, QC H7T 1A1	Body of gracielaval.com: "Renzo Gracie Laval is a Brazilian Jiu-Jitsu Martial Arts academy serving kids and adults across Laval and Montreal. Serving Chomedey, Laval-des-Rapides, Sainte-Dorothee, Sainte-Rose, Fabreville, Vimont, Duvernay". Footer: "3274 Blvd. Saint-Martin O Suite 201, Laval, QC H7T 1A1", tel 438-533-4348. Postal H7T and area code 438 confirm Laval QC (not Laval, France).
NET-NEW	Plateau BJJ	Montreal	QC	https://plateaubjj.com	3655 Boul. Saint-Laurent Unit 107, Montreal, QC	Body of plateaubjj.com: "Brazilian Jiu-Jitsu in Montreal - Train in a welcoming, beginner-friendly environment right in Plateau Mont-Royal", "Caio Terra Association Member". Contact page body: "3655 Boul. Saint-Laurent Unit 107, Montreal, Quebec, Canada" and registered as 9504-4798 Quebec Inc. Now occupies the bjjmontreal.com domain.
NET-NEW	Académie Frontenac	Montreal	QC	https://www.academiefrontenac.com	2600 rue Ontario E. suite 152, Montréal, QC H2K 4K4	Body of academiefrontenac.com: "L'Academie Frontenac se distingue comme un centre sportif specialise, offrant une gamme diversifiee de disciplines en arts martiaux, notamment la boxe, le muay thai, le kick-boxing, et le jiu-jitsu bresilien"; dedicated /cours-de-jiu-jitsu page. Contact page body: "2600 rue Ontario E. suite 152, Montreal, Qc H2K4K4" and "(514)525-3037". Postal H2K and area code 514 confirm Montreal QC.
NET-NEW	Bjj Québec	Quebec City	QC	https://bjjquebec.com	2376 Rue Galvani, Québec, QC	Body of bjjquebec.com: "Le 1re club de jiu-jitsu bresilien a Quebec", Gi / No-Gi / children's classes, "Affilie a BTT Canada". Footer: "Notre Adresse - 2376 Rue Galvani, Quebec, QC, Canada" and "+1 (581) 888-4616". Area code 581 confirms Quebec City.
NET-NEW	Élite Jiu Jitsu	Drummondville	QC	https://www.elitejjd.ca	4587 boulevard Allard, Drummondville, QC J2A 1R9	Body of elitejjd.ca/contact: "ELITE JIU JITSU EST UN ACADEMIE DE JIU JITSU SITUE A DRUMMONDVILLE QUEBEC - 4587 boulevard allard, DRUMMONDVILLE QUEBEC J2A 1R9 - (438) 270-8505". Postal J2A confirms Quebec. Carried on the FQJJB federation roster.
NET-NEW	Kuzushi Fight Club	Saint-Jérôme	QC	https://www.saintjeromebjj.com	1085 rue Melançon, Saint-Jérôme, QC	Body of saintjeromebjj.com: "Votre Club de Jiu-Jitsu Bresilien a Saint-Jerome - Pour la premiere fois a Saint-Jerome, decouvrez un gym uniquement dedie au Jiu-jitsu bresilien". Footer: "450-565-5686, 1085 rue Melancon, Saint-jerome". Area code 450 confirms Quebec (Laurentides). Also on the FQJJB roster as Kuzushi Fight Club, 424 Rue Saint-Georges - the site's own current address is used here.
NET-NEW	NORD jiujitsu collective	Mont-Tremblant	QC	https://nordjiujitsu.com	510 Rue De Saint-Jovite, Mont-Tremblant, QC J8E 2Z9	FQJJB federation listing body: "Collectif Independant de Jiujitsu a Mont-Tremblant, Laurentides ... Jiujitsu moderne dans les Laurentides presente par l'equipe de Mizu Studio et situe au coeur de Mont-Tremblant". Emplacement: "510 Rue De Saint-Jovite, Saint-Jovite, Quebec J8E 2Z9". Directeur technique Val Astraverkhau, founded 1 May 2022. Postal J8E confirms Quebec.
NET-NEW	Lvbjj	Saint-Mathieu-de-Beloeil	QC		3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, QC J3G 4S5	FQJJB federation listing body: "Lvbjj - Lee Villeneuve bjj". Emplacement: "3110 Rue Bernard-Pilon, Saint-Mathieu-de-Beloeil, Quebec J3G 4S5, Canada". Directeur technique: Lee Villeneuve. Postal J3G confirms Quebec (Monteregie).
NET-NEW	Gracie Jiu-Jitsu St-Nicolas	Lévis	QC	https://www.graciejiujitsustnicolas.com	845 Route Marie-Victorin, Lévis, QC G7A 3S8	FQJJB federation listing body: "Ecole de jiu-jitsu bresilien certifiee par Gracie University. Axee sur l'auto-defense." Emplacement: "845 Route Marie-Victorin, Levis, Quebec G7A 3S8, Canada", founded 13 February 2023, own site graciejiujitsustnicolas.com. Postal G7A confirms Levis QC.
NET-NEW	Rimouski Submission Fight	Rimouski	QC		254 Rue Saint-Germain Est, Rimouski, QC G5L 1B4	FQJJB federation listing (jjbqc.org/listing/rimouski-submission-fight): No-Gi classes Tuesday and Thursday 19h30-21h00, directeur technique Jerome Parenteau. Address 254 Rue Saint-Germain Est, Rimouski, Quebec G5L 1B4. Postal G5L confirms Bas-Saint-Laurent, Quebec.
NET-NEW	Volt BJJ	Longueuil	QC		1077 Chemin De Chambly, Longueuil, QC J4H 3M7	FQJJB federation listing (jjbqc.org/listing/volt-bjj): 1077 Chemin De Chambly, Longueuil, Quebec J4H 3M7, Canada. Postal J4H confirms Longueuil QC.
NET-NEW	Outros Caras JiuJitsu	Longueuil	QC		1175 Chemin du Coteau-Rouge, Longueuil, QC J4K 1X1	FQJJB federation listing (jjbqc.org/listing/outros-caras-jiujitsu): courses for adults and children on Montreal's south shore, 1175 Chem. du Coteau-Rouge, Longueuil, QC J4K 1X1. Postal J4K confirms Longueuil QC.
NET-NEW	Bravado BJJ Rive-Sud	Longueuil	QC	https://www.bravadobjjrivesud.com		School's own site title and strapline: "Decouvrez | Bravado BJJ Rive-Sud | St-Hubert et Longueuil - Jiu-Jitsu Bresilien (BJJ) pour tous les niveaux et tous les ages". Also carried on the FQJJB federation roster as Bravado BJJ Rive-Sud Inc. Saint-Hubert is a borough of Longueuil, so filed under Longueuil. Street address not captured, left blank.
NET-NEW	Guara Jiu-Jitsu Brésilien	Brossard	QC	https://www.guarabjj.com	5635 Grande Allée, Brossard, QC J4Z 3G3	FQJJB federation listing (jjbqc.org/listing/guara-jiu-jitsu-bresilien): Brazilian jiu-jitsu school on Montreal's south shore, 5635 Grande Allee, Brossard, Quebec J4Z 3G3. Own site guarabjj.com titled "Guara Jiu-Jitsu Bresilien | Ecole d'Arts Martiaux | Brossard". Postal J4Z confirms Brossard QC. NEW CITY SPELLING: Brossard.
NET-NEW	Gracie Barra Brossard	Brossard	QC	https://gbbrossard.ca	7565 Boulevard Taschereau, Brossard, QC	Part of the Gracie Barra Quebec network named in the Gracie Barra Montreal school-page body ("outposts in Brossard, West Island, Laval, Sainte-Anne-de-Bellevue, Montreal-Ouest, Saint-Laurent"). Address 7565 Boul. Taschereau, Brossard from the school's directory records; also carried on the FQJJB federation roster as Gracie Barra Brossard. Taschereau Blvd and the Brossard J4 postal zone confirm Monteregie, Quebec.
NET-NEW	Gracie Barra Boucherville	Boucherville	QC	https://www.gbbou.ca	540 Rue D'Avaugour, Unit 1050, Boucherville, QC	Named on the FQJJB federation site's own "Concentration sportive" menu (Gracie Barra Boucherville sport-etudes programme with College De Mortagne) and carried as a FQJJB listing. Own site gbbou.ca titled "Gracie Barra Boucherville | Jiu-jitsu Bresilien | Quebec". Address 540 Rue D'Avaugour, Unit 1050, Boucherville. NEW CITY SPELLING: Boucherville.
NET-NEW	Gracie Barra Laval	Laval	QC	https://gblaval.com	3625 Boulevard Curé-Labelle, Suite 202, Laval, QC	Named in the Gracie Barra Montreal school-page body as one of the Quebec network's locations. gblaval.ca resolves (DNS Status 0, Cloudflare). Address 3625 blvd. Cure-Labelle #202, Laval, QC, tel +1 450-934-9998 - area code 450 confirms Laval QC (not Laval, France).
NET-NEW	Académie Martiale Jiu Jitsu Laval	Laval	QC		2136 Boulevard Des Laurentides, Laval, QC H7M 2R5	FQJJB federation listing (jjbqc.org/listing/academie-martiale-jiu-jitsu-laval): 2136 Boulevard Des Laurentides, Laval, Quebec H7M 2R5. Postal H7M confirms Laval QC.
NET-NEW	Ware BJJ Laval	Laval	QC		4084 Boulevard Saint-Martin Ouest, Laval, QC H7T 1C1	FQJJB federation listing (jjbqc.org/listing/ware-bjj-laval): 4084 Boulevard Saint-Martin Ouest, Laval, Quebec H7T 1C1, Canada. Postal H7T confirms Laval QC.
NET-NEW	Alliance Jiu-Jitsu Rosemère	Rosemère	QC	https://brazilianjiujitsumontreal.com	Centre Sportif Rosemère, 235 Boulevard Labelle, Rosemère, QC J7A 2H3	Second location of Alliance Jiu Jitsu Montreal. Contact page body of brazilianjiujitsumontreal.com: "Rosemere - Centre Sportif Rosemere, 235 Boul. Labelle, Rosemere, Quebec, J7A 2H3, Canada". Also a separate FQJJB listing ("Alliance Lepri Montreal & Rosemere"). Postal J7A confirms Laurentides, Quebec. NEW CITY SPELLING: Rosemère.
NET-NEW	Tristar Gym Repentigny	Repentigny	QC		530 Rue Notre-Dame, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/tristar-gym-repentigny): 530 Rue Notre-Dame, Repentigny. Repentigny is in Lanaudiere, Quebec (450/579 area, J5/J6 postal). NEW CITY SPELLING: Repentigny.
NET-NEW	Barbarian MMA	Repentigny	QC		82 Rue Lajeunesse, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/barbarian-mma): 82 Rue Lajeunesse, Repentigny. Lanaudiere, Quebec.
NET-NEW	Pandajitsu	Repentigny	QC		565 Rue Lanaudière, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/pandajitsu): 565 Rue Lanaudiere, Repentigny. Lanaudiere, Quebec.
NET-NEW	Association Hokano Mikata	Repentigny	QC		998 Rue Rachel, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/association-hokano-mikata-2): 998 Rue Rachel, Repentigny. Lanaudiere, Quebec.
NET-NEW	Dojo Fusion	Terrebonne	QC		1977 Chemin Gascon, Terrebonne, QC	FQJJB federation listing (jjbqc.org/listing/dojo-fusion-inc): Brazilian Jiu-Jitsu school in Terrebonne coached by Dave Massicotte, 1977 Chemin Gascon. Terrebonne is in Lanaudiere, Quebec (450 area). NEW CITY SPELLING: Terrebonne.
NET-NEW	Nova Uniao St-Jean	Saint-Jean-sur-Richelieu	QC		685 Rue Saint-Jacques, Saint-Jean-sur-Richelieu, QC J3B 2M9	FQJJB federation listing (jjbqc.org/listing/nova-uniao-st-jean-2): courses for adults and children with and without gi, 685 Rue Saint-Jacques, Saint-Jean-sur-Richelieu, Quebec J3B 2M9. Postal J3B confirms Quebec. NEW CITY SPELLING: Saint-Jean-sur-Richelieu.
NET-NEW	Académie Connexion	Saint-Amable	QC		510 Rue Charbonneau, Saint-Amable, QC J0L 1N0	FQJJB federation listing (jjbqc.org/listing/academie-connexion): 510 Rue Charbonneau, Saint-Amable, Quebec J0L 1N0. Postal J0L confirms Monteregie, Quebec. NEW CITY SPELLING: Saint-Amable.
NET-NEW	Maison BJJ	Notre-Dame-du-Bon-Conseil	QC		659 Rue Notre-Dame, Notre-Dame-du-Bon-Conseil, QC J0C 1A0	FQJJB federation listing (jjbqc.org/listing/maison-bjj-ecole-de-jiujitsu-bresilien): "Maison BJJ Ecole de Jiujitsu Bresilien", 659 Rue Notre-Dame, Bon-Conseil, Quebec J0C 1A0. Postal J0C confirms Centre-du-Quebec. NEW CITY SPELLING: Notre-Dame-du-Bon-Conseil.
NET-NEW	Team Légion Victoriaville	Victoriaville	QC		27 Rue De Coursol, Victoriaville, QC	FQJJB federation listing (jjbqc.org/listing/team-legion-victoriaville): club offering MMA / JJB / Grappling, 27 Rue De Coursol, Victoriaville. Victoriaville is in Centre-du-Quebec (819 area, G6P postal). NEW CITY SPELLING: Victoriaville.
NET-NEW	Les Mauvais Compagnons	Granby	QC		231 Rue Saint-Charles Sud, Granby, QC	FQJJB federation listing (jjbqc.org/listing/les-mauvais-compagnons): courses in Brazilian Jiu-Jitsu and Kickboxing, 231 Rue Saint-Charles Sud, Granby. Granby is in Monteregie/Estrie, Quebec (450/579 area, J2G postal). NEW CITY SPELLING: Granby.
NET-NEW	Nomad Brazilian Jiu-Jitsu	Sherbrooke	QC		1581 Rue Denault, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/nomad-brazilian-jiu-jitsu): 1581 Rue Denault, Sherbrooke. Sherbrooke is Estrie, Quebec (819 area, J1 postal).
NET-NEW	Académie Athéna	Sherbrooke	QC		1381 Rue King Est, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/academie-athena): described as unique in Estrie, 1381 Rue King Est, Sherbrooke. Rue King Est and the J1G postal zone confirm Sherbrooke QC.
NET-NEW	Académie SGS	Sherbrooke	QC	https://academiesgs.com	297 Rue King Ouest, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/academie-sgs) plus the school's own /jiu-jitsu-bresilien page. Offers Jiu-Jitsu Bresilien among other martial arts, 297 Rue King Ouest, Sherbrooke. Estrie, Quebec.
NET-NEW	École de Kickboxing de l'Estrie	Sherbrooke	QC		740 Rue Du Conseil, Sherbrooke, QC	FQJJB federation listing (jjbqc.org/listing/ecole-de-kickboxing-de-lestrie): 740 Rue Du Conseil, Sherbrooke. Member school of the Quebec BJJ federation. Estrie, Quebec.
NET-NEW	Centre Evolution	Gatineau	QC	https://www.artsmartiauxevolution.com	74 boulevard Gréber, Gatineau, QC J8T 3P8	Body of artsmartiauxevolution.com/affiliates: "Evolution JJB HQ - Evolution BJJ HQ, Centre Evolution, 74 boul Greber, Gatineau, QC, J8T 3P8, 819-246-2787". IBJJF certified black belt school under Prof. Daniel Guillemette; headquarters of the Evolution BJJ network. Postal J8T and area code 819 confirm Gatineau QUEBEC (not Ottawa ON).
NET-NEW	Rossi BJJ & Kickboxing	Gatineau	QC	https://www.rossibjjkick.ca	2019 Boulevard Maloney, Gatineau, QC	Body of the Centre Evolution affiliate page: "Evolution BJJ Templeton - Rossi BJJ & Kickboxing, 2019 Maloney Blvd., Gatineau, QC, 819-351-0412". Templeton is a Gatineau QC sector; area code 819 confirms Quebec side of the river.
NET-NEW	Martial Arts Derocque	Gatineau	QC		10 rue Belmont, Gatineau, QC	Body of the Centre Evolution affiliate page: "Evolution BJJ Gatineau (Aylmer) - Martial Arts Derocque, 10 rue Belmont, Gatineau, QC, (819) 598-8546". Aylmer is a Gatineau QC sector (explicitly Quebec side, not Ottawa); area code 819 confirms Quebec.
NET-NEW	Aylmer Jiu-Jitsu et Kickboxing	Gatineau	QC	https://www.aylmerjiujitsu.com	140 Rue Principale, Gatineau, QC	FQJJB federation listing (jjbqc.org/listing/aylmer-jiu-jitsu-et-kickboxing): offers traditional Jiu-Jitsu, Brazilian Jiu-Jitsu and Thai Boxing, 140 Rue Principale, Gatineau. Rue Principale is the main street of the Aylmer sector of Gatineau QUEBEC - not Ottawa, Ontario.
NET-NEW	Klimat	Wakefield	QC	https://wakefield.klimat.ca	919 chemin Riverside, Wakefield, QC J0X 3G0	Body of the Centre Evolution affiliate page: "Evolution BJJ Wakefield - Klimat, 919 ch. Riverside Wakefield, QC, J0X 3G0". Postal J0X confirms Outaouais, Quebec. NEW CITY SPELLING: Wakefield (village in the municipality of La Pêche, QC).
NET-NEW	Terra Atma	Sutton	QC	https://www.terra-atma.com	909 Québec 139N, Sutton, QC J0E 2K0	Body of the Centre Evolution affiliate page: "Evolution BJJ Sutton - Terra Atma, 909 Quebec 139N, Sutton, QC, Canada, J0E 2K0". Postal J0E confirms Estrie, Quebec. NEW CITY SPELLING: Sutton.
NET-NEW	Académie IMPAK MMA	Beloeil	QC		347 Duvernay, Beloeil, QC J3G 2M2	Body of the Centre Evolution affiliate page: "Evolution BJJ St-Mathieu-de-Beloeil - Academie IMPAK MMA, 347 Duvernay, Beloeil, QC, J3G 2M2, 514-617-2364". Postal J3G confirms Monteregie, Quebec. NEW CITY SPELLING: Beloeil.
