verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CORRECTED	AB	The Komodo Academy	Grande Prairie	AB	https://www.thekomodoacademy.com/	10016 110 Avenue, Grande Prairie, AB	https://www.thekomodoacademy.com/contact-us-KJJA	ADDRESS changed, old value blank: contact page body prints "THE KOMODO ACADEMY, 10016 110 Avenue, Grande Prairie, Alberta, P: (587) 803-3531" (Alberta area code 587). Dedicated BJJ page body is substantive and not just meta: beginner and advanced Brazilian Jiu-Jitsu programs, submissions, escapes, positional control, takedowns and sweeps, named professor "Professor Steph", and a location selector "North Location 10016 110 Avenue (Near Giant Tiger)". NOTE the domain root www.thekomodoacademy.com and thekomodoacademy.com both return an EMPTY body (JS-only shell) - the rendered site lives at /home-KJJA, /contact-us-KJJA and /brazilian-jiu-jitsu-grande-prairie.
CORRECTED	AB	Progressive Fighting Academy	Lethbridge	AB	https://pfakickboxing.com/	1720 2 Avenue South, Lethbridge, AB	https://pfakickboxing.com/	Row was flagged "no independent site body read". WEBSITE changed, old value blank: the school's own site is pfakickboxing.com (guessed domain progressivefightingacademy.com is NXDOMAIN, DNS Status 3). Body H1 "Progressive Fighting Academy", class blocks for Kickboxing, Brazilian Jiu Jitsu, Wrestling, Kids and Youth; BJJ block reads "We offer programs for both traditional BJJ in a Gi and modern BJJ NOGI. We offer BJJ classes 6 days a week with black belt level instruction". Contact block: "Address: 1720 2 ave South, Lethbridge AB", phone +1 (403) 327 3744 (Alberta 403). Live RhinoFit class calendar and a 2026-dated Stripe event ticket banner, so open. Address confirmed as stored.
CORRECTED	AB	KENSEI MMA	Red Deer	AB	https://www.kensei.ca/	4768 Riverside Dr Unit 2, Red Deer, AB T4P 1M6	https://www.kensei.ca/	Row was flagged "body not individually read". NAME changed, old value "Kensei Martial Arts and Fitness": the site body, logo and every page title trade as "KENSEI MMA". ADDRESS changed, old value blank: footer prints "RED DEER, 4768 Riverside Dr Unit 2, Red Deer, AB T4P 1M6", phone (403) 343-7900 (Alberta 403). Open: current "WINTER / SPRING 2026, January 5-June 15/2026" schedule and 2026 social posts. BJJ EVIDENCE IS WEAKER THAN THE REST OF THIS BATCH AND IS FLAGGED: the rendered class list is Kids Classes, Kickboxing, Cardio Kickboxing, JIU-JITSU/MMA and Strength/Conditioning; the adult Jiu-Jitsu/MMA class page describes "ground techniques, submissions, and grappling strategies ... leverage, control, and timing" taught by Kent Brown, Connr Krebs and Calvin Kratz, but the word "Brazilian" does not appear anywhere on kensei.ca and no belt lineage is published. Its own Instagram handle and PlaySport profile under the same brand describe MMA/BJJ and NoGi Jiu-Jitsu classes. Kept as BJJ on the strength of the on-body submission-grappling class; not karate, TKD or judo-only.
CONFIRMED	AB	Hayabusa Training Centre	St. Albert	AB	https://hayabusatrainingcentre.com/	175 Carleton Drive Suite 150, St. Albert, AB T8N 4J9	https://hayabusatrainingcentre.com/	Body H1 "NUMBER ONE BRAZILIAN JIU-JITSU ACADEMY ST.ALBERT & EDMONTON AREA", adult and kids class routes, "Train with world champion instructors". Footer address "175 Carleton Drive, Suite 150 St. Albert, AB T8N 4J9" linked to the Google place for Hayabusa Training Centre Ltd., phone (780) 419-7177. Alberta postal T8N and area code 780 confirm St. Albert AB, not St Albans England. Page modified 2026-06-18, copyright 2026, live free-trial signup, so open.
CONFIRMED	AB	Arashi-Do Martial Arts Sylvan Lake	Sylvan Lake	AB	https://arashido.com/location/sylvan-lake/	Unit 4, 14 Thevanaz Industrial Trail, Sylvan Lake, AB T4S 2J5	https://arashido.com/location/sylvan-lake/	Location body read this time, not just the brand program page. H1 "ARASHI-DO Sylvan Lake", address block "#4 - 14 Thevanaz Industrial Trail, Sylvan Lake, AB T4S 2J5, (587) 400-9831". Genuinely a separate academy with six named instructors (Ken Sumner and others) and the heaviest BJJ timetable in the chain: Adult BJJ, Adult BJJ Beg., Adult BJJ Adv., Junior BJJ Beg./Adv., Mini Monkeys BJJ, Friday open mat. Alberta postal T4S, area code 587. Address is the same premises as stored; body spells the street "Thevanaz" while the site's own Google link spells it "Thevenaz".
CONFIRMED	WV	Body Armor MMA	Buckhannon	WV	https://www.bodyarmorwv.com/	191 Vicksburg Rd, Buckhannon, WV 26201	https://www.bodyarmorwv.com/contact-us/	Home body H1 "Body Armor / Brazilian Jiu-Jitsu", "premiere destination for those seeking high level martial arts training in West Virginia ... classes for children as young as three to adults of any age". Contact page body: "Address: 191 Vicksburg Rd, Buckhannon, WV 26201. Phone: 304.613.4476". Instagram bodyarmorjiujitsu, live Kicksite student login, copyright 2026. ZIP 26201 is in the WV 247xx-268xx band and 304 is a WV-only area code.
CONFIRMED	WV	Ground Zero Fighting Systems Huntington	Huntington	WV	https://gzfshuntington.wordpress.com/	1639 7th Avenue, Huntington, WV 25701	https://gzfshuntington.wordpress.com/	HUNTINGTON COLLISION CHECKED: the body itself says WV, not NY/IN and not the Ashland KY or Ironton OH side. Site name and body "Ground Zero Fighting Systems Brazilian Jiu Jitsu & MMA - Huntington, WV", "Huntington's premiere martial arts gym. We are a SAS team affiliate, and we offer the best Brazilian Jiu-jitsu in the state for all levels", dedicated Brazilian Jiu-Jitsu (BJJ) program page. "Drop By 1639 7th ave Huntington WV 25701", phone 3046331524, map pin 38.418865,-82.42916 which is in Huntington WV. ZIP 25701 and 304 confirm WV.
CONFIRMED	WV	True Elevation Brazilian Jiu Jitsu	Kearneysville	WV	https://tpfgym.com/true_elevation_bjj/	362 W Burr Blvd, Kearneysville, WV 25430	https://tpfgym.com/true_elevation_bjj/	Body: "Brazilian Jiu Jitsu ... Located inside True Performance Fitness, over 1500 sq ft of mat space ... offering both Adult and Youth classes! Round Table BJJ Affiliate", membership tiers Adult BJJ, Heroes BJJ, Youth 9-13 BJJ, Youth 5-8 BJJ, five named instructors headed by Joseph Harrison. REDIRECT RECORDED: the school's own domain tebjj.com 301s to tpfgym.com/true_elevation_bjj/, so the stored URL is the redirect destination and is correct. MARTINSBURG/CHARLES TOWN BELT CHECKED: host gym's contact page gives phone (681) 252-0606, a WV-only area code, and describes serving "Jefferson and Berkeley Counties in West Virginia"; its map embed pins 39.3559,-77.8669, the Kearneysville/Ranson WV area, not Maryland or Virginia. CAVEAT: the street number 362 W Burr Blvd is not printed on either body - only the map embed and ZIP-consistent geography support it.
CONFIRMED	WV	Black Cat MMA	Morgantown	WV	https://morgantownmma.com/	9500 Mall Rd Ste 217, Westover, Morgantown, WV 26501	https://morgantownmma.com/	Body: "BLACK CAT MMA - THE #1 JIU JITSU ACADEMY IN Morgantown, West Virginia"; the GRAPPLING program body reads "Based in Brazilian Jiu-Jitsu, wrestling, and submission grappling", and Kids Grappling and Kittens Kombat both name Brazilian Jiu-Jitsu. "OUR LOCATION 9500 Mall Rd, Ste 217, Westover Morgantown, WV, 26501" with a Google place link. Owner Josh Fowler named in reviews. ZIP 26501 confirms WV, not the Pittsburgh PA side. A traditional Adult Tae Kwon Do program also appears on the body but BJJ-based grappling is a core program, so it passes.
UNVERIFIED	WV	Power House Martial Arts	Oceana	WV			https://www.facebook.com/powerhousemartialartsdojo	NO PAGE BODY WAS READABLE. The school publishes no website of its own; the only URL is facebook.com/powerhousemartialartsdojo and web_fetch returns a completely EMPTY body for it (Facebook login wall), so nothing was rendered to read. The only supporting material is second-hand - the Butch Hiles affiliate roster listing "West Virginia - Oceana, WV" and a search snippet describing a free programme teaching BJJ, Hapkido, Thai Boxing and judo. Per method rules that is a brand roster plus aggregator text and cannot be laundered into a CONFIRMED verdict, and the Hapkido/judo mix means the BJJ question is genuinely open. Oceana is in Wyoming County WV (ZIP 24870) so the region is plausible but is also unconfirmed. No street address published anywhere. Needs a human or a logged-in browser pass.
CONFIRMED	WV	Mountain State Jiu-Jitsu	South Charleston	WV	https://mountainstatejiujitsu.com/	1101 Jefferson Road, South Charleston, WV 25309	https://mountainstatejiujitsu.com/	CHARLESTON WV vs CHARLESTON SC CHECKED: the body says West Virginia explicitly. "Mountain State Jiu-Jitsu is a member of the Six Blades Jiu-Jitsu Association under Xande Ribeiro located in South Charleston, West Virginia ... lineage comes directly from Saulo Ribeiro, Xande Ribeiro, and Chris Blanke", "The highest level of Brazilian Jiu-Jitsu training". Class pages Fundamentals, Adult All Levels, Kids Jiu-Jitsu, Open Mat, Competition, Defensive Tactics. Footer "Address 1101 JEFFERSON ROAD, SOUTH CHARLESTON, WV 25309", phone 304-561-4864. ZIP 25309 and 304 confirm WV.
UNVERIFIED	WV	Ohio Valley MMA	Wheeling	WV		27 11th St, Wheeling, WV 26003	https://ohiovalleymma.com/	NO PAGE BODY WAS READABLE. ohiovalleymma.com DOES resolve (DNS A 74.220.199.6, Status 0) but all four host forms - https and http, www and bare - return a completely EMPTY body, i.e. a JS-only shell, parked or placeholder page. Nothing was rendered, so reachability proves nothing here and I am not recording it as the school's website. Everything else available is aggregator or social text (MatMade, Tapology, Alignable, Nextdoor, the school's Facebook about page giving 27 11th St, Wheeling WV 26003, +1 304-281-8638 and an emphasis on Bando, Muay Thai, Wrestling and Brazilian Jiu Jitsu), which per method rules cannot support a CONFIRMED verdict. Stored city/ZIP/area code are internally consistent with Wheeling WV rather than the Pittsburgh PA or Steubenville OH side of the metro, but neither the address, the BJJ programme nor the school still being open is body-verified. Needs a human or a logged-in browser pass.
