region	name	city	state	website	address	research_evidence
NE	Kassebaum's Martial Arts	Bellevue	NE	https://nebraskakma.com	2111 Harvell Dr, Bellevue, NE 68005	"Body of the Jiu-Jitsu page: ""Jiu-Jitsu in Bellevue, NE"", ""If you're searching for Brazilian Jiu-Jitsu near Bellevue, NE"", FAQ ""What Age Groups Are Available for Carlos Machado Jiu-Jitsu?""; footer ""Kassebaum's Martial Arts, 2111 Harvell Dr, Bellevue, NE 68005"", 402-682-5425. ZIP 68005 + 402. Carlos Machado BJJ program inside an ATA/Krav Maga school."
NE	SIMS Dojo Nebraska City	Nebraska City	NE	https://www.simsdojo.com		"simsdojo.com body lists Nebraska City as one of three distinct training locations alongside Bellevue and Auburn, with its own coach (""SIMS Dojo Nebraska City COACHES - Coach Ty Mills, 10th Planet Jiu-Jitsu Brown Belt"") and its own booking link. Body also states the academy ""pioneered No-Gi Brazilian Jiu-Jitsu in the Sarpy, Cass, Otoe, and Nemaha County areas"" - Nebraska City is Otoe County NE. Street address not published on the body."
NE	Mick Doyle's Kickboxing and Fitness Center	Omaha	NE		10801 Blondo St, Omaha, NE 68164	"dojos.info Nebraska listing body: ""Mick Doyle's Kickboxing and Fitness Center, 10801 Blondo St, Omaha, NE-68164"". bjjweb Nebraska page body bio states Mick Doyle ""currently holds the rank of Brown Belt in Brazilian Jiu Jitsu under Master Fabio Santos"" and that Renzo Gracie trained at the Omaha gym. ZIP 68164, phone (402) 498-9592."
NE	Warlock Jiu-Jitsu and Catch Wrestling	Plattsmouth	NE		116 S 6th St, Plattsmouth, NE 68048	"Facebook page ""Plattsmouth Jiu-Jitsu and Catch Wrestling Club, Plattsmouth NE"" offering No-Gi Jiu-Jitsu, catch wrestling and self-defense; Yelp business ""Warlock Jiu-Jitsu and Catch Wrestling, 116 S 6th St, Plattsmouth, Nebraska"" filed under Brazilian Jiu-jitsu. Cass County NE, ZIP 68048. No own website; address from listings, not an own-site body."
NH	Kevin Watson Brazilian Jiu-Jitsu	Dover	NH	https://www.kwbjj.com	1200 Industrial Park Drive, Dover, NH 03820	LOCATIONS page body, under the heading NEW HAMPSHIRE, reads KWBJJ is located at 1200 Industrial Park Drive Dover NH 03820. ZIP 03820 confirms Dover NEW HAMPSHIRE not Dover DE. Established 2010.
NH	Lakes Region Vale Tudo	Laconia	NH		171 Fair St, Laconia, NH 03246	Listed in MatMade Laconia New Hampshire city index at 171 Fair St, child and adult programs, 53 reviews. Described in independent listings as a mixed martial arts academy in Laconia, NH specializing in boxing, kickboxing and BJJ. Fair St is Laconia NH 03246.
NH	Checkmate Martial Arts	Manchester	NH		200 Elm Street, Manchester, NH 03101	Listed in MatMade Manchester New Hampshire city index at 200 Elm Street with child, adult and one-on-one grappling programs. Elm St Manchester is ZIP 03101. Aggregator-only address.
NH	Gate City Mixed Martial Arts	Nashua	NH		28 Charron Ave Unit 8, Nashua, NH 03063	Listed in MatMade Nashua New Hampshire city index at 28 Charron Ave Unit 8. Gate City is Nashua NH's civic nickname; Charron Ave is ZIP 03063. Aggregator-only.
NH	Sanders Jiu Jitsu	Rochester	NH	https://www.sandersbjjacademy.com	25 Old Dover Rd, Unit E, Rochester, NH 03867	GET IN TOUCH block in the rendered body reads 25 Old Dover Rd, Unit E, Rochester, NH 03867 and 603-501-7055. ZIP 03867 and 603 area code confirm Rochester NEW HAMPSHIRE, not Rochester NY.
SC	Beaufort MMA	Beaufort	SC	https://www.beaufortmma.com	2127 Boundary St, Suite 14-B, Beaufort, SC 29902	"Contact page body: ""2127 Boundary St, Suite 14-B, Beaufort, SC 29902, Phone: 843-882-7688""; class menu includes Brazilian Jiu-Jitsu for Teens/Adults, Youth Brazilian Jiu-Jitsu, Brazilian Jiu-Jitsu for Women and Brazilian Jiu-Jitsu Over 40. Trading since 1997 as McCullough Submission Fighting."
SC	Ozone Brazilian Jiu-Jitsu	Florence	SC	https://www.ozonebjj.co	1735 South Irby St, Florence, SC 29505	"Body: ""BJJ & Muay Thai in Florence, SC - Ozone Brazilian Jiu-Jitsu"", Kid's JiuJitsu, Adult JiuJitsu and Muay Thai programs; contact block ""843-250-4993"" and ""1735 South Irby St, Florence, SC 29505"". This is the real Florence SOUTH CAROLINA academy, not florencebjj.com which is in Alabama."
SC	Red Fox Brazilian Jiu-Jitsu	Hartsville	SC	https://redfoxbjj.com	821 South Fifth Street, Hartsville, SC 29550	"Body: ""Red Fox Brazilian Jiu-Jitsu (BJJ) is a martial arts academy offering BJJ training that focuses on fundamental techniques and self-defense"", kids and adult programs starting at age 4; contact block ""Phone 843-655-9928, Address 821 South Fifth Street, Hartsville, SC 29550""."
SC	Houzn Jiu Jitsu Academy	Mount Pleasant	SC	https://www.houznjiujitsu.academy	498 Wando Park Blvd. Suite 100, Mount Pleasant, SC 29464	"Body: ""Brazilian Jiu Jitsu in Mount Pleasant, SC"", adults gi, women's, no-gi, competition and kids 3-16 programs, Professor Rafaello Oliveira (former UFC lightweight, 4th degree black belt); footer ""Visit Houzn Jiu Jitsu, 498 Wando Park Blvd. Suite 100, Mount Pleasant, SC 29464, Phone: (843) 327-5298""."
SC	Spartanburg BJJ	Spartanburg	SC	https://www.spartanburgjiujitsu.com		"REAL-BUT-WRONG-URL. spartanburgbjj.com is NXDOMAIN (Status 3). The Spartanburg school trades at spartanburgjiujitsu.com and its own page logo alt text still reads ""Spartanburg BJJ"". Body carries full Adults BJJ, Kids BJJ, Women's BJJ and Masters gi and no-gi schedules, instructor Brandon ""born and raised in Spartanburg"" who trains with Rafael Rosendo dos Santos of Alliance Greenville, phone (864) 357-2085, embedded map at 34.986 N 81.860 W (Spartanburg). No street address printed in body."
