status	name	city	state	website	address	evidence
SUSPECT-VERDICT	Van Isle BJJ	Victoria	BC	https://www.vibjj.com	941 Ellery Street, Esquimalt, Victoria, BC V9A 4R3	REAL-BUT-WRONG-URL - RECOVERED. vibjj.com body reads "Van Isle Brazilian Jiu Jitsu - Victoria's Brazilian Jiu Jitsu Academy", founded by brothers Prof. Matt and Prof. JM de Groot, 7 black belt coaches, 43 classes a week, 6,500 sq ft facility. Footer and contact block give 941 Ellery Street, Esquimalt, Victoria, BC V9A 4R3, Canada, phone (250) 813-2295. Page meta also carries geo.region CA-BC. BC confirmed by V9A postal code and 250 area code. Blanked link recovered.
SUSPECT-VERDICT	Williams Lake BJJ	Williams Lake	BC			GONE. williamslakebjj.com is NXDOMAIN (DNS Status 3), empty body. No entity trades as "Williams Lake BJJ" and no replacement BJJ academy in Williams Lake was found; the nearest confirmed schools are in Prince George and Kamloops.
NET-NEW	Gracie Barra Vancouver	Vancouver	BC	https://www.gbvancouver.com	2440 Main St, Vancouver, BC V5T 3E2	Gracie Barra BC roster body at gblakecountry.com lists "Gracie Barra Vancouver (Main St), 2440 Main St, Vancouver, BC V5T 3E2", head Prof. Rodrigo Carvalho Silva, est. 2018. Cross-confirmed in bjjblog.ca BC directory body with the same street address and site gbvancouver.com. BC confirmed by V5T postal code.
NET-NEW	Gracie Barra Kitsilano	Vancouver	BC	https://www.gbkitsilano.com	3611 W Broadway, Vancouver, BC V6R 2B8	Gracie Barra BC roster body lists "Gracie Barra Kitsilano (Vancouver), 3611 W Broadway, Vancouver, BC V6R 2B8", head instructor Jack Bottyan, est. 2021. bjjblog.ca body carries the same school with site gbkitsilano.com. BC confirmed by V6R postal code.
NET-NEW	Gracie Barra Kerrisdale	Vancouver	BC		2038 W 41st Ave, Vancouver, BC V6M 1Y8	Gracie Barra BC roster body lists "Gracie Barra Kerrisdale (Vancouver), 2038 W 41st Ave, Vancouver, BC V6M 1Y8", head instructor Alfred Wan, est. 2023, in the Metro Vancouver region block. BC confirmed by V6M postal code. No standalone domain found - website left blank.
NET-NEW	Marcus Soares Brazilian Jiu-Jitsu	Vancouver	BC	https://marcussoares.com		Body of marcussoares.com/affiliates: "Authentic Carlson Gracie Brazilian Jiu-Jitsu for adults and kids across Greater Vancouver", footer "Vancouver - Langley - Maple Ridge", phone 604-725-9797, copyright 1997-2026. Nav lists a Downtown Vancouver location (Downtown / Granville). Marcus Soares was the first Carlson Gracie black belt to open a BJJ academy in Canada. BC confirmed by 604 area code.
NET-NEW	DCS Diaz Combat Sports	Vancouver	BC	https://www.diazcombatsports.com	276 E Pender St, Vancouver, BC V6A 1T7	bjjblog.ca BC directory body ranks it the top BC gym: "DCS - Diaz Combat Sports, 276 E Pender St, Vancouver, BC V6A 1T7, Canada", Jiu Jitsu / Kickboxing / MMA / Kids, 5.0 from 838 reviews, site diazcombatsports.com. BC confirmed by V6A postal code.
NET-NEW	Kuzushi Grappling	Vancouver	BC	https://www.kuzushigrappling.com		bjjblog.ca BC directory body: "Kuzushi Grappling, Vancouver, BC - Join Kuzushi Grappling in downtown Vancouver for top-level Brazilian Jiu Jitsu classes for all ages", 5.0 from 113 reviews, site kuzushigrappling.com. Listed in the British Columbia section of the directory.
NET-NEW	Nimbus Grappling Athletics Club	Vancouver	BC	https://www.nimbusgrappling.com		bjjblog.ca BC directory body: "Nimbus Grappling Athletics Club, Vancouver, BC - Join Nimbus Grappling in Vancouver for expert Jiu Jitsu training and kids programs", 5.0 from 32 reviews, site nimbusgrappling.com. Listed in the British Columbia section.
NET-NEW	Roll Jiu Jitsu Academy	Vancouver	BC	https://www.rjja.ca		bjjblog.ca BC directory body: "Roll Jiu Jitsu Academy, Vancouver, BC - community-centered training", 4.9 from 93 reviews, site rjja.ca (.ca domain, Canadian). Independently corroborated by Van Isle BJJ's body, which names Prof. Filip Matos of "the Roll Academy" as the promoting black belt for its BC coaches.
NET-NEW	Lapel Arts	Vancouver	BC	https://www.lapelarts.ca		bjjblog.ca BC directory body: "JIU JITSU Vancouver - Lapel Arts, Vancouver, BC - Experience world-class Brazilian Jiu Jitsu at Lapel Arts in the heart of Vancouver", 5.0 from 69 reviews, site lapelarts.ca.
NET-NEW	KTB Brazilian Jiujitsu Academy	Vancouver	BC	https://ktbbjj.ca		bjjblog.ca BC directory body: "Ktb Brazilian Jiujitsu Academy, Vancouver, BC - Your go-to gym for Brazilian Jiu Jitsu and Muay Thai, catering to all ages", 5.0 from 27 reviews, site ktbbjj.ca.
NET-NEW	Definitive Jiu-Jitsu	Vancouver	BC	https://definitivebjj.ca		bjjblog.ca BC directory body: "Definitive Jiu-Jitsu, Vancouver, BC - Join our family at Definitive Jiu-Jitsu for top-notch training", 5.0 from 38 reviews, site definitivebjj.ca.
NET-NEW	Posener's Pankration MMA and Muay Thai	Vancouver	BC	https://kelleesama.com		bjjblog.ca BC directory body: "Posener's Pankration/MMA and Muay Thai, Vancouver, BC", 4.8 from 67 reviews, site kelleesama.com. Independently corroborated by the BUDo Vancouver body, which lists "30% off cross training at Posener's Pankration" as a member perk - a live Vancouver-to-Vancouver reciprocal arrangement.
NET-NEW	Praxis	Vancouver	BC	https://www.praxisgym.com		bjjblog.ca BC directory body: "Praxis, Vancouver, BC - Dynamic grappling gym in Vancouver offering innovative training and consultations", 5.0 from 7 reviews, site praxisgym.com.
NET-NEW	Flow Martial Arts	Vancouver	BC	https://www.flowmartialarts.ca		bjjblog.ca BC directory body: "Flow Martial Arts, Vancouver, BC - Building confidence through Jiu Jitsu and Karate for all ages", 5.0 from 32 reviews, site flowmartialarts.ca (.ca domain).
NET-NEW	FKP MMA	Vancouver	BC	https://www.fkpmmavancouver.com		bjjblog.ca BC directory body: "FKP MMA, Vancouver, BC - Top-rated martial arts classes for all ages in Vancouver", 4.7 from 130 reviews, site fkpmmavancouver.com (domain itself carries "vancouver").
NET-NEW	Orion Brazilian Jiu Jitsu	Vancouver	BC			bjjblog.ca BC directory body: "Orion Brazilian Jiu Jitsu, Vancouver, BC - Join us for Brazilian Jiu Jitsu training that transforms lives", 5.0 from 4 reviews. Only web presence given is instagram.com/orion_bjj - no website of its own, so the website column is left blank.
NET-NEW	Universal MMA	North Vancouver	BC	https://www.universalmma.com		bjjblog.ca BC directory body: "Universal MMA - Join Universal MMA for exciting Muay Thai and BJJ training in North Vancouver", 4.8 from 61 reviews, site universalmma.com. City corrected to North Vancouver per the body text.
NET-NEW	Hero Academy	North Vancouver	BC	https://hero-academy.ca		bjjblog.ca BC directory body: "Hero Academy - Strength and Conditioning, JiuJitsu, Boxing and Kickboxing - your go-to hub for Jiu Jitsu, Muay Thai, and inclusive kids programs in North Vancouver", 5.0 from 78 reviews, site hero-academy.ca (.ca domain).
NET-NEW	Deep Cove BJJ	North Vancouver	BC			Named in the body of westcoastbjj.ca (West Coast Brazilian Jiu-Jitsu Association affiliate list) as "Deep Cove BJJ, North Vancouver." Deep Cove is a North Vancouver neighbourhood. No standalone site located - website left blank.
NET-NEW	Gracie Barra West Vancouver	West Vancouver	BC	https://gbwestvancouver.com	204 - 1760 Marine Dr, West Vancouver, BC V7V 3V5	Gracie Barra BC roster body lists it as the sole North Shore academy: "Gracie Barra West Vancouver, #204 - 1760 Marine Dr, West Vancouver, BC V7V 3V5", head Prof. Joshua Ramirez, owner Tony Kook, est. 2022. bjjblog.ca body carries the same school with site gbwestvancouver.com, 5.0 from 117 reviews. BC confirmed by V7V postal code.
NET-NEW	Gracie Barra Burnaby	Burnaby	BC	https://gbburnaby.com	4277 Kingsway, Burnaby, BC V5H 3Z2	Listed on the Gracie Barra BC roster body under Metro Vancouver. Street address 4277 Kingsway m24, Burnaby, BC V5H 3Z2 confirmed via the school's own domain gbburnaby.com and carried in bjjblog.ca body as "Gracie Barra Burnaby, Burnaby, BC", 4.9 from 72 reviews. BC confirmed by V5H postal code.
NET-NEW	Gracie Barra North Burnaby	Burnaby	BC	https://gbnorthburnaby.com	4029 Hastings St, Burnaby, BC V5C 2J1	Gracie Barra BC roster body: "Gracie Barra North Burnaby, 4029 Hastings St, Burnaby, BC V5C 2J1", head Prof. Gabriel Araujo, est. 2023. bjjblog.ca body carries the same school with site gbnorthburnaby.com. BC confirmed by V5C postal code.
NET-NEW	North Burnaby Brazilian Jiu Jitsu	Burnaby	BC	https://northburnabyjiujitsu.com		bjjblog.ca BC directory body: "NORTH BURNABY BRAZILIAN JIU JITSU, Burnaby, BC - Join us at North Burnaby BJJ for personalized training", 5.0 from 43 reviews, site northburnabyjiujitsu.com. Distinct from Gracie Barra North Burnaby.
NET-NEW	Budo Martial Arts Burnaby	Burnaby	BC	https://www.budoburnaby.com		bjjblog.ca BC directory body: "Budo Martial Arts - Burnaby, Burnaby, BC - top-notch BJJ and Kickboxing classes", 5.0 from 109 reviews, site budoburnaby.com. Independently corroborated by the westcoastbjj.ca body, which names "Budo Mixed Martial Arts, North Burnaby" as an association club and quotes owner Scott Boudreau as "Co-Owner of Budo MMA Burnaby, BC".
NET-NEW	Burnaby Vancouver Jiu-Jitsu	Burnaby	BC	https://www.bvjj.ca		bjjblog.ca BC directory body: "Burnaby Vancouver Jiu-Jitsu, Burnaby, BC - Join BVJJ for the ultimate Brazilian Jiu-Jitsu and Muay Thai experience", 4.9 from 54 reviews, site bvjj.ca (.ca domain).
NET-NEW	GFTeam Canada Brazilian Jiu Jitsu	Burnaby	BC	https://gfteamcanada.ca		bjjblog.ca BC directory body: "GFTeam Canada Brazilian Jiu Jitsu, Burnaby, BC - Transform yourself through Brazilian Jiu-Jitsu and Muay Thai at GFTeam Canada in Burnaby", 4.9 from 83 reviews, site gfteamcanada.ca (.ca domain). GFTeam is a major Brazilian affiliation not otherwise represented in BC.
NET-NEW	InFighting Training Centres	Burnaby	BC	https://www.infighting.ca	010-4664 Lougheed Hwy, Burnaby, BC V5C 3Y2	bjjblog.ca BC directory body ranked list: "InFighting Training Centres, 010-4664 Lougheed Hwy., Burnaby, BC V5C 3Y2, Canada", Jiu Jitsu / Kickboxing / MMA / Kids, 4.8 from 179 reviews, site infighting.ca. BC confirmed by V5C postal code.
NET-NEW	Tristar Gym West Coast	Burnaby	BC	https://www.tristargymwestcoast.com	7759 Edmonds St, Burnaby, BC V3N 1B8	bjjblog.ca BC directory body ranked list: "Tristar Gym West Coast, 7759 Edmonds St, Burnaby, BC V3N 1B8, Canada", 4.9 from 133 reviews, site tristargymwestcoast.com. BC confirmed by V3N postal code. Tristar is the Montreal-founded affiliation - this is its West Coast branch.
NET-NEW	Gracie Barra New Westminster	New Westminster	BC	https://gbnewwest.com	482 E Columbia St, New Westminster, BC V3L 3X5	Gracie Barra BC roster body: "Gracie Barra New Westminster, 482 E Columbia St, New Westminster, BC V3L 3X5", owner/head Prof. Raz Chan, est. 2018. bjjblog.ca ranked-list body repeats the identical street address and gives site gbnewwest.com, 5.0 from 179 reviews. BC confirmed by V3L postal code.
NET-NEW	Gracie Barra Richmond Central	Richmond	BC		21 - 12200 Vulcan Way, Richmond, BC V6V 1J8	Gracie Barra BC roster body, Richmond region block: "Gracie Barra Richmond (Central), #21 - 12200 Vulcan Way, Richmond, BC V6V 1J8", head Prof. Gabi Medeiros, est. 2022. bjjblog.ca body lists it as "Gracie Barra Richmond, Richmond, BC", 4.8 from 49 reviews, pointing at graciebarra.com/central-richmond-bc-canada/. Richmond BC confirmed by V6V postal code - this is NOT Richmond VA, TX or KY. Own domain not established, website left blank.
NET-NEW	Gracie Barra Richmond Steveston	Richmond	BC	https://gbrichmond.ca	340 - 12211 First Ave, Richmond, BC V7E 3M3	Gracie Barra BC roster body: "Gracie Barra Richmond (Steveston), #340 - 12211 First Ave, Richmond, BC V7E 3M3", head Prof. Bernardo Veiga, est. 2021. bjjblog.ca body gives site gbrichmond.ca, 4.9 from 38 reviews. Steveston is a Richmond BC neighbourhood; V7E postal code confirms BC, not Richmond VA/TX/KY.
NET-NEW	10th Planet Richmond	Richmond	BC	https://www.10thplanetrichmond.ca	12191 Hammersmith Way 2135, Richmond, BC V7A 5H2	Search result title carries the full address in the page title: "Jiu Jitsu | 10th Planet Richmond BC | Skoll Jiu-Jitsu | Richmond | 12191 Hammersmith Way #2135, Richmond, BC V7A 5H2, Canada | 10thplanetrichmond.ca". bjjblog.ca BC directory body separately lists "10th Planet Richmond B.C., Richmond, BC - The premier destination for 10th Planet Jiu Jitsu in Richmond, BC", 5.0 from 33 reviews, site skolljiujitsu.ca. BC confirmed by V7A postal code. Also trades as Skoll Jiu-Jitsu.
NET-NEW	Way Of BJJ Training Studio	Richmond	BC	https://www.wayofbjj.com		bjjblog.ca BC directory body: "Way Of BJJ Training Studio, Richmond, BC - Join the Way of BJJ in Richmond for personalized NoGi Jiu Jitsu classes", 5.0 from 14 reviews, site wayofbjj.com.
NET-NEW	Kaizen Martial Arts and Health Club	Richmond	BC	https://www.kaizenjhc.com		bjjblog.ca BC directory body: "Kaizen Martial Arts and Health Club - Brazilian Jiu-Jitsu and Judo, Richmond, BC - family-friendly community for Brazilian Jiu-Jitsu and Judo classes in Richmond", 5.0 from 25 reviews, site kaizenjhc.com.
NET-NEW	Advantage Jiu Jitsu	Richmond	BC	https://www.advantagejiujitsu.ca		bjjblog.ca BC directory body: "Advantage Jiu Jitsu, Richmond, BC - top-tier Jiu-Jitsu training in a friendly, family-like atmosphere", 5.0 from 96 reviews, site advantagejiujitsu.ca (.ca domain).
NET-NEW	Apex Martial Arts	Richmond	BC	https://www.apexma.ca		bjjblog.ca BC directory body: "Apex Martial Arts, Richmond, BC - an exhilarating journey in Brazilian Jiu Jitsu and kickboxing", 4.9 from 38 reviews, site apexma.ca (.ca domain).
NET-NEW	Richmond Martial Arts	Richmond	BC	https://www.richmondkicks.com	11780 Hammersmith Way 150, Richmond, BC V7A 5E9	bjjblog.ca BC directory ranked-list body: "Richmond Martial Arts, 11780 Hammersmith Way #150, Richmond, BC V7A 5E9, Canada", 4.9 from 275 reviews, site richmondkicks.com. Independently corroborated by the westcoastbjj.ca body, which names "Richmond Martial Arts, South Richmond" as an association club. BC confirmed by V7A postal code.
NET-NEW	Ultraforce MMA	Richmond	BC			Named in the westcoastbjj.ca body twice: in the affiliate list as "Ultraforce MMA, North Richmond" and in a testimonial signed "Joe Landingin, Owner of Ultraforce MMA Richmond, BC". Explicitly stated as Richmond BC in the page body. No standalone site located - website left blank.
NET-NEW	Gracie Barra Guildford	Surrey	BC	https://www.gbguildford.com	205 - 15310 103A Ave, Surrey, BC V3R 7A2	Gracie Barra BC roster body, Surrey/Fraser Valley block: "Gracie Barra Guildford (Surrey), #205 - 15310 103A Ave, Surrey, BC V3R 7A2", owner Prof. Gabe Avelar, est. 2022. bjjblog.ca body gives site gbguildford.com, 5.0 from 68 reviews. Guildford is a Surrey BC town centre; V3R postal code confirms BC, not Surrey England.
NET-NEW	Gracie Barra White Rock	Surrey	BC	https://www.gbwhiterock.com	138 - 1959 152 St, Surrey, BC V4A 9E3	Gracie Barra BC roster body: "Gracie Barra White Rock (S. Surrey), #138 - 1959 152 St, Surrey, BC V4A 9E3", owner Prof. Eddy Jovel, est. 2019. bjjblog.ca body lists it as "Gracie Barra White Rock Brazilian Jiu Jitsu and Self Defense, Surrey, BC", site gbwhiterock.com, 4.9 from 52 reviews. BC confirmed by V4A postal code. Note White Rock borders Blaine WA - this address is on the Canadian side.
NET-NEW	Gracie Barra Cloverdale	Surrey	BC	https://gb-cloverdale.com	4 - 17720 65A Ave, Surrey, BC V3S 4J7	Gracie Barra BC roster body: "Gracie Barra Cloverdale (Surrey), #4 - 17720 65A Ave, Surrey, BC V3S 4J7", owner Prof. Eddy Jovel, est. 2022. bjjblog.ca body gives site gb-cloverdale.com, 5.0 from 19 reviews. Cloverdale is a Surrey BC town centre; V3S postal code confirms BC.
NET-NEW	Kaboom Brazilian Jiu-Jitsu	Surrey	BC	https://www.kaboombjj.com	8556 120 St 111, Surrey, BC V3W 3N5	bjjblog.ca BC directory ranked-list body: "Kaboom Brazilian Jiu-Jitsu, 8556 120 St #111, Surrey, BC V3W 3N5, Canada - Surrey's best martial arts school for Brazilian Jiu-Jitsu", 4.9 from 321 reviews, site kaboombjj.com. BC confirmed by V3W postal code - Surrey BC, not Surrey England.
NET-NEW	Gravity Brazilian Jiu-Jitsu	Surrey	BC	https://www.gravitybjj.ca		bjjblog.ca BC directory body: "Gravity Brazilian Jiu-Jitsu, Surrey, BC - the best in Brazilian Jiu-Jitsu and martial arts training at Gravity BJJ", 4.9 from 60 reviews, site gravitybjj.ca (.ca domain).
NET-NEW	Eternal Brazilian Jiu Jitsu	Surrey	BC	https://www.eternalbjj.ca		bjjblog.ca BC directory body: "Eternal Brazilian Jiu Jitsu, Surrey, BC - Join South Surrey's newest BJJ Academy", 5.0 from 18 reviews, site eternalbjj.ca. Search result title confirms "Eternal BJJ | Brazilian Jiu-Jitsu in South Surrey and White Rock, BC" with adult, kids, women's, competition and MMA programs. Surrey BC, not Surrey England.
NET-NEW	Golden Glory Fitness and Martial Arts Academy	Surrey	BC	https://goldenglory.ca	2-2336 King George Blvd, Surrey, BC V4A 5A5	bjjblog.ca BC directory ranked-list body: "Golden Glory Fitness and Martial Arts Academy, 2-2336 King George Blvd, Surrey, BC V4A 5A5, Canada - South Surrey's premier martial arts academy", 5.0 from 235 reviews, site goldenglory.ca. BC confirmed by V4A postal code.
