# A04 - 84 flagged links - KY LA MD MA MI MO
state	city	name	url
MD	Hyattsville	Cabrera Jiu Jitsu Academy	https://graciepg.com
MD	Mt Airy	Mount Airy Jiu-Jitsu & MMA	https://mountairybjj.com
MD	Nottingham	New Wave Martial Arts Perry Hall	https://newwavema.com
MD	Rockville	Native Brazilian Jiu Jitsu	https://nativebjj.com
MD	Silver Spring	Gracie Randallstown Jiu Jitsu in Hillandale	https://hillandalejiujitsu.com
MA	Ashland	Cascão Jiu Jitsu Ashland	https://cascaoashland.com
MA	Bridgewater	Lauzon Mixed Martial Arts	https://rsdmma.com
MA	Cambridge	American Martial Arts Center	https://www.americanmartialartscenter.com/
MA	Charlton	Jiu-Jitsu USA Brazilian Jiu-Jitsu & Fitness Club	https://squareup.com
MA	Clinton	Massachusetts Submission Academy	https://masssubmissionacademy.com
MA	Danvers	Brazilian Top Team North Shore	https://bttnorthshore.com
MA	Everett	Brazilian Top Team Boston	https://bttboston.com
MA	Gardner	Fighting Arts Academy Gardner	https://fightingartsgardner.com
MA	Hopkinton	Terrinha Draculino BJJ Team	https://tdtbjj.com
MA	Hudson	Lokahi Academy	https://lokahiacademy.com
MA	Kingston	Thurston Academy (NEU BJJ affiliate)	https://thurstonacademy.com
MA	Lowell	Aldo Batista Brazilian Jiu-Jitsu	https://aldobatistabjj.com
MA	New Bedford	Ko Gym	https://kogymnewbedford.com
MA	Norwell	South Shore Sport Fighting	https://sssfighting.com
MA	Pepperell	Dynamic Martial Athletics	https://pepperellbjj.com
MA	Quincy	Trifecta Martial Arts And Fitness	https://bjj-boston.com
MA	Salem	Dragon Within Mixed Martial Arts	https://dragonwithinmartialarts.com
MA	Saugus	Bochniak Martial Arts & Fitness	https://bochniakmma.com
MA	Springfield	Fighting Arts Academy	https://fightingartsacademy.com
MA	Wareham	Nexus Martial Arts & Fitness	https://nexusma.com
MA	Watertown	CrossFit Arsenal (and BJJ)	https://crossfitarsenal.com
MA	Williamstown	Jon Manley MMA @ Williamstown youth center	https://jonmanleymma.com
MI	Brighton	Gladiator MMA	http://www.gladiator-mma.com
MI	Clarkston	Combat Base Clarkston	https://www.combatbaseclarkston.com
MI	Clawson	Clawson Fit	http://clawsonfit.com
MI	Coldwater	Michigan Sports Camps	https://www.ttsfitness.com/
MI	East Lansing	East Lansing Underground Martial Arts	http://www.elunderground.com/
MI	Fowlerville	REAL WORLD MMA & Fitness	http://independentmartialarts.us/
MI	Grand Rapids	GRBJJ	http://www.grbjj.net/
MI	Keego Harbor	Gracie Jiu-Jitsu Keego Harbor	http://www.graciejiujitsumichigan.com
MI	Lansing	Lansing Brazilian Jiu-Jitsu	http://www.lansingbjj.com/
MI	Livonia	Gracie Barra Livonia	http://graciebarralivonia.com/
MI	Petoskey	The Ludus Martial Arts and Fitness Center	http://www.theludusmartialarts.com/
MI	Saint Joseph	Lakeshore Black Belt Academy	http://www.lakeshorebba.com/
MI	Shelby Charter Township	New Way Martial Arts Academy	http://newwaymartialarts.com
MI	Southgate	Royce Gracie Jiu-Jitsu Academy of Michigan	http://www.roycegracieaom.com/
MI	Troy	Michigan Kickboxing Academy / 10th Planet Troy	https://michigankickboxingacademy.com
MI	Waterford Township	FC Fitness Academy	http://fcfitnessacademy.com
MI	Westland	Master Gauss Martial Arts Center	http://www.gaussmartialarts.com/
MI	Ypsilanti	Ann Arbor Jiu-Jitsu	http://annarborjj.com/wp/
MO	Branson	Branson Jiu Jitsu - Fulcrum 360	http://rkbjjbranson.com/instructors/
MO	Bridgeton	Integrity Fitness	http://www.integrityfit-stl.com/
MO	Chesterfield	S2 Bjj	http://www.s2bjj.com/
MO	Chesterfield	Team Z MMA Fitness Center	http://www.teamzmma.com/
MO	Columbia	Gracie Humaita Columbia	https://graciehumaitacolumbia.com
MO	Festus	Whole Armour Martial Arts	http://whole-armour.com/
MO	Joplin	Joplin Brotherhood Mixed Martial Arts	http://www.jbhmma.com/
