status	name	city	state	website	address	evidence
ALREADY-IN	Alliance Jiu Jitsu Anderson	Anderson	SC	https://allianceanderson.com		Body: "Professional instructors guiding kids and adults to reach their goals in Anderson, SC" and "our Anderson SC based Alliance Jiu Jitsu School", kids and adult jiu-jitsu classes, call-to-join number 864-741-3306 (864 is a South Carolina area code). No street address printed in body.
ALREADY-IN	Alliance Jiu Jitsu Easley	Easley	SC	https://alliancejjeasley.com	5190 Calhoun Memorial Hwy. Suite F, Easley, SC	Live-page record carries no URL; the school is at alliancejjeasley.com. Body: "A modern Jiu Jitsu academy in Easley", full Alliance program list (beginners, intermediate, advanced, competition, kids and youth, no-gi, women, privates), Master Fabio Gurgel quote; footer address 5190 Calhoun Memorial Hwy. Suite F, Easley - SC, phone +1 (864) 307.9629.
ALREADY-IN	Myrtle Beach BJJ and Judo	Murrells Inlet	SC	https://myrtlebeachbjj.com	American 24 Fitness, 3334 US-17 Bus, Murrells Inlet, SC 29576	Body: "Myrtle Beach BJJ & Judo is located inside American 24 Fitness, Murrells Inlet. We offer Adult Classes in Judo & Jiu Jitsu"; instructors Dr Ray Marquez, Christopher W. Ianacone Jr and Israel Lopez; footer address American 24 Fitness, 3334 US-17 Bus, Murrells Inlet, South Carolina 29576. CITY CORRECTION: the live page lists this as Myrtle Beach but the body address is Murrells Inlet 29576.
ALREADY-IN	Rock Hill BJJ	Rock Hill	SC	https://rockhillbjj.com	489 S Herlong Ave Unit #6, Rock Hill, SC 29732	Body: "Jiu-Jitsu Gym in Rock Hill South Carolina. Learn Brazilian Jiu-Jitsu from World Champion Masters", full weekly Adults BJJ, NoGi and Kids schedule, instructors Jae Ho Lee (3rd degree black belt and owner), John Prado and Geoff Auer; footer 489 S Herlong Ave, Rock Hill South Carolina 29732 Unit #6, +1 (803) 627-8219.
NET-NEW	Houzn Jiu Jitsu Academy	Mount Pleasant	SC	https://www.houznjiujitsu.academy	498 Wando Park Blvd. Suite 100, Mount Pleasant, SC 29464	Body: "Brazilian Jiu Jitsu in Mount Pleasant, SC", adults gi, women's, no-gi, competition and kids 3-16 programs, Professor Rafaello Oliveira (former UFC lightweight, 4th degree black belt); footer "Visit Houzn Jiu Jitsu, 498 Wando Park Blvd. Suite 100, Mount Pleasant, SC 29464, Phone: (843) 327-5298".
NET-NEW	Royce Gracie Academy Mount Pleasant	Mount Pleasant	SC	https://roycegraciemp.com	1007 Johnnie Dodd's Blvd., Suite 123, Mount Pleasant, SC 29464	Contact page body: Address "1007 Johnnie Dodd's Blvd., Suite 123, Mount Pleasant, SC 29464", phone 843-735-9159. Home body: "Royce Gracie Jiu-Jitsu and Muay Thai in Mount Pleasant", Adult Jiu-Jitsu and Childrens Jiu-Jitsu programs, Gracie lineage, Professor Joshua Randorf.
NET-NEW	Gracie Barra West Ashley	Charleston	SC	https://www.gbwestashley.com	874 Orleans Rd Unit 4, Charleston, SC 29407	Body: "Join the biggest Brazilian Jiu-Jitsu team in the World", kids and teens ages 3 and up plus adults and privates, Professor Fabio Alves; footer address block "874 ORLEANS RD / UNIT 4 / CHARLESTON, SC 29407", call or text (843) 603-8777.
NET-NEW	Gracie Barra Charleston	Mount Pleasant	SC	https://www.graciebarracharleston.com		Domain resolves and the site is live, but the page is client-side rendered and the fetched body contained only a tracking pixel, so the street address could not be read from the body. Page identifies as "Gracie Barra Charleston, BJJ Classes in Mount Pleasant, SC", contact number (843) 653-9153 (843 is a South Carolina area code). FLAGGED: address unverified, needs a browser render.
NET-NEW	Charleston Brazilian Jiu-Jitsu Academy	North Charleston	SC	https://charlestonbjjacademy.com		Domain resolves and serves a live page, but the body renders only the hero image and the H1 "Charleston Brazilian Jiu-Jitsu Academy"; /contact renders the same. Page identifies as BJJ for kids and adults in North Charleston, SC under Nova Uniao black belt instruction. FLAGGED: address and phone not readable from the body.
NET-NEW	Black Label Martial Arts	Charleston	SC	https://blacklabelmartialarts.com	1850 Wallace School Rd, Charleston, SC 29407	Body: "Learn Brazilian Jiu Jitsu & more with Charleston's Black Label Martial Arts"; program list includes Brazilian Jiu Jitsu, Raider Cubs Jiu Jitsu (3-7) and Raider Champs Jiu Jitsu (8-13); footer "Charleston, SC - 1850 Wallace School Rd, Charleston, SC 29407, USA", 843-561-4848. Also runs the Park Circle room in North Charleston, but note parkcirclejiujitsu.com is no longer theirs: it now serves a Wayback Machine Downloader demo page.
NET-NEW	Gracie Barra Summerville	Summerville	SC	https://gbsummerville.com	801 N. Main St, Summerville, SC 29483	Body: "Gracie Barra Summerville is a Brazilian Jiu-Jitsu academy located in Summerville, SC. We are one of the most elite Jiu-Jitsu academies in the Lowcountry", Professor Andrew, third-degree black belt; header and footer address 801 N. Main St, Summerville, SC 29483, +1 (843) 765-6903.
NET-NEW	Chango Brazilian Jiu Jitsu	Summerville	SC	https://www.changobjj.com		Domain resolves but changobjj.com renders client-side and the fetched body was empty apart from the title "Chango Brazilian Jiu Jitsu". Business listings put it at 2139 N Main St Suite N, Summerville, SC 29486. FLAGGED: not confirmed from a page body, address deliberately left blank.
NET-NEW	Heritage Jiu-Jitsu	Moncks Corner	SC	https://heritagebjj.com	314 Rembert C. Dennis Blvd, Moncks Corner, SC 29461	Contact page body: "Heritage Jiu Jitsu, Moncks Corner, SC", Adult BJJ and Kids Jiu Jitsu programs, Gracie lineage, Professor Dennis; address block "314 Rembert C. Dennis Blvd, Moncks Corner, SC 29461, Berkeley County, South Carolina", phone (843) 810-0730.
NET-NEW	Believe Jiu Jitsu	Moncks Corner	SC	https://believejiujitsu.com	3514 S. Live Oak Dr, Unit D, Moncks Corner, SC 29461	Contact page body: "Moncks Corner's #1 Brazilian Jiu-Jitsu academy. Kids, teens, adults. Gi and No-Gi. Training led by Professor Randy Gonzales, Black Belt under Danny Stolfi"; address 3514 S. Live Oak Dr, Unit D, Moncks Corner, SC 29461, phone 843-585-3465.
NET-NEW	Spartan Academy MMA	Columbia	SC	https://spartanacademymma.com	6169 Saint Andrews Rd. Ste 130, Columbia, SC 29212	Contact page body: "We are Located at: 6169 Saint Andrews Rd. Ste 130, Columbia - SC 29212", (803) 750-0000. Class menu in body lists Adults Brazilian Jiu Jitsu, Fundamentals Brazilian Jiu Jitsu, Little Kids BJJ (4-7), Youth BJJ (8-15), Kids BJJ Competition Class and BJJ Open Mat.
NET-NEW	Columbia Self Defense	Irmo	SC	https://columbiaselfdefense.com	10071 Broad River Road, Irmo, SC 29063	Body: "Columbia Self Defense is the oldest Brazilian Jiu Jitsu school in Columbia, South Carolina, established by Jack Walker in 2005", instructors are Valente Brothers black belts, full adult and juniors class schedule; contact block "10071 Broad River Road, Irmo, South Carolina 29063, United States", 803.753.8795.
NET-NEW	Jitsu Academy SC	Columbia	SC	https://jitsuacademy.com		Body of the South Carolina contact and schedule pages: "Brazilian Jiu Jitsu and Mixed Martial Arts Classes for Adults & Kids... BJJ (Adults Fundamentals and All Levels), Women's BJJ, Kid's BJJ, and NoGi", plus a full "South Carolina Class Schedule" of Kids BJJ, Adult BJJ and Women's Only BJJ. A separate Connecticut site covers the other branch. FLAGGED: no street address printed in the SC page body (listings put it on Lake Murray Blvd, Columbia 29212).
NET-NEW	Gracie Jiu-Jitsu Lexington Carter's Academy	Lexington	SC	https://www.gracielexington.com	1216-G West Main Street, Lexington, SC 29072	Contact page body: programs Gracie Combatives, Gracie Bullyproof, Master Cycle and Women Empowered; footer "location 1216-G West Main Street Lexington SC 29072 US", phone 803.546.6079; Certified Gracie Jiu-Jitsu Training Center notice in the body.
NET-NEW	Senzo Jiu-Jitsu Academy	Greenville	SC	https://senzobjj.com	3225 N Pleasantburg Dr Ste D, Greenville, SC 29609	Schedule page body: "Brazilian Jiu-Jitsu class schedule for kids and adults in Greenville, SC", weekly Kids BJJ, Adult BJJ and No-Gi table, owner Nate Burnette; footer "3225 N Pleasantburg Dr Ste D, Greenville, SC 29609", 864-908-6974. Serves Travelers Rest, Taylors, Easley, Five Forks and Simpsonville.
NET-NEW	FightWorks Academy	Greenville	SC	https://fightworksacademy.com	1200 Woodruff Road Suite E-2, Greenville, SC 29607	Contact page body: "FightWorks Academy, 1200 Woodruff Road, Suite E-2, Greenville, SC 29607, Phone: 703.863.7843"; Relson Gracie / Gracie Jiu-Jitsu academy per body and reviews. NOTE: this site publishes dozens of city landing pages (Aiken, Camden, Sumter, Orangeburg, Newberry, Greenwood, Clemson, Spartanburg, Florence and more). Those are SEO doorway pages for the one Greenville gym, not separate locations, so no rows were created for them.
NET-NEW	Greenville Alliance Jiu Jitsu	Greenville	SC	https://alliancegreenville.com	117 Haywood Rd Suite B, Greenville, SC 29607	Body: "We provide Martial Arts classes and instruction in Brazilian Jiu-Jitsu, Karate, and Self Defense", full adult and children BJJ schedules and pricing, head instructor Rafael Rosendo (black belt from Edmilson Alves in 2002) and Logan Smith; contact block "117 Haywood Rd Suite B Greenville, SC 29607". Also known as Alliance Champions Training Center.
NET-NEW	Rilion Gracie Greenville	Greer	SC	https://riliongraciegreenville.com	600 N Main St Ste D, Greer, SC 29650	Programs page body: Kids Jiu Jitsu, Fundamentals Class, Adult's Brazilian Jiu Jitsu, Body Conditioning and Private Sessions; contact block "600 N Main St Ste D, Greer, SC 29650", (864) 444-4141.
NET-NEW	Revolution Martial Arts and Performance Fitness	Inman	SC	https://revolution-martialarts.com	6400 Highway 9, Inman, SC 29349	Contact page body: program menu includes Kids Jiu Jitsu and Adult Jiu Jitsu (Brazilian-Jiu-Jitsu class page); location block "Revolution Martial Arts and Performance Fitness - Inman, 6400 Highway 9, Inman, South Carolina 29349", (864) 578-0557. Serves Boiling Springs and Spartanburg.
NET-NEW	Renzo Gracie South Carolina	Anderson	SC	https://www.renzograciesc.com	4474 Liberty Highway, Anderson, SC 29621	About page body: "RGSC is a modern Brazilian Jiu Jitsu school with a focus on skill acquisition. We're constantly evolving with the sport and also have a focus on self defense"; footer "4474 Liberty Highway, Anderson, SC 29621, 864-532-1395".
NET-NEW	Divinus Lux Jiu Jitsu	Greenwood	SC	https://divinusluxjiujitsu.com	1310 Bypass 72 Northeast, Greenwood, SC 29649	Contact page body: "Location Address 1310 Bypass 72 Northeast, Greenwood, South Carolina 29649, United States", (859) 240-7671; program menu lists Brazilian Jiu Jitsu, Kids Jiu Jitsu, Judo, Self Defense and MMA.
NET-NEW	TAP Brazilian Jiu-Jitsu Academy	Rock Hill	SC	https://www.tapbjjacademy.com		Site resolves but every page fetched returned an empty body (client-side rendered), including /locations/rock-hill. Business listings give 1539 Celanese Rd Suite 103, Rock Hill, SC 29732, founded 2021 by Thalys and Abbi Pontes, kids and adult BJJ plus a women's only program. FLAGGED: not confirmed from a page body, address deliberately left blank.
NET-NEW	Great Grappling Brazilian Jiu Jitsu	Fort Mill	SC	https://greatgrappling.com	2040 Carolina Pl Dr, Fort Mill, SC 29708	Contact page body: "Great Grappling Brazilian Jiu Jitsu - Fort Mill, 2040 Carolina Pl Dr, Fort Mill, South Carolina 29708, P: (803) 402-4142"; programs Brazilian Jiu Jitsu and Kids Martial Arts, Professor and owner Jeremy Arel.
NET-NEW	Lucas Lepri Jiu Jitsu Academy Fort Mill	Fort Mill	SC	https://lepribjj.com	1852 Highway 160, Suite 105, Fort Mill, SC 29708	Fort Mill schedule page body: "Lucas Lepri Jiu Jitsu Academy Fort Mill, 1852 Highway 160, Suite 105, Fort Mill, South Carolina 29708", Brazilian Jiu Jitsu and Brazilian Jiu Jitsu Kids schedules; contact block "Lepri Fort Mill Academy... Phone: (803) 396-0325". The Charlotte NC academy is a separate location and is not an SC row.
NET-NEW	Kilo Delta BJJ and MMA	Myrtle Beach	SC	https://www.kilodeltabjjsc.com	568 George Bishop Pkwy, Myrtle Beach, SC 29579	Body: adult and kids Brazilian Jiu-Jitsu programs plus striking, head instructor Ken Davis (black belt, law enforcement officer), academy founded 2023; contact block "568 George Bishop Pkwy., Myrtle Beach, SC 29579". Serves North Myrtle Beach, Surfside Beach, Murrells Inlet and Conway.
NET-NEW	Checkmat Myrtle Beach	Myrtle Beach	SC	https://checkmatmbsc.com	3721 Wesley Street, Myrtle Beach, SC 29579	Body: "We are a proud affiliate of the Checkmat Team, which is one of the largest Brazilian Jiu-Jitsu families in the world", kids, teens and adult gi and no-gi classes taught by Leo Silveira; contact block "Checkmat Myrtle Beach in Columbus Plaza, 3721 Wesley Street, Myrtle Beach, South Carolina 29579, United States".
NET-NEW	Ozone Brazilian Jiu-Jitsu	Florence	SC	https://www.ozonebjj.co	1735 South Irby St, Florence, SC 29505	Body: "BJJ & Muay Thai in Florence, SC - Ozone Brazilian Jiu-Jitsu", Kid's JiuJitsu, Adult JiuJitsu and Muay Thai programs; contact block "843-250-4993" and "1735 South Irby St, Florence, SC 29505". This is the real Florence SOUTH CAROLINA academy, not florencebjj.com which is in Alabama.
NET-NEW	Red Fox Brazilian Jiu-Jitsu	Hartsville	SC	https://redfoxbjj.com	821 South Fifth Street, Hartsville, SC 29550	Body: "Red Fox Brazilian Jiu-Jitsu (BJJ) is a martial arts academy offering BJJ training that focuses on fundamental techniques and self-defense", kids and adult programs starting at age 4; contact block "Phone 843-655-9928, Address 821 South Fifth Street, Hartsville, SC 29550".
NET-NEW	Beaufort MMA	Beaufort	SC	https://www.beaufortmma.com	2127 Boundary St, Suite 14-B, Beaufort, SC 29902	Contact page body: "2127 Boundary St, Suite 14-B, Beaufort, SC 29902, Phone: 843-882-7688"; class menu includes Brazilian Jiu-Jitsu for Teens/Adults, Youth Brazilian Jiu-Jitsu, Brazilian Jiu-Jitsu for Women and Brazilian Jiu-Jitsu Over 40. Trading since 1997 as McCullough Submission Fighting.
NET-NEW	May River BJJ	Bluffton	SC	https://www.mayriverbjj.com	1 Sherington Dr. Suite D, Bluffton, SC 29910	Contact page body: "Contact page for Jiu-Jitsu and kickboxing classes in Bluffton, SC"; address "1 Sherington Dr. Suite D, Bluffton, SC 29910", call or text (843) 815-4222, three free classes offer.
NET-NEW	Riptide Mixed Martial Arts Academy	Bluffton	SC	https://riptidemma.com	36 Persimmons St., Suite 303, Bluffton, SC 29910	Contact page body: "Riptide Mixed Martial Arts, 36 Persimmons St., Suite 303, Bluffton, SC 29910", (843) 422-6641; page describes jiu jitsu, MMA, Muay Thai and kids classes serving Hilton Head Island, Bluffton, Beaufort and Ridgeland, with an RCJ Machado Association banner.
NET-NEW	McElroy's Martial Arts Academy	Hilton Head Island	SC	https://mcelroysmartialartsacademy.com	Hilton Head Island Recreation Center, 20 Wilborn Rd, Hilton Head Island, SC 29926	Location page body: "Learn BJJ. BJJ (Brazilian Jiu-Jitsu) is taught in our Island Rec Center Adult and Youth Classes" and "Adult and Youth classes are held weekly at the Island Rec Center. Hilton Head Island Recreation Center, 20 Wilborn Rd, Hilton Head Island, SC". Founded 1979 by Shihan Rick McElroy.
