status	name	city	state	website	address	evidence
ALREADY-IN	Cortes BJJ	Warwick	RI	https://cortesbjj.com	1222 Warwick Ave, Warwick, RI 02888	School operating at ZIP 02888 under Prof Nic Cortes, phone (401) 787-0017; cortesbjj.com currently redirects to a 97Display Website Temporarily Unavailable billing-delinquent page, so the stored URL serves no content right now
NET-NEW	Tim Burrill Brazilian Jiu Jitsu	Providence	RI	https://timburrill.com	55 Porter St, Providence, RI 02905	Founding RI black belt academy, ZIP 02905, phone 401-374-5759; lineage cited in the bodies of Providence BJJ, Playground and Ocean State Studios; timburrill.com renders client-side and returned no server-side body
NET-NEW	Gracie Jiu-Jitsu Providence	Providence	RI	https://graciejiujitsuprovidence.com	21 Turner St, Providence, RI 02908	Body footer contacts block reads 21 Turner St Providence RI 02908 US and (401) 321-2176, Certified Gracie Jiu-Jitsu Training Center
NET-NEW	Team Santos Fighting Academy	Pawtucket	RI	http://matsantos.com	999 Main Street Suite 112, Pawtucket, RI 02860	Body footer reads 999 Main Street Suite 112 Pawtucket, RI 02860 and (401) 578-4847; directories still carry an old 1205 Westminster St Providence address that the body contradicts
NET-NEW	Tri-Force MMA	Pawtucket	RI	https://www.triforcemma.com	179 Conant St, Pawtucket, RI 02860	Body opens Located at 179 Conant St. Pawtucket, Rhode Island, RCJ Machado affiliate, ZIP 02860
NET-NEW	Playground Jiu Jitsu	East Providence	RI	https://playgroundjiujitsu.com	3350 Pawtucket Ave Unit E, East Providence, RI 02914	Body Find Us block reads 3350 Pawtucket Ave #E East Providence, RI 02914, phone 401.400.0245
NET-NEW	Ocean State Studios BJJ	East Providence	RI	https://oceanstatestudiosbjj.com	89 Valley St, East Providence, RI 02914	Body footer address reads 89 Valley St. in East Providence, RI 02914, Tim Burrill lineage
NET-NEW	Renzo Gracie RI	Smithfield	RI	https://www.renzogracieri.com	417 Douglas Pike, Smithfield, RI 02917	Body contact block reads 417 Douglas Pike, Smithfield, RI 02917, 7000 sq ft academy under Prof Marcelo Cruz
NET-NEW	Rilion Gracie Rhode Island	West Warwick	RI	https://riliongracieri.com	71 Manchester St, West Warwick, RI 02893	Location page body reads 71 Manchester St, West Warwick, RI 02893 and (401) 525-8670
NET-NEW	Gracie Jiu-Jitsu Warwick	Warwick	RI	https://www.graciejiujitsuwarwick.com	2200 Warwick Ave, Warwick, RI 02889	Body Find us block reads 2200 Warwick Ave Warwick, RI 02889 and (401) 647-6513, Certified Gracie Training Center
NET-NEW	Braman Jiu Jitsu	Warwick	RI	https://www.bramanjiujitsu.com	24 Quaker Lane Unit G, Warwick, RI 02889	Body Location block reads 24 Quaker Lane Unit G Warwick RI, 02889 and 401-241-8255
NET-NEW	Danny Savery BJJ and Martial Arts Academy	Bristol	RI	https://dannysaverybjj.com	655 Metacom Avenue, Bristol, RI 02809	Body footer lists Bristol, RI - 655 Metacom Ave with 655 Metacom Avenue, Bristol RI 02809 and 401-638-4033; its other two sites are Somerset MA and Fairhaven MA
NET-NEW	Ocean State Brazilian Jiu Jitsu	Jamestown	RI	https://www.oceanstatebjj.com	16 Douglas Street, Jamestown, RI 02835	Body contact block reads 16 Douglas Street Jamestown, RI 02835, Within Balance Sport and Fitness, Danny Savery affiliate
NET-NEW	Terrinha BJJ Lincoln	Lincoln	RI	http://tdtbjj.com	17 Lower Road, Lincoln, RI 02865	Affiliation page body lists TERRINHA BJJ - Lincoln, RI, Instructor Alex Alberg, 17 Lower Road, Lincoln, RI 02865
NET-NEW	Elevate Dojo	Exeter	RI	https://www.elevatedojo.com	560 S County Trl, Exeter, RI 02822	Body describes South County Rhode Islands home for Judo and Brazilian Jiu Jitsu with adult BJJ classes; premises at ZIP 02822 in Exeter
NET-NEW	Brausa Carlson Gracie Brazilian Jiu Jitsu	Westerly	RI	https://www.brausajj.com	33 Railroad Ave, Westerly, RI 02891	Carlson Gracie BRA-USA team body names the Westerly Gym at 33 Railroad Ave, Westerly RI, ZIP 02891, phone (401) 584-3905
NET-NEW	Kiefer's Martial Arts	Westerly	RI	https://kiefersmartialarts.com	114 Granite St, Westerly, RI 02891	Runs an all-levels adult Brazilian Jiu-Jitsu program in gi and no-gi at 114 Granite St, Westerly, RI 02891
NET-NEW	Pride Martial Arts and Fitness	South Kingstown	RI	https://www.pridemartialarts.com	1958 Kingstown Road, Kingston, RI 02881	Body footer reads Pride Martial Arts and Fitness, 1958 Kingstown Road, Kingston, RI and (401) 284-3151, with a dedicated BJJ program; START BJJ Academy of Rhode Island is the BJJ brand at this same address
NET-NEW	Just Train	North Kingstown	RI	http://justtrainri.com	3520 Quaker Ln, North Kingstown, RI 02852	Brazilian Jiu Jitsu alongside Muay Thai and Jeet Kune Do at 3520 Quaker Ln, North Kingstown, RI 02852, phone (401) 295-0011
