status	name	city	state	website	address	evidence
NET-NEW	Triumph Brazilian Jiu-Jitsu	Nashua	NH	https://teamtriumphbjj.com	2 Townsend West Unit 4, Nashua, NH 03063	QUESTIONS block in the body reads Triumph BJJ, 2 Townsend West, Unit 4, Nashua, NH 03063, CALL 603-769-3819. In Nashua NH since 2007. ZIP 03063, 603 area code. MatMade's 456 W Hollis St is a stale prior address; own-site body preferred.
NET-NEW	Bazzani BJJ	Nashua	NH		23 Dumaine Ave Unit 4, Nashua, NH 03063	Listed in MatMade Nashua New Hampshire city index as Bazzani BJJ (NEU affiliate), 23 Dumaine Ave Unit 4, adult and one-on-one BJJ. Dumaine Ave is Nashua NH 03063. Aggregator-only.
NET-NEW	Gate City Mixed Martial Arts	Nashua	NH		28 Charron Ave Unit 8, Nashua, NH 03063	Listed in MatMade Nashua New Hampshire city index at 28 Charron Ave Unit 8. Gate City is Nashua NH's civic nickname; Charron Ave is ZIP 03063. Aggregator-only.
NET-NEW	New England BJJ Academy	Concord	NH	https://www.nebjj.com	30 Henniker St. Unit 9, Concord, NH 03301	Masthead and repeated header in the body read New England BJJ Academy, 30 Henniker St. Unit 9, Concord NH, 03301, (603) 369-4764. BJJ Revolution Team member since 2012. ZIP 03301, 603 area code.
NET-NEW	Leverage BJJ NH	Concord	NH	https://www.leveragebjjnh.com	80 South Main St, Unit C, Concord, NH 03301	Body opens Concord's premier academy for Brazilian Jiu-Jitsu and the footer reads 80 South Main St, Unit C, Concord NH 03301, 603-738-0227. ZIP 03301, 603 area code.
NET-NEW	Primal Jiu Jitsu and Mixed Martial Arts	Derry	NH	https://www.primaljiujitsuacademy.com	6 A Street, Derry, NH 03038	Own site title reads Primal Jiu Jitsu and Mixed Martial Arts, Nick Fiore, 6 A Street, Derry, NH, USA. Registered with the NH company registry 5 Oct 2024. ZIP 03038 is Derry NH. Body renders empty (JS shell), so address is from the site title plus the NH state registry.
NET-NEW	Professional Martial Arts Academy Derry	Derry	NH	https://pmaderry.com	15 E Broadway, Derry, NH 03038	Footer of the rendered body reads Derry, NH - 15 E Broadway, Derry, NH 03038, 603-434-7995, and the programs menu carries Brazilian Jiu Jitsu and Kids Brazilian Jiu Jitsu. Communities served list is all NH towns. ZIP 03038, 603 area code.
NET-NEW	Professional Martial Arts Academy Plaistow	Plaistow	NH		37 Plaistow Rd, Plaistow, NH 03865	Second location of the Derry brand, listed in MatMade Plaistow New Hampshire city index at 37 Plaistow Rd with adult and child programs. Plaistow Rd is NH Route 125, ZIP 03865. Aggregator-only address.
NET-NEW	Valle Brazilian Jiu Jitsu	Londonderry	NH	https://vallebjj.com	44 Nashua Road 20 B, Londonderry, NH 03053	Contacts block in the body reads 44 Nashua road 20 B, Londonderry, NH 3053 and +1 (603) 818-4796. Body states it serves Londonderry, Manchester, Derry, Bedford, Windham and Salem communities. ZIP 03053, 603 area code.
NET-NEW	Brazilian Top Team Londonderry	Londonderry	NH		123 Nashua Rd Suite 35 2nd floor, Londonderry, NH 03053	Listed in MatMade Londonderry New Hampshire city index at 123 Nashua Rd Suite 35 2nd floor. Nashua Rd Londonderry is ZIP 03053. Aggregator-only address.
NET-NEW	Off Your Back BJJ Academy	Salem	NH	https://offyourbackbjj.com	224 North Broadway, Salem, NH 03079	Academy page body reads We are located at 224 north broadway salem nh, inside of salem marketplace, over 1000sqft of mat space. Instructor Michael Green, BJJ black belt. Body names Rockingham County / Salem NH and the NH towns Derry, Windham, Hampstead, Manchester. Salem NH ZIP 03079 - this is Salem NEW HAMPSHIRE, not Salem MA. Contact number 781-307-0104 is a Massachusetts mobile, but the academy address on the page is Salem NH.
NET-NEW	New England Top Team RMNU NH Brazilian Jiu Jitsu	Salem	NH	https://www.newenglandtopteam.com	8D Industrial Way Unit 7, Salem, NH 03079	MatMade gym page address block reads 8D Industrial Way Unit 7, salem, New Hampshire, 03079. ZIP 03079 confirms Salem NEW HAMPSHIRE not Salem MA. Reviews in the body name Professor Ray and Coach Kellsie. Contact number is 781 (MA), so the ZIP is the state anchor.
NET-NEW	Hero Jiu Jitsu	Exeter	NH	https://herojiujitsu.com	3 Holland Way, Exeter, NH 03833	Body reads Hero Jiu Jitsu at 3 Holland Way, Exeter, NH 03833 and Call (603) 815-2465. Service-area pages are all NH towns (Brentwood, Epping, Hampton, Kensington, Newfields, Newmarket, North Hampton, Stratham). ZIP 03833, 603 area code.
NET-NEW	Heavy Mettle Jiu Jitsu	North Hampton	NH	https://www.heavymettlejj.com	69 Lafayette Road, Unit 7, North Hampton, NH 03862	CONTACT block at the foot of the rendered body reads HEAVY METTLE JIU JITSU, 69 Lafayette Road, Unit 7 // North Hampton, NH 03862. Hero image caption reads North Hampton, NH. ZIP 03862.
NET-NEW	Granite State BJJ	North Hampton	NH	https://granitestatebjj.com	10 Lafayette Rd, North Hampton, NH 03862	Contact Us block in the body reads Granite State BJJ, 10 Lafayette Rd, North Hampton, New Hampshire 03862, United States, (603) 583-2789. Coach Bryan is a black belt under Travis Stevens. ZIP 03862, 603 area code.
NET-NEW	Kevin Watson Brazilian Jiu-Jitsu	Dover	NH	https://www.kwbjj.com	1200 Industrial Park Drive, Dover, NH 03820	LOCATIONS page body, under the heading NEW HAMPSHIRE, reads KWBJJ is located at 1200 Industrial Park Drive Dover NH 03820. ZIP 03820 confirms Dover NEW HAMPSHIRE not Dover DE. Established 2010.
NET-NEW	Sanders Jiu Jitsu	Rochester	NH	https://www.sandersbjjacademy.com	25 Old Dover Rd, Unit E, Rochester, NH 03867	GET IN TOUCH block in the rendered body reads 25 Old Dover Rd, Unit E, Rochester, NH 03867 and 603-501-7055. ZIP 03867 and 603 area code confirm Rochester NEW HAMPSHIRE, not Rochester NY.
NET-NEW	Nostos MMA and Conditioning Facility	Somersworth	NH	https://www.nostos-mma.com	1 Somersworth Plaza, Somersworth, NH 03878	Footer of the rendered body reads JOIN US AT OUR NEW LOCATION 1 SOMERSWORTH PLAZA SOMERSWORTH, NH 03878 (NEXT TO TOYS FROM THE ATTIC). Body lists BJJ among MMA, Muay Thai, Wrestling. Owner Devin Powell, former UFC and Bellator fighter. ZIP 03878.
NET-NEW	Infinity Gracie Brazilian Jiu Jitsu	Lebanon	NH	https://www.gracieuppervalley.com	45 Hanover St. Penthouse STE, Lebanon, NH 03766	Contact page body reads Infinity Gracie Brazilian Jiu-Jitsu, 45 Hanover St. Penthouse STE Lebanon, NH 03766 and CALL: 603-276-0246. Confirms the Vermont-sweep lead exactly. Body markets to Hanover NH plus Norwich VT and White River Junction VT but the academy address is NH. ZIP 03766, 603 area code.
NET-NEW	603 BJJ Brazilian Jiu-Jitsu Academy	Lebanon	NH	https://603bjj.com	24 Hanover St #1, Lebanon, NH 03766	Phone (603) 477-6975 - the 603 area code is New Hampshire only. Address 24 Hanover St #1, Lebanon, NH 03766 corroborated across the NH company registry, Manta and Wellnessliving. Founded 2010 by Anthony Sheridan, originally at 13 Ascutney Street, Claremont NH 03743; now trades in Lebanon. Own site 603bjj.com resolves but renders an empty body.
NET-NEW	Upper Valley Brazilian Jiu Jitsu	Enfield	NH	https://www.uppervalleybjj.com		Own body confirms the school: Gracie Brazilian Jiu Jitsu academy in the Upper Valley area, training in Hanover, Lebanon, Enfield or the greater Upper Valley area. Head instructor Serge Severenchuk, Royce Gracie black belt awarded October 2019, IBJJF certified. Filed under Enfield NEW HAMPSHIRE by the Greater Upper Valley business directory. Confirms the Vermont-sweep lead: the academy is NH-side and markets across the Connecticut River, so it is an NH record, not VT. No street address rendered on the site.
NET-NEW	National Institute of Modern Martial Arts	Claremont	NH	https://nimmadojo.com	140 North Street, Claremont, New Hampshire, 03743	Footer repeated throughout the body reads Address: 140 North Street, Claremont, New Hampshire, 03743 and Call or Text us at: (603) 543-7213. Programs menu carries BJJ (Brazilian Jiu Jitsu). ZIP 03743, 603 area code. This is the real Claremont NH school; claremontbjj.com is Claremont CA.
NET-NEW	Newport Mixed Martial Arts	Newport	NH	https://newportmma.com	62 John Stark Hwy, Newport, NH 03773	Address block reads 62 John Stark Hwy Newport, New Hampshire, 03773, phone +1 603-836-0593 - 603 confirms New Hampshire. Dated customer reviews in the body (2022, 2023) name owner Dan and instructor Kurt and confirm BJJ and kids wrestling classes; opened May 2022. Confirms the Vermont-sweep lead. CAUTION: newportmma.com resolves but renders an empty Squarespace shell, and the unrelated newportmma.wixsite.com is Newport, GWENT, WALES (Unit 3b Kelvedon Street, tel 07595 287398) - do not use that site.
NET-NEW	Elements MMA	Keene	NH	https://www.elements-mma.com	310 Marlboro Street, Suite 264, Keene, NH 03431	Own body reads Elements MMA is the Monadnock region's newest martial arts studio and lists Grappling as one of its four pillars, with a dedicated Brazilian Jiu-Jitsu Classes page. Address 310 Marlboro Street, Suite 264, Keene, NH 03431 corroborated by the NH Department of Education Learn Everywhere application and the MatMade Keene NH index. ZIP 03431 confirms Keene NEW HAMPSHIRE not Keene TX.
NET-NEW	Contenders Gym	Keene	NH		180 Emerald St, Keene, NH 03431	Listed in MatMade Keene New Hampshire city index at 180 Emerald St with adult and child grappling programs. Emerald St is Keene NH 03431. Aggregator-only address.
NET-NEW	Lakes Region Vale Tudo	Laconia	NH		171 Fair St, Laconia, NH 03246	Listed in MatMade Laconia New Hampshire city index at 171 Fair St, child and adult programs, 53 reviews. Described in independent listings as a mixed martial arts academy in Laconia, NH specializing in boxing, kickboxing and BJJ. Fair St is Laconia NH 03246.
NET-NEW	Beyond The Belt Martial Arts Center	Laconia	NH		77 Court St, Laconia, NH 03246	Listed in MatMade Laconia New Hampshire city index at 77 Court St. Independently listed as offering Brazilian Jiu-Jitsu instruction on Court Street in Laconia, the Lakes Region of New Hampshire. ZIP 03246.
NET-NEW	White Mtn. Brazilian Jiu-Jitsu and MMA Club	Ashland	NH	http://www.whitemtbjj.com	13 West Street, Ashland, NH 03217	Body reads Welcome to White Mtn. Brazilian Jiu-Jitsu and Mixed Martial Arts Club located in Ashland, New Hampshire at 13 West Street. Head instructor Craig W. Willey, BJJ 3rd degree black belt, lineage Carlson Gracie Sr. and Julio Foca Fernandez. Ashland NH ZIP 03217.
NET-NEW	Resiliency Jiu-Jitsu Academy	Littleton	NH		Littleton, NH 03561	bjjweb New Hampshire dojo record body: Resiliency Jiu-jitsu Academy, Littleton, NH - 03561, (603) 575-8888. Owned and led by Professor Adam LaClair, BJJ black belt and certified instructor under Joe Moreira. ZIP 03561 and 603 area code confirm Littleton NEW HAMPSHIRE. No street address published.
NET-NEW	Limitless Pride Martial Arts and Fitness Center	East Hampstead	NH		320 Sandown Rd, East Hampstead, NH 03826	Listed in MatMade New Hampshire state index as Limitless Pride Martial Arts and Fitness Center (NEU affiliate), 320 Sandown Rd, verified badge, child and adult BJJ programs. Sandown Rd, East Hampstead is NH 03826. Aggregator-only address.
NET-NEW	Piscassic Jiu Jitsu	Newmarket	NH		Newmarket, NH 03857	Listed on the Town of Newmarket New Hampshire official municipal website (newmarketnh.gov) as Piscassic Jiu Jitsu, Newmarket, NH. Piscassic is the local river name. A municipal listing is a strong state anchor. Newmarket NH ZIP 03857. No street address or website published.
