region	name	city	state	website	address	research_evidence
NE	Ares Brazilian Jiu-Jitsu Omaha	Omaha	NE	https://nebraskabjj.com	4307 S. 120th St, Omaha, NE 68137	"Body heading ""Ares Brazilian Jiu-Jitsu - Omaha, NE""; footer 4307 S. 120th St, Omaha NE 68137, (402)-319-5661. ZIP 68137 + 402. Matches directory record ""Nebraska BJJ"" but stored name is wrong; real name is Ares BJJ Omaha."
NE	Omaha's Academy of Brazilian Jiu Jitsu	Omaha	NE	https://www.oabjj.com	4518 South 132nd Street, Omaha, NE 68137	"Body of oabjj.com/about-us signed ""Dennis Bacon, Brazilian Jiu-Jitsu Black Belt, Owner and Instructor""; contact block ""Location: 4518 South 132nd Street, Omaha, NE 68137"", Tel 402-671-9263. ZIP 68137 + 402. Note aggregators still carry a stale 4458 S 84th St address; the body address is used."
NH	Leverage BJJ NH	Concord	NH	https://www.leveragebjjnh.com	80 South Main St, Unit C, Concord, NH 03301	Body opens Concord's premier academy for Brazilian Jiu-Jitsu and the footer reads 80 South Main St, Unit C, Concord NH 03301, 603-738-0227. ZIP 03301, 603 area code.
NH	Renzo Gracie NH Exeter	Exeter	NH	https://renzogracienh.org	34 Portsmouth Avenue, Exeter NH 03833	Locations block in the page body reads Exeter, New Hampshire 34 Portsmouth Avenue, Exeter NH 03833, phone 603-777-2775. ZIP 03833.
NH	Brazilian Top Team Londonderry	Londonderry	NH		123 Nashua Rd Suite 35 2nd floor, Londonderry, NH 03053	Listed in MatMade Londonderry New Hampshire city index at 123 Nashua Rd Suite 35 2nd floor. Nashua Rd Londonderry is ZIP 03053. Aggregator-only address.
NH	The Martial Arts Zone	Manchester	NH	https://themartialartszone.com	31 Auburn St, Manchester, NH 03103	Site describes Kids and Adult Jiu-Jitsu plus Fitness Kickboxing in Manchester, NH with over 6000 sq ft of training facility. Street address 31 Auburn St corroborated by the MatMade Manchester NH listing. ZIP 03103.
NH	Granite State BJJ	North Hampton	NH	https://granitestatebjj.com	10 Lafayette Rd, North Hampton, NH 03862	Contact Us block in the body reads Granite State BJJ, 10 Lafayette Rd, North Hampton, New Hampshire 03862, United States, (603) 583-2789. Coach Bryan is a black belt under Travis Stevens. ZIP 03862, 603 area code.
NH	Renzo Gracie NH Windham	Windham	NH	https://renzogracienh.org	16 Rockingham Rd, Windham, NH 03087	Locations block in the page body reads Windham, New Hampshire 16 Rockingham Rd. Windham, NH 03087, phone 603-777-2775. ZIP 03087, NH side of the state line, not Windham CT or ME.
SC	Gracie Barra West Ashley	Charleston	SC	https://www.gbwestashley.com	874 Orleans Rd Unit 4, Charleston, SC 29407	"Body: ""Join the biggest Brazilian Jiu-Jitsu team in the World"", kids and teens ages 3 and up plus adults and privates, Professor Fabio Alves; footer address block ""874 ORLEANS RD / UNIT 4 / CHARLESTON, SC 29407"", call or text (843) 603-8777."
SC	Greenville Alliance Jiu Jitsu	Greenville	SC	https://alliancegreenville.com	117 Haywood Rd Suite B, Greenville, SC 29607	"Body: ""We provide Martial Arts classes and instruction in Brazilian Jiu-Jitsu, Karate, and Self Defense"", full adult and children BJJ schedules and pricing, head instructor Rafael Rosendo (black belt from Edmilson Alves in 2002) and Logan Smith; contact block ""117 Haywood Rd Suite B Greenville, SC 29607"". Also known as Alliance Champions Training Center."
SC	Gracie Jiu-Jitsu Lexington Carter's Academy	Lexington	SC	https://www.gracielexington.com	1216-G West Main Street, Lexington, SC 29072	"Contact page body: programs Gracie Combatives, Gracie Bullyproof, Master Cycle and Women Empowered; footer ""location 1216-G West Main Street Lexington SC 29072 US"", phone 803.546.6079; Certified Gracie Jiu-Jitsu Training Center notice in the body."
SC	Kilo Delta BJJ and MMA	Myrtle Beach	SC	https://www.kilodeltabjjsc.com	568 George Bishop Pkwy, Myrtle Beach, SC 29579	"Body: adult and kids Brazilian Jiu-Jitsu programs plus striking, head instructor Ken Davis (black belt, law enforcement officer), academy founded 2023; contact block ""568 George Bishop Pkwy., Myrtle Beach, SC 29579"". Serves North Myrtle Beach, Surfside Beach, Murrells Inlet and Conway."
