region	name	city	state	website	address	research_evidence
BC	Gracie Barra Kitsilano	Vancouver	BC	https://www.gbkitsilano.com	3611 W Broadway, Vancouver, BC V6R 2B8	"Gracie Barra BC roster body lists ""Gracie Barra Kitsilano (Vancouver), 3611 W Broadway, Vancouver, BC V6R 2B8"", head instructor Jack Bottyan, est. 2021. bjjblog.ca body carries the same school with site gbkitsilano.com. BC confirmed by V6R postal code."
BC	Orion Brazilian Jiu Jitsu	Vancouver	BC			"bjjblog.ca BC directory body: ""Orion Brazilian Jiu Jitsu, Vancouver, BC - Join us for Brazilian Jiu Jitsu training that transforms lives"", 5.0 from 4 reviews. Only web presence given is instagram.com/orion_bjj - no website of its own, so the website column is left blank."
BC	Eke Academy of Martial Arts	Victoria	BC	https://ekeacademy.com		"Search result title and body: ""Brazilian Jiu-Jitsu in Victoria, BC! | EKE ACADEMY OF MARTIAL ARTS"" - the BJJ program runs under Prof. Jay Zeballos, 3rd degree black belt under Jean Jacques Machado. Victoria BC stated in the page title. Also surfaced in Yelp's Langford/Saanich BC results as a Jean Jacques Machado affiliate."
BC	West Coast Brazilian Jiu Jitsu Victoria	Victoria	BC	https://westcoastbjjvic.ca		"bjjblog.ca BC directory body: ""West Coast Brazilian Jiu Jitsu Victoria, Victoria, BC"", 5.0 from 113 reviews, site westcoastbjjvic.ca (the ""vic"" in the domain distinguishes it from the Vancouver association). Independently corroborated twice: the westcoastbjj.ca association body names ""West Coast BJJ, Victoria"" as an affiliate club, and a search result confirms it was founded in 2017 by head instructor John Kutz offering Gi, No-Gi and wrestling. Victoria BC, not Victoria TX."
QC	Aylmer Jiu-Jitsu et Kickboxing	Gatineau	QC	https://www.aylmerjiujitsu.com	140 Rue Principale, Gatineau, QC	FQJJB federation listing (jjbqc.org/listing/aylmer-jiu-jitsu-et-kickboxing): offers traditional Jiu-Jitsu, Brazilian Jiu-Jitsu and Thai Boxing, 140 Rue Principale, Gatineau. Rue Principale is the main street of the Aylmer sector of Gatineau QUEBEC - not Ottawa, Ontario.
QC	Gracie Barra Laval	Laval	QC	https://gblaval.com	3625 Boulevard Curé-Labelle, Suite 202, Laval, QC	Named in the Gracie Barra Montreal school-page body as one of the Quebec network's locations. gblaval.ca resolves (DNS Status 0, Cloudflare). Address 3625 blvd. Cure-Labelle #202, Laval, QC, tel +1 450-934-9998 - area code 450 confirms Laval QC (not Laval, France).
QC	NORD jiujitsu collective	Mont-Tremblant	QC	https://nordjiujitsu.com	510 Rue De Saint-Jovite, Mont-Tremblant, QC J8E 2Z9	"FQJJB federation listing body: ""Collectif Independant de Jiujitsu a Mont-Tremblant, Laurentides ... Jiujitsu moderne dans les Laurentides presente par l'equipe de Mizu Studio et situe au coeur de Mont-Tremblant"". Emplacement: ""510 Rue De Saint-Jovite, Saint-Jovite, Quebec J8E 2Z9"". Directeur technique Val Astraverkhau, founded 1 May 2022. Postal J8E confirms Quebec."
QC	Plateau BJJ	Montreal	QC	https://plateaubjj.com	3655 Boul. Saint-Laurent Unit 107, Montreal, QC	"Body of plateaubjj.com: ""Brazilian Jiu-Jitsu in Montreal - Train in a welcoming, beginner-friendly environment right in Plateau Mont-Royal"", ""Caio Terra Association Member"". Contact page body: ""3655 Boul. Saint-Laurent Unit 107, Montreal, Quebec, Canada"" and registered as 9504-4798 Quebec Inc. Now occupies the bjjmontreal.com domain."
QC	Bjj Québec	Quebec City	QC	https://bjjquebec.com	2376 Rue Galvani, Québec, QC	"Body of bjjquebec.com: ""Le 1re club de jiu-jitsu bresilien a Quebec"", Gi / No-Gi / children's classes, ""Affilie a BTT Canada"". Footer: ""Notre Adresse - 2376 Rue Galvani, Quebec, QC, Canada"" and ""+1 (581) 888-4616"". Area code 581 confirms Quebec City."
QC	Alliance Jiu-Jitsu Rosemère	Rosemère	QC	https://brazilianjiujitsumontreal.com	Centre Sportif Rosemère, 235 Boulevard Labelle, Rosemère, QC J7A 2H3	"Second location of Alliance Jiu Jitsu Montreal. Contact page body of brazilianjiujitsumontreal.com: ""Rosemere - Centre Sportif Rosemere, 235 Boul. Labelle, Rosemere, Quebec, J7A 2H3, Canada"". Also a separate FQJJB listing (""Alliance Lepri Montreal & Rosemere""). Postal J7A confirms Laurentides, Quebec. NEW CITY SPELLING: Rosemère."
QC	Sept-Iles BJJ	Sept-Îles	QC			NOT RECOVERED - no BJJ school in Sept-Iles could be confirmed from any page body. The FQJJB federation roster has no Sept-Iles listing. The nearest Cote-Nord operation found is One Jiu Jitsu Cote Nord / BTT Canada in Baie-Comeau, which I could not verify from a body and so have NOT added. Held back as unverified.
QC	Dojo Fusion	Terrebonne	QC		1977 Chemin Gascon, Terrebonne, QC	FQJJB federation listing (jjbqc.org/listing/dojo-fusion-inc): Brazilian Jiu-Jitsu school in Terrebonne coached by Dave Massicotte, 1977 Chemin Gascon. Terrebonne is in Lanaudiere, Quebec (450 area). NEW CITY SPELLING: Terrebonne.
