verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	ID	Atlas Jiu Jitsu	Meridian	ID	https://atlas-jiujitsu.com	2932 N Eagle Rd #101, Meridian, ID 83646	https://atlas-jiujitsu.com/	Body carries the address block twice, header and footer: "Located in the mecca gym, 2932 N Eagle Rd #101, Meridian, ID 83646", (208) 996-1400. BJJ confirmed: head instructor Chase Riddick, black belt under the lineage of the late Keith Owen, a Pedro Sauer black belt; No-Gi and adult all-levels jiu-jitsu, kids program, Saturday open mat and skill labs. ZIP 83646 is Meridian ID. Nothing changed.
CONFIRMED	ID	Casa De Fera Jiu Jitsu	Moscow	ID	https://cdfjiujitsu.com	214 North Main Street, Suite A, Moscow, ID 83843	https://cdfjiujitsu.com/contact-us-1	Homepage body: "Casa De Fera - Brazilian Jiu Jitsu - BJJ Club ... Casa De Fera Club Style Jiu Jitsu, originally from Oahu, Hawaii, is now open in Moscow, Idaho! We offer traditional Brazilian Jiu Jitsu classes for kids and adults." Contact page body: "Find us in the Grange Building on North Main! ... Casa de Fera Jiu Jitsu, 214 North Main Street, Suite A", mailing address 960 N Jefferson St. Moscow, ID 83843. ZIP 83843 is Moscow IDAHO, not Pullman WA across the state line. Footer copyright 2026. Nothing changed.
CONFIRMED	ID	Colossal Fight Company	Pocatello	ID	https://www.colossalfightcompany.com	300 North 5th Avenue, Pocatello, ID 83201	https://www.colossalfightcompany.com/	Body address block: 300 North 5th Avenue, Pocatello, ID 83201, phone 208.840.0766, plus "We are located at 300 N. 5th Avenue in Pocatello, Idaho. Use the entrance facing Lander Street." BJJ checked on the Pocatello Jiu Jitsu page body, which traces Maeda to Carlos and Helio Gracie, states "jiu jitsu (sometimes called Brazilian Jiu Jitsu or Gracie Jiu Jitsu)" and says all instructors are active competitors - a genuine BJJ program, not a generic grappling club. 208 and 83201 both Pocatello ID. Nothing changed.
CORRECTED	ID	North Idaho Jiu Jitsu	Sandpoint	ID	https://www.northidahojiujitsu.com	1411 N Division Ave Unit D, Sandpoint, ID 83864	https://www.northidahojiujitsu.com/	NAME changed, old value "Sandpoint BJJ" - the school trades as North Idaho Jiu Jitsu; "Sandpoint BJJ" appears nowhere on the site and sandpointbjj.com does not resolve. Body footer: (208) 536-3921, 1411 N Division Ave Unit D, Sandpoint, ID 83864, northidahobjj@gmail.com. Body carries Adult Gi and No-Gi Brazilian Jiu Jitsu, kids and teens BJJ, women's only BJJ, Saturday open mat, a Xande Ribeiro seminar gallery, a schedule dated November 2025 and gallery entries through June 2026 - clearly still open. ZIP 83864 is Sandpoint ID, not Spokane WA.
REJECT-NOT-BJJ	NM	ABQ Kickboxing	Albuquerque	NM	https://abqkickboxing.com	2409 Princeton Dr NE Building A, Albuquerque, NM 87107	https://abqkickboxing.com/classes	NOT A BJJ SCHOOL. I read the full weekly class schedule body: Strength and Conditioning, Fusion Kickboxing, Boxing, Muay Thai, Women's Muay Thai, Bags Class, Sparring, and one grappling slot, "COMBAT SUBMISSION WRESTLING" on Monday 6:30pm. Combat Submission Wrestling is Erik Paulson's catch wrestling / no-gi shoot system, not Brazilian Jiu Jitsu. The words Brazilian Jiu-Jitsu, BJJ, gi and open mat appear nowhere on the site, there is no Brazilian black belt lineage and no IBJJF reference; the site's own Instagram caption describes CSW as "takedowns, control, clinch work, and submission ... led by Coach Yee". Separately the stored name was wrong: the body trades as "abq kickboxing" / "Albuquerque Kickboxing" and "Luttrell Yee MMA" appears nowhere. Location is genuinely NM (2409 Princeton Dr NE Building A, Albuquerque NM 87107, 505-265-5922).
CONFIRMED	NM	Invictus Brazilian Jiu Jitsu and Muay Thai Academy	Albuquerque	NM	https://www.invictusmartialarts.com	1453 Wyoming Blvd NE, Albuquerque, NM 87112	https://www.invictusmartialarts.com/	Body "Where To Find Us" heading gives "1453 Wyoming Blvd, Albuquerque, NM 87112"; the footer block gives "Invictus Academy, 1453 Wyoming Boulevard Northeast, Albuquerque, NM, 87112", 505-403-4261. Strong BJJ signals in the body: "Nine Brazilian Jiu-Jitsu Black Belts", "IBJJF Certified Academy - Led by third degree IBJJF Black Belt", open mat culture, dedicated BJJ and kids BJJ program pages, "13 Years in Albuquerque". 505 and 87112 both Albuquerque NM. Nothing changed.
CONFIRMED	NM	Round 2 Martial Arts	Aztec	NM	https://round2martialarts.com	218 N Main Ave, Aztec, NM 87410	https://round2martialarts.com/	Body: "Welcome to Round 2 Martial Arts in Aztec, New Mexico". Contact block and footer both give 218 N Main Ave, Aztec, NM 87410, (505) 334-2541. Mixed-art school but carries a genuine dedicated "Brazilian Jiu-Jitsu (Gi and No Gi)" program for kids 6+ and adults 13+ alongside Karate and Krav Maga, and sponsors a BJJ gi supplier - so it belongs in the directory. 505 and 87410 both Aztec NM. Nothing changed.
CONFIRMED	NM	Gracie Barra Espanola	Espanola	NM	https://graciebarra.com/espanola-nm	1227 N Railroad Ave A5, Espanola, NM 87532	https://graciebarra.com/espanola-nm	Body header and footer both give "GB Espanola, 1227 N Railroad Ave A5, Espanola, NM 87532", 505-231-9093, with the Premium School badge. Body carries the full Gracie Barra BJJ curriculum: GBK Kids, GB1 Fundamentals, GB2 Advanced with No-Gi, GB3 Expert, GBF Women. 505 and 87532 both Espanola NM. Nothing changed (the accent on Espanola is dropped for the directory).
CONFIRMED	NM	Los Alamos Brazilian Jiu-Jitsu Academy	Los Alamos	NM	http://www.losalamosbjj.com	1183 Diamond Drive Suite C, Los Alamos, NM 87544	http://www.losalamosbjj.com/	Body footer reads "Los Alamos Brazilian Jiu-Jitsu Academy, 1183 Diamond Drive, Suite C, Los Alamos, NM, United States, 505-662-1410, losalamosbjj@outlook.com". Body carries ADULT BJJ and KIDS CLASSES pages, Professor Robert Romero, and Gracie Barra affiliation (#gblosalamos, "Above all, Gracie Barra is a family"). Two caveats worth flagging: the body gives no ZIP (87544 retained from the input and uncontested) and the newest dated content visible on the page is from 2020, so the site is stale even though it serves normally and is not a parking or coming-soon page.
CONFIRMED	NM	Gracie Barra Roswell	Roswell	NM	https://graciebarra.com/roswell-nm	2801 N Main Suite D, Roswell, NM 88201	https://graciebarra.com/roswell-nm	Body header and footer both give "GB Roswell, 2801 N Main Suite D, Roswell, NM, 88201", 505-350-2682, with full weekly school hours (Mon-Fri 4-8pm, Sat 9am-12pm) indicating an operating school. Full Gracie Barra BJJ curriculum GBK/GB1/GB2/GB3/GBF in the body. ZIP 88201 confirms Roswell NEW MEXICO, not Roswell GA (30075). Nothing changed.
CORRECTED	NM	G13 Jiu-Jitsu New Mexico	Tijeras	NM	https://www.g13bjjnewmexico.com	500 Hwy 333 Ste A, Tijeras, NM 87059	https://www.g13bjjnewmexico.com/	WEBSITE added, was blank - the research pass concluded "no own website found" but the school does have one, https://www.g13bjjnewmexico.com. NAME changed, old value "G13 BJJ New Mexico"; the body reads "G13 Jiu-Jitsu is the place to be" and "At G13 Jiu-Jitsu New Mexico we follow the standards, rules, and graduation system of the International Brazilian Jiu-Jitsu Federation (IBJJF)". Body also states "Located in Tijeras, New Mexico, we offer our programs for both youth and adults" and carries kids and women's jiu-jitsu programs. The Wix contact and class-schedule subpages return empty bodies, so the street address is not from the school's body; it comes from the bjjweb record (500 nm-333, ste a, Tijeras, NM 87059, (505) 225-4222, head professor Gustavo Monteiro), which matches the input exactly. NM-333 is Hwy 333. 505 and 87059 both Tijeras NM.
CORRECTED	RI	Elevate Dojo	Exeter	RI	https://www.elevatedojo.com	560 S County Trail Building C, Exeter, RI 02822	https://www.elevatedojo.com/playbook	ADDRESS changed, old value "560 S County Trl, Exeter, RI 02822" - the building unit was missing. The site's main pages carry no address at all; the full address appears in the body of the /playbook page: "Elevate Dojo, 560 S County Trail Building C, Exeter, RI 02822". BJJ confirmed from the homepage body ("South County's Home for Judo and Jiu-Jitsu", "Adult's Program: Classes are divided between Judo and Brazilian Jiu-Jitsu", "Teaching Judo & BJJ in South County, Rhode Island for Over a Decade") and the schedule body, which lists a Friday 6:30am "Adult BJJ Class". Judo-led school run by Brett and Sandra Robichaud, but it does teach BJJ. ZIP 02822 is Exeter RI.
CORRECTED	RI	Ricardo Cavalcanti Brazilian Jiu-Jitsu - RI	North Providence	RI	https://rcbjjri.com	1910 Smith St, North Providence, RI 02911	https://rcbjjri.com/contact	NAME changed, old value "Ricardo Cavalcanti BJJ RI" - the site's own header, logo text and footer copyright all read "Ricardo Cavalcanti Brazilian Jiu-Jitsu - RI", tagline "Rhode Island's Premier BJJ School". Contact page body: "Address: 1910 Smith St, North Providence, RI 02911. Number: (401) 696-6890", with a Google map embed pinned to the same address. City NORTH PROVIDENCE confirmed, not Providence, which is how the live page currently files it. 401 is RI-only and 02911 is North Providence. Body carries BJJ for adults and youth; separately verified as an IBJJF certified school under Prof. Steve Santiago, Carlson Gracie to Cavalcanti lineage.
CONFIRMED	RI	Renzo Gracie RI	Smithfield	RI	https://www.renzogracieri.com	417 Douglas Pike, Smithfield, RI 02917	https://www.renzogracieri.com/	Body heading reads "Renzo Gracie RI" and "About Renzo Gracie RI ... our premier Brazilian Jiu-Jitsu school in New England! With 7,000 sq. ft. of specially designed mats ... part of the world's longest Brazilian Jiu-Jitsu lineage". Programs in the body: Kids, Beginner, Advanced, No-Gi BJJ, 40+ Masters, privates. Professor Marcelo Cruz, 4th degree black belt. Contact block and footer both give 417 Douglas Pike, Smithfield, RI 02917. ZIP 02917 is Smithfield RI. Nothing changed.
UNVERIFIED	RI	Brausa Carlson Gracie Brazilian Jiu Jitsu	Westerly	RI		33 Railroad Ave, Westerly, RI 02891	https://bjjweb.com/dojo-detail/3200	NO PRIMARY BODY WAS READ AND THE STORED URL IS DEAD. brausajj.com and www.brausajj.com both return DNS Status 3 NXDOMAIN, which is conclusive - the domain does not exist. Per the method rules I tried the obvious corrections before concluding: brausabjj.com, brausajiujitsu.com and brausaacademy.com are all NXDOMAIN too. I therefore blanked website_final. The school does appear to be real: the bjjweb record gives "Brausa Carlson Gracie Brazilian Jiujitsu - Westerly, 33 railroad avenue, Westerly, RI 02891, (401) 269-6172, Head Professor Jorge Alves, BRAUSA is a Carlson Gracie Brazilian Jiujitsu affiliate. We train kids and adults", and a YouTube channel "BRAUSA JIU-JITSU" at @brausajj (keywords Brazilian, Jiu-Jitsu, BJJ) exists. But that is one aggregator plus a channel whose upload dates I could not read, so I cannot confirm the school is currently operating or that the address is current. 401 and 02891 are both Westerly RI, so the region is right. Do not publish as CONFIRMED without a phone call or a fresh primary source.
CONFIRMED	VT	Gracie Jiu Jitsu Vermont	Essex Junction	VT	https://www.gracievermont.com	90 Center Road, Essex Junction, VT 05452	https://www.gracievermont.com/	Body "Our Location" block and "Get in touch" block both read "90 Center Road, Essex Junction, VT, 05452". Body headline "Vermont's Best Brazilian Jiu Jitsu & Self Defense"; instructor Seth Shamp described as a Royce Gracie black belt; live adult, women's and kids class schedule plus "NEW! Open Mat on Saturdays 11 AM - 1PM". Worth noting the listed phone (919) 685-5181 is a North Carolina area code, not 802 - the instructor relocated from NC - but the street address and ZIP 05452 confirm Essex Junction VERMONT (this is not Burlington Ontario). City is Essex Junction, not Montpelier as the live page files it. Nothing changed against the input row.
CORRECTED	VT	Rutland American Jiu Jitsu Academy	Rutland	VT	https://rutlandjiujitsu.com	228 S Main Street, Rutland, VT 05701	https://rutlandjiujitsu.com/	NAME changed, old value "Rutland BJJ" - the site's title, logo and body all read "Rutland American Jiu Jitsu Academy" (RAJJA). Body: "World Class Training In Rutland, VT", a full "BRAZILIAN JIU-JITSU" section offering gi and no-gi for all ages, kids BJJ, boxing and MMA striking, open 6 days a week, phone (802) 468-7423 - 802 is VT-only. Locations block in the body: "RUTLAND, 228 S Main Street Rutland, VT" and "MIDDLEBURY, 812 Exchange Street Middlebury, VT". The body gives no ZIP; 05701 is retained from the input and is uncontested. FOLLOW-UP: the same academy runs a second Vermont location at 812 Exchange Street, Middlebury, VT which is not in this batch and looks like a NET-NEW record.
