region	name	city	state	website	address	research_evidence
BC	Surrey Masters Martial Arts	Surrey	BC	https://www.surreymma.ca		"bjjblog.ca BC directory body: ""Surrey Masters Martial Arts, Surrey, BC - Experience the ultimate training in MMA, Jiu Jitsu, and wrestling at Surrey MMA"", 4.8 from 52 reviews, site surreymma.ca (.ca domain - Surrey BC, not Surrey England)."
BC	FKP MMA	Vancouver	BC	https://www.fkpmmavancouver.com		"bjjblog.ca BC directory body: ""FKP MMA, Vancouver, BC - Top-rated martial arts classes for all ages in Vancouver"", 4.7 from 130 reviews, site fkpmmavancouver.com (domain itself carries ""vancouver"")."
BC	Lions MMA	Vancouver	BC	https://www.lionsmma.ca	1256 Granville St, Vancouver, BC V6Z 1M4	"Real, but the stored .com should be .ca. Body of lionsmma.ca reads ""Vancouvers Premium Mixed Martial Arts and BJJ Studio"", serving Vancouver since 2001 with BJJ Gi, No-Gi, wrestling, Muay Thai. Footer lists two locations: 1256 Granville St, Vancouver, BC V6Z 1M4 and 1133 Granville St, Vancouver, BC V6Z 1M1, phone (+1) 604-684-0991. BC confirmed by V6Z postal code and 604 area code."
BC	West Coast BJJ	Vancouver	BC	https://westcoastbjj.ca		"Real BC entity but note it is an ASSOCIATION site, not a single academy. Body of westcoastbjj.ca: ""Welcome to the WEST COAST Brazilian Jiu-Jitsu Association"", founder Don Whitefield, and states ""We currently have three clubs of our own serving Maple Ridge/Pitt Meadows, Port Coquitlam and Vancouver/Burnaby."" Body also names BC affiliates: Deep Cove BJJ North Vancouver, Budo MMA North Burnaby, West Coast BJJ Victoria, Isshindo Martial Arts Cloverdale, Personal Best Martial Arts Coquitlam, Princeton BJJ, Pure Martial Arts Campbell River, CJ Martial Arts Nanaimo, Ultraforce MMA Richmond, Richmond Martial Arts, Unity Martial Arts Vernon, Intrepid MMA Salmon Arm."
BC	Peterec's Kombat Center	Victoria	BC	https://peterecskickboxing.com		"bjjblog.ca BC directory body: ""Peterec's Kombat Center, Victoria, BC - Peterec's Kombat Sports: Empowering you through martial arts with expert training"", 4.5 from 23 reviews, site peterecskickboxing.com. Victoria BC."
QC	Gracie Barra Brossard	Brossard	QC	https://gbbrossard.ca	7565 Boulevard Taschereau, Brossard, QC	"Part of the Gracie Barra Quebec network named in the Gracie Barra Montreal school-page body (""outposts in Brossard, West Island, Laval, Sainte-Anne-de-Bellevue, Montreal-Ouest, Saint-Laurent""). Address 7565 Boul. Taschereau, Brossard from the school's directory records; also carried on the FQJJB federation roster as Gracie Barra Brossard. Taschereau Blvd and the Brossard J4 postal zone confirm Monteregie, Quebec."
QC	Les Mauvais Compagnons	Granby	QC		231 Rue Saint-Charles Sud, Granby, QC	FQJJB federation listing (jjbqc.org/listing/les-mauvais-compagnons): courses in Brazilian Jiu-Jitsu and Kickboxing, 231 Rue Saint-Charles Sud, Granby. Granby is in Monteregie/Estrie, Quebec (450/579 area, J2G postal). NEW CITY SPELLING: Granby.
QC	Volt BJJ	Longueuil	QC		1077 Chemin De Chambly, Longueuil, QC J4H 3M7	FQJJB federation listing (jjbqc.org/listing/volt-bjj): 1077 Chemin De Chambly, Longueuil, Quebec J4H 3M7, Canada. Postal J4H confirms Longueuil QC.
QC	Gracie Barra Montreal-Ouest	Montreal	QC	https://gbmontrealouest.ca	14c Av. Westminster N., Montréal-Ouest, QC H4X 1Y9	"Body of gbmontrealouest.ca/school: ""Gracie Barra Montreal-Ouest ... opened its doors in 2017 at 14c Av. Westminster N."" Contact block: ""14c Av. Westminster N. Montreal-Ouest, QC H4X- 1Y9"". Postal H4X confirms Quebec. Municipality is Montreal-Ouest (an enclave on the Island of Montreal) - filed under Montreal to avoid creating a duplicate city heading."
QC	Maison BJJ	Notre-Dame-du-Bon-Conseil	QC		659 Rue Notre-Dame, Notre-Dame-du-Bon-Conseil, QC J0C 1A0	"FQJJB federation listing (jjbqc.org/listing/maison-bjj-ecole-de-jiujitsu-bresilien): ""Maison BJJ Ecole de Jiujitsu Bresilien"", 659 Rue Notre-Dame, Bon-Conseil, Quebec J0C 1A0. Postal J0C confirms Centre-du-Quebec. NEW CITY SPELLING: Notre-Dame-du-Bon-Conseil."
QC	Pandajitsu	Repentigny	QC		565 Rue Lanaudière, Repentigny, QC	FQJJB federation listing (jjbqc.org/listing/pandajitsu): 565 Rue Lanaudiere, Repentigny. Lanaudiere, Quebec.
QC	Nova Uniao St-Jean	Saint-Jean-sur-Richelieu	QC		685 Rue Saint-Jacques, Saint-Jean-sur-Richelieu, QC J3B 2M9	FQJJB federation listing (jjbqc.org/listing/nova-uniao-st-jean-2): courses for adults and children with and without gi, 685 Rue Saint-Jacques, Saint-Jean-sur-Richelieu, Quebec J3B 2M9. Postal J3B confirms Quebec. NEW CITY SPELLING: Saint-Jean-sur-Richelieu.
QC	Sherbrooke BJJ	Sherbrooke	QC	https://sherbrookebjj.com	1271 rue King Est, Sherbrooke, QC J1G 1E4	"LINK STILL GOOD. sherbrookebjj.com resolves and the body is ""Three Headed Beast - Centre d'Arts Martiaux Sherbrooke"", ""BJJ - Jiu Jitsu Bresilien"", ""Membre affilie Evolution BJJ"". Footer: ""1271 rue King Est, Sherbrooke, QC J1G 1E4 - (819) 562-8524"". Postal J1G and area code 819 confirm Quebec. Note the school trades as Three Headed Beast, not ""Sherbrooke BJJ"" - a name update may be warranted."
QC	Jiu-Jitsu Vaudreuil	Vaudreuil-Dorion	QC		17 Boulevard de la Cité-des-Jeunes, Local 110, Vaudreuil-Dorion, QC	Listed as a jiu-jitsu bresilien school at 17 Boulevard de la Cite-des-Jeunes, Local 110, Vaudreuil-Dorion, Quebec. Vaudreuil-Dorion is in Monteregie, Quebec (450 area, J7V postal). NEW CITY SPELLING: Vaudreuil-Dorion.
