region	name	city	state	website	address	research_evidence
KS	Brazil Academy USA	Lenexa	KS	https://www.brazilacademyusa.com	11441 Strang Line Rd, Lenexa, KS 66215	Body offers Jiu Jitsu, Capoeira and Muay Thai for all ages and gives the Strang Line Rd Lenexa address
KS	Kansas City Brazilian Jiu Jitsu	Mission	KS	http://www.kcbjj.com	6090 Woodson St, Mission, KS 66202	Body describes KCBJJ adult and kids BJJ programs under Jason Bircher; City of Mission business directory confirms the Woodson St Mission KS address
KS	Marathon MMA and BJJ	Overland Park	KS	https://overlandparkmma.com	10559 Metcalf Avenue, Overland Park, KS 66212	About page body says Marathon MMA opened 2020, founder Trey Ogden is a BJJ black belt, with the Metcalf Ave address
KS	R.E. Training Center	Topeka	KS	https://roneyedlerbrazilianjiujitsu.com	5711 SW 21st, Topeka, KS 66604	About page body describes the Topeka academy under Professor Roney Edler with hours and the SW 21st address
KS	Fox Fitness BJJ	Wichita	KS	https://www.foxfitnessbjj.com	2923 N Tyler Road, Wichita, KS 67205	About page body names Jake Fox as 3rd degree BJJ black belt head coach and lists the N Tyler Road address
MB	Brandon BJJ	Brandon	MB	https://wammabrandon.com	389 Park Avenue East, Brandon, MB R7A 7A5	"REAL-BUT-WRONG-URL - brandonbjj.com is NXDOMAIN (DNS Status 3). School trades as WAMMA Brandon / Brandon Academy of MMA; body reads ""Adults & Teens can join us for weekly instructor led group classes in Brazilian Jiu Jitsu, Wrestling, Muay Thai, MMA"" with footer ""389 Park Avenue East, Brandon, MB, 204-570-2990"". Area code 204 confirms Manitoba, not Brandon FL/MS/SD"
MB	Iron Image Barbell Club	Selkirk	MB	https://www.ironimage.ca	511 Robinson Ave, Selkirk, MB R1A 1E5	"Dedicated Jiu-Jitsu page body: ""Jiu-Jitsu / Wednesdays 7:00pm-9:00pm / Instructor - Tyler Henry / open to all experience levels"", with drop-in and pass pricing. Site title carries ""511 Robinson Ave, Selkirk, MB, Canada""; postal R1A confirms Manitoba (not Selkirk, Scotland). CAUTION - the page body says ""Jiu-Jitsu"" without the word Brazilian; third-party listings call it Brazilian Jiu-Jitsu"
MB	Winkler BJJ	Winkler	MB	https://www.riseactive.ca	245 Kimberly Road, Winkler, MB R6W 0H7	"REAL-BUT-WRONG-URL - winklerbjj.com is NXDOMAIN. Winkler's BJJ is at RISE Athletics; combat-sports page body headed ""Martial Arts in Winkler"" with a BRAZILIAN JIU-JITSU section (Kids 4-7, Youth 8-13, Open 14+) and ""Come visit us - 245 Kimberly Road, Winkler, MB R6W 0H7, Canada"". Postal R6W confirms Manitoba. Note the former Level MMA (Marcos Gaubert) operated at this same Kimberly Rd address and is now folded into RISE, so it is not listed separately"
MB	Gracie Jiu-Jitsu Winnipeg	Winnipeg	MB	https://graciejiujitsuwinnipeg.com	827 Cavalier Dr, Winnipeg, MB R2Y 1C6	"Body reads ""Learn Gracie Jiu-Jitsu from a Certified Gracie Jiu-Jitsu Training Center right here in Winnipeg"", lists Gracie Combatives, Bullyproof, Master Cycle and Women Empowered, footer ""827 Cavalier Dr Winnipeg MB R2Y1C6 CA / 204-995-5585"""
MB	WAMMA NextGen	Winnipeg	MB	https://wamma.site	222 St Mary's Rd, Winnipeg, MB R2H 1J3	"WAMMA HQ body describes founder Curtis Brigham as a ""3rd Degree Brazilian Jiu Jitsu Black Belt"", lists a ""3 Month Jiu Jitsu Pass"" with 8 scheduled classes weekly, and gives ""WAMMA NextGen - Kid's and Youth Location, 222 St Mary's Rd, Winnipeg MB R2H 1J3"", phones 204 996 9662 / 204-781-3060"
SD	Black Hills Brazilian Jiu-Jitsu	Rapid City	SD	https://www.bhbjj.com	3325 W. Main St, Rapid City, SD 57702	Live Gymdesk site body: full weekly BJJ schedule, 14 named instructors incl. black belt Jeremy Schunneman; footer address ZIP 57702, phone 605-391-9032
SD	Misfits Grappling Club	Sioux Falls	SD	https://www.misfitsgrapplingclub.com	3506 N Casco Ave, Sioux Falls, SD 57104	Site body: 10th Planet no-gi BJJ, full gi and no-gi weekly schedule, instructors Sawyer Buttweiler (brown) and Tyler Ockenga; footer ZIP 57104
