# batch 8 of 10 - 90 flagged links - regions: ND NS OH OK ON OR PA
state	city	name	url
ON	Whitby	Four-Eleven Brazilian Jiu Jitsu	https://foureleven-bjj.com
ON	Windsor	Windsor BJJ	https://windsorbjj.com
ON	Woodstock	Woodstock BJJ Ontario	https://woodstockbjjon.com
OR	Astoria	White Panther Tae Kwon Do Boxing and Filipino Martial Arts	http://www.whitepantherastoria.com/
OR	Eugene	Eugene Jiu Jitsu Club	http://www.eugenejiujitsuclub.com/
OR	Eugene	RISE Mixed Martial Arts - Eugene	http://risemixedmartialartseugene.com/
OR	Forest Grove	CTA Forest Grove Jiu Jitsu	https://www.forestgrovebjj.com/
OR	Gresham	Impact Next Generation	http://impactnextgeneration.com
OR	Medford	Cauliflower Ear Family	http://cauliflowerearfamily.com/
OR	Medford	Spartan Team Brazilian Jiu-Jitsu	http://spartanboxinggym.com/
OR	Milwaukie	Krav Maga Self Defense & Fitness	http://www.kravmagaportland.com
OR	Portland	Portland Small Circle Jujitsu	http://www.portlandjujitsu.com/
OR	Rockaway Beach	Rockaway Brazilian Jiu Jitsu	http://rockawaybjj.net/
PA	Bath	Apgar Mixed Martial Arts	http://www.apgarmma.com/
PA	Berwyn	Jade Studio	http://www.jademovementstudio.com
PA	Bridgeville	Zezinho's Mota Jiu-Jitsu School	http://www.zzmbjj.com/
PA	Carlisle	Gracie Barra Carlisle	http://www.gbcarlisle.com/
PA	Ephrata	Ephrata Martial Arts	https://www.ephratamartialarts.com/
PA	Huntingdon Valley	Kozma Brazilian Jiu-Jitsu	http://www.kozmabjj.com
PA	Lewisburg	Ramsey Academy of Martial Arts	http://www.bvrec.org/
PA	Media	House of Arts Jiu Jitsu	http://hoabjj.com
PA	Newtown	Bucks MMA	http://www.bucksmma.com/
PA	Newtown	Ricardo Almeida Brazilian Jiu Jitsu & Martial Arts	http://www.newtownbjj.com
PA	Phoenixville	USA MMA Academy	http://www.usammaacademy.com
PA	Shamokin	Elite Performance Combat Club	http://www.epccbjj.com/
