verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	ID	Pocatello Jiu Jitsu	Pocatello	ID	https://pocatellobjj.com	777 Yellowstone Ave Suite D, Pocatello, ID 83201	https://pocatellobjj.com	Body Contact Us block and footer Location block both read 777 Yellowstone Ave Suite D, Pocatello, ID 83201, phone 208-604-7629, with the note you can find us on Yellowstone Avenue across from Fred Meyer. Body: female-owned, family-run Jiu Jitsu school in Pocatello; history section says the Mojarro family started training Brazilian Jiu Jitsu in 2014 and Catalina and Michael took over Pocatello Jiu Jitsu in 2022; We Defy and Adopt a Cop affiliate; posted opening hours for six days a week. ZIP 83201 and area code 208 are Pocatello ID.
CONFIRMED	ID	West Idaho BJJ	Star	ID	https://westidahobjj.com	11231 W Hercules Dr, Star, ID 83669	https://westidahobjj.com	Body footer info block reads West Idaho BJJ, LLC / 11231 West Hercules Drive, / Star, ID, 83669, / United States, phone (208) 614-2234, info@westidahobjj.com, with posted hours Mon-Sat. Body: West Idaho BJJ offers world-class authentic Brazilian Jiu-Jitsu in Star, Idaho, kids and adults programs taught by certified Black Belts, serving Eagle, Emmett, Middleton, Star, Caldwell, Nampa, Boise and Meridian; Yemaso Idaho co-branding in the logo. ZIP 83669 and area code 208 are Star ID. Site title contains a pipe character which I stripped from the published name.
CONFIRMED	NM	Coyote Brazilian Jiu Jitsu Academy	Albuquerque	NM	https://coyotebjj.com	8430 Washington Pl NE, Albuquerque, NM 87113	https://coyotebjj.com/contact	Contact page body and the footer School Info block on every page both read Coyote BJJ / 8430 Washington Pl NE, Albuquerque, NM 87113 with phone 505-340-1836 and hours Mon-Fri 3:30-8:30 PM. H1 reads Coyote Brazilian Jiu-Jitsu Academy. Carlson Gracie affiliate - the site logo is the Carlson Gracie shield, socials are carlsongracieabqwest and carlson_gracie_abq_bjj, and the body names Professor Daniel Souza; programs are Kids and Teens BJJ, Adults BJJ, No Gi and Muay Thai. CommunityVotes Albuquerque 2025 award copy on the page. ZIP 87113 and area code 505 are Albuquerque NM - not Las Vegas NV or any out-of-state collision. Note one stale testimonial refers to a Cottonwood Mall location; the current footer address is the one published.
REJECT-NOT-BJJ	NM	Jackson Wink MMA Academy	Albuquerque	NM	https://jacksonwink.com	301 Dr Martin Luther King Jr Ave NE, Albuquerque, NM 87102	https://jacksonwink.com/jw-mma-training	Location and state are fine and the gym is plainly open (footer 301 Dr Martin Luther King Jr Ave NE, Albuquerque, NM 87102, phone 1 505 900-3947, news posts and coach photos dated 2026). REJECTED ON DISCIPLINE. The programs page body lists exactly: Pro MMA, Teen MMA, Amateur MMA, Kids MMA, Wrestling Club, Beginner MMA, Private Sessions. The class schedule page lists exactly: Pro MMA Schedule, Amateur MMA Schedule, Teens MMA Schedule, Kids MMA Schedule, JW Wrestling Club. The coaching roster is Greg Jackson, Mike Winkeljohn and Joey Villasenor as head coaches, Bart Lujan wrestling, Alex Exsisto Muay Thai and striking, Joe Cruz striking, Lajuan and Dayna Davis, Lena Ovchynnikova. Across the home, programs and schedule pages the words jiu-jitsu, BJJ, gi, no-gi, grappling and open mat do not appear once, and there is no BJJ black belt on staff. No positive BJJ signal of any kind - this is a pure MMA fight team, not a BJJ school.
CONFIRMED	NM	San Juan Brazilian Jiu Jitsu	Aztec	NM	https://www.sanjuanbjj.com	1409 W Aztec Blvd Suites 4 and 5, Aztec, NM 87410	https://www.sanjuanbjj.com	Body H1 reads San Juan Brazilian Jiu Jitsu; Our Studio block reads 1409 Suites 4 and 5, West Aztec Blvd, Aztec, New Mexico, 87410 and the page states Open 6 Days a Week; body also states SAn Juan BJJ is proud to be affiliated with Pedro Sauer and Rylan Lizares - both Brazilian jiu-jitsu lineages, so this is BJJ not a Japanese jujutsu school. TWO FLAGS. First, the site contradicts itself on the suite: the Our Studio block says Suites 4 and 5 while the footer block says 1409 West Aztec Boulevard, Suite 1 - published the Our Studio version as stored. Second, the only phone on the site is (541) 231-0649, an OREGON area code, not 505 or 575; the ZIP 87410 and the repeated Aztec, New Mexico in the body are what establish the state. Site imagery dates to 2018 - content is substantive, not a placeholder.
CORRECTED	NM	Farmington Jiu Jitsu Academy	Farmington	NM	https://farmingtonjiujitsu.com	2501 E 20th St #17, Farmington, NM 87401	https://farmingtonjiujitsu.com	NAME changed - was Farmington BJJ. The body never uses that name; the logo, page title and footer all read Farmington Jiu Jitsu Academy / Farmington Jiu-Jitsu Academy. Address confirmed twice in the body: a hero block reading 2501 E 20th St. #17, Farmington, NM 87401, USA and a footer Location line reading 2501 E20th St. #17, Farmington, NM 87401, USA; phone +1(505)716-0278; footer copyright Farmington Jiu-Jitsu Academy 2026. BJJ confirmed: separate Kids GI/NO-GI, Teens and Adults GI, Teens and Adults NO-GI and Live Training class pages, a testimonial referencing gi class, no gi class and open mat, and a referral programme dated 12 September 2025. ZIP 87401 and area code 505 are Farmington NM.
UNVERIFIED	NM	Gracie Barra Los Lunas	Los Lunas	NM			https://graciebarra.com/los-lunas-nm	NO PRIMARY BODY READ - the stored URL serves nothing today. graciebarra.com/los-lunas-nm returns a completely EMPTY body (not a redirect, no page). Five further checks against Gracie Barra's own systems all come back negative: graciebarra.com/schools/los-lunas 302-redirects to the GB home page; GB's own schools REST index returns an empty array for a lunas search while the identical query for meridian returns a live GB Meridian record; GB site search for Los Lunas returns Nothing Found; gbloslunas.com and graciebarraloslunas.com are both NXDOMAIN; and los-lunas.graciebarrausa.com serves nothing while meridian.graciebarrausa.com serves a live school page on the same wildcard host. The Wayback availability API shows the page DID exist with HTTP 200 on 2024-09-07 and has since been removed from graciebarra.com - I could not read that archived body, web.archive.org page fetches are blocked in this environment. Per the brand-roster rule I am not calling the school closed on roster absence alone, but the stored URL must NOT be published and the research pass's claimed body text about Valencia County and instructor Matthew McCormick is not reproducible on the live site. Needs a fresh pass with search available.
CONFIRMED	NM	10th Planet Jiu Jitsu Santa Fe	Santa Fe	NM	https://10thplanetsantafe.com	1221 Flagman Way Ste B-1, Santa Fe, NM 87505	https://10thplanetsantafe.com/contact	School, city, state, discipline and open status all solid; ZIP added to the address, which the input lacked. Body: Master No-Gi Jiu-Jitsu With World Class Coaching at 10th Planet Santa Fe, coaches Ruben Rivera and Jennifer, phone (505) 930-4400 on three pages, and Tucked off Cerrillos Rd and Baca St. it's easy to hit no matter where you live in Santa Fe. State proven twice over: 505 area code, plus the free-trial page body requiring New Mexico ID or proof of New Mexico residence. 10th Planet is Eddie Bravo Brazilian jiu-jitsu; the Instagram feed embedded in the body shows blue belt and black belt promotions and Thanksgiving open mats posted through 2026, so it is trading. ADDRESS CAVEAT stated plainly: the school's own body carries NO street address on any page. The only location artifact is the site's own DIRECTIONS link, which resolves to UNDISPUTED FITNESS; undisputedfitness.com's own footer body gives 1221 Flagman Way, Santa Fe, New Mexico 87505, which matches the stored street and supplies the ZIP. The suite Ste B-1 is carried from the input and is NOT corroborated by any body I read.
UNVERIFIED	RI	Bristol BJJ	Bristol	RI			https://bttbristol.com	NO PRIMARY BODY READ and the stored domain appears never to have existed as a website. bttbristol.com returns DNS Status 2 - Name servers refused query (lame delegation?) for both A and NS records, serves an empty body over https AND http, and the Wayback availability API returns archived_snapshots {} - ZERO snapshots ever captured. A domain with no DNS service and no archive history has never served a public site, so the research pass's claim that the Bristol RI school trades as Brazilian Top Team Bristol on bttbristol.com is unsupported by anything observable. Corroborating dead ends: bristolbjj.com is NXDOMAIN and braziliantopteamri.com is NXDOMAIN. WRONG-STATE TRAP FIRED on the obvious alternative - bristoljiujitsu.com resolves and 301-redirects to bristoljiujitsu.net, whose body reads 960 Cumberland Street, Bristol, VA 24201, phone (276) 591-7932, instructor Logan Griffin under Samuel Braga: that is Bristol VIRGINIA/TENNESSEE, a different school in a different state, and must not be used for this row. WebSearch budget was exhausted for the session so I could not run the two-independent-source check. Do not publish any website for this row.
CONFIRMED	RI	Ocean State Brazilian Jiu Jitsu	Jamestown	RI	https://www.oceanstatebjj.com	16 Douglas Street, Jamestown, RI 02835	https://www.oceanstatebjj.com	Body contact block reads Benjamin 'Panda' Piela, Head Instructor-BJJ Black Belt / 16 Douglas Street / Jamestown, RI 02835 / (Within Balance Sport and Fitness). H1 reads Ocean State Brazilian Jiu Jitsu. BJJ beyond doubt: the body states Ben holds the rank of black belt under BJJ black belt and mentor Danny Savery and prints the full lineage Mitsuyo Maeda to Carlos Gracie to Helio Gracie to Carlson Gracie to Ricardo Liborio to Ricardo De La Riva to Andre Almeida to Danny Savery; programs are Adult BJJ and Kids BJJ. ZIP 02835 is Jamestown RI. TWO MINOR FLAGS: the listed phone 508-974-2338 is a MASSACHUSETTS area code, and the footer copyright reads 2019 by OSBJJ - the page is substantive content rather than any kind of placeholder, but it has not been updated in some years.
CONFIRMED	RI	Team Santos Fighting Academy	Pawtucket	RI	http://matsantos.com	999 Main Street Suite 112, Pawtucket, RI 02860	http://matsantos.com	Body footer reads 999 Main Street Suite 112 Pawtucket, RI 02860 and (401) 578-4847, teamsantosri@gmail.com; the embedded map on the same page is pinned to Hope Artiste Village, which is the 999 Main Street complex in Pawtucket - the two agree. Site tagline and og description both read BJJ, Muay Thai and MMA; blog categories include Competing with a post about the Tap Cancer Out Sub-Only Showcase and one about a teammate in a superfight. Footer copyright 2026, though the newest post is June 2023. 401 area code and ZIP 02860 are Pawtucket RI. WEBSITE NOTE: the site serves on plain HTTP and declares http://matsantos.com/ as its canonical - no https version is offered, so the stored http URL is correct as-is. Directories still carry an old 1205 Westminster St Providence address which the body contradicts.
CORRECTED	RI	Pride Martial Arts and Fitness	Kingston	RI	https://www.pridemartialarts.com	1958 Kingstown Road, Kingston, RI 02881	https://www.pridemartialarts.com/bjj	CITY changed - was South Kingstown. The footer block that appears on every page of the body reads Pride Martial Arts and Fitness / 1958 Kingstown Road / Kingston, RI / (401) 284-3151. Kingston is the village within the town of South Kingstown and is what the school itself puts on its address; ZIP 02881 is Kingston RI. BJJ verified by opening the dedicated /bjj page rather than trusting the nav label: its body reads Start Brazilian Jiu Jitsu Association and By joining our Academy you will become part of a bigger family, with fundamental BJJ technique and self-defence copy and links to a history-of-BJJ page - so START BJJ is the Brazilian jiu-jitsu brand operating at this address, alongside Muay Thai kickboxing and youth programs. 401 area code confirms RI.
CONFIRMED	RI	Kiefer's Martial Arts	Westerly	RI	https://kiefersmartialarts.com	114 Granite Street Suite 3, Westerly, RI 02891	https://kiefersmartialarts.com/program/brazilian-jiu-jitsu	Footer body on every page reads Westerly, RI / 114 Granite Street Suite 3, Westerly, Rhode Island 02891 / 401-348-8776 - suite number added, the input had the street only. BJJ verified by opening the dedicated program page, whose body describes gi uniform requirements, controlled sparring in class, and competition; there is also a separate Kid's BJJ program page, and a member review in the body reads I started BJJ at KMA as an older student. 401 area code and ZIP 02891 are Westerly RI. CONTEXT FLAG: this is principally a karate dojo under Renshi Mike Kiefer - Little Ninjas, Kids, Teen and Adult Karate - with Brazilian Jiu Jitsu and Muay Thai as additional programs, so it is a legitimate BJJ listing but not a dedicated BJJ academy.
CONFIRMED	VT	Granite City MMA	Graniteville	VT	https://www.granitecitymmavt.com	223 Church Hill Rd, Graniteville, VT 05654	https://www.granitecitymmavt.com	Body states the address twice: an italic line reading 223 Church Hill Rd. Graniteville Vermont 05654. Visit us today. and a footer entry reading 223 Church Hill Rd. Graniteville Vt, 05654; phone 1-802-274-7587 - 802 is Vermont's only area code - and ZIP 05654 is Graniteville VT. BJJ confirmed and it is Brazilian, not the Krabi Krabong/Kali trap: the body reads Lucas John, Owner and Founder of Granite City MMA - Head coach and Trainer. We are a Tom DeBlass Association Affiliate academy and describes him as a first-degree Black Belt in Brazilian Jiu-Jitsu; the FAQ body reads We offer a variety of classes including Brazilian Jiu-Jitsu, Muay Thai Kickboxing, and self-defense training and For Brazilian Jiu-Jitsu, a Gi is preferred. Page modified 2025-10-06. WEBSITE NOTE: the domain currently redirects to a Bluehost temporary host and the in-page nav links point at that temp host, but the page declares https://www.granitecitymmavt.com/ as canonical, so the stored URL is the one to publish.
UNVERIFIED	VT	United Fighting Arts Institute	South Burlington	VT		1891 Williston Road, Suite 31, South Burlington, VT 05403	none	NO PRIMARY BODY READ - no website in the input and I could not find one. Every plausible domain is dead: ufaivt.com is NXDOMAIN with ZERO Wayback snapshots ever; unitedfightingarts.com returns DNS Status 2, name servers did not respond; unitedfightingartsinstitute.com, unitedfightingartsvt.com, ufaivermont.com and ufainstitute.com are all NXDOMAIN. The input's own research_evidence describes a listing body - that is an aggregator, not the school's own page, and it is exactly the kind of source the method rules forbid relying on. The session's WebSearch budget was exhausted before I reached this row, so I could not obtain the two genuinely independent sources this row requires. Name, address and open status are all unconfirmed. Note the stored address is on Williston Road in South Burlington - given that this batch set already contains a Burlington-versus-Williston mix-up, the municipality here needs explicit confirmation, not just the street name.
