verdict	region	name_final	city_final	state_final	website_final	address_final	source_url	note
CONFIRMED	MS	Tupelo Jiu Jitsu Academy	Tupelo	MS	https://tupelojiujitsuacademy.com	811b Varsity Drive, Tupelo, MS 38801	https://tupelojiujitsuacademy.com/	Body read. Header and footer both carry "811b Varsity Drive Tupelo MS 38801" and 662-397-4033 (662 = MS); embedded map pin resolves to 811 Varsity Dr, Tupelo, MS 38801, USA. Body h1 "Tupelo Jiu-Jitsu Academy". Strong BJJ signal: head instructor Cody Floyd, "Tupelo's first Brazilian Jiu Jitsu Black Belt", gi and no-gi BJJ classes. This correctly stands in for the dead tupelobjj.com.
UNVERIFIED	NE	Hastings Combat Academy	Hastings	NE			https://dns.google/resolve?name=hastingscombatacademy.com&type=A	NO BODY READ POSSIBLE - no website exists. hastingscombatacademy.com is DNS Status 3 NXDOMAIN (conclusive); no other domain surfaced. The only source is the school's Facebook business page, which describes "a mixed martial arts academy focusing on kick boxing and ju jitsu" at 828 W 2nd St, Hastings, NE with phone (402) 705-0697 (402 = NE, Adams County, ZIP 68901). Address deliberately left blank because it is not body-read. TWO OPEN QUESTIONS: (1) is it still open, (2) is it actually BJJ - "ju jitsu" is unqualified, with no Brazilian black belt lineage, no gi/no-gi, no IBJJF and no open mat anywhere in the available text. Do not promote without a real body read.
UNVERIFIED	NE	Ogallala Brazilian Jiu Jitsu	Ogallala	NE			https://www.ogallala-ne.gov/city_services/parks_and_recreation/goodall_recreation_center.php	NO BODY READ POSSIBLE and the venue's own body contradicts the record. ogallalabjj.com is DNS Status 3 NXDOMAIN; no website of any kind found. The sole source is a dojos.info aggregator line which is itself incoherent, giving two different addresses ("Goodall Recreation Center, 505 east G st/ 307 west 7th street"). I read the venue's own pages instead: the City of Ogallala Goodall Recreation Center page body lists indoor pool, hot tub, sauna, indoor track, weights and a half basketball court with NO martial arts or BJJ programme, and the facility now trades as the Ogallala Goodall YMCA (branch of Scottsbluff YMCA) whose body likewise lists no martial arts. Nebraska city-name constraint checked: "Ogallala" is not one of the reserved Newfoundland names. RECOMMEND DROP unless a live class can be evidenced.
REJECT-NOT-BJJ	NE	Nebraska Academy of Martial Arts	Omaha	NE	https://www.nama402.com	3600 North 90th Street, Omaha, NE 68134	https://www.nama402.com/schedule-price	REJECTED ON BODY EVIDENCE. The BJJ and MMA claims exist ONLY in the meta description and the <title> tag ("TAEKWONDO; MMA; BJJ") - exactly the trap the method rules warn about. The rendered BODY tells a different story: the CLASSES menu contains just two items, TAEKWONDO and UPCOMING EVENTS, and the Schedule/Price page body prices a single programme - "TaeKwonDo: $79 for 5 weeks with free uniform. $95 / Month with 6 month contract". There is no BJJ class page, no BJJ pricing, no grappling instructor and no Brazilian lineage anywhere in the body. Address and region are genuine (3600 North 90th Street, Omaha, NE 68134, TEL (402) 571-0808, ZIP 68134 + 402 = NE) but this is a Taekwondo school, which the rules exclude.
CONFIRMED	NH	National Institute of Modern Martial Arts	Claremont	NH	https://nimmadojo.com	140 North Street, Claremont, New Hampshire, 03743	https://nimmadojo.com/programs-bjj-judo	Body read of home and the BJJ programme page. Footer repeated throughout: "Address: 140 North Street, Claremont, New Hampshire, 03743" and "Call or Text us at: (603) 543-7213" - 603 is NH-only and ZIP 03743 is Claremont NH. Confirms this is the real Claremont NEW HAMPSHIRE school; claremontbjj.com is Claremont CALIFORNIA and is correctly not used here. BJJ CHECK: this is primarily a kids karate/SKILLZ school, but the programme page body is not kids-only - it describes "Brazilian Jiu-Jitsu with Integrated Judo (Ages 7+)" at "approximately 90% core BJJ skills" plus a separate "Brazilian Jiu-Jitsu/Judo Classes (Ages 17-Adult)" section. CAVEAT: no Brazilian black belt lineage, no gi/no-gi split and no IBJJF is published anywhere in the body - keep, but it is the weakest BJJ signal among the confirmed rows.
CONFIRMED	NH	Hero Jiu Jitsu	Exeter	NH	https://herojiujitsu.com	3 Holland Way, Exeter, NH 03833	https://herojiujitsu.com/	Body read. Body: "Hero Jiu Jitsu at 3 Holland Way, Exeter, NH 03833 welcomes visiting practitioners", footer repeats "3 Holland Way Exeter, NH 03833", phone (603) 815-2465 (603 = NH-only). ZIP 03833 = Exeter NH. Strong open signals in body: "Drop-In Rate: $20 suggested donation, Saturday Open Mat: 11 AM - Always Free", 8-week adult beginner course, member of the Exeter Area Chamber of Commerce. MATMADE TRAP CHECKED: this is Exeter NEW HAMPSHIRE, not Exeter England - every service-area page in the body is an NH town (Brentwood, East Kingston, Greenland, Epping, Hampton, Hampton Falls, Kensington, Kingston, Newfields, Newmarket, North Hampton, Stratham).
UNVERIFIED	NH	Resiliency Jiu-Jitsu Academy	Littleton	NH			https://dns.google/resolve?name=rjjacademy.com&type=A	NO READABLE BODY on either domain. Two candidate sites were tried: resiliencyjiujitsu.com (DNS Status 0, A 192.64.119.230) and rjjacademy.com (DNS Status 0, A 192.64.119.227) - both resolve into the same Namecheap parking/hosting range and both return a completely empty body over http and https. That pattern is consistent with a parked or lapsed site, so I cannot confirm the school is still open. Directory evidence only: Smoothcomp club 21405 and bjjweb give Resiliency Jiu-Jitsu Academy, 111 Saranac Street Suite 165, Littleton NH, (603) 575-8888, owner Adam LaClair, BJJ black belt under Joe Moreira; the Joe Moreira affiliation map lists it. Address left blank because no body carries it. Needs a browser render or a call before it goes live.
CONFIRMED	NH	Renzo Gracie NH Manchester	Manchester	NH	https://renzogracienh.org	590 Second Street, Manchester, NH 03102	https://renzogracienh.org/locations/	Body read of the Locations page. Body: "Manchester NH / 590 Second Street Manchester, NH 03102", repeated in the footer location block. Site-wide phone 603-777-2775 (603 = NH-only), ZIP 03102 = Manchester NH. Copyright line reads 2026. Unambiguous BJJ: Professor Kevin Landry, Gracie Jiu Jitsu kids and adults programmes, Renzo Gracie affiliation. FLAG for the roster: the body lists THREE NH academies under this one brand - Manchester (this row), Exeter NH 34 Portsmouth Avenue 03833, and Windham NH 16 Rockingham Rd 03087. The Exeter and Windham locations have no rows in this batch. The Exeter one is a DIFFERENT school from Hero Jiu Jitsu at 3 Holland Way, so those two are not duplicates.
UNVERIFIED	NH	Newport Mixed Martial Arts	Newport	NH	https://newportmma.com	62 John Stark Hwy, Newport, NH 03773	https://newportmma.wixsite.com/newport-mma	EMPTY BODY on the school's own domain, stated explicitly. newportmma.com resolves to Squarespace (A 198.185.159.144 etc) but / and /contact both return a completely empty body - a JS-only shell - so the address and trading name are NOT body-confirmed. WRONG-COUNTRY TRAP CONFIRMED BY BODY READ: I did read newportmma.wixsite.com/newport-mma in full and it is a DIFFERENT business in Newport, GWENT, WALES - its body address block reads "Unit 3b, kelvedon street, Newport, Gwent", Tel 07595 287 398, email wan_newportmma@live.co.uk. Do not ever use that site for this record. The NH gym does appear real: Yelp (updated May 2026) and BJJ Globetrotters both place Newport Mixed Martial Arts at 62 John Stark Hwy, Newport NH with BJJ, Muay Thai and wrestling; ZIP 03773 and 603 = NH. Directory-corroborated only.
CORRECTED	NH	Nostos MMA	Somersworth	NH	https://www.nostos-mma.com	1 Somersworth Plaza, Somersworth, NH 03878	https://www.nostos-mma.com/	CHANGED FIELD: name. Old value "Nostos MMA and Conditioning Facility"; the body, logo, nav and copyright all trade simply as "Nostos MMA" ("© 2026 BY Nostos MMA"). Address body-confirmed in the footer: "JOIN US AT OUR NEW LOCATION 1 SOMERSWORTH PLAZA SOMERSWORTH, NH 03878 (NEXT TO TOYS FROM THE ATTIC)", ZIP 03878 = Somersworth NH. Real BJJ inside a full MMA gym: body lists BJJ among MMA, Muay Thai, Wrestling, Women's Only and Youth, the enquiry form has a BJJ option and the offer is a free BJJ gi. Owner Devin Powell, former UFC and Bellator. CAUTION for the record: the published phone is (401) 835-3662, a RHODE ISLAND area code - the NH ZIP and street address govern, so the region is still right.
CONFIRMED	SC	Black Label Martial Arts	Charleston	SC	https://blacklabelmartialarts.com	1850 Wallace School Rd, Charleston, SC 29407	https://blacklabelmartialarts.com/	Body read. Footer: "Charleston, SC / 1850 Wallace School Rd, Charleston, SC 29407, USA", phone 843-561-4848 (843 = SC). Body h1 "Learn Brazilian Jiu Jitsu & more with Charleston's Black Label Martial Arts"; body text "We specialize in Brazilian Jiu-Jitsu, Boxing, Muay Thai, and MMA"; programme list includes adult Brazilian Jiu Jitsu plus Raider Cubs Jiu Jitsu (3-7) and Raider Champs Jiu Jitsu (8-13), so not a kids-only programme. Facebook handle is /blacklabeljiujitsu. ZIP 29407 = West Ashley, Charleston SC.
CONFIRMED	SC	FightWorks Academy	Greenville	SC	https://fightworksacademy.com	1200 Woodruff Road Suite E-2, Greenville, SC 29607	https://fightworksacademy.com/contact/	Body read of the contact page. Body: "FightWorks Academy / 1200 Woodruff Road / Suite E -2 / Greenville, SC 29607 / Phone: 703.863.7843", repeated in the top bar and footer; embedded Google map resolves to FightWorks Academy at that point. Gracie/Relson Gracie jiu jitsu per body reviews. Copyright 2026. DOORWAY-PAGE TRAP RESPECTED: this site publishes many South Carolina city landing pages (Aiken, Camden, Sumter, Orangeburg, Newberry, Greenwood, Clemson, Spartanburg, Florence and more) - the body has exactly ONE address and one location, so no extra rows were created and none should be. Note the phone is a 703 (Virginia) number, but the street address, ZIP 29607 and the map pin are all Greenville SC.
CONFIRMED	SC	Columbia Self Defense	Irmo	SC	https://columbiaselfdefense.com	10071 Broad River Road, Irmo, SC 29063	https://columbiaselfdefense.com/	Body read. Contact block: "Columbia Self Defense / 10071 Broad River Road, Irmo, South Carolina 29063, United States", phone 803.753.8795 (803 = SC). CITY CHECK PASSED - this is exactly the "branded for a city it does not sit in" case: the school is named for Columbia and the body says "the oldest Brazilian Jiu Jitsu school in Columbia, South Carolina, established by Jack Walker in 2005", but the only physical mat address in the body is in IRMO, and the row is already correctly filed under Irmo. ZIP 29063 = Irmo. Real BJJ: all instructors are Valente Brothers black belts, full adult fundamentals/advanced/sparring plus juniors schedule in the body.
CONFIRMED	SC	Checkmat Myrtle Beach	Myrtle Beach	SC	https://checkmatmbsc.com	3721 Wesley Street, Myrtle Beach, SC 29579	https://checkmatmbsc.com/	Body read. Contact block: "Checkmat Myrtle Beach in Columbus Plaza / 3721 Wesley Street, Myrtle Beach, South Carolina 29579, United States", ZIP 29579 = Myrtle Beach SC. Strong BJJ signals in body: "ALL LEVELS - BJJ CLASSES BY 3RD DEGREE BLACK BELT - LEO SILVEIRA", "proud affiliate of the Checkmat Team... started by the legend Leo Vieira", gi and no-gi throughout the week, competition team at IBJJF, NAGA and Newbreed, kids/teens/adults class times listed. Note "Columbus Plaza" in the address line is the shopping centre name, not a city - do not let it pull this row toward a Columbus record.
