# Tier A consolidated - 586 verified flagged links across the 27 curated states
state	city	name	url	verdict	note
CO	Gunnison	Gunnison Jiu-Jitsu	http://www.gunnisonjiujitsu.com	DEAD	nxdomain, domain not registered
CO	Lakewood	Atos BJJ Lakewood	http://www.atosbjjlakewood.com	DEAD	nxdomain, domain not registered
CO	Lakewood	Flo Life BJJ + Colorado Holistic Martial Arts	https://www.flolifebjj.com	DEAD	nxdomain, domain not registered
CO	Lakewood	Lakewood Martial Arts	http://www.campmartialarts.com	DEAD	nxdomain, domain not registered
CO	Loveland	Infinite MMA Academy	http://www.infinitemixedmartialarts.com	DEAD	nxdomain, domain not registered
CO	Loveland	Kingsnake Jiu-Jitsu	http://www.kingsnakebjj.com	DEAD	nxdomain, domain not registered
CO	Loveland	Northern Colorado Jiu Jitsu	http://www.nocojiujitsu.com	LIVE-SCHOOL	dns lame delegation but site loads fine, real bjj content
CO	New Castle	Ground Zero Roaring Fork Valley BJJ	http://gzglenwoodsprings.com	DEAD	nxdomain, domain not registered
CO	Parker	Jit Pit Academy	http://www.jitpit.com	LIVE-SCHOOL	live academy site at apex, www was blank
CO	Peyton	Combative Fighting Systems Brazilian Jiu Jitsu	https://cfsfalcon.com	EMPTY	dns resolves, apex and www both return blank body
CO	Westminster	Flatirons Mixed Martial Arts Academy	http://www.flatironsmma.com	DEAD	nxdomain, domain not registered
CO	Woodland Park	Discipleship Jiu-Jitsu	https://discipleshipjiujitsu.com	DEAD	nxdomain, domain not registered
CT	Ansonia	Casa of Jiu Jitsu	http://www.casabjj.com/	EMPTY	dns resolves, www and apex both blank
CT	Bridgeport	ZR Association CT	https://zrbridgeportbjj.com/	DEAD	nxdomain, domain not registered
CT	Danbury	BJJ For Christ Jiu Jitsu	http://www.bjjforchrist.org/	DEAD	nxdomain, domain not registered
CT	Danbury	Danbury Academy Mixed Martial Arts	https://www.da-mma.com/	DEAD	nxdomain, domain not registered
CT	Danbury	Team Delima Brazilian Jiu-Jitsu Association	http://delimajiujitsu.com/	DEAD	nxdomain, domain not registered
CT	Glastonbury	Fortitude Jiu Jitsu	http://fortitudejj.com/	DEAD	nxdomain, domain not registered
CT	New London	Strikezone MMA	http://www.strikezonemma.com/	LIVE-SCHOOL	live strike zone mma site, lists norwich ct address
CT	Norwalk	Ronin Martial Arts - Westport	https://www.westportmma.com/	EMPTY	dns lame delegation but resolves, blank both www/apex
CT	Stamford	Stamford Judo	http://www.stamfordjudo.us/	EMPTY	dns resolves, apex and www both blank
CT	Watertown	Thunder Martial Arts Academy	http://teamthundermma.net/	LIVE-SCHOOL	live team thunder mma site at www
CT	West Hartford	Royce Gracie Brazilian Jiu Jitsu	http://gracie-jiu-jitsu.com/	LIVE-SCHOOL	live royce gracie bjj self defense site
CT	Wethersfield	Hartford Dojo	http://gracieacademy.com/	EMPTY	dns resolves (national gracie academy domain), blank body
FL	Aventura	Marcus Aurelio Jiu Jitsu Academy	http://www.maximusmartialarts.com/	DEAD	nxdomain, domain not registered
FL	Boca Raton	GB Boca Raton	http://braziliantopteamflorida.com/	PARKED	redirects to bttbocaraton.com website-update holding page
FL	Boynton Beach	Xcell Jiu Jitsu	https://www.xcelljiujitsu.com/	DEAD	nxdomain, domain not registered
FL	Cape Coral	Cali Style MMA	http://calistylemma.com/	DEAD	nxdomain, domain not registered
FL	Clearwater	Grady's Family Mixed Martial Arts	http://www.gradysmma.com	DEAD	nxdomain, domain not registered
FL	Coral Gables	Refit Academy - Coral Gables	http://www.refitacademycoralgables.com	DEAD	nxdomain, domain not registered
FL	Dania Beach	Marcelo Meleiro BJJ – Nova Uniao South Florida	http://www.novauniaosouthflorida.com/	DEAD	nxdomain, domain not registered
FL	Davie	RAIVA Brazilian Jiu Jitsu	http://www.raivabjj.com	LIVE-SCHOOL	live raiva bjj site, davie fl
FL	DeLand	West Volusia Academy Of Mixed Martial Arts	http://theacademyofmma.com/	DEAD	nxdomain, domain not registered
FL	Deerfield Beach	Burns Bros Jiu Jitsu	https://burnsbrosjiujitsu.com/	DEAD	nxdomain, domain not registered
FL	Delray Beach	Carlson Gracie Manny Soares	https://mannysoaresbjj.com	DEAD	nxdomain, domain not registered
FL	Dunnellon	Team Carvalho Academy	http://www.teamcarvalho.com/home.html	EMPTY	dns resolves, root blank on both www and apex
FL	Fort Lauderdale	Renzo Gracie Fort Lauderdale	https://www.renzogracieftlauderdale.com/	DEAD	nxdomain, domain not registered
FL	Fort Myers	Fight Zone MMA	http://www.fightzonefl.com/	DEAD	nxdomain, domain not registered
FL	Fort Pierce	Team Carvalho Treasure Coast	http://www.teamcarvalho.com/	EMPTY	same domain as team carvalho academy row, blank body
FL	Gainesville	Gainesville BJJ Florida	https://gainesvillebjjfl.com	DEAD	nxdomain, domain not registered
FL	Gulf Breeze	Gulf Breeze Jiu Jitsu	https://gulfbreezejiujitsu.com/	DEAD	nxdomain, domain not registered
FL	Hallandale Beach	Gracie Barra Hallandale Beach	http://gbhallandale.com	DEAD	nxdomain, domain not registered
FL	Indian Harbour Beach	BLTeam Brazilian Jiu-Jitsu and Muay Thai Academy	https://blteam1.com/	DEAD	nxdomain, domain not registered
FL	Inverness	Agogi Academy of Combatives	http://agogiac.com/	DEAD	nxdomain, domain not registered
FL	Jacksonville Beach	Ludus Martial Arts LLC	http://ludusmartialarts.com/	LIVE-SCHOOL	live ludus martial arts site, jacksonville beach
FL	Jacksonville	Alpha Dogs Martial Arts	https://alphadogsmartialarts.com/	DEAD	nxdomain, domain not registered
FL	Jupiter	Team Nogueira Bloise Academy	http://www.teamnog.com/	LIVE-SCHOOL	live team nogueira bloise academy site at apex
FL	Jupiter	The Jupiter Jiu Jitsu Academy in Jupiter Fl	http://www.jupiterjiujitsu.com/	EMPTY	dns resolves, blank body both www and apex
FL	Key Biscayne	Alliance Jiu Jitsu	http://www.alliancekb.com	DEAD	nxdomain, domain not registered
FL	Lake Worth	Combat Club Lake Worth	https://combatclublakeworth.com/	DEAD	nxdomain, domain not registered
FL	Lauderhill	South Florida Fight Club	http://www.sffc.tv/	DEAD	nxdomain, domain not registered
FL	Longwood	Kokopelli's Gym	http://www.kokogym.com/	EMPTY	dns lame delegation but resolves, blank both www/apex
FL	Melbourne	Master Lowell's MMA Academy	https://jlmma.com/	DEAD	nxdomain, domain not registered
FL	Miami Beach	Black House Miami Beach	http://www.blackhousemiamibeach.com	LIVE-SCHOOL	live black house miami beach site at apex
FL	Miami	Champion Martial Arts	http://www.judochampion.com/	DEAD	nxdomain, domain not registered
FL	Miami	Fight Sports Miami	https://fightsportsmiami.com/	EMPTY	dns resolves, blank body both apex and www
FL	Miami	Refit Academy - Wynwood	http://www.refit-academy.com	EMPTY	dns resolves via cloudflare ns, blank body both tries
FL	Miami	Teknica MMA	https://www.teknicamartialarts.com/	DEAD	nxdomain, domain not registered
FL	Naples	Gracie Barra – Naples	http://www.graciebarranaples.com/	DEAD	nxdomain, domain not registered
FL	Ocala	GTK Academy of Martial Arts	https://gtkacademy.com/	DEAD	nxdomain, domain not registered
FL	Orange City	Orange City Academy Of Mixed Martial Arts	http://theacademyofmma.com/	DEAD	nxdomain, domain not registered
FL	Orange City	USD & MMA Fitness	http://www.mmagetfit.com/	DEAD	nxdomain, domain not registered
FL	Orlando	Alliance Jiu Jitsu Orlando	https://alliancejiujitsuorlando.com	DEAD	nxdomain, domain not registered
FL	Orlando	American Combat Club	http://www.americancombatclub.com/	LIVE-SCHOOL	live american combat club site at apex
FL	Orlando	Central Florida BJJ	https://offers.avbjj.com/free-2-week-pass	EMPTY	dns resolves via crm funnel host, blank body
FL	Orlando	Ronin Training Center Orlando	https://www.roninorlandofl.com/	DEAD	nxdomain, domain not registered
FL	Oxford	Robson Moura Jiu-Jitsu	http://www.usajujitsu.net/	LIVE-OTHER	squatted domain now hosts a japanese parenting/childcare blog
FL	Palm Beach Gardens	Gamblers Jiu-Jitsu & Kickboxing Club	http://gamblersjiujitsuclub.com/sign-up-for-free-trial/	LIVE-SCHOOL	live site at root domain, sign-up path was blank
FL	Panama City	Rilion Gracie Jiu-Jitsu Panama City	http://jiujitsulynnhaven.com/	EMPTY	dns resolves, blank body both apex and www
FL	Pembroke Pines	Valente Brothers Jiu-Jitsu Pembroke Pines	http://www.graciemiami.com	LIVE-SCHOOL	live valente brothers jiu-jitsu network site
FL	Pensacola	Team Remedy	https://teamremedymma.com/	DEAD	nxdomain, domain not registered
FL	Plantation	Kumite Martial Arts	http://www.kumitemartialarts.com/	DEAD	nxdomain, domain not registered
FL	Port Orange	Fight Sports Daytona	https://www.fightsportsdaytona.com/freetrial	DEAD	nxdomain, domain not registered
FL	Sanford	Cogito Jiu Jitsu	http://cogitojiujitsu.com/	DEAD	domain not registered, nxdomain
FL	Sarasota	BJJ Academy Of Sarasota (wbjja)	http://www.wbjja.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Augustine	GB Saint Augustine	https://gbsaintaugustine.com/	DEAD	domain not registered, nxdomain
FL	St. Cloud	Full Circle MMA	http://www.nucfl.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Petersburg	Elite Training Center	http://www.elitetraininginc.com/	DEAD	domain not registered, www and apex nxdomain
FL	St. Petersburg	Synergy Martial Arts and Fitness	http://synergymartialarts.fitness/	DEAD	domain not registered, nxdomain
FL	Stuart	Fist Factory	http://www.thefistfactory.com/	DEAD	domain not registered, www and apex nxdomain
FL	Sunrise	American Tigers Martial Arts	https://americantigers.com/	PARKED	domain for sale, eweb development landing page
FL	Tarpon Springs	New Port Richey Jiu-jitsu Academy	http://nprbjj.com/	DEAD	domain not registered, nxdomain
FL	Vero Beach	American Top Team – Vero Beach	http://www.attverobeach.com/	DEAD	domain not registered, www and apex nxdomain
FL	Vero Beach	Gracie Martial Arts – Vero Beach	http://www.graciemartialartsverobeach.com	DEAD	domain not registered, www and apex nxdomain
FL	Vero Beach	Renato Tavares Assoc HQ	http://www.legacymmausa.com/	DEAD	domain not registered, www and apex nxdomain
FL	West Palm Beach	GB Lake Park	https://lp.gblakepark.com/	LIVE-SCHOOL	www subdomain blank, apex gblakepark.com is live gb site
FL	West Palm Beach	GB West Palm Beach	http://gbwestpalmbeach.com/	DEAD	domain not registered, nxdomain
FL	West Palm Beach	Hands Down Martial Arts	http://www.wpbmma.com/	DEAD	domain not registered, nxdomain
FL	West Palm Beach	Team Nogueira	http://www.teamnog.com/	LIVE-SCHOOL	redirects to jupiterbjj.com, team nogueira bloise academy
FL	Weston	Vprok MMA Academy	http://www.vprokmma.com/United_States.html	DEAD	domain not registered, nxdomain
FL	Wildwood	USA Jiu-Jitsu	http://www.usajujitsu.net/	DEAD	dns lame delegation, www and apex refused
GA	Acworth	Carlos Machado Jiu-Jitsu North Atlanta	http://www.cmjjnatl.com/	DEAD	domain not registered, nxdomain
GA	Acworth	James Shook Brazilian Jiu-Jitsu	http://zenith.jamesshookbjj.com/	LIVE-OTHER	apex jamesshookbjj.com now hosts robocat, norwegian online casino
GA	Albany	Hamby Freestyle Jiu Jitsu	http://www.hambyfreestyle.com/	DEAD	domain not registered, nxdomain
GA	Alpharetta	KBX Gym	http://www.kbxgym.com/	LIVE-SCHOOL	kbx gym alpharetta bjj/mma site live
GA	Athens	Athens Fitness and MMA	http://www.athensfitnessandmma.com/	LIVE-SCHOOL	redirects to sbgathens.com, rebranded straight blast gym
GA	Atlanta	Atlanta Kyusho and Jujitsu	http://www.atlantajujitsu.com/	DEAD	domain not registered, nxdomain
GA	Augusta	Gracie Barra - Augusta	http://gbaugusta.com/	DEAD	domain not registered, nxdomain
GA	Cartersville	AllAmbition Brazilian Jiu Jitsu	http://allambitionbjj.com/	LIVE-SCHOOL	allambition bjj cartersville site live
GA	Covington	Ruff House Boxing and MMA	https://www.ruffhouseboxing.com/	DEAD	domain not registered, nxdomain
GA	Cumming	World Jiu-Jitsu Academy	http://worldjiujitsuatlanta.com/	DEAD	domain not registered, nxdomain
GA	Dalton	Veritas Brazilian Jiu-Jitsu - Kuzushi Club Dalton	http://veritasbjj.com/	LIVE-SCHOOL	veritas bjj dalton site live
GA	Flowery Branch	Full Throttle Fitness	http://www.fullthrottleoakwood.com/	DEAD	domain not registered, nxdomain
GA	Fort Oglethorpe	Blalock International Mixed Martial Arts Academy	http://www.blalocksimb.com/	DEAD	domain not registered, nxdomain
GA	Gainesville	Gracie Barra Gainesville	https://www.gbgainesville.com/	DEAD	domain not registered, nxdomain
GA	Grovetown	Liberty Jiu-Jitsu Grovetown	http://libertybjj.community/	LIVE-SCHOOL	redirects to gymdesk, liberty jiu jitsu grovetown live
GA	Hoboken	Invictus Brazilian Jiu Jitsu & Defensive Arts	http://invictusbjj.online/	DEAD	domain not registered, nxdomain
GA	Lawrenceville	Gwinnett Training Academy	http://www.gwinnetttrainingacademy.com/	DEAD	cloudflare zone active but no a/aaaa record published
GA	Leesburg	Black Sheep MMA	http://www.blacksheep-mma.com/	LIVE-SCHOOL	black sheep mma leesburg site live
GA	Marietta	Advantage Jiu-Jitsu and Self Defense	https://www.advantagejj.com/	DEAD	domain not registered, nxdomain
GA	Marietta	East Cobb Martial Arts	http://www.eastcobbma.com/	DEAD	domain not registered, nxdomain
GA	Marietta	Fusion MMA	http://fusionfitnessandmma.com/	LIVE-SCHOOL	fusion fitness and mma marietta site live
GA	Norcross	Nucleus Brazilian Jiu Jitsu	https://nucleusbjj.com	EMPTY	resolves, fetch succeeds, blank body on www and apex
GA	Pooler	Coastal Combatives	http://www.coastalcombatives.com/	LIVE-SCHOOL	site live, under-construction notice with real info
GA	Pooler	Redline MMA	http://www.redlinemma.com/	LIVE-OTHER	chinese quartz materials company, j9 international group
GA	Powder Springs	Tekniques Brazilian Jiu-Jitsu & Fitness	http://www.tekniquesbjj.com/	DEAD	domain not registered, nxdomain
GA	Savannah	Champions Training Center	http://www.ctcsavannah.com	EMPTY	resolves, fetch succeeds, blank body on www and apex
GA	Smyrna	Atlanta Budokan	http://www.atlantabudokan.com/	DEAD	dns lame delegation, www and apex refused
GA	Smyrna	Tonchu Martial Arts Academy	http://www.tonchumartialarts.com/	EMPTY	resolves, title only, no readable body, js shell
GA	Statesboro	Hanto Jiu-Jitsu Academy	https://hantojiu-jitsuacademy.com/	LIVE-SCHOOL	redirects to hantobjj.com, hanto union jiu-jitsu live
GA	Sylvester	Sylvester Jiu-Jitsu Academy	http://sylvesterjiujitsu.com/	DEAD	domain not registered, nxdomain
GA	Tifton	Redemption Martial Arts Academy	http://www.martialartstifton.com/	DEAD	domain not registered, nxdomain
GA	Valdosta	American Top Team Valdosta	http://att229.com/	LIVE-SCHOOL	american top team valdosta site live
GA	Villa Rica	Independent MMA & Fitness - Villa Rica	https://www.independentvillarica.com/	DEAD	domain not registered, nxdomain
GA	Warner Robins	Zanshin South Gracie Jiu Jitsu	http://www.zanshinsouthgraciejiujitsu.com/	DEAD	domain not registered, nxdomain
GA	Watkinsville	Megalodon MMA	http://www.megalodonmma.com/	PARKED	cname to namecheap parking page
IL	Alton	Alton Family Martial Arts & Fitness	https://www.altonfma.com/	LIVE-SCHOOL	alton family martial arts site live
IL	Burr Ridge	Force Brazilian Jiu-Jitsu	http://www.madeyoutap.com/	DEAD	dns lame delegation, www and apex refused
IL	Chicago	10th Planet Jiu Jitsu Chicago	http://www.10thplanetjjchicago.com	DEAD	domain not registered, nxdomain
IL	Chicago	TDC MMA + Fitness	http://www.tdcmmaandfitness.com	LIVE-SCHOOL	tdc mma + fitness chicago site live
IL	Downers Grove	Bodhi Collaborative BJJ	http://www.bodhicollaborative.com	DEAD	domain not registered, nxdomain
IL	Fox Lake	Devine Jiu Jitsu Lake County	http://www.scholarwarriormma.com/devine-jiujitsu-lake-county	DEAD	domain not registered, nxdomain
IL	Highland Park	Comprido BJJ	http://www.highlandparkbjj.com	DEAD	domain not registered, nxdomain
IL	Lake Villa	Norse Academy Martial Arts	http://norseacademymartialarts.com/	DEAD	domain not registered, nxdomain
IL	Lisle	Mequinho Jiu Jitsu	http://www.downersgrovejiujitsu.com	EMPTY	resolves, fetch succeeds, blank body
IL	Lombard	10th Planet Jiu Jitsu Lombard	http://www.10thplanetjjlombard.com/	DEAD	domain not registered, nxdomain
IL	Machesney Park	Northern Illinois Combat Club and Fitness	http://www.niccfitness.com/	DEAD	hosting error, site not in ldap database
IL	Macomb	Cassady Martial Arts Academy Royce Gracie Jiu Jitsu	http://www.cassadymartialarts.com/	DEAD	domain not registered, nxdomain
IL	Macomb	The Shed JiuJitsu Academy	https://theshedjiujitsuacademy.com/	DEAD	dns lame delegation, apex and www refused
IL	Mt. Vernon	Pedigo Submission Fighting	https://pedigosubmissionfighting.com	DEAD	domain not registered, nxdomain
IL	New Baden	Middeke Brazilian Jiu Jitsu	https://www.middekebjj.com/	DEAD	domain not registered, nxdomain
IL	Orland Park	Randori MMA & Jiu Jitsu	http://www.randorijiujitsu.com/	DEAD	domain not registered, nxdomain
IL	Robinson	Falconbury Warrior Concepts	http://falconburywarriorconcepts.com/	DEAD	domain not registered, nxdomain
IL	Roselle	Keith Hackney's Combat Academy	http://www.hackneyscombat.com/	DEAD	nameservers unresponsive, apex and www
IL	Schaumburg	LCCT Brazilian Jiu Jitsu	https://lcctbjj.com	DEAD	domain not registered, nxdomain
