verdict	id	region	name	city	url	action	evidence	source_url
DEAD	24	GA	Redline MMA	Pooler		FLAG	redlinemma.com resolves but now serves a Chinese gambling/quartz-materials hijack site (J9国际集团, Jiangsu Lianyungang). Not the Pooler GA school at 428 US Hwy 80 E.	http://www.redlinemma.com/
DEAD	25	GA	Tekniques Brazilian Jiu-Jitsu & Fitness	Powder Springs		KEEP_BLANK	tekniquesbjj.com NXDOMAIN; Yelp listing for 5780 CH James Pkwy Ste 130 Powder Springs GA 30127 is marked CLOSED; no replacement domain found; that address is from a third-party listing, not a page I read	
CONFIRMED	26	GA	Atlanta Budokan	Smyrna	https://gamasd.com/	SET_OVERRIDE	"Rebrand: gamasd.com previously hosted the Atlanta Budokan site (indexed /ab/aiki ""Aiki-Jujutsu - Atlanta Budokan""; /ab and /ab/aiki now 301 to gamasd.com). Same distinctive program mix (Alliance BJJ, Judo, Aiki-Jujutsu, Shinkendo under Obata) and ""since 1981"". CAVEAT: the live site lists only 3485 Acworth Due West Rd 100, Acworth GA, tel 678-574-7879 - the Smyrna (2508 Cobb Pkwy SE) location is not on the site. atlantabudokan.com nameservers REFUSED."	https://gamasd.com/
DEAD	27	GA	Fit to Fight Georgia	Statesboro		KEEP_BLANK	No school-owned site. fittofight.com/locations lists only Charlotte NC and Gastonia NC; Statesboro is an unlisted affiliate with no page. Sole web presence found is facebook.com/FitToFightGA. Listed address 1263 S&S Railroad Bed Trail comes from third-party directories only. Also note the brand is Krav Maga self-defense, so grappling scope is unverified.	https://fittofight.com/locations
NEEDS_BROWSER	28	GA	Sylvester Jiu-Jitsu Academy	Sylvester		NEEDS_BROWSER	sylvesterjiujitsu.com is NXDOMAIN despite still being fully indexed. Sibling domain southgabjj.com resolves (45.79.19.164) but returns an empty body on /, /signup, /contact and /index.html. Its Gymdesk twin southgabjj.gymdesk.com renders only the Moultrie sister school (316 N Main St, Moultrie, GA 31768, 229-272-1009, Tue/Thu/Sat schedule) and carries no Sylvester address, so it does not evidence the Sylvester record (101B N Washington St, Wed/Fri). southgabjj.com needs a browser to confirm.	https://southgabjj.gymdesk.com/
DEAD	29	GA	Redemption Martial Arts Academy	Tifton		KEEP_BLANK	stored martialartstifton.com is NXDOMAIN; redemptionmartialartsacademy.com also NXDOMAIN; no first-party site found for 201 Central Ave Ste G, Tifton GA	https://dns.google/resolve?name=martialartstifton.com&type=A
CONFIRMED	30	GA	Independent MMA & Fitness - Villa Rica	Villa Rica	https://villarica.independentmmafitness.com/	SET_OVERRIDE	Address: 901 S Carroll Rd A, Villa Rica, GA 30180; Phone (678) 952-4055	https://villarica.independentmmafitness.com/contact-us
DEAD	31	GA	Zanshin South Gracie Jiu Jitsu	Warner Robins		KEEP_BLANK	stored zanshinsouthgraciejiujitsu.com NXDOMAIN, and candidates veteransmma.com and zanshinsouthbjj.com are also NXDOMAIN; school appears to operate as Zanshin Jiu Jitsu Perry GA / Middle GA Grappling Academy at 1201 Main St Perry GA with Instagram only; that address is from third-party listings, not a page I read	
CONFIRMED	32	GA	Megalodon MMA	Watkinsville	https://www.megalodongym.com/	SET_OVERRIDE	Tel 706-510-5652 and email megalodonmma@hotmail.com match the Megalodon MMA Watkinsville listing; address 1040 Commerce Court Suite 5, Bogart GA 30622 (Oconee County, adjacent to Watkinsville). Site lists Brazilian Jiu-Jitsu and MMA programs. Old megalodonmma.com apex has no A record; www CNAMEs to parkingpage.namecheap.com.	https://megalodongym.com/
DEAD	33	IL	EDS Martial Arts and Self-Defense School	Bloomingdale		KEEP_BLANK	"No site for the Bloomingdale unit. elitejkd.com (Elite Defense Systems) resolves but its body covers Rockford only - tagline ""Rockford karate, Rockford martial arts"", and its contact form offers solely ""Youth/Men's/Women's Classes (Rockford Area)"". 215 E Lake St Bloomingdale appears nowhere on it, and it lists no BJJ or grappling class (Kids Karate and JKD self-defense only). freeself-defense.com, the URL directories assert, resolves to an empty LiteSpeed ""Index of /"" containing just a cgi-bin folder."	http://elitejkd.com/contact-us/
DEAD	34	IL	Force Brazilian Jiu-Jitsu	Burr Ridge		KEEP_BLANK	madeyoutap.com nameservers all return REFUSED (lame delegation) - dead. Yelp lists Force Brazilian Jiu Jitsu, 7960 S Madison St, Burr Ridge as CLOSED. No replacement first-party site found; only stale directory entries (chicagosmma, findmmagym, manta).	https://dns.google/resolve?name=madeyoutap.com&type=A
CONFIRMED	35	IL	10th Planet Jiu Jitsu Chicago	Chicago	https://www.10thplanetchicago.com/	SET_OVERRIDE	"school's own site (""Passini Grappling-10P Chicago"") states 5711 N Milwaukee Ave, First Floor, Chicago IL 60646 and phone 312-857-4493, with named adult no-gi jiu-jitsu class schedule; note the site's address differs from the older 6154 W Higgins Ave directory listing"	https://www.10thplanetchicago.com/?cb=1
CONFIRMED	36	IL	GB Collinsville	Collinsville	https://graciebarra.com/collinsville-il/	SET_OVERRIDE	Address: 2539 Vandalia St, Collinsville, IL 62234; Phone 618-213-2422	https://graciebarra.com/collinsville-il/
NEEDS_BROWSER	37	IL	Chicago Martial Arts / Brazilian Top Team Jiu-Jitsu	Deerfield		NEEDS_BROWSER	Candidate https://cmatkd.com/ resolves to 162.159.140.166 and is titled Chicago Martial Arts - Deerfield IL with phone (847) 564-0200 matching the record, but it is a Duda JS-rendered site that serves an identical empty body for every path, so BJJ/grappling could not be verified from the page; meta description names only Taekwondo and self-defense	https://cmatkd.com/
DEAD	38	IL	Bodhi Collaborative BJJ	Downers Grove		KEEP_BLANK	bodhicollaborative.com is NXDOMAIN. Its host gym's domain counterstrikemma.com is also NXDOMAIN. No live site found for either; 2081 63rd St / (331) 330-0662 appear only on third-party listings I did not treat as sources.	
CONFIRMED	39	IL	GB Evanston	Evanston	https://graciebarra.com/evanston-il/	SET_OVERRIDE	"Official Gracie Barra school subsite for Evanston: phone 847-730-4163 and ""Evanston, IL 60201"" in the page body, with school-specific hours (Sun closed, Fri 8:30-10:30am). GB publishes no street address for this school. Named GB1/GB2/GBK Jiu-Jitsu class pages under the same subsite."	https://graciebarra.com/evanston-il/school/
DEAD	40	IL	Devine Jiu Jitsu Lake County	Fox Lake		KEEP_BLANK	scholarwarriormma.com is NXDOMAIN. The host venue, Scholar Warrior Martial Arts at 7 S US Highway 12, Fox Lake, is listed CLOSED on Yelp. The nearest surviving Devine affiliate is Devine Jiu Jitsu Chicago in McHenry, a different location, not this record. No replacement site for the Fox Lake program.	https://dns.google/resolve?name=scholarwarriormma.com&type=A
CONFIRMED	41	IL	Gracie Jiu-Jitsu Geneva	Geneva	https://genevamartialarts.com/programs/gracie-combatives/	SET_OVERRIDE	"page header reads ""Geneva's certified Gracie Jiu-Jitsu Training Center"" with 24 North Bennett Street, Geneva IL 60134 and (630) 232-4070; the site's logo asset is gracie-jiu-jitsu-geneva-logo.webp with alt text ""Gracie Jiu Jitsu Geneva logo"" - same operation under the Geneva Martial Arts / Kyuki-Do house brand; named Gracie Combatives and Gracie Bullyproof classes"	https://genevamartialarts.com/programs/gracie-combatives/?cb=1
DEAD	42	IL	Granite City MMA Cage Warriors	Granite City		KEEP_BLANK	"granitecitymma.com resolves (WordPress.com) but body is a WooCommerce coming-soon placeholder: ""Pardon our dust! We're working on something amazing""; meta-robots noindex. No address or phone rendered."	https://granitecitymma.com/
CONFIRMED	43	IL	Comprido BJJ	Highland Park	https://highwood.compridobjj.com/	SET_OVERRIDE	432 Green Bay Rd Highwood IL 60040 and phone (224) 352-0094 read on page - same street address Yelp lists for Comprido BJJ Highland Park (60040 is the Highwood zip, Highwood adjoins Highland Park); now branded Brasa Comprido BJJ Highwood; adult and kids Brazilian Jiu-Jitsu named on page	https://highwood.compridobjj.com/
CONFIRMED	44	IL	Brasa Jiu-Jitsu Highwood	Highwood	https://highwood.compridobjj.com/	SET_OVERRIDE	"432 Green Bay Rd, Highwood, IL 60040; tel (224) 352-0094. Page's own Google Maps embed is labelled ""Brasa Jiu-Jitsu Highwood"" and it links facebook.com/BrasaHighwood and instagram.com/brasahighwood. Adult and Kids Brazilian Jiu-Jitsu programs."	https://highwood.compridobjj.com/
NEEDS_BROWSER	45	IL	GB Jacksonville	Jacksonville		NEEDS_BROWSER	No fetchable site. graciebarra.com has no jacksonville-il subsite: /jacksonville-il/contact-us/ redirects to the national graciebarra.com/contact-us/. gbjacksonville.com is the Jacksonville FLORIDA school (8210 Cypress Plaza Dr) - wrong entity. gbjacksonvilleil.com is NXDOMAIN. Only candidate left is facebook.com/p/Gracie-Jiu-Jitsu-Jacksonville-100057261138859/ (915 W Superior St per listings), which web_fetch cannot render.	https://graciebarra.com/jacksonville-il/contact-us/
CONFIRMED	46	IL	Norse Academy Martial Arts	Lake Villa	https://uniphimma.com/	SET_OVERRIDE	"Rebranded to Uniphi MMA and Fitness in the same unit. Footer read on the page: ""1600 North Milwaukee Avenue #606, Lake Villa, Illinois 60046"" and ""574-386-4371"" - identical street address and phone to the Norse Academy listings. Same Facebook page (facebook.com/Norseacademy now titled Uniphi MMA and Fitness). Page names Gi Jiu Jitsu, No-Gi Jiu Jitsu and Muay Thai classes with schedules; owner/head instructor Kurt Cauffman. Old norseacademymartialarts.com is NXDOMAIN."	https://uniphimma.com/?cb=1
CONFIRMED	47	IL	10th Planet Jiu Jitsu Lombard	Lombard	https://www.10plombard.com/	SET_OVERRIDE	"site footer reads ""Lombard: 1060 N DuPage Ave, Lombard, IL 60148"" and ""Tel: 773-551-6325"", matching the stored school; full jiu-jitsu class schedule on the page"	https://www.10plombard.com/blank-1?cb=1
DEAD	48	IL	Northern Illinois Combat Club and Fitness	Machesney Park		KEEP_BLANK	"niccfitness.com resolves but redirects to webapps.myregisteredsite.com/frozen-redirect.html ""This site does not exist within the LDAP database"" (frozen/expired hosting)."	http://www.niccfitness.com/
CONFIRMED	49	IL	Cassady Martial Arts Academy Royce Gracie Jiu Jitsu	Macomb	https://roycegraciemacomb.com/	SET_OVERRIDE	1601 West Jackson 202 Macomb IL 61455 and phone 309-836-2002 read on page; footer maps link names Cassady Martial Arts Academy; owners Andrew and Michelle Cassady; named Royce Gracie Jiu Jitsu classes; copyright 2026; stored cassadymartialarts.com is NXDOMAIN	https://roycegraciemacomb.com/
DEAD	50	IL	The Shed JiuJitsu Academy	Macomb		KEEP_BLANK	"theshedjiujitsuacademy.com nameservers REFUSED at apex and www. The near-name theshedjiujitsu.com resolves but serves only a cPanel ""Coming Soon / Future home of something quite cool"" placeholder - no school content, no address."	https://theshedjiujitsu.com/
DEAD	51	IL	Constrictor MMA	McHenry		KEEP_BLANK	theconstrictormma.com is NXDOMAIN (Status 3), even though search engines still serve indexed pages from it (theconstrictormma.com/shop/, /constrictorlogo/). No other domain found. 1245 N Green St / (224) 628-5028 appear only in ClassPass, Yelp and WellnessLiving listings.	
NEEDS_BROWSER	52	IL	Pedigo Submission Fighting	Mt. Vernon		NEEDS_BROWSER	pedigosubmissionfighting.com is NXDOMAIN. Candidate daisyfreshusa.com resolves (Cloudflare, 104.21.17.124 / 172.67.176.193) and matches the team's own YouTube handle @DaisyFreshUSA, but every path including /robots.txt returns an empty body to web_fetch, so I could not read it. Do not publish without a browser check. psflosangeles.com is the separate Los Angeles affiliate, not this record.	https://daisyfreshusa.com/?cb=1
DEAD	53	IL	Middeke Brazilian Jiu Jitsu	New Baden		KEEP_BLANK	"stored middekebjj.com is NXDOMAIN; middekebjj.fit and www.middekebjj.fit are also NXDOMAIN; the only remaining page is an UNCLAIMED WellnessLiving stub with placeholder ""Service Name""/""Instructor Name"" rows and ""Online booking not available yet"" (address 7551 IL-160 #E from that listing, not from a school page)"	https://www.wellnessliving.com/explore/locations/martial-arts/us-il-new_baden/middekebrazilianjiujitsu/
CONFIRMED	54	IL	Victory Martial Arts Northbrook	Northbrook	https://www.go4martialarts.com/locations/near-60062/	SET_OVERRIDE	Address: 2245 Walters Ave, Northbrook, IL 60062; Phone (847) 443-9777; brand site lists Jiu Jitsu, MMA and Wrestling programmes	https://www.go4martialarts.com/locations/near-60062/
NEEDS_BROWSER	55	IL	Randori MMA & Jiu Jitsu	Orland Park		NEEDS_BROWSER	stored randorijiujitsu.com is NXDOMAIN; candidate randorimma.com resolves to AWS Global Accelerator IPs 3.33.130.190 / 15.197.148.33 and serves an empty body with only a viewport meta on every path - parked lander vs JS app is indistinguishable via fetch, and nothing I read links that domain to this school; randorijj.com is NXDOMAIN	https://randorimma.com/
DEAD	56	IL	Falconbury Warrior Concepts	Robinson		KEEP_BLANK	falconburywarriorconcepts.com is NXDOMAIN. Only surviving presence is a Facebook page, which web_fetch cannot render; that page is also listed under Pana IL, not Robinson. No replacement domain found.	
DEAD	57	IL	RMNU Rockton Judo & Jiu Jitsu Academy	Rockton		KEEP_BLANK	"HOSTILE HIJACK. rmnurockton.org - the school's former domain per directory listings - resolves and renders a WordPress SEO content farm titled ""Healthy Outlets for Frustration"" carrying paid links to a Brisbane escort directory. No jiu-jitsu, judo or Rockton content remains. rmnurockton.com is NXDOMAIN."	https://rmnurockton.org/
DEAD	58	IL	Keith Hackney's Combat Academy	Roselle		KEEP_BLANK	hackneyscombat.com nameservers (74.200.66.20/21) do not respond - dead. Yelp lists Hackney's Reality Combat, 800 Lake St, Roselle as CLOSED. No replacement first-party site found.	https://dns.google/resolve?name=hackneyscombat.com&type=A
CONFIRMED	59	IL	LCCT Brazilian Jiu Jitsu	Schaumburg	https://www.lcctbjjusa.com/	SET_OVERRIDE	"Locations page lists ""LCCT BJJ SCHAUMBURG IL, 1152 S Roselle Road, Schaumburg, IL 60193"" with phone 773.938.3311, matching the stored school"	https://www.lcctbjjusa.com/locations?cb=1
CONFIRMED	60	IL	P3 Martial Arts	Schaumburg	https://p3schaumburg.com/	SET_OVERRIDE	Address: 861 & 909 S. Roselle Rd, Schaumburg, IL 60193; Phone 224-353-6213; Adult BJJ programme listed. Stored p3jiujitsu.com is NXDOMAIN.	https://p3schaumburg.com/
CONFIRMED	61	IL	Ohana Martial Arts	Waukegan	https://ohanama.com/	SET_OVERRIDE	995 Progress Drive Unit 104 Grayslake IL 60030 and phone 224-252-3075 read on page; same founder Chris Lund, founded 2003, Lake County Illinois first BJJ academy; relocation within Lake County from Waukegan to Grayslake - I did not find a page stating the former Waukegan address; stored ohanamartialarts.net is NXDOMAIN	https://ohanama.com/about
DEAD	62	IL	LCCT Brazilian Jiu-Jitsu West Dundee	West Dundee		KEEP_BLANK	"lcctbjjwestdundee.com is NXDOMAIN. The organisation's live site lcctbjjusa.com/locations lists only Schaumburg IL, Elgin IL, Port Charlotte FL and Madison WI - no West Dundee location. The 2018 lcctbjj.wordpress.com page still shows West Dundee as ""COMING SOON""."	https://www.lcctbjjusa.com/locations
NEEDS_BROWSER	63	NV	Fight Camp Nv	Carson City		NEEDS_BROWSER	"No domain exists: fightcampnv.com and carsoncitycombatacademy.com are both NXDOMAIN. Sole web presence is facebook.com/fightcampnv, which now displays under the name ""Carson City Combat Academy"" (possible rebrand) and which web_fetch cannot render. Grappling scope unverified."	
DEAD	64	NV	No Limits Martial Arts	Carson City		KEEP_BLANK	"The only website ever associated with this school, carsonkarate.com (3242 Research Way Ste 101, Carson City, NV 89706, 775-883-5425), is NXDOMAIN. No other first-party site or booking portal exists; the Facebook page facebook.com/NoLimitsMAA is reported as marked closed. Note also that the curriculum described on third-party listings is TKD/boxing/Muay Thai/JKD plus ""grappling"" - grappling content is not first-party verified."	https://dns.google/resolve?name=carsonkarate.com&type=A
DEAD	65	NV	University of Grappling: Elko	Elko		KEEP_BLANK	"no stored URL; universityofgrappling.com and jiujitsunv.com are both NXDOMAIN; the only first-party presence located is a Facebook page (facebook.com/UofGElko, now titled ""Jiu Jitsu NV | Elko NV"") which web_fetch cannot render - no website exists to point at"	https://dns.google/resolve?name=universityofgrappling.com&type=A
CONFIRMED	66	NV	Gracie Barra Henderson	Henderson	https://graciebarrahenderson.com/	SET_OVERRIDE	Address: 55 South Gibson Road #117, Henderson, NV 89012; Phone (725) 222-9470	https://graciebarrahenderson.com/contact/
DEAD	67	NV	Relson Gracie Jiu Jitsu Team HK Las Vegas	Henderson		KEEP_BLANK	relsongracielv.com and relsongraciehenderson.com both NXDOMAIN; no replacement site found; the recorded unit 693 N Valle Verde Dr Henderson NV 89014 is now occupied by Pinto Muay Thai per third-party listings - successor tenant, so this entity appears gone	
DEAD	68	NV	Renzo Gracie Henderson Jiu Jitsu	Henderson		KEEP_BLANK	renzograciehenderson.com is NXDOMAIN at both apex and www. No replacement domain found; the Henderson location (1481 W Warm Springs Rd) is listed as CLOSED on Yelp. Renzo Gracie Reno is a separate academy, not this one.	
DEAD	69	NV	Samurai Brazilian Jiu Jitsu Academy	Henderson		KEEP_BLANK	samuraitc.com is registered (GoDaddy nameservers) but returns Status 0 with NO A record at the apex, and www.samuraitc.com is NXDOMAIN. samuraitrainingcenter.org, the successor URL directories cite, is also NXDOMAIN. Yelp lists Samurai Training Center at 6100 Mountain Vista St #130, Henderson as closed.	
DEAD	70	NV	Veritas Combat Arts And Fitness Academy	Henderson		KEEP_BLANK	veritascombatarts.com is NXDOMAIN. Yelp lists Veritas Combat Arts & Fitness Academy, 980 American Pacific Dr #107, Henderson, NV 89014 as CLOSED. No replacement first-party site found.	https://dns.google/resolve?name=veritascombatarts.com&type=A
DEAD	71	NV	Las Vegas Fight Center	Las Vegas		KEEP_BLANK	stored lasvegasfightcenter.com is NXDOMAIN; no first-party site or current listing under that name found anywhere in Las Vegas	https://dns.google/resolve?name=lasvegasfightcenter.com&type=A
DEAD	72	NV	Tristar Las Vegas	Las Vegas		KEEP_BLANK	tristarlasvegas.com returns NXDOMAIN (Status 3). No Tristar-branded gym found in Las Vegas; Tristar Gym is Montreal, QC. No replacement first-party site exists.	
CONFIRMED	73	NV	AE Brazilian Jiu Jitsu	Las Vegas	https://aeujj.com/	SET_OVERRIDE	Old brand domain aejiujitsu.com 301-redirects to aeujj.com - decisive continuity; page reads 115 S Water Street Henderson NV 89015 and phone 702.329.5123, same founder Armando Esquer (black belt under Walter Cascao), founded 2019 and unified as AE UNLTD Jiu Jitsu on Jan 1 2026; prior Las Vegas address 1631 E Sunset Rd is from a third-party listing	https://aejiujitsu.com/
DEAD	74	NV	Cascao Evolution BJJ	Las Vegas		KEEP_BLANK	"No domain of its own found; the gym (James Duscio, 9660 W Tropicana Ave) is listed as CLOSED. cascaojiujitsu.org is a DIFFERENT academy - Walter ""Cascao"" Vital's own school at 4180 S Sandhills Rd / 3870 E Flamingo Rd - so it would be a wrong-entity match, not a successor."	
