id	risk	region	city	name	url
1643	scheme-less	MD	Beltsville	College Park Mixed Martial Arts	cpmma.net
1731	scheme-less	OK	Lawton	Dreadnought Brazilian Jiu-Jitsu	dreadnought-bjj.com
1901	scheme-less	WI	Janesville	New Element BJJ & Kickboxing	m.facebook.com/101109507917658
1467	scheme-less	IN	Anderson	Freedom Martial Arts and Fitness	freedommartialarts.org
1899	scheme-less	WI	Hudson	Olson's Martial Arts	olsonsmartialarts.com
1922	scheme-less	WI	Milwaukee	Roufusport Mixed Martial Arts Academy	roufusport.com
1813	scheme-less	WA	Everett	Catalyst Mixed Martial Arts	www.catalystmixedmartialarts.com
1608	scheme-less	MA	Stoughton	Boston Brazilian Jiu Jitsu Stoughton	bostonbjjstoughton.com
1528	scheme-less	IN	Zionsville	Endurance Brazilian Jiu-Jitsu	endurancebjj.com
1715	scheme-less	OK	Coweta	Team Impact Brazilian Jiu Jitsu & Kickboxing	teamimpactbjj.com
1823	scheme-less	WA	Kennewick	Siri Brazilian Jiu-Jitsu Academy	siribjj.com
1462	scheme-less	DE	Middletown	302 BJJ Middletown	302bjj.com
1928	scheme-less	WI	Oshkosh	Impact Martial Arts	impactmartialartswi.com
1605	scheme-less	MA	Somerville	Davis Square Martial Arts	davissquaremartialarts.com
1508	scheme-less	IN	North Manchester	Journey Brazilian Jiu-Jitsu	journeybjj.com
1544	scheme-less	MA	Boston	Viver MMA	vivermma.com
1706	scheme-less	MD	Waldorf	American Martial Arts Gym	amagmma.com
1748	scheme-less	OK	Oklahoma City	Outsiders Combat Club	outsiderscombat.com
1782	scheme-less	TN	Morristown	Victory Brazilian Jiu-Jitsu	teamvictorybjj.com
1495	scheme-less	IN	Indianapolis	Indianapolis Jiu Jitsu Coach	indianapolisbjjcoach.com
1561	scheme-less	MA	Framingham	Boston Brazilian Jiu Jitsu Framingham	bbjjoff.com
1684	scheme-less	MD	Ocean City	Gracie Ocean City	gracieoceancity.com
1461	scheme-less	DE	Lewes	Rip Tide Brazilian Jiu Jitsu	brazilianjiujitsudelaware.com
1872	scheme-less	WA	Tacoma	T-Town MMA	www.ttownmma.com
1884	scheme-less	WI	Appleton	Team FVGC Brazilian Jiu-jitsu and Fitness	foxvalleygrapplingclub.com
1658	scheme-less	MD	Damascus	Royal Tiger Academy MMA Self Defense Martial arts	royaltigeracademy.com
1664	scheme-less	MD	Elkton	Triple Threat BJJ	ttcsbjj.com
1834	scheme-less	WA	Monroe	Laercio Fernandes BJJ	www.jitzlifeandfitness.com
1503	scheme-less	IN	Monticello	Monticello Jiu-Jitsu Academy	monticellojiujitsu.square.site
1460	scheme-less	DE	Dover	Meia Guarda Gracie Brazilian Jiu-Jitsu	delawareselfdefenseacademy.com
1757	scheme-less	OK	Tulsa	Jedi Jiu-Jitsu	jjjtulsajiu-jitsu.com
1594	scheme-less	MA	Pembroke	Dedeco Brazilian Jiu-Jitsu Marshfield/Pembroke	dedecobjj.com
1571	scheme-less	MA	Kingston	Thurston Academy (NEU BJJ affiliate)	thurstonacademy.com
1787	scheme-less	TN	Shelbyville	Shelbyville BJJ	bjjshelbyville.com
1569	scheme-less	MA	Hyannis	Hyannis Mixed Martial Arts of Cape Cod	hyannismixedmartialarts.com
1486	scheme-less	IN	Fort Wayne	Sud'n Impact Gym	sudnimpactgym.com
1556	scheme-less	MA	Fairhaven	Danny Savery Brazilian Jiu Jitsu - Fairhaven MA	dannysaverybjj.com
1815	scheme-less	WA	Everett	Crazy Monkey USA	www.crazymonkeyusahq.com
1885	scheme-less	WI	Ashland	BigWater BJJ	bigwaterbjj.com
1760	scheme-less	OK	Tuttle	Apex Fitness & Martial Arts	okcbjj.co
1801	scheme-less	WA	Bremerton	Hybrid Gym & Training Center	www.hybridgyms.com
1587	scheme-less	MA	North Dartmouth	Straight Blast Gym East Coast	sbgeastcoast.com
1597	scheme-less	MA	Revere	Mmaxout Fitness And Martial Arts	bostonfight.com
1918	scheme-less	WI	Milwaukee	Henry Matamoros Brazilian Jiu-Jitsu	justjitsu.com
1636	scheme-less	MD	Baltimore	Form Jiu Jitsu Academy	formjiujitsu.com
1733	scheme-less	OK	Marlow	Marlow Martial Arts Academy	marlowmartialartsacademy.com
1792	scheme-less	WA	Bainbridge Island	Precision Movement	www.precisionmovement.org
1701	scheme-less	MD	Sykesville	Shaddock MMA Academy	shaddockmma.com
1720	scheme-less	OK	Edmond	Legacy Martial Arts BJJ & Kickboxing	legacyma.com
1537	scheme-less	MA	Boston	Back to Basics Martial Arts & Fitness	backtobasicsboston.com
1781	scheme-less	TN	Memphis	Brazilian Jiu-Jitsu Centers of Memphis	bjjmemphis.com
1657	scheme-less	MD	Damascus	MMA & Sport	mmaandsport.com
1603	scheme-less	MA	Somerset	Danny Savery BJJ Somerset MA	dannysaverybjj.com
1728	scheme-less	OK	Guthrie	Top Tier Martial Arts	toptiermartialarts.com
1700	scheme-less	MD	Sunderland	Calvert MMA Academy	calvertmma.com
1727	scheme-less	OK	Grove	Grand Lake Martial Arts	grand-lake-martial-arts.maonrails.com
1708	scheme-less	MD	White Plains	The Jiu-Jitsu Academy of Southern Maryland	somdjujitsu.com
1498	scheme-less	IN	Lawrenceburg	Bright Brazilian Jiu Jitsu	brightbrazilianjiujitsu.com
1921	scheme-less	WI	Milwaukee	Pura Vida BJJ & MMA	puravidabjj.com
1881	scheme-less	WI	Appleton	Flashback Martial Arts	flashbackmartialarts.com
