id	risk	region	city	name	url
408	http-only	FL	Greenacres	K2 MMA & BJJ	http://www.k2life.com/greenacres/
409	http-only	FL	Hialeah	MMA Masters	http://www.mmamasters.com/
410	http-only	FL	Hollywood	Team Rollyson Brazilian Jiu-Jitsu	http://www.rollysonbjj.com/
411	http-only	FL	Hollywood	The Academy of Martial Arts	http://www.aomacoopercity.com/
412	http-only	FL	Homestead	Gracie Barra Homestead	http://graciebarra.com
413	http-only	FL	Indian Harbour Beach	Framework BJJ (Indian Harbour Beach FL)	http://www.frameworkbjj.com/
414	http-only	FL	Jacksonville	Bill Brazilian Jiu Jitsu Association Inc	http://billjiujitsu.com/
415	http-only	FL	Jacksonville	Gracie Barra – Jacksonville	http://gbjacksonville.com/
416	http-only	FL	Jacksonville	Studio 8 BJJ - JJM Mandarin	http://www.studio8bjj.com/
417	http-only	FL	Jupiter	The Jupiter Jiu Jitsu Academy in Jupiter Fl	http://www.jupiterjiujitsu.com/
418	http-only	FL	Key Biscayne	Academy of Martial Arts	http://rdcamma.com
419	http-only	FL	Key Biscayne	Miloki Flow / Jiu-Jitsu and Movement	http://www.milokiflow.com
420	http-only	FL	Key West	Key West PAL Gym (Jiu-jitsu/Wrestling/Kickboxing/MMA)	http://floridakeysjiujitsu.com/
421	http-only	FL	Kissimmee	GB Kissimmee	http://marciosimas.com/
422	http-only	FL	Kissimmee	Knights BJJ	http://knightsbjj.com/
423	http-only	FL	Lakeland	Champions Mixed Martial Arts	http://www.championsmma.tv/
424	http-only	FL	Lantana	Combat Club	http://www.combatclub.com/
425	http-only	FL	Largo	Supremacy Brazilian Jiu Jitsu	http://www.supremacybjj.com/
426	http-only	FL	Lauderhill	Inside Control Academy	http://insidecontrolacademy.com/
427	http-only	FL	Longwood	American Top Team Longwood	http://www.attlongwood.com/
428	http-only	FL	Mary Esther	Souther Soul Jiu-Jitsu Academy – Renzo Gracie Emerald Coast	http://www.southernsoulacademy.com/
429	http-only	FL	Melbourne	American Killer Bees Fitness	http://www.americankillerbeesfitness.com/
430	http-only	FL	Melbourne	Carlson Gracie JiuJitsu Melbourne FL- Hot Box MMA	http://bjjmelbournefl.com/
431	http-only	FL	Miami	Arise Martial Arts (BJJ)	http://www.arisebjj.com
432	http-only	FL	Miami	Boca De La Riva	http://www.bocajiujitsumiami.com
433	http-only	FL	Miami	Hybrid Martial Arts	http://hybridmartialart.com
434	http-only	FL	Miami	Atos Miami Brazilian Jiu-Jitsu	http://www.atosmiami.com/
435	http-only	FL	Miami	Fight Sports The Falls	http://www.fightsportsthefalls.com
436	http-only	FL	Miami	Rilion Gracie Jiu-Jitsu Academy	http://riliongracie.com
437	http-only	FL	Miami Beach	Miami Beach Brazilian Jiu-Jitsu	http://www.rioheroes-jorgepereira.com
438	http-only	FL	Miami Gardens	Trillo Jiujitsu Academy	http://trillojiujitsu.com
439	http-only	FL	Miami Lakes	Rilion Gracie Jiu-Jitsu of Miami Lakes	http://www.riliongraciemiamilakes.com/
440	http-only	FL	Minneola	Xtreme Gracie Jiu Jitsu	http://xtremegraciejiujitsu.com/
441	http-only	FL	Miramar	American Top Team Miramar Jiu Jitsu & MMA	http://www.attmiramar.com/
442	http-only	FL	Mount Dora	Grappling Mastery	http://www.grapplingmastery.com/
443	http-only	FL	Naples	Evolution MMA Naples	http://evolutionmmanaples.com/
444	http-only	FL	Naples	Marcelo Pereira BJJ & MMA	http://brazilianjiujitsunaples.com/
445	http-only	FL	Naples	Paulo Ribeiro Brazilian Jiu Jitsu	http://prbjjnaples.com/
446	http-only	FL	Neptune Beach	Jacksonville BJJ & MMA	http://www.jaxbjj.com/
447	http-only	FL	North Fort Myers	Futures MMA	http://futuresmma.com/
448	http-only	FL	North Miami	Vital Brothers Brazilian Jiu Jitsu	http://vitalbrothersbjj.com
449	http-only	FL	North Port	Nokido Ju-Jitsu, Judo & BJJ	http://www.nokido.net/
450	http-only	FL	Orange City	Darkwolf MMA	http://www.darkwolfmma.com/
451	http-only	FL	Orange Park	Combat Athletix	http://www.combatathletix.com/
452	http-only	FL	Orlando	Atos Orlando - Brazilian Jiu-Jitsu (BJJ) and Self-Defense School	http://www.atosorlando.com/
453	http-only	FL	Orlando	FRBJJ Lake Nona	http://frbjjlakenona.com/
454	http-only	FL	Orlando	GB Hunters Creek	http://www.graciebarrahunterscreek.com/
455	http-only	FL	Orlando	Gracie Barra – Orlando-Sandlake	http://marciosimas.com/
456	http-only	FL	Ormond Beach	Gracie Florida Jiu-Jitsu	http://www.gracieflorida.com/
457	http-only	FL	Oviedo	GB Oviedo	http://marciosimas.com/
458	http-only	FL	Oviedo	Nelumbo Brazilian Jiu-Jitsu	http://bjjoviedo.com/
459	http-only	FL	Palm Bay	Fastidious Jiu Jitsu	http://fastidiousjiujitsu.com/
460	http-only	FL	Palm Beach Gardens	American Top Team Palm Beach Gardens	http://www.attpbg.com/schedule
461	http-only	FL	Palm Beach Gardens	Rilion Gracie Jiu-Jitsu Palm Beach Gardens	http://www.jiujitsupbg.com/
462	http-only	FL	Palm City	East Coast Combat Club	http://eccombatclub.com/
463	http-only	FL	Palm Coast	Spartan Academy Palm Coast / Brazilian Jiu Jitsu & more	http://www.spartanpalmcoast.com/
464	http-only	FL	Palmetto Bay	Elemental Jiu Jitsu and Fitness	http://www.elementaljiujitsuandfitness.com
465	http-only	FL	Pembroke Pines	Alers Martial Arts	http://www.alersmartialarts.com
466	http-only	FL	Pembroke Pines	American Top Team West Pines	http://americantopteamwestpines.com/
467	http-only	FL	Pembroke Pines	Gracie Barra Pembroke Pines	http://www.gbpembroke.com
468	http-only	FL	Pinellas Park	Mastermind MMA Academy	http://www.mastermindmmaacademy.com/
469	http-only	FL	Plant City	Ares BJJ Plant City	http://www.aresbjjplantcity.com/
470	http-only	FL	Plantation	Yaniv Rosenberg Jiu Jitsu Team	http://www.yrjiujitsu.com/
471	http-only	FL	Pompano Beach	Gabriel Leite Brazilian Jiu-Jitsu	http://www.facebook.com/GLBJJ
472	http-only	FL	Port Charlotte	Wolfpack South Brazilian Jiu Jitsu	http://wolfpacksouthbjj.com/
473	http-only	FL	Port Orange	Ralph Gracie Florida Jiu-Jitsu	http://www.ralphgraciefl.com/
474	http-only	FL	Port Saint Lucie	Future School of Jiu Jitsu	http://futurejiujitsu.com/
475	http-only	FL	Royal Palm Beach	Renzo Gracie Royal Palm Beach	http://www.royalpalmbeachjj.com/
476	http-only	FL	Sanford	The Jungle MMA and Fitness Lake Mary (Sanford FL)	http://jungleorlando.com/
477	http-only	FL	Sarasota	Gracie Jiu Jitsu Sarasota Academy	http://graciejiujitsusarasota.net/
478	http-only	FL	Sarasota	Team Alves	http://www.thealvesjiujitsu.com/
479	http-only	FL	Sarasota	Vieira Martial Arts Academy	http://www.siestakeybjj.com/
480	http-only	FL	Sarasota	Wolfpack Brazilian Jiu Jitsu - Martial Arts	http://www.wolfpackbjj.com/
