verdict	id	region	name	url	note
OK	533	GA	Black Sheep MMA	http://www.blacksheep-mma.com/	
OK	534	GA	Rush MMA	http://rushmma.com/	
OK	535	GA	Atos Atlanta Brazilian Jiu-Jitsu	http://www.atosbjj-atl.com/	
OK	536	GA	Borges Brazilian Jiu-Jitsu	http://borgesbjj.com	
OK	537	GA	X3 Sports Marietta	http://x3sports.com/	
EMPTY	538	GA	Fusion MMA	http://fusionfitnessandmma.com/	
EMPTY	539	GA	Independent MMA & Fitness	http://www.independentmmafitness.com/	
OK	540	GA	Serra BJJ Milledgeville	http://www.trainwithmamma.com/	
DEAD	541	GA	Gracie Jiu-Jitsu Balance Academy	http://www.graciebalance.com/	
OK	542	GA	PTC Combat Fitness	http://ptccombatfitness.com/	
HIJACK	543	GA	10th Planet Jiu Jitsu Perry	http://www.10thplanetperry.com/	redirects to WARGAPOKER Indonesian IDN poker/gambling site
UNSURE	544	GA	Academy of Athletics (AOA)	http://www.facebook.com/ChallengeBringsChange/	
OK	545	GA	Agoge Combatives	http://www.agogecombatives.com/	
OK	546	GA	True Strength MMA	http://www.truestrengthmma.com/	
OK	547	GA	Jiu Jitsu Roswell	http://jiujitsuroswell.com/	
OK	548	GA	Hokutoryu	http://usajutsu.com/	
OK	549	GA	Team Octopus Sandy Springs	http://mmaatl.com/	
PARKED	550	GA	Knuckle Up Fitness	http://www.knuckleupfitness.com/	Nexcess hosting placeholder page
OK	551	GA	SERG Brazilian Jiu Jitsu and Fitness	http://www.sergbjj.com/	
OK	552	GA	Savannah Combat Club	http://savannahcombatclub.com/	
OK	553	GA	Devine Jiu Jitsu Savannah & Five Star Wrestling	http://fivestarsavannah.com/	
EMPTY	554	GA	Champions Training Center	http://www.ctcsavannah.com	
EMPTY	555	GA	Tonchu Martial Arts Academy	http://www.tonchumartialarts.com/	
OK	556	GA	Temporal Brazilian Jiu Jitsu Academy	http://www.temporalbjj.com/	
OK	557	GA	Legacy MMA Club Sugar Hill	http://www.legacymmaclub.com/	
EMPTY	558	GA	Thrive Jiu Jitsu & Fitness	http://www.thrivejj.com/	
EMPTY	559	GA	American Top Team Valdosta	http://att229.com/	
OK	560	GA	Southeast Martial Arts Center	http://www.southeastmartialartscenter.com/	
EMPTY	561	GA	KODA Academy of Martial Arts	http://www.sakurabjj.com/	
OK	562	GA	Atlanta Martial Arts Center	http://www.atlantamartialartscenter.com/	
OK	563	HI	Hanaloa School of Jiu-Jitsu	http://www.hanaloaschoolofjiujitsu.com	
OK	564	IL	Illinois Martial Arts Academy	http://www.illinoismartialartsacademy.com/	
OK	565	IL	Strategic BJJ	http://www.strategicbjj.com/	
OK	566	IL	Brazil 021 School of Jiu-Jitsu	http://www.brazil021arlingtonheights.com	
OK	567	IL	Champion Jiu-Jitsu at Spider GYM MMA Club	http://www.championjiujitsu.com/	
OK	568	IL	DK Fitness Arts	http://www.dkfitnessarts.com/	
PARKED	569	IL	LCCT Brazilian Jiu Jitsu Barrington	http://www.lcctbjjbarrington.com/	ExpiredDomains.com domain-for-sale listing
OK	570	IL	iQ Jiu-Jitsu	http://www.iqjiujitsu.com/	
OK	571	IL	GB Twin Cities	http://gbtcjiujitsu.com/	
OK	572	IL	Gladiador Brazilian Jiu Jitsu Academy	http://www.thegentleartbjj.com/	
OK	573	IL	Kogan Self-Defense & Martial Arts	http://www.koganselfdefense.com	
OK	574	IL	Carlson Gracie MMA - Channahon	http://www.carlsongracie-mma.com/	
OK	575	IL	Gracie Humaita Springfield	http://www.graciehumaitaspringfieldil.com/	
OK	576	IL	Bender Martial Arts and Fitness	http://www.bendermartialarts.com	
OK	577	IL	Benjilany Striking & Fitness	http://www.benjilanyfitness.com	
OK	578	IL	Chicago School Of Grappling	http://chicagoschoolofgrappling.com	
OK	579	IL	Copa Jiu-Jitsu	http://www.copabjj.com/	
OK	580	IL	Taylor Biagi Jiu Jitsu	http://taylorbiagijiujitsu.com	
OK	581	IL	Uflacker Academy	http://bjjsouthside.com	
WRONG_BUSINESS	582	IL	Victory Training	http://www.feelthevictory.com	personal-training / reserved-space fitness gym, no martial arts
OK	583	IL	Warrior Evolution MMA	http://www.warriorevolutionmma.com	
OK	584	IL	Redzovic Jiu Jitsu Lincoln Square	http://www.chicagojiujitsu.com/	
OK	585	IL	Renzo Gracie Chicago	http://renzograciechicago.com	
OK	586	IL	TDC MMA + Fitness	http://www.tdcmmaandfitness.com	
OK	587	IL	APEX House of Grappling	http://apexgrappling.com/	
OK	588	IL	MMA Stop	http://www.mmastopfitness.com/	
OK	589	IL	Jeff Curran Martial Arts Academy	http://www.teamcurran.com/	
OK	590	IL	MMA Underground	http://mmaunderground.info	
OK	591	IL	Mbd Martial Arts	http://www.mbdmartialarts.com/home.html	
OK	592	IL	Five Points Jiu Jitsu	http://fivepointsbjj.com/	
OK	593	IL	Ferro Academy	http://ferroacademybjj.com	
WRONG_BUSINESS	594	IL	Patriot Sports and Fitness	http://www.patriotsportsandfitness.com	redirects to Stronger Fighter MMA in Round Rock/Hutto TX, unrelated business
OK	595	IL	Yobe Jiu Jitsu	http://bjjlabelmhurst.com/	
OK	596	IL	Fonseca Martial Arts	http://www.fonsecamartialarts.com/	
OK	597	IL	Serafin Brazilian Jiu-Jitsu	http://serafinjiujitsu.com	
OK	598	IL	Intercept MMA	http://interceptmma.com/	
OK	599	IL	Finney's Hit Squad	http://thehitsquad.com/	
OK	600	IL	3D MMA Brazilian Jiu Jitsu	http://www.3dmmaacademy.com/	
