id	risk	region	city	name	url
1679	scheme-less	MD	Laurel	2nd Gear BJJ	2ndgearbjj.com
1680	scheme-less	MD	Laurel	Bams Martial Arts & Fitness	thebams.com
1681	scheme-less	MD	Millersville	Conquest Martial Arts & Fitness	bjjconquest.com
1682	scheme-less	MD	Millersville	Underworld BJJ	underworldbjj.com
1686	scheme-less	MD	Owings Mills	Ferocity Mixed Martial Arts	ferocitymmaclub.com
1688	scheme-less	MD	Owings Mills	Stanley Combatives	stanleycombatives.com
1689	scheme-less	MD	Potomac	Potomac MMA	potomacmma.com
1690	scheme-less	MD	Rockville	Pure Performance Martial Arts Center	pureperformancemac.com
1691	scheme-less	MD	Rockville	Standard BJJ	standardjiujitsu.com
1692	scheme-less	MD	Rosedale	Ground Control Jiu-Jitsu Academy	groundcontrolbaltimore.com
1693	scheme-less	MD	Severna Park	Agoge Brazilian Jiu Jitsu	agogebjj.com
1694	scheme-less	MD	Severna Park	Kogen Dojo Self Defense Academy	kogendojo.com
1695	scheme-less	MD	Silver Spring	Bartman MMA and Self-Defense	bartmanmma.com
1696	scheme-less	MD	Silver Spring	Beltway Martial Arts	beltwaymartialarts.com
1697	scheme-less	MD	Silver Spring	Brazu Jiu Jitsu Academy	brazubjj.com
1698	scheme-less	MD	Silver Spring	Maguilla's BJJ Academy	bjjonline.com
1699	scheme-less	MD	Silver Spring	The Compound BJJ	thecompoundsilverspring.com
1703	scheme-less	MD	Takoma Park	Washington DC Brazilian Jiu Jitsu	wdcbjj.com
1704	scheme-less	MD	Timonium	Infinity Jiu-jitsu Maryland	infinitybjjmaryland.com
1705	scheme-less	MD	Timonium	Interactive Fitness Gym & MMA	interactivefitnessgym.com
1707	scheme-less	MD	Waldorf	Royal Martial Arts	royalmartialarts.com
1709	scheme-less	OK	Ardmore	Hensley Jiu Jitsu	hensleybjj.com
1710	scheme-less	OK	Ardmore	Kraken Jiu Jitsu - Ardmore OK	krakenardmore.com
1711	scheme-less	OK	Bixby	Omar French Brazilian Jiu Jitsu	omarfrench.com
1712	scheme-less	OK	Broken Arrow	Forza Combat Sports	forzacombatsports.com
1713	scheme-less	OK	Claremore	Havoc Brazilian Jiu-Jitsu	havocbjj.com
1714	scheme-less	OK	Claremore	Pejak Martial Arts	pejakmartialarts.com
1716	scheme-less	OK	Cushing	The Cage Training Center	htc918.com
1717	scheme-less	OK	Del City	Top Dawg BJJ	topdawgbjj.com
1718	scheme-less	OK	Edmond	Christian Karate & Jiu-Jitsu Academy	christiankarateacademy.com
1719	scheme-less	OK	Edmond	Killer Bees Kickboxing	killerbeeskickboxing.com
1721	scheme-less	OK	Edmond	Mana Martial Arts	mmaok.com
1722	scheme-less	OK	Edmond	Raptor Jiu Jitsu & A Game MMA	raptorjj.com
1723	scheme-less	OK	Edmond	Redline Jiu-Jitsu	redlinebjj.com
1724	scheme-less	OK	Edmond	The Forge Brazilian Jiu Jitsu	theforgebjj.com
1725	scheme-less	OK	Glenpool	Burdette Jiu Jitsu	burdettejiujitsu.com
1726	scheme-less	OK	Glenpool	Ground Control Jiu-Jitsu	groundcontroljiu-jitsu.com
1730	scheme-less	OK	Jenks	Strike Martial Arts Academy	teamstrikemartialarts.com
1732	scheme-less	OK	Lawton	Ricardo Cavalcanti Brazilian jiu jitsu Lawton/Alpha MMA	lawtonmma.com
1734	scheme-less	OK	Muskogee	Soaring Eagle Jiu Jitsu	soaringeaglebjj.com
1737	scheme-less	OK	Norman	Empire Jiu Jitsu	empirebjjok.com
1738	scheme-less	OK	Norman	Fight or Flight Fitness LLC	fightorflightnorman.com
1739	scheme-less	OK	Norman	Quest Grappling Academy	questgrapplingacademy.com
1740	scheme-less	OK	Oklahoma City	American Top Team OKC	americantopteamokc.com
1741	scheme-less	OK	Oklahoma City	Culture Brazilian Jiu Jitsu	culturebjjok.com
1742	scheme-less	OK	Oklahoma City	Gorilla Judo and BJJ Club	gorillajudoandbjjclub.com
1743	scheme-less	OK	Oklahoma City	Lovato Jiu-Jitsu Southside	okbjjsouth.com
1744	scheme-less	OK	Oklahoma City	Lovato’s School Of Brazilian Jiu-Jitsu and MMA	okbjj.com
1745	scheme-less	OK	Oklahoma City	New Limits Academy - Mixed Martial Arts in OKC	newlimitsmma.com
1746	scheme-less	OK	Oklahoma City	OKC Combat Sports	okccombatsports.com
1747	scheme-less	OK	Oklahoma City	Oklahoma Martial Arts Academy	s4oma.com
1749	scheme-less	OK	Oklahoma City	Sandro Sampaio Brazilian Jiu-Jitsu Academy	bjjokc.com
1750	scheme-less	OK	Owasso	Rogue Martial Arts	rogueowasso.com
1751	scheme-less	OK	Sapulpa	Thunderkick Jiu-Jitsu and MMA	thunderkickgym.com
1752	scheme-less	OK	Stillwater	Elite Combat Systems	elitecombatsystems.com
1753	scheme-less	OK	Stillwater	Jiu Jitsu Academy Of Stillwater	bjjstillwater.com
1754	scheme-less	OK	Stillwater	Stillwater Martial Arts	stillwatermartialarts.com
1755	scheme-less	OK	Tahlequah	Relevant Martial Arts	relevantmartialarts.com
1756	scheme-less	OK	Tulsa	Gracie Jiu-Jitsu Tulsa	gracietulsa.com
1761	scheme-less	OK	Warr Acres	Highland Jiu Jitsu	bethanybjj.com
1762	scheme-less	OK	Woodward	RYSE Academy of Martial Arts	rysemma.com
1763	scheme-less	OK	Yukon	Conquest	conquestok.com
1764	scheme-less	OK	Yukon	Highland Martial Arts – Yukon	tsmayukon.com
1765	scheme-less	OK	Yukon	Solid MMA	solidmma.pro
1766	scheme-less	OK	Yukon	Transform Jiu-Jitsu	transformbjj.com
1767	scheme-less	OK	Yukon	Yukon Martial Arts	yukonokmartialarts.com
1768	scheme-less	TN	Athens	Athens Jiu Jitsu Tennessee	athensjiu-jitsu.com
1769	scheme-less	TN	Chattanooga	Chattanooga Jiu-Jitsu Academy	chattanoogajiujitsu.com
1770	scheme-less	TN	Collierville	Border Martial Arts Academy	colliervillemartialarts.com
1771	scheme-less	TN	Dickson	Vigilance Martial Arts	vigilancemartialarts.com
1772	scheme-less	TN	Dover	Renzo Gracie of Stewart County	renzogracieofstewartcounty.com
1773	scheme-less	TN	Dyersburg	Dogwood MMA	dogwoodmma.com
1774	scheme-less	TN	Franklin	Triangle Academy of Jiu-Jitsu	trianglefranklin.com
1775	scheme-less	TN	Gallatin	Global Martial Arts USA	globalmartialartsusa.com
1776	scheme-less	TN	Greeneville	Greeneville Jiu-Jitsu	greenevillejiujitsu.com
1777	scheme-less	TN	Johnson City	Olson's Martial Arts Academy	olsonsma.com
1778	scheme-less	TN	Kingsport	Kingsport JiuJitsu	kingsportjiujitsu.com
1780	scheme-less	TN	McMinnville	McMinnville Jiu-Jitsu Academy	mcminnvillejiujitsu.com
1783	scheme-less	TN	Murfreesboro	Tennessee BJJ Academy Murfreesboro	bestboromma.com
1784	scheme-less	TN	Oak Ridge	Progressive Martial Arts Academy	pmaoakridge.com
1785	scheme-less	TN	Sevierville	Fit Factory Fitness and Jiu Jitsu	fitfactoryonline.com
1786	scheme-less	TN	Seymour	Seymour Brazilian Jiu-Jitsu Academy	seymourbjj.com
1788	scheme-less	TN	Tullahoma	Station 6 Fitness and Martial Arts	station6fitness.com
1789	scheme-less	WA	Aberdeen	Grays Harbor Brazilian Jiu-Jitsu	www.facebook.com/GHBRAZILIANJIUJITSU
1790	scheme-less	WA	Arlington	AKA MMA & Fitness	www.arlingtonkickboxingacademy.com
1793	scheme-less	WA	Battle Ground	Battle Ground Martial Arts Academy	bmarodefit.com
